"[[209, 29, -90, 2, 0], [209, 209, -90, 2, 0], [209, 209, -90, 2, 0], [209, 209, -90, 2, 0]]",0,29,209,40,0.4171628952026367,0
"[[209, 28, -90, 2, 1], [209, 29, -90, 2, 0], [209, 209, -90, 2, 0], [209, 209, -90, 2, 0]]",0,28,209,40,0.36509132385253906,0
"[[209, 27, -91, 2, 2], [209, 28, -90, 2, 1], [209, 29, -90, 2, 0], [209, 209, -90, 2, 0]]",0,27,209,40,0.35643553733825684,0
"[[209, 25, -91, 2, 2], [209, 27, -91, 2, 2], [209, 28, -90, 2, 1], [209, 29, -90, 2, 0]]",0,25,209,40,0.3615868091583252,0
"[[209, 24, -91, 2, 3], [209, 25, -91, 2, 2], [209, 27, -91, 2, 2], [209, 28, -90, 2, 1]]",0,24,209,40,0.3497588634490967,0
"[[209, 23, -90, 2, 4], [209, 24, -91, 2, 3], [209, 25, -91, 2, 2], [209, 27, -91, 2, 2]]",0,23,209,40,0.3448770046234131,0
"[[209, 24, -89, 2, 5], [209, 23, -90, 2, 4], [209, 24, -91, 2, 3], [209, 25, -91, 2, 2]]",0,24,209,40,0.3639998435974121,0
"[[209, 26, -86, 2, 5], [209, 24, -89, 2, 5], [209, 23, -90, 2, 4], [209, 24, -91, 2, 3]]",0,26,209,40,0.35929083824157715,0
"[[209, 31, -83, 2, 6], [209, 26, -86, 2, 5], [209, 24, -89, 2, 5], [209, 23, -90, 2, 4]]",0,31,209,40,0.35567426681518555,0
"[[209, 36, -80, 2, 7], [209, 31, -83, 2, 6], [209, 26, -86, 2, 5], [209, 24, -89, 2, 5]]",0,36,209,40,0.36214351654052734,0
"[[209, 42, -75, 2, 7], [209, 36, -80, 2, 7], [209, 31, -83, 2, 6], [209, 26, -86, 2, 5]]",0,42,209,40,0.35230374336242676,0
"[[209, 51, -71, 2, 8], [209, 42, -75, 2, 7], [209, 36, -80, 2, 7], [209, 31, -83, 2, 6]]",0,51,209,40,0.3560795783996582,0
"[[209, 59, -66, 2, 8], [209, 51, -71, 2, 8], [209, 42, -75, 2, 7], [209, 36, -80, 2, 7]]",0,59,209,40,0.3450782299041748,0
"[[209, 68, -60, 2, 9], [209, 59, -66, 2, 8], [209, 51, -71, 2, 8], [209, 42, -75, 2, 7]]",0,68,209,40,0.35035181045532227,0
"[[209, 80, -55, 2, 9], [209, 68, -60, 2, 9], [209, 59, -66, 2, 8], [209, 51, -71, 2, 8]]",0,80,209,40,0.3460392951965332,0
"[[209, 89, -49, 2, 10], [209, 80, -55, 2, 9], [209, 68, -60, 2, 9], [209, 59, -66, 2, 8]]",0,89,209,40,0.3606448173522949,0
"[[209, 101, -43, 2, 10], [209, 89, -49, 2, 10], [209, 80, -55, 2, 9], [209, 68, -60, 2, 9]]",0,101,209,40,0.35708045959472656,0
"[[209, 112, -37, 2, 11], [209, 101, -43, 2, 10], [209, 89, -49, 2, 10], [209, 80, -55, 2, 9]]",0,112,209,40,0.340595006942749,0
"[[209, 124, -31, 2, 11], [209, 112, -37, 2, 11], [209, 101, -43, 2, 10], [209, 89, -49, 2, 10]]",0,124,209,40,0.3397645950317383,0
"[[209, 136, -25, 2, 11], [209, 124, -31, 2, 11], [209, 112, -37, 2, 11], [209, 101, -43, 2, 10]]",0,136,209,40,0.3489837646484375,0
"[[209, 148, -19, 2, 11], [209, 136, -25, 2, 11], [209, 124, -31, 2, 11], [209, 112, -37, 2, 11]]",0,148,209,40,0.3423473834991455,0
"[[209, 159, -14, 2, 12], [209, 148, -19, 2, 11], [209, 136, -25, 2, 11], [209, 124, -31, 2, 11]]",0,159,209,40,0.3405022621154785,0
"[[209, 169, -9, 2, 12], [209, 159, -14, 2, 12], [209, 148, -19, 2, 11], [209, 136, -25, 2, 11]]",0,169,209,40,0.34409546852111816,0
"[[209, 179, -4, 2, 12], [209, 169, -9, 2, 12], [209, 159, -14, 2, 12], [209, 148, -19, 2, 11]]",0,179,209,40,0.3446533679962158,0
"[[209, 189, 0, 2, 12], [209, 179, -4, 2, 12], [209, 169, -9, 2, 12], [209, 159, -14, 2, 12]]",0,189,209,40,0.34656333923339844,0
"[[209, 197, 4, 2, 12], [209, 189, 0, 2, 12], [209, 179, -4, 2, 12], [209, 169, -9, 2, 12]]",0,197,209,40,0.3597581386566162,0
"[[209, 205, 7, 2, 12], [209, 197, 4, 2, 12], [209, 189, 0, 2, 12], [209, 179, -4, 2, 12]]",0,205,209,40,0.34209108352661133,0
"[[208, 209, 11, 2, 12], [209, 205, 7, 2, 12], [209, 197, 4, 2, 12], [209, 189, 0, 2, 12]]",0,209,208,40,0.34409236907958984,0
"[[200, 209, 13, 2, 12], [208, 209, 11, 2, 12], [209, 205, 7, 2, 12], [209, 197, 4, 2, 12]]",0,209,200,40,0.3411898612976074,0
"[[195, 209, 16, 2, 11], [200, 209, 13, 2, 12], [208, 209, 11, 2, 12], [209, 205, 7, 2, 12]]",0,209,195,40,0.33977580070495605,0
"[[189, 209, 18, 2, 11], [195, 209, 16, 2, 11], [200, 209, 13, 2, 12], [208, 209, 11, 2, 12]]",0,209,189,40,0.33908748626708984,0
"[[185, 209, 20, 2, 11], [189, 209, 18, 2, 11], [195, 209, 16, 2, 11], [200, 209, 13, 2, 12]]",0,209,185,40,0.3409309387207031,0
"[[181, 209, 22, 2, 11], [185, 209, 20, 2, 11], [189, 209, 18, 2, 11], [195, 209, 16, 2, 11]]",0,209,181,40,0.3453054428100586,0
"[[177, 209, 23, 2, 11], [181, 209, 22, 2, 11], [185, 209, 20, 2, 11], [189, 209, 18, 2, 11]]",0,209,177,40,0.3434908390045166,0
"[[175, 209, 24, 2, 11], [177, 209, 23, 2, 11], [181, 209, 22, 2, 11], [185, 209, 20, 2, 11]]",0,209,175,40,0.34557223320007324,0
"[[172, 209, 25, 2, 10], [175, 209, 24, 2, 11], [177, 209, 23, 2, 11], [181, 209, 22, 2, 11]]",0,209,172,40,0.3403587341308594,0
"[[170, 209, 26, 2, 10], [172, 209, 25, 2, 10], [175, 209, 24, 2, 11], [177, 209, 23, 2, 11]]",0,209,170,40,0.3441746234893799,0
"[[168, 209, 26, 2, 10], [170, 209, 26, 2, 10], [172, 209, 25, 2, 10], [175, 209, 24, 2, 11]]",0,209,168,40,0.34134840965270996,0
"[[168, 209, 26, 2, 10], [168, 209, 26, 2, 10], [170, 209, 26, 2, 10], [172, 209, 25, 2, 10]]",0,209,168,40,0.3416023254394531,0
"[[168, 209, 26, 2, 10], [168, 209, 26, 2, 10], [168, 209, 26, 2, 10], [170, 209, 26, 2, 10]]",0,209,168,40,0.3463451862335205,0
"[[167, 209, 26, 2, 9], [168, 209, 26, 2, 10], [168, 209, 26, 2, 10], [168, 209, 26, 2, 10]]",0,209,167,40,0.3410952091217041,0
"[[167, 209, 26, 2, 9], [167, 209, 26, 2, 9], [168, 209, 26, 2, 10], [168, 209, 26, 2, 10]]",0,209,167,40,0.3407251834869385,0
"[[167, 209, 25, 2, 9], [167, 209, 26, 2, 9], [167, 209, 26, 2, 9], [168, 209, 26, 2, 10]]",0,209,167,40,0.34363365173339844,0
"[[169, 209, 24, 2, 9], [167, 209, 25, 2, 9], [167, 209, 26, 2, 9], [167, 209, 26, 2, 9]]",0,209,169,40,0.3412623405456543,0
"[[171, 209, 23, 2, 9], [169, 209, 24, 2, 9], [167, 209, 25, 2, 9], [167, 209, 26, 2, 9]]",4,209,171,40,0.34008240699768066,0
"[[172, 209, 22, 2, 8], [171, 209, 23, 2, 9], [169, 209, 24, 2, 9], [167, 209, 25, 2, 9]]",4,209,172,40,0.35211896896362305,0
"[[174, 209, 21, 2, 8], [172, 209, 22, 2, 8], [171, 209, 23, 2, 9], [169, 209, 24, 2, 9]]",5,209,174,40,0.3417692184448242,0
"[[176, 209, 20, 2, 8], [174, 209, 21, 2, 8], [172, 209, 22, 2, 8], [171, 209, 23, 2, 9]]",0,209,176,40,0.34543704986572266,0
"[[178, 209, 19, 2, 8], [176, 209, 20, 2, 8], [174, 209, 21, 2, 8], [172, 209, 22, 2, 8]]",0,209,178,40,0.35979175567626953,0
"[[180, 209, 18, 2, 8], [178, 209, 19, 2, 8], [176, 209, 20, 2, 8], [174, 209, 21, 2, 8]]",0,209,180,40,0.34213852882385254,0
"[[182, 209, 16, 2, 8], [180, 209, 18, 2, 8], [178, 209, 19, 2, 8], [176, 209, 20, 2, 8]]",0,209,182,40,0.3558526039123535,0
"[[186, 209, 15, 2, 8], [182, 209, 16, 2, 8], [180, 209, 18, 2, 8], [178, 209, 19, 2, 8]]",1,209,186,40,0.3460679054260254,0
"[[187, 209, 13, 2, 7], [186, 209, 15, 2, 8], [182, 209, 16, 2, 8], [180, 209, 18, 2, 8]]",2,209,187,40,0.3460876941680908,0
"[[191, 209, 12, 2, 7], [187, 209, 13, 2, 7], [186, 209, 15, 2, 8], [182, 209, 16, 2, 8]]",0,209,191,40,0.3408174514770508,0
"[[193, 209, 11, 2, 7], [191, 209, 12, 2, 7], [187, 209, 13, 2, 7], [186, 209, 15, 2, 8]]",0,209,193,40,0.34154772758483887,0
"[[195, 209, 9, 2, 7], [193, 209, 11, 2, 7], [191, 209, 12, 2, 7], [187, 209, 13, 2, 7]]",0,209,195,40,0.3410940170288086,0
"[[199, 209, 8, 2, 7], [195, 209, 9, 2, 7], [193, 209, 11, 2, 7], [191, 209, 12, 2, 7]]",0,209,199,40,0.3418152332305908,0
"[[201, 209, 6, 2, 7], [199, 209, 8, 2, 7], [195, 209, 9, 2, 7], [193, 209, 11, 2, 7]]",0,209,201,40,0.34654927253723145,0
"[[205, 209, 5, 2, 7], [201, 209, 6, 2, 7], [199, 209, 8, 2, 7], [195, 209, 9, 2, 7]]",0,209,205,40,0.344348669052124,0
"[[207, 209, 4, 2, 7], [205, 209, 5, 2, 7], [201, 209, 6, 2, 7], [199, 209, 8, 2, 7]]",0,209,207,40,0.343980073928833,0
"[[209, 209, 3, 2, 7], [207, 209, 4, 2, 7], [205, 209, 5, 2, 7], [201, 209, 6, 2, 7]]",0,209,209,40,0.3442246913909912,0
"[[209, 208, 2, 2, 7], [209, 209, 3, 2, 7], [207, 209, 4, 2, 7], [205, 209, 5, 2, 7]]",0,208,209,40,0.3491358757019043,0
"[[209, 206, 1, 2, 7], [209, 208, 2, 2, 7], [209, 209, 3, 2, 7], [207, 209, 4, 2, 7]]",0,206,209,40,0.3438587188720703,0
"[[209, 204, 0, 2, 7], [209, 206, 1, 2, 7], [209, 208, 2, 2, 7], [209, 209, 3, 2, 7]]",0,204,209,40,0.34151601791381836,0
"[[209, 202, 0, 2, 7], [209, 204, 0, 2, 7], [209, 206, 1, 2, 7], [209, 208, 2, 2, 7]]",0,202,209,40,0.33911633491516113,0
"[[209, 202, 0, 2, 7], [209, 202, 0, 2, 7], [209, 204, 0, 2, 7], [209, 206, 1, 2, 7]]",0,202,209,40,0.3440995216369629,0
"[[209, 202, 0, 2, 7], [209, 202, 0, 2, 7], [209, 202, 0, 2, 7], [209, 204, 0, 2, 7]]",0,202,209,40,0.34242892265319824,0
"[[209, 202, -1, 2, 7], [209, 202, 0, 2, 7], [209, 202, 0, 2, 7], [209, 202, 0, 2, 7]]",0,202,209,40,0.33878111839294434,0
"[[209, 200, -1, 2, 7], [209, 202, -1, 2, 7], [209, 202, 0, 2, 7], [209, 202, 0, 2, 7]]",0,200,209,40,0.34558916091918945,0
"[[209, 200, -1, 2, 7], [209, 200, -1, 2, 7], [209, 202, -1, 2, 7], [209, 202, 0, 2, 7]]",4,200,209,40,0.34504008293151855,0
"[[209, 200, 0, 2, 7], [209, 200, -1, 2, 7], [209, 200, -1, 2, 7], [209, 202, -1, 2, 7]]",0,200,209,40,0.34887266159057617,0
"[[209, 202, 0, 2, 7], [209, 200, 0, 2, 7], [209, 200, -1, 2, 7], [209, 200, -1, 2, 7]]",0,202,209,40,0.34015893936157227,0
"[[209, 202, 0, 2, 7], [209, 202, 0, 2, 7], [209, 200, 0, 2, 7], [209, 200, -1, 2, 7]]",0,202,209,40,0.34224414825439453,0
"[[209, 202, 0, 2, 7], [209, 202, 0, 2, 7], [209, 202, 0, 2, 7], [209, 200, 0, 2, 7]]",0,202,209,40,0.341292142868042,0
"[[209, 202, 0, 2, 7], [209, 202, 0, 2, 7], [209, 202, 0, 2, 7], [209, 202, 0, 2, 7]]",0,202,209,40,0.34324073791503906,0
"[[209, 202, 1, 2, 7], [209, 202, 0, 2, 7], [209, 202, 0, 2, 7], [209, 202, 0, 2, 7]]",0,202,209,40,0.3530874252319336,0
"[[209, 204, 2, 2, 7], [209, 202, 1, 2, 7], [209, 202, 0, 2, 7], [209, 202, 0, 2, 7]]",0,204,209,40,0.3475358486175537,0
"[[209, 206, 3, 2, 7], [209, 204, 2, 2, 7], [209, 202, 1, 2, 7], [209, 202, 0, 2, 7]]",0,206,209,40,0.3479187488555908,0
"[[209, 208, 3, 2, 7], [209, 206, 3, 2, 7], [209, 204, 2, 2, 7], [209, 202, 1, 2, 7]]",0,208,209,40,0.33977508544921875,0
"[[209, 208, 4, 2, 7], [209, 208, 3, 2, 7], [209, 206, 3, 2, 7], [209, 204, 2, 2, 7]]",0,208,209,40,0.3413410186767578,0
"[[209, 209, 4, 2, 7], [209, 208, 4, 2, 7], [209, 208, 3, 2, 7], [209, 206, 3, 2, 7]]",0,209,209,40,0.34317469596862793,0
"[[209, 209, 5, 2, 7], [209, 209, 4, 2, 7], [209, 208, 4, 2, 7], [209, 208, 3, 2, 7]]",0,209,209,40,0.3402211666107178,0
"[[207, 209, 6, 2, 7], [209, 209, 5, 2, 7], [209, 209, 4, 2, 7], [209, 208, 4, 2, 7]]",0,209,207,40,0.34062671661376953,0
