214.51448,200.85623,209.40587,179.45697,217.96507,204.1018,,220.663339,220.495196,220.123319,210.0064077,223.6239848,216.8197662
200.25621,186.69594,195.49417,166.45816,203.0022,191.01363,,,,,,,
212.15187,202.96931,210.38472,187.3001,212.69742,205.49284,,,,,,,
226.9428,215.83737,224.36967,199.05164,227.01143,220.06322,,,,,,,
182.76367,171.70805,179.38196,157.00438,182.55193,176.9305,,,,,,,
192.88924,182.18608,189.77263,168.76097,191.0355,187.33221,,,,,,,
192.87022,181.8763,189.24068,168.07883,191.10889,187.10443,,,,,,,
184.38824,176.2335,182.44571,163.63525,183.0942,179.42613,,,,,,,
200.6009,194.8496,200.61058,180.71596,199.4623,196.00935,,,,,,,
201.33046,197.45491,202.76183,181.37216,200.78604,197.11246,,,,,,,
205.04008,204.98973,208.81192,189.81622,205.19731,201.72949,,,,,,,
215.13953,215.6549,219.13528,198.45427,216.84982,210.942,,,,,,,
196.91754,196.10654,200.3667,179.6475,200.35901,192.30795,,,,,,,
198.4882,197.32138,202.34885,180.79117,203.60149,193.76642,,,,,,,
204.52959,202.24602,207.9858,187.42755,209.80103,200.13562,,,,,,,
205.77162,202.45789,208.23381,192.18141,209.4675,201.48047,,,,,,,
214.76079,211.38441,216.33313,206.24338,214.92989,210.75108,,,,,,,
232.52576,225.7546,231.03949,220.40054,230.3533,227.13544,,,,,,,
222.06088,213.82635,218.78893,206.52925,219.3867,215.7976,,,,,,,
219.44464,212.73384,216.65656,203.39816,217.1192,212.93239,,,,,,,
226.9564,222.29767,225.33586,209.29619,225.67863,220.75558,,,,,,,
232.35284,230.39621,232.54343,214.40752,232.74744,227.31584,,,,,,,
225.36955,227.14821,228.82402,212.17976,226.76556,222.14961,,,,,,,
229.29872,233.38792,235.79343,220.91164,231.45288,227.66078,,,,,,,
231.30353,233.61534,238.32762,221.48439,234.74342,230.25266,,,,,,,
222.16817,222.55669,228.93414,212.66183,226.20987,221.8384,,,,,,,
231.85655,230.03397,237.87505,220.37215,236.83022,231.78442,,,,,,,
225.61987,223.81981,230.53648,214.92612,229.90395,225.56056,,,,,,,
228.70468,228.20068,233.2995,220.36478,230.90602,227.76277,,,,,,,
226.19038,226.54245,229.82394,218.50029,226.97893,224.35524,,,,,,,
218.3925,217.75798,220.52797,209.33794,217.13142,214.2903,,,,,,,
212.98482,210.80809,214.13539,202.09163,210.11566,206.80702,,,,,,,
217.92265,213.68286,217.9053,203.23994,214.03326,209.71333,,,,,,,
223.19716,219.02931,223.9286,209.34186,219.33804,215.40953,,,,,,,
223.35074,219.43031,224.7955,211.01917,219.53201,216.16682,,,,,,,
182.83417,178.32463,184.05939,169.91797,181.50467,177.22356,,,,,,,
