"['-17', '140', '170']","['-19', '140', '200']","['-23', '140', '200']","['-26', '140', '200']","['-27', '140', '200']"
-0.0005045832,0.00028628574,-0.0005037646,0.0006261209,0.0003356318
"['-15', '170', '140']","['-17', '140', '170']","['-19', '140', '200']","['-23', '140', '200']","['-26', '140', '200']"
-0.0005603592,0.00030517904,-0.00056933425,0.0006401242,0.00036076427
"['-15', '170', '140']","['-15', '170', '140']","['-17', '140', '170']","['-19', '140', '200']","['-23', '140', '200']"
-0.0004858609,0.00026040134,-0.00049690175,0.0005368174,0.00030885535
"['-14', '140', '200']","['-15', '170', '140']","['-15', '170', '140']","['-17', '140', '170']","['-19', '140', '200']"
-0.00036205063,0.00020859229,-0.00035900215,0.00046300353,0.00024380394
"['-15', '140', '200']","['-14', '140', '200']","['-15', '170', '140']","['-15', '170', '140']","['-17', '140', '170']"
-0.00049887743,0.00028742384,-0.0004946769,0.0006379826,0.00033594275
"['-14', '140', '200']","['-15', '140', '200']","['-14', '140', '200']","['-15', '170', '140']","['-15', '170', '140']"
-0.0005209617,0.0003001475,-0.0005165752,0.0006662248,0.00035081425
"['-14', '140', '200']","['-14', '140', '200']","['-15', '140', '200']","['-14', '140', '200']","['-15', '170', '140']"
-0.00056240003,0.00031976073,-0.00056096737,0.0007007704,0.00037471973
"['-12', '140', '140']","['-14', '140', '200']","['-14', '140', '200']","['-15', '140', '200']","['-14', '140', '200']"
-0.00062430336,0.00033376124,-0.000639141,0.00068614515,0.00039607353
"['-11', '140', '200']","['-12', '140', '140']","['-14', '140', '200']","['-14', '140', '200']","['-15', '140', '200']"
-0.0005060377,0.00028471462,-0.0005070741,0.0006175515,0.00033435036
"['-10', '140', '200']","['-11', '140', '200']","['-12', '140', '140']","['-14', '140', '200']","['-14', '140', '200']"
-0.0005945631,0.0003074744,-0.0006167447,0.00060849055,0.00036745728
"['-8', '140', '200']","['-10', '140', '200']","['-11', '140', '200']","['-12', '140', '140']","['-14', '140', '200']"
-0.00050825963,0.00029282933,-0.0005039801,0.0006499809,0.0003422607
"['-7', '140', '200']","['-8', '140', '200']","['-10', '140', '200']","['-11', '140', '200']","['-12', '140', '140']"
-0.0005888108,0.00033158122,-0.0005897877,0.00071984436,0.00038931775
"['-7', '140', '170']","['-7', '140', '200']","['-8', '140', '200']","['-10', '140', '200']","['-11', '140', '200']"
-0.0006525619,0.000352014,-0.00066563324,0.0007308197,0.00041695326
"['-3', '140', '200']","['-7', '140', '170']","['-7', '140', '200']","['-8', '140', '200']","['-10', '140', '200']"
-0.00060608314,0.00033363834,-0.0006130332,0.0007077574,0.00039354034
"['-2', '140', '200']","['-3', '140', '200']","['-7', '140', '170']","['-7', '140', '200']","['-8', '140', '200']"
-0.0006870538,0.0003701134,-0.00070120866,0.00076725456,0.0004385163
"['3', '140', '200']","['-2', '140', '200']","['-3', '140', '200']","['-7', '140', '170']","['-7', '140', '200']"
-0.0006133995,0.00034384656,-0.00061564293,0.00074305857,0.0004040914
"['3', '200', '140']","['3', '140', '200']","['-2', '140', '200']","['-3', '140', '200']","['-7', '140', '170']"
-0.0008307679,0.00043195303,-0.0008599583,0.0008603018,0.00051562244
"['5', '140', '200']","['3', '200', '140']","['3', '140', '200']","['-2', '140', '200']","['-3', '140', '200']"
-0.00047298463,0.00026135411,-0.00047764555,0.0005565918,0.00030804085
"['7', '140', '200']","['5', '140', '200']","['3', '200', '140']","['3', '140', '200']","['-2', '140', '200']"
-0.0007463511,0.00038963897,-0.0007713523,0.0007797153,0.00046470942
"['7', '140', '200']","['7', '140', '200']","['5', '140', '200']","['3', '200', '140']","['3', '140', '200']"
-0.0007081624,0.00039319455,-0.0007136761,0.0008415218,0.0004629786
"['9', '140', '200']","['7', '140', '200']","['7', '140', '200']","['5', '140', '200']","['3', '200', '140']"
-0.0007586312,0.00040967495,-0.0007734835,0.0008515293,0.00048514234
"['12', '140', '200']","['9', '140', '200']","['7', '140', '200']","['7', '140', '200']","['5', '140', '200']"
-0.0007949397,0.0004217486,-0.0008163419,0.00085966976,0.00050129136
"['16', '140', '200']","['12', '140', '200']","['9', '140', '200']","['7', '140', '200']","['7', '140', '200']"
-0.0008091448,0.00042814913,-0.00083180977,0.00087011413,0.00050918316
"['18', '140', '200']","['16', '140', '200']","['12', '140', '200']","['9', '140', '200']","['7', '140', '200']"
-0.0008223366,0.00043410633,-0.000846164,0.00087987096,0.0005165244
"['18', '140', '200']","['18', '140', '200']","['16', '140', '200']","['12', '140', '200']","['9', '140', '200']"
-0.0008466557,0.00044477143,-0.0008728718,0.0008964852,0.0005297606
"['19', '140', '200']","['18', '140', '200']","['18', '140', '200']","['16', '140', '200']","['12', '140', '200']"
-0.00087473623,0.00045739254,-0.000903473,0.00091699563,0.00054533157
"['22', '140', '200']","['19', '140', '200']","['18', '140', '200']","['18', '140', '200']","['16', '140', '200']"
-0.0008995444,0.0004684929,-0.0009305469,0.0009348996,0.00055904104
"['23', '140', '200']","['22', '140', '200']","['19', '140', '200']","['18', '140', '200']","['18', '140', '200']"
-0.000911649,0.0004735523,-0.0009440335,0.00094209093,0.00056539546
"['23', '140', '200']","['23', '140', '200']","['22', '140', '200']","['19', '140', '200']","['18', '140', '200']"
-0.000919264,0.00047692555,-0.0009523703,0.00094743934,0.0005695717
"['23', '140', '200']","['23', '140', '200']","['23', '140', '200']","['22', '140', '200']","['19', '140', '200']"
-0.0009341076,0.0004836562,-0.0009685006,0.00095853675,0.00057785807
"['22', '140', '200']","['23', '140', '200']","['23', '140', '200']","['23', '140', '200']","['22', '140', '200']"
-0.000949808,0.0004902676,-0.0009859556,0.0009680766,0.00058614614
"['22', '140', '200']","['22', '140', '200']","['23', '140', '200']","['23', '140', '200']","['23', '140', '200']"
-0.0009534517,0.00049186643,-0.0009899564,0.0009705699,0.00058813015
"['27', '140', '200']","['22', '140', '200']","['22', '140', '200']","['23', '140', '200']","['23', '140', '200']"
-0.00095350493,0.00049257686,-0.0009894825,0.0009735805,0.0005888039
"['25', '140', '200']","['27', '140', '200']","['22', '140', '200']","['22', '140', '200']","['23', '140', '200']"
-0.0009531361,0.0004916461,-0.0009896733,0.00096999976,0.00058788154
"['29', '140', '200']","['25', '140', '200']","['27', '140', '200']","['22', '140', '200']","['22', '140', '200']"
-0.00095508056,0.0004933122,-0.0009911784,0.0009748491,0.00058970315
"['30', '140', '200']","['29', '140', '200']","['25', '140', '200']","['27', '140', '200']","['22', '140', '200']"
-0.0009707948,0.00050050707,-0.0010082012,0.0009868981,0.00059854065
"['30', '140', '200']","['30', '140', '200']","['29', '140', '200']","['25', '140', '200']","['27', '140', '200']"
-0.0009919201,0.0005091266,-0.0010319012,0.0009985383,0.0006094333
"['31', '140', '200']","['30', '140', '200']","['30', '140', '200']","['29', '140', '200']","['25', '140', '200']"
-0.0009972343,0.00051214814,-0.0010372017,0.0010051606,0.0006129741
"['30', '140', '200']","['31', '140', '200']","['30', '140', '200']","['30', '140', '200']","['29', '140', '200']"
-0.0010178803,0.00052077166,-0.0010602096,0.0010174006,0.00062380685
"['34', '140', '200']","['30', '140', '200']","['31', '140', '200']","['30', '140', '200']","['30', '140', '200']"
-0.0010238938,0.0005239682,-0.0010663803,0.0010239301,0.0006276047
"['36', '140', '200']","['34', '140', '200']","['30', '140', '200']","['31', '140', '200']","['30', '140', '200']"
-0.0010288288,0.00052618695,-0.0010717576,0.0010275377,0.0006303419
"['37', '140', '200']","['36', '140', '200']","['34', '140', '200']","['30', '140', '200']","['31', '140', '200']"
-0.0010367807,0.0005294985,-0.001080627,0.0010322093,0.0006345049
"['38', '140', '200']","['37', '140', '200']","['36', '140', '200']","['34', '140', '200']","['30', '140', '200']"
-0.0010483336,0.00053510413,-0.0010928967,0.0010424361,0.0006412988
"['39', '140', '200']","['38', '140', '200']","['37', '140', '200']","['36', '140', '200']","['34', '140', '200']"
-0.0010738963,0.00054626353,-0.0011210099,0.0010596784,0.0006551638
"['39', '140', '200']","['39', '140', '200']","['38', '140', '200']","['37', '140', '200']","['36', '140', '200']"
-0.0010875149,0.00055210426,-0.0011360684,0.001068412,0.00066245237
"['40', '140', '200']","['39', '140', '200']","['39', '140', '200']","['38', '140', '200']","['37', '140', '200']"
-0.0010964569,0.00055618904,-0.001145762,0.0010752281,0.0006674724
"['41', '140', '200']","['40', '140', '200']","['39', '140', '200']","['39', '140', '200']","['38', '140', '200']"
-0.0011047574,0.0005599089,-0.0011548161,0.0010812436,0.000672065
"['39', '140', '200']","['41', '140', '200']","['40', '140', '200']","['39', '140', '200']","['39', '140', '200']"
-0.0011104575,0.00056198,-0.0011614083,0.001083282,0.0006747651
"['38', '140', '200']","['39', '140', '200']","['41', '140', '200']","['40', '140', '200']","['39', '140', '200']"
-0.0011132644,0.0005633331,-0.0011643963,0.0010857285,0.0006764074
"['35', '140', '200']","['38', '140', '200']","['39', '140', '200']","['41', '140', '200']","['40', '140', '200']"
-0.0011166001,0.00056447013,-0.001168312,0.0010865967,0.00067791715
"['36', '140', '200']","['35', '140', '200']","['38', '140', '200']","['39', '140', '200']","['41', '140', '200']"
-0.0011117475,0.0005624381,-0.0011629084,0.0010836975,0.00067536614
"['39', '140', '200']","['36', '140', '200']","['35', '140', '200']","['38', '140', '200']","['39', '140', '200']"
-0.0010976527,0.0005566364,-0.001147135,0.0010757113,0.000668051
"['36', '140', '200']","['39', '140', '200']","['36', '140', '200']","['35', '140', '200']","['38', '140', '200']"
-0.0010865404,0.0005509001,-0.0011356,0.0010643839,0.00066119304
"['38', '140', '200']","['36', '140', '200']","['39', '140', '200']","['36', '140', '200']","['35', '140', '200']"
-0.0010792053,0.0005485429,-0.0011268783,0.0010630938,0.0006580074
"['38', '140', '200']","['38', '140', '200']","['36', '140', '200']","['39', '140', '200']","['36', '140', '200']"
-0.0010901797,0.0005533996,-0.0011388966,0.0010707813,0.00066402165
"['38', '140', '200']","['38', '140', '200']","['38', '140', '200']","['36', '140', '200']","['39', '140', '200']"
-0.0010963933,0.00055560656,-0.0011461221,0.0010727838,0.0006669174
"['41', '140', '200']","['38', '140', '200']","['38', '140', '200']","['38', '140', '200']","['36', '140', '200']"
-0.0010904877,0.00055386144,-0.0011389814,0.0010724065,0.000664496
"['40', '170', '140']","['41', '140', '200']","['38', '140', '200']","['38', '140', '200']","['38', '140', '200']"
-0.0011952881,0.00059203804,-0.0012601087,0.0011103072,0.000714231
"['43', '140', '200']","['40', '170', '140']","['41', '140', '200']","['38', '140', '200']","['38', '140', '200']"
-0.0009347617,0.00047222868,-0.0009782985,0.00090827007,0.0005672204
"['43', '140', '200']","['43', '140', '200']","['40', '170', '140']","['41', '140', '200']","['38', '140', '200']"
-0.0011370028,0.0005661088,-0.001196384,0.0010688937,0.00068216247
"['42', '200', '140']","['43', '140', '200']","['43', '140', '200']","['40', '170', '140']","['41', '140', '200']"
-0.0011951469,0.0006034154,-0.0012510873,0.0011597336,0.0007248897
"['42', '140', '200']","['42', '200', '140']","['43', '140', '200']","['43', '140', '200']","['40', '170', '140']"
-0.00086264685,0.00044164906,-0.00089828926,0.00086353236,0.0005289523
"['43', '140', '200']","['42', '140', '200']","['42', '200', '140']","['43', '140', '200']","['43', '140', '200']"
-0.0011472289,0.0005681125,-0.0012095373,0.0010651395,0.0006853998
"['40', '140', '200']","['43', '140', '200']","['42', '140', '200']","['42', '200', '140']","['43', '140', '200']"
-0.0010804369,0.00055906957,-0.0011204905,0.001107169,0.0006680499
"['40', '140', '200']","['40', '140', '200']","['43', '140', '200']","['42', '140', '200']","['42', '200', '140']"
-0.0011336814,0.00058263243,-0.0011788001,0.0011444642,0.00069722877
"['38', '140', '200']","['40', '140', '200']","['40', '140', '200']","['43', '140', '200']","['42', '140', '200']"
-0.0011347629,0.0005727379,-0.0011880244,0.0011003148,0.00068808644
"['37', '140', '200']","['38', '140', '200']","['40', '140', '200']","['40', '140', '200']","['43', '140', '200']"
-0.0011282304,0.00056952046,-0.0011811235,0.0010943253,0.00068420015
"['39', '140', '200']","['37', '140', '200']","['38', '140', '200']","['40', '140', '200']","['40', '140', '200']"
-0.0011126478,0.0005632663,-0.0011635612,0.0010861887,0.0006762629
"['40', '140', '200']","['39', '140', '200']","['37', '140', '200']","['38', '140', '200']","['40', '140', '200']"
-0.0011067555,0.000560462,-0.0011572607,0.0010812101,0.00067284924
"['39', '140', '200']","['40', '140', '200']","['39', '140', '200']","['37', '140', '200']","['38', '140', '200']"
-0.0010980482,0.00055649376,-0.0011478143,0.0010746133,0.0006679696
"['42', '140', '200']","['39', '140', '200']","['40', '140', '200']","['39', '140', '200']","['37', '140', '200']"
-0.0011013737,0.0005587249,-0.0011508676,0.0010802305,0.0006705048
"['42', '140', '200']","['42', '140', '200']","['39', '140', '200']","['40', '140', '200']","['39', '140', '200']"
-0.0011137087,0.00056383526,-0.0011646459,0.0010873625,0.00067693763
"['43', '140', '200']","['42', '140', '200']","['42', '140', '200']","['39', '140', '200']","['40', '140', '200']"
-0.0011190658,0.00056616165,-0.0011705471,0.0010909227,0.0006798318
"['44', '140', '200']","['43', '140', '200']","['42', '140', '200']","['42', '140', '200']","['39', '140', '200']"
-0.0011249473,0.0005691725,-0.0011766719,0.0010968089,0.00068343786
"['44', '140', '200']","['44', '140', '200']","['43', '140', '200']","['42', '140', '200']","['42', '140', '200']"
-0.0011397755,0.00057536765,-0.001193195,0.0011056071,0.0006912196
"['43', '140', '200']","['44', '140', '200']","['44', '140', '200']","['43', '140', '200']","['42', '140', '200']"
-0.0011438844,0.00057713414,-0.001197735,0.0011082606,0.0006934227
"['45', '140', '200']","['43', '140', '200']","['44', '140', '200']","['44', '140', '200']","['43', '140', '200']"
-0.0011511521,0.00058069703,-0.0012054254,0.0011148519,0.0006977308
"['47', '140', '200']","['45', '140', '200']","['43', '140', '200']","['44', '140', '200']","['44', '140', '200']"
-0.0011559944,0.00058285694,-0.0012107152,0.0011183175,0.0007004004
"['49', '140', '200']","['47', '140', '200']","['45', '140', '200']","['43', '140', '200']","['44', '140', '200']"
-0.0011573351,0.0005834757,-0.0012121636,0.0011193666,0.000701159
"['50', '140', '200']","['49', '140', '200']","['47', '140', '200']","['45', '140', '200']","['43', '140', '200']"
-0.0011633681,0.00058638584,-0.0012185845,0.0011246325,0.0007046907
"['49', '140', '200']","['50', '140', '200']","['49', '140', '200']","['47', '140', '200']","['45', '140', '200']"
-0.0011810957,0.00059399294,-0.001238183,0.0011360195,0.0007141823
"['52', '200', '140']","['49', '140', '200']","['50', '140', '200']","['49', '140', '200']","['47', '140', '200']"
-0.0013589336,0.0006688859,-0.0014358899,0.0012441034,0.000808067
"['51', '200', '140']","['52', '200', '140']","['49', '140', '200']","['50', '140', '200']","['49', '140', '200']"
-0.0011221326,0.0005461721,-0.001190451,0.0010006572,0.0006614789
"['52', '200', '140']","['51', '200', '140']","['52', '200', '140']","['49', '140', '200']","['50', '140', '200']"
-0.0011297761,0.0005390216,-0.0012069854,0.0009604117,0.00065578264
"['52', '200', '140']","['52', '200', '140']","['51', '200', '140']","['52', '200', '140']","['49', '140', '200']"
-0.0010734833,0.00052490487,-0.0011369704,0.0009677153,0.0006350643
"['51', '200', '140']","['52', '200', '140']","['52', '200', '140']","['51', '200', '140']","['52', '200', '140']"
-0.0010818925,0.000538303,-0.0011386795,0.0010154976,0.0006487541
"['48', '200', '140']","['51', '200', '140']","['52', '200', '140']","['52', '200', '140']","['51', '200', '140']"
-0.0010792246,0.00053697266,-0.0011358738,0.0010129807,0.0006471515
"['44', '200', '140']","['48', '200', '140']","['51', '200', '140']","['52', '200', '140']","['52', '200', '140']"
-0.0010791965,0.0005365606,-0.0011361528,0.001011231,0.0006467611
"['40', '200', '140']","['44', '200', '140']","['48', '200', '140']","['51', '200', '140']","['52', '200', '140']"
-0.0010685517,0.00053154153,-0.0011247342,0.0010024403,0.0006406383
"['36', '200', '140']","['40', '200', '140']","['44', '200', '140']","['48', '200', '140']","['51', '200', '140']"
-0.0010461484,0.0005212429,-0.0011004976,0.0009850842,0.0006280003
"['34', '200', '140']","['36', '200', '140']","['40', '200', '140']","['44', '200', '140']","['48', '200', '140']"
-0.0010126089,0.00050639507,-0.0010637715,0.0009615684,0.0006096151
"['33', '140', '200']","['34', '200', '140']","['36', '200', '140']","['40', '200', '140']","['44', '200', '140']"
-0.00081471726,0.00042316606,-0.00084368594,0.000841769,0.0005052461
"['30', '140', '140']","['33', '140', '200']","['34', '200', '140']","['36', '200', '140']","['40', '200', '140']"
-0.0010574454,0.0005367462,-0.001104728,0.0010384704,0.00064404897
"['31', '140', '140']","['30', '140', '140']","['33', '140', '200']","['34', '200', '140']","['36', '200', '140']"
-0.00093698,0.00048675327,-0.00097023114,0.0009684534,0.00058114575
"['28', '140', '200']","['31', '140', '140']","['30', '140', '140']","['33', '140', '200']","['34', '200', '140']"
-0.0009961003,0.00050701,-0.0010395533,0.0009842948,0.00060800154
"['25', '140', '200']","['28', '140', '200']","['31', '140', '140']","['30', '140', '140']","['33', '140', '200']"
-0.00094610464,0.00048787877,-0.000982481,0.0009622361,0.0005834128
"['24', '140', '200']","['25', '140', '200']","['28', '140', '200']","['31', '140', '140']","['30', '140', '140']"
-0.00084914046,0.0004536186,-0.00086958805,0.00093176606,0.00053839316
"['22', '140', '200']","['24', '140', '200']","['25', '140', '200']","['28', '140', '200']","['31', '140', '140']"
-0.0009677028,0.0004998768,-0.0010042428,0.0009879279,0.0005975389
"['21', '140', '200']","['22', '140', '200']","['24', '140', '200']","['25', '140', '200']","['28', '140', '200']"
-0.0009821197,0.00050411175,-0.0010216938,0.0009887395,0.0006034264
"['23', '140', '200']","['21', '140', '200']","['22', '140', '200']","['24', '140', '200']","['25', '140', '200']"
-0.0009634517,0.00049640646,-0.0010008189,0.0009780708,0.0005937179
"['24', '140', '200']","['23', '140', '200']","['21', '140', '200']","['22', '140', '200']","['24', '140', '200']"
-0.00095326477,0.00049179676,-0.0009897416,0.00097049534,0.0005880399
"['23', '140', '200']","['24', '140', '200']","['23', '140', '200']","['21', '140', '200']","['22', '140', '200']"
-0.0009445575,0.0004878285,-0.0009802951,0.00096389867,0.0005831604
"['27', '140', '200']","['23', '140', '200']","['24', '140', '200']","['23', '140', '200']","['21', '140', '200']"
-0.00094815216,0.000490316,-0.0009835367,0.0009702989,0.0005859719
"['25', '140', '200']","['27', '140', '200']","['23', '140', '200']","['24', '140', '200']","['23', '140', '200']"
-0.0009605998,0.0004951202,-0.0009977145,0.0009759683,0.00059213233
"['30', '140', '200']","['25', '140', '200']","['27', '140', '200']","['23', '140', '200']","['24', '140', '200']"
-0.0009670245,0.00049863075,-0.001004233,0.0009833579,0.00059627945
"['30', '140', '200']","['30', '140', '200']","['25', '140', '200']","['27', '140', '200']","['23', '140', '200']"
-0.0009757406,0.0005025193,-0.0010137542,0.0009895986,0.00060108537
"['31', '140', '200']","['30', '140', '200']","['30', '140', '200']","['25', '140', '200']","['27', '140', '200']"
-0.0009934823,0.00050995493,-0.0010335059,0.0010002258,0.0006104179
"['33', '140', '200']","['31', '140', '200']","['30', '140', '200']","['30', '140', '200']","['25', '140', '200']"
-0.001001509,0.0005143188,-0.0010416671,0.0010093622,0.0006155785
"['32', '140', '200']","['33', '140', '200']","['31', '140', '200']","['30', '140', '200']","['30', '140', '200']"
-0.0010253085,0.00052407535,-0.0010683317,0.0010226746,0.00062789296
"['35', '140', '200']","['32', '140', '200']","['33', '140', '200']","['31', '140', '200']","['30', '140', '200']"
-0.001031136,0.00052723265,-0.0010742653,0.0010292607,0.0006316294
"['38', '140', '200']","['35', '140', '200']","['32', '140', '200']","['33', '140', '200']","['31', '140', '200']"
-0.0010430694,0.00053275796,-0.0010871446,0.001038677,0.00063839834
"['37', '140', '200']","['38', '140', '200']","['35', '140', '200']","['32', '140', '200']","['33', '140', '200']"
-0.0010541357,0.000536997,-0.0010997739,0.0010435785,0.00064384507
"['37', '140', '200']","['37', '140', '200']","['38', '140', '200']","['35', '140', '200']","['32', '140', '200']"
-0.0010623249,0.0005410536,-0.0011084068,0.0010511875,0.0006487389
"['37', '140', '200']","['37', '140', '200']","['37', '140', '200']","['38', '140', '200']","['35', '140', '200']"
-0.0010831722,0.0005502517,-0.0011312588,0.0010656702,0.0006601375
"['37', '140', '200']","['37', '140', '200']","['37', '140', '200']","['37', '140', '200']","['38', '140', '200']"
-0.0010929711,0.00055421726,-0.0011422771,0.0010709285,0.00066515943
"['37', '140', '200']","['37', '140', '200']","['37', '140', '200']","['37', '140', '200']","['37', '140', '200']"
-0.0010886763,0.00055241166,-0.0011375002,0.0010683317,0.000662895
"['38', '140', '200']","['37', '140', '200']","['37', '140', '200']","['37', '140', '200']","['37', '140', '200']"
-0.0010889454,0.0005526681,-0.0011376885,0.0010691145,0.00066317135
"['38', '140', '200']","['38', '140', '200']","['37', '140', '200']","['37', '140', '200']","['37', '140', '200']"
-0.0010895964,0.00055287476,-0.0011384645,0.001069218,0.00066345173
"['37', '140', '200']","['38', '140', '200']","['38', '140', '200']","['37', '140', '200']","['37', '140', '200']"
-0.0010906201,0.0005531901,-0.0011396923,0.0010693393,0.0006638835
"['40', '140', '200']","['37', '140', '200']","['38', '140', '200']","['38', '140', '200']","['37', '140', '200']"
-0.0010938621,0.0005552039,-0.0011427939,0.0010741168,0.00066620356
"['42', '140', '200']","['40', '140', '200']","['37', '140', '200']","['38', '140', '200']","['38', '140', '200']"
-0.0010993555,0.0005575705,-0.0011488597,0.0010776857,0.0006691536
"['45', '140', '200']","['42', '140', '200']","['40', '140', '200']","['37', '140', '200']","['38', '140', '200']"
-0.0011022583,0.0005590176,-0.001151913,0.0010804222,0.00067089684
"['44', '140', '200']","['45', '140', '200']","['42', '140', '200']","['40', '140', '200']","['37', '140', '200']"
-0.0011114893,0.00056307256,-0.0011620453,0.001086758,0.0006759273
"['45', '140', '200']","['44', '140', '200']","['45', '140', '200']","['42', '140', '200']","['40', '140', '200']"
-0.001134041,0.0005731567,-0.0011866618,0.001103005,0.0006883837
"['46', '140', '200']","['45', '140', '200']","['44', '140', '200']","['45', '140', '200']","['42', '140', '200']"
-0.0011515139,0.00058101234,-0.0012057014,0.0011157773,0.0006980747
"['46', '140', '200']","['46', '140', '200']","['45', '140', '200']","['44', '140', '200']","['45', '140', '200']"
-0.0011632566,0.00058575644,-0.001218912,0.0011220432,0.0007040852
"['49', '140', '200']","['46', '140', '200']","['46', '140', '200']","['45', '140', '200']","['44', '140', '200']"
-0.0011641477,0.00058674306,-0.0012194288,0.0011252317,0.00070512947
"['50', '140', '200']","['49', '140', '200']","['46', '140', '200']","['46', '140', '200']","['45', '140', '200']"
-0.00117375,0.00059087615,-0.0012300347,0.0011314541,0.0007102825
"['50', '200', '140']","['50', '140', '200']","['49', '140', '200']","['46', '140', '200']","['46', '140', '200']"
-0.001344203,0.00066184916,-0.001420159,0.0012315436,0.00079950836
"['50', '200', '140']","['50', '200', '140']","['50', '140', '200']","['49', '140', '200']","['46', '140', '200']"
-0.0011058847,0.00053920643,-0.0011724832,0.0009902489,0.00065278565
"['52', '200', '140']","['50', '200', '140']","['50', '200', '140']","['50', '140', '200']","['49', '140', '200']"
-0.0011253301,0.00053731684,-0.0012019128,0.00095843506,0.00065359275
"['48', '200', '140']","['52', '200', '140']","['50', '200', '140']","['50', '200', '140']","['50', '140', '200']"
-0.0010692374,0.0005222106,-0.0011329525,0.0009612116,0.00063197233
"['45', '200', '140']","['48', '200', '140']","['52', '200', '140']","['50', '200', '140']","['50', '200', '140']"
-0.0010659983,0.0005308755,-0.0011215784,0.0010026603,0.00063967437
"['40', '200', '140']","['45', '200', '140']","['48', '200', '140']","['52', '200', '140']","['50', '200', '140']"
-0.0010636986,0.00052958826,-0.0011192687,0.0009998824,0.0006381611
"['36', '200', '140']","['40', '200', '140']","['45', '200', '140']","['48', '200', '140']","['52', '200', '140']"
-0.0010517362,0.0005236204,-0.0011066907,0.0009885854,0.000630973
"['35', '200', '140']","['36', '200', '140']","['40', '200', '140']","['45', '200', '140']","['48', '200', '140']"
-0.0010159634,0.0005081026,-0.0010672723,0.0009648835,0.00061166275
"['31', '140', '200']","['35', '200', '140']","['36', '200', '140']","['40', '200', '140']","['45', '200', '140']"
-0.0008191247,0.00042466546,-0.0008488622,0.0008429035,0.00050723815
"['31', '140', '200']","['31', '140', '200']","['35', '200', '140']","['36', '200', '140']","['40', '200', '140']"
-0.0010302798,0.0005360027,-0.0010662365,0.0010682681,0.0006397462
"['28', '140', '200']","['31', '140', '200']","['31', '140', '200']","['35', '200', '140']","['36', '200', '140']"
-0.0010010989,0.0005335428,-0.0010261771,0.001093085,0.0006335654
"['27', '140', '200']","['28', '140', '200']","['31', '140', '200']","['31', '140', '200']","['35', '200', '140']"
-0.0010428531,0.00054135587,-0.0010801696,0.0010761616,0.0006464386
"['26', '140', '200']","['27', '140', '200']","['28', '140', '200']","['31', '140', '200']","['31', '140', '200']"
