"[-1, -1, -96, 0.0, 0.0, 4, 0]"
"[-1, -1, -96, 0.0, 0.0, 2, 0]"
"[-1, -1, -96, 0.0, 0.0, 2, 1]"
"[-1, -1, -95, 5.968279626504413, 142.48144680059062, 2, 2]"
"[-1, -1, -96, 5.968279626504413, 142.48144680059062, 2, 3]"
"[20, 209, -97, 6.220714039937827, -154.78913266671842, 2, 3]"
"[20, 209, -98, 6.220714039937827, -154.78913266671842, 2, 4]"
"[21, 210, -94, 18.824239051406106, 472.46930115264354, 2, 5]"
"[21, 210, -95, 18.824239051406106, 472.46930115264354, 2, 6]"
"[21, 210, -95, 18.824239051406106, 472.46930115264354, 2, 6]"
"[22, 211, -83, 119.36898964917624, 1994.85379658112, 2, 7]"
"[23, 212, -72, 397.98760443426136, 2638.331785801915, 2, 8]"
"[23, 212, -67, 296.52253321010306, -1464.555119355994, 2, 8]"
"[23, 212, -67, 296.52253321010306, -1464.555119355994, 2, 9]"
"[39, 213, -55, 349.97738745880093, 756.0751341511589, 2, 9]"
"[62, 214, -49, 476.04463453680916, 0.0, 3.5, 10]"
"[72, 215, -43, 400.78153423512197, -3764.668082434178, 4, 10]"
"[72, 215, -33, 349.77795074220273, 2175.01537467404, 2, 11]"
"[26, 215, -30, 371.06929754967155, -1719.3642903309878, 4, 11]"
"[119, 216, -25, 167.12574667719986, -1055.9930133236887, 2, 11]"
"[74, 217, -14, 465.52846055990506, 10258.780951066276, 2, 11]"
"[74, 217, -14, 465.52846055990506, 10258.780951066276, 4, 11]"
"[146, 217, -8, 204.0331677540049, 135.93317075504936, 4, 12]"
"[146, 217, -3, 601.6041614871197, -9651.401789829877, 3.5, 12]"
"[151, 218, 0, 148.2824762122814, -598.3045646706339, 2, 12]"
"[151, 218, -1, 148.2824762122814, -598.3045646706339, 2, 12]"
"[150, 218, 10, 140.9355753918976, 750.957898338195, 2, 12]"
"[150, 218, 9, 140.9355753918976, 750.957898338195, 4, 12]"
"[208, 220, 16, 308.51245839539547, 1487.1865153932908, 4, 12]"
"[208, 220, 16, 308.51245839539547, 1487.1865153932908, 4, 11]"
