179.23865,138.32791,-402.5583,-15.83581,-18.764244,-72.25872,,0,1,2,3,4,5
132.50826,108.30322,-308.8358,-12.544837,-15.044215,-55.4722,,,,,,,
130.69514,106.66833,-303.46707,-12.343842,-15.08194,-55.071346,,,,,,,
127.14885,103.222984,-294.0037,-11.489814,-14.411011,-53.427265,,,,,,,
136.17697,109.68334,-312.7814,-11.737534,-15.266878,-57.040897,,,,,,,
149.4649,119.52669,-341.0125,-13.012632,-16.726952,-62.243668,,,,,,,
139.08545,110.760994,-317.24564,-12.752705,-15.507472,-57.35636,,,,,,,
147.6469,117.71149,-339.18558,-14.071955,-16.426897,-60.80021,,,,,,,
151.552,121.647675,-351.86945,-14.239135,-16.729626,-62.956528,,,,,,,
149.73709,120.97828,-350.466,-13.340661,-16.518087,-62.803223,,,,,,,
149.41121,122.12885,-352.44235,-13.116441,-17.387108,-63.633007,,,,,,,
149.17644,123.52971,-354.19012,-13.839867,-18.05306,-64.06469,,,,,,,
143.70279,119.62949,-341.9233,-13.821854,-16.947199,-61.470806,,,,,,,
138.43459,115.12392,-329.72113,-13.381431,-15.637703,-58.910744,,,,,,,
134.12845,111.56239,-318.644,-12.712423,-15.061525,-57.117844,,,,,,,
130.68362,108.9607,-308.872,-12.105864,-15.539583,-56.145885,,,,,,,
140.1304,115.974754,-327.82214,-12.64732,-16.755123,-59.877697,,,,,,,
130.00209,106.226715,-300.57156,-11.431515,-14.7178,-54.472996,,,,,,,
139.24165,111.75036,-319.09357,-12.445461,-15.072356,-57.344006,,,,,,,
153.50093,121.62431,-349.22894,-14.286785,-17.053574,-62.88071,,,,,,,
157.0391,124.0518,-357.7064,-14.6873665,-18.063963,-64.59657,,,,,,,
154.90999,122.61387,-354.7834,-13.853786,-17.577276,-63.877064,,,,,,,
149.89046,120.03376,-346.60764,-13.182685,-16.645983,-62.663445,,,,,,,
151.66089,123.49915,-354.311,-13.741079,-16.89133,-64.44331,,,,,,,
145.78314,119.900925,-342.61337,-13.460827,-16.22327,-61.88506,,,,,,,
137.19753,113.0296,-323.20926,-12.687135,-15.382519,-57.716797,,,,,,,
139.97734,115.796585,-329.76245,-13.156702,-16.132214,-58.93697,,,,,,,
137.82008,114.61321,-323.70636,-13.094962,-16.12974,-58.42255,,,,,,,
140.08527,116.26195,-327.4183,-13.103478,-16.177906,-59.55787,,,,,,,
144.69522,119.393875,-335.99942,-12.849611,-16.032381,-60.78939,,,,,,,
145.36716,118.56789,-335.13022,-12.493974,-15.842921,-60.14667,,,,,,,
144.8471,117.44646,-332.99484,-11.969904,-15.608836,-59.16022,,,,,,,
145.18309,117.67801,-333.14902,-11.991769,-15.640701,-58.946487,,,,,,,
148.91768,121.33895,-341.52002,-12.878244,-16.130615,-60.641884,,,,,,,
147.86993,121.16396,-340.39948,-12.892498,-15.807522,-60.62059,,,,,,,
144.40868,119.12895,-335.01767,-12.423886,-15.480154,-59.752934,,,,,,,
138.51245,115.635345,-323.80533,-12.095307,-15.5384245,-58.27839,,,,,,,
140.34167,118.9265,-330.46274,-12.689745,-16.30643,-60.372353,,,,,,,
140.59497,120.13109,-333.0479,-12.662588,-16.09877,-61.147846,,,,,,,
141.70868,121.2022,-336.74985,-12.184574,-15.21313,-61.352844,,,,,,,
136.43472,116.36897,-324.7289,-11.400114,-14.105546,-58.02696,,,,,,,
135.8637,115.27864,-323.29932,-11.569509,-14.264449,-57.397198,,,,,,,
140.9908,119.096596,-334.85406,-12.815985,-15.427889,-59.292984,,,,,,,
140.71559,117.562874,-332.65338,-12.879062,-16.131214,-59.132042,,,,,,,
143.95813,118.66817,-337.88272,-12.58575,-16.424973,-60.483185,,,,,,,
148.95825,122.0986,-347.93665,-12.405856,-16.503477,-63.166897,,,,,,,
155.32275,127.10601,-360.78903,-12.671995,-16.542057,-65.87434,,,,,,,
152.82533,124.885025,-354.24554,-12.668729,-15.972677,-64.19736,,,,,,,
149.13501,121.9289,-345.33673,-13.060673,-15.9670105,-61.416313,,,,,,,
148.98486,122.76491,-345.7431,-13.655442,-16.882818,-61.102757,,,,,,,
149.6089,124.82995,-348.33136,-13.649276,-17.413454,-61.517033,,,,,,,
153.50787,129.09995,-359.84344,-13.215999,-17.104614,-64.22455,,,,,,,
151.9751,128.7678,-359.80804,-12.357954,-15.671542,-64.00208,,,,,,,
148.37071,125.53287,-353.09064,-12.286516,-15.012142,-62.03943,,,,,,,
145.5647,122.18426,-346.76807,-12.84847,-15.077473,-60.771584,,,,,,,
145.07573,121.40655,-345.78845,-13.749949,-16.128658,-61.014088,,,,,,,
148.05481,124.52975,-354.111,-13.979669,-17.892767,-63.573475,,,,,,,
148.72064,124.827736,-355.10657,-12.716748,-17.859043,-63.926277,,,,,,,
146.28842,122.156555,-347.98465,-11.6682,-16.139912,-62.00779,,,,,,,
142.9786,119.2991,-338.23462,-11.732597,-14.745943,-59.85589,,,,,,,
144.08257,120.424995,-338.29596,-12.976599,-14.793941,-60.065746,,,,,,,
140.99686,118.46338,-328.5527,-13.531806,-15.28452,-59.14013,,,,,,,
142.1862,119.559654,-329.55246,-13.282472,-16.467518,-60.38137,,,,,,,
142.2554,119.68161,-328.94458,-11.87001,-16.262321,-60.486656,,,,,,,
136.95668,114.874275,-315.88834,-10.495534,-14.533845,-57.521816,,,,,,,
143.59525,119.25559,-330.27658,-11.010007,-14.747183,-59.483387,,,,,,,
150.95001,124.782875,-346.32767,-12.329609,-16.306892,-62.102135,,,,,,,
156.97179,129.24876,-360.11017,-14.579588,-17.863567,-64.781296,,,,,,,
154.78922,127.15567,-356.66724,-14.756768,-17.353783,-63.940044,,,,,,,
150.29942,123.05114,-348.71042,-13.502289,-15.911524,-62.243275,,,,,,,
149.35687,122.39563,-348.2068,-12.416674,-15.5916605,-62.53515,,,,,,,
148.63919,122.82639,-349.15735,-12.387023,-16.298018,-63.4849,,,,,,,
151.87303,127.048164,-359.0836,-13.362098,-17.619326,-65.62234,,,,,,,
149.85619,126.22472,-356.4153,-13.511779,-17.131468,-64.63464,,,,,,,
145.69438,122.66355,-346.97998,-12.83448,-15.601651,-61.705402,,,,,,,
138.17053,116.1194,-328.68393,-11.905198,-14.120194,-57.76793,,,,,,,
136.6744,114.87242,-323.76416,-12.085669,-14.045736,-56.8348,,,,,,,
140.43195,118.01692,-329.8901,-12.681292,-15.425667,-58.276653,,,,,,,
151.04645,126.98673,-353.5634,-13.550011,-17.771587,-63.479362,,,,,,,
