-24.495102,0.57186604,4.1480556,7.185316,24.824877,-26.118296,-1.530189,-8.763032,15.939991,23.584816,-5.3216753,19.388393,6.8534684,-8.11335,-14.706414,-20.397337,5.7011967
-26.79803,0.60453403,4.6136565,7.4163537,26.633179,-28.136305,-1.5096078,-9.330747,16.999222,25.2521,-6.185744,20.925776,7.0726805,-8.403454,-15.950243,-22.234592,5.8535237
-29.177904,0.89281785,4.790313,7.943995,28.734192,-30.450916,-1.7021854,-10.156036,18.34036,27.209997,-6.9109864,22.779795,7.660061,-9.025784,-17.429829,-24.189781,5.896137
-47.1235,1.9643444,7.062042,12.440525,45.298004,-48.5198,-2.9232793,-16.003815,29.866789,42.889187,-10.8880625,37.411724,12.495075,-14.411971,-28.651606,-38.96673,7.306759
-38.57105,1.2604429,6.1234064,10.229532,37.2186,-39.44433,-2.211365,-13.202187,24.338257,35.41702,-9.001742,30.500484,10.204159,-11.622688,-22.33536,-31.48463,6.806099
-39.316273,0.83060706,7.089794,10.481657,38.826256,-41.099407,-2.4398084,-13.634658,24.16613,37.163517,-8.72738,31.03441,10.567865,-12.516048,-23.159693,-32.23469,7.673604
-35.20353,0.86064976,6.1385226,9.493727,33.82347,-35.431686,-1.7253993,-12.088456,22.258457,32.759663,-8.289459,27.894518,9.545399,-10.778533,-20.305397,-28.505066,7.20517
-35.203518,0.7359305,6.248068,9.32618,33.694366,-35.198418,-1.5400949,-11.98444,22.329178,32.701843,-8.425568,27.923887,9.478581,-10.959031,-20.237858,-28.361008,7.431936
-38.56741,-0.051784873,8.354987,10.133364,37.59637,-39.047535,-0.9827738,-12.809863,25.306084,36.349392,-9.836872,32.267372,10.853948,-12.258322,-20.049957,-29.680183,9.191483
-41.909435,-0.04406458,8.82909,10.892743,40.76669,-42.685047,-1.1295304,-13.840809,27.371773,39.418095,-10.400305,35.315437,11.620589,-12.935267,-21.509693,-32.293736,9.684721
-36.369408,-0.11540705,7.7108684,9.658066,36.250076,-36.59512,-0.98674524,-12.160666,23.679087,34.82437,-9.187235,30.56891,10.558107,-11.063617,-18.939745,-28.012283,8.821873
-39.99319,0.55397725,7.520192,10.56238,39.058567,-39.963783,-1.8855304,-13.513872,26.049068,37.999306,-9.630131,33.295197,11.103205,-11.551475,-21.401106,-30.889503,8.701027
-34.66108,-0.06320906,7.1182523,8.618453,34.129383,-35.081543,-0.872489,-11.233614,23.070347,32.961876,-10.511103,31.016188,9.903595,-10.489595,-16.339142,-24.464165,8.4579935
-32.403763,-0.63483393,7.2202315,7.514544,31.240442,-32.258972,-0.49809834,-10.00202,21.738424,30.167835,-8.898431,28.402937,9.188329,-9.975851,-15.18063,-21.968481,8.7376995
-29.642939,0.11346266,6.107667,7.5458403,29.314013,-30.09259,-0.95335686,-9.796778,19.716206,28.349783,-8.744843,26.583069,8.4659,-9.072756,-14.048885,-20.278824,7.740369
-29.28923,-0.59252167,5.9893365,7.3958073,28.093634,-28.42218,-0.32075617,-9.490758,19.825846,27.60733,-7.7899528,25.34487,8.090789,-8.637192,-12.865189,-19.101784,8.578366
-41.74977,-0.97928697,8.355154,10.10175,40.327442,-41.02316,-0.17507845,-13.145246,28.04742,39.039635,-11.502249,37.4087,11.435881,-12.422602,-19.453785,-29.261145,10.622185
-29.988722,-0.71928847,6.2540855,7.5902014,28.833263,-29.24248,-0.17926925,-9.78282,20.147873,28.026014,-8.333382,26.164804,8.5316105,-9.173978,-13.109766,-19.824076,8.932001
-34.706776,-0.84290725,7.1108117,8.458345,33.367893,-34.038773,-0.15757716,-11.006561,23.382494,32.256798,-9.500265,30.041466,9.532577,-10.405564,-15.882412,-22.786673,9.573751
