3.882945328950881958e-02,-7.257032208144664764e-03,-9.159313514828681946e-03,2.738790353760123253e-03,3.832165850326418877e-03
-2.443924546241760254e-01,-1.996932923793792725e-01,-8.532945648767054081e-04,-1.083982642740011215e-02,-5.038997041992843151e-04
1.249523162841796875e-01,6.648246198892593384e-02,1.496187323937192559e-04,-5.973356310278177261e-03,1.387993455864489079e-03
1.333231627941131592e-01,6.448464095592498779e-02,-3.801627026405185461e-04,-2.597537823021411896e-03,3.076754044741392136e-03
-7.328264415264129639e-03,-1.646074932068586349e-03,-4.871333949267864227e-03,4.381726495921611786e-03,1.281957374885678291e-03
9.383611381053924561e-03,1.190231740474700928e-02,-1.969476602971553802e-02,-5.217181518673896790e-03,-7.305174134671688080e-03
-3.774433862417936325e-03,5.952067673206329346e-03,-1.615621848031878471e-03,-2.438828814774751663e-03,7.873933762311935425e-03
-8.759597316384315491e-03,1.109859440475702286e-02,3.683785442262887955e-03,-6.004346534609794617e-03,3.330292645841836929e-03
5.671314429491758347e-03,1.068952400237321854e-02,1.155853644013404846e-02,-1.228429656475782394e-02,-3.412180580198764801e-03
1.168299838900566101e-01,6.798381358385086060e-02,-8.225447498261928558e-03,-1.095857471227645874e-03,-1.482053194195032120e-02
