"[-1, -1, -91, -1.75, -3.5, 4, 0]"
"[-1, -1, -91, -1.75, -3.5, 2, 0]"
"[-1, -1, -91, -1.75, -3.5, 2, 1]"
"[-1, -1, -90, -3, -2, 2, 2]"
"[26, 209, -91, -3.5, 0.5, 2, 2]"
"[26, 209, -91, -3.5, 1.25, 2, 3]"
"[26, 209, -92, -3.5, 1.25, 2, 4]"
"[25, 209, -89, 1.75, -26, 2, 5]"
"[25, 209, -90, 1.75, -26, 2, 5]"
"[25, 211, -73, 42.5, -11.75, 2, 6]"
"[29, 212, -65, 96, 19.75, 2, 7]"
"[26, 212, -56, 143, 37.5, 2, 7]"
"[26, 212, -56, 143, 37.5, 2, 8]"
"[26, 212, -49, 183.25, 59.75, 2, 8]"
"[87, 214, -40, 184.75, 49.5, 2, 8]"
"[87, 214, -40, 184.75, 49.5, 2, 9]"
"[127, 215, -24, 173.75, 13, 2, 9]"
"[127, 215, -24, 173.75, 13, 6, 9]"
"[145, 215, -17, 158.75, -30.5, 6, 9]"
"[80, 216, -13, 138.5, -43.75, 9, 9]"
"[80, 216, -11, 113.25, -68.5, 9, 10]"
"[81, 217, -6, 95.5, -75.25, 9, 10]"
"[105, 218, -4, 81.25, -67, 9, 10]"
"[105, 218, -2, 86.5, 7.25, 9, 10]"
"[121, 218, 4, 105.5, 42.5, 9, 10]"
"[181, 219, 11, 114, 29.25, 9, 10]"
"[181, 219, 16, 126.75, 40.5, 9, 10]"
"[181, 219, 15, 126.75, 40.5, 9, 10]"
"[200, 219, 21, 115.5, -75.25, 9, 9]"
"[200, 219, 21, 115.5, -75.25, 9, 9]"
"[221, 75, 26, 97.5, -99.25, 9, 9]"
"[221, 32, 26, 58.5, -96.25, 6, 9]"
"[221, 32, 25, 58.5, -96.25, 6, 9]"
"[222, 33, 22, 20.25, -82.25, 2, 9]"
"[222, 33, 22, 20.25, -82.25, 4.5, 9]"
"[223, 71, 15, -24.5, -64.25, 4.5, 8]"
"[223, 177, 8, -75.75, -80, 9, 8]"
"[224, 132, 3, -100.75, -53, 9, 8]"
"[224, 132, 2, -100.75, -53, 4, 8]"
"[224, 101, -2, -101.5, -19, 9, 8]"
"[219, 225, -2, -79.5, 9.5, 9, 8]"
"[219, 225, -5, -60.75, 8, 9, 8]"
"[225, 225, -5, -23.25, 56.5, 9, 8]"
"[191, 225, -5, -19.75, -18.25, 2, 8]"
"[191, 225, -5, -19.75, -18.25, 9, 8]"
"[167, 226, -4, -6, 29.75, 2, 8]"
"[171, 226, -4, 18.25, 55.75, 2, 8]"
"[171, 226, -4, 13.25, -19.25, 2, 8]"
"[206, 226, 2, 44.25, 21.5, 2, 8]"
"[206, 226, 2, 44.25, 21.5, 2, 8]"
"[212, 227, 3, 39, -68, 2, 8]"
"[212, 227, 9, 60.5, -53.25, 3.5, 8]"
"[212, 227, 12, 81, -56, 2, 8]"
"[227, 227, 17, 83.75, -10, 9, 8]"
"[228, 223, 22, 109, 47.5, 9, 8]"
"[228, 223, 22, 109, 47.5, 9, 8]"
"[228, 121, 25, 94.25, 64.25, 9, 8]"
"[228, 76, 28, 94.75, 103, 6, 8]"
"[228, 39, 27, 52.75, 33.75, 6, 7]"
"[228, 39, 27, 52.75, 33.75, 6, 7]"
"[228, 77, 29, 19, 24.75, 6, 7]"
"[228, 77, 29, 19, 24.75, 6, 7]"
"[228, 69, 22, -26.5, -50.5, 2, 7]"
"[228, 69, 22, -26.5, -50.5, 3.5, 6]"
"[228, 176, 10, -74.5, -38.5, 2, 6]"
"[228, 176, 10, -74.5, -38.5, 2, 6]"
"[228, 161, 6, -80, -39.75, 2, 6]"
"[228, 223, 1, -88.25, 17.25, 2, 6]"
"[228, 223, 1, -88.25, 17.25, 2, 6]"
"[228, 223, -1, -61.75, 74.75, 2, 6]"
"[228, 223, -1, -61.75, 74.75, 9, 6]"
"[215, 228, -1, -32.75, 59.75, 9, 6]"
"[215, 228, 1, 0.25, 110.5, 9, 6]"
"[207, 228, 4, 28.25, 63.5, 9, 6]"
"[207, 228, 6, 44.75, 45.75, 9, 6]"
"[210, 228, 10, 58.75, 38.25, 9, 6]"
"[210, 228, 11, 58.75, 38.25, 2, 6]"
"[228, 196, 14, 62.75, 5.5, 2, 6]"
"[228, 177, 18, 65.5, 10.25, 2, 6]"
"[227, 206, 20, 68, 9.25, 2, 6]"
"[227, 199, 22, 57.25, -5, 2, 5]"
"[227, 199, 23, 57.25, -5, 2, 5]"
"[227, 199, 26, 57.25, 23, 2, 5]"
"[227, 187, 29, 48.5, -3.75, 2, 5]"
"[227, 187, 29, 48.5, -3.75, 6, 5]"
"[226, 174, 33, 43.5, -13.25, 6, 4]"
"[226, 174, 33, 43.5, -13.25, 6, 4]"
"[226, 53, 34, 53.5, 37.75, 6, 4]"
"[226, 53, 36, 51, 6, 6, 4]"
"[225, 36, 35, 11.75, 1.5, 4.5, 3]"
"[225, 36, 34, -2.25, 19.25, 4.5, 3]"
"[224, 61, 32, -30.5, -45, 4.5, 3]"
"[224, 61, 32, -62.25, -63.75, 4.5, 3]"
"[224, 70, 28, -54.75, -55.5, 2, 3]"
"[224, 70, 24, -79.25, -71.5, 2, 2]"
"[223, 86, 17, -104.25, -90.25, 2, 2]"
"[223, 86, 17, -104.25, -90.25, 2, 2]"
"[223, 169, 12, -108.75, -58.5, 2, 2]"
"[223, 169, 13, -108.75, -58.5, 2, 2]"
"[222, 202, 11, -90.75, -31.5, 9, 2]"
"[221, 211, 11, -66.25, -21, 2, 2]"
"[221, 211, 11, -66.25, -21, 4, 2]"
"[221, 118, 16, -10.5, 40.5, 2, 2]"
"[220, 185, 18, 20.75, 51.75, 9, 2]"
"[220, 185, 18, 20.75, 51.75, 2, 1]"
"[219, 206, 22, 46, 66.5, 2, 1]"
"[219, 183, 23, 48, 27.75, 9, 1]"
"[219, 183, 24, 48, 27.75, 2, 1]"
"[218, 182, 29, 41.75, -45.5, 2, 1]"
"[218, 182, 30, 41.75, -45.5, 3.5, 1]"
"[217, 168, 32, 34.25, -84.75, 2, 1]"
"[217, 166, 37, 22.5, -144.25, 2, 0]"
"[217, 166, 37, 22.5, -144.25, 2, 0]"
"[216, 153, 35, 24.5, -83.75, 2, 0]"
"[216, 153, 35, 11.25, -35.25, 2, 0]"
"[215, 149, 33, -15.5, -50.5, 4.5, 0]"
"[214, 138, 33, -28.5, 31.5, 6, 0]"
"[214, 142, 32, -36.25, -0.5, 6, 0]"
"[214, 142, 32, -36.25, -0.5, 6, 0]"
"[213, 24, 30, -49.75, -14.25, 3.5, 0]"
"[212, 23, 29, -30.25, 34.5, 6, -1]"
"[212, 23, 29, -30.25, 34.5, 6, -1]"
"[212, 103, 26, -42, -24.25, 6, -1]"
"[212, 103, 27, -42, -24.25, 2, -1]"
"[210, 38, 17, -62.75, -16.5, 2, -1]"
"[210, 38, 14, -73.75, 14, 2, -1]"
"[209, 160, 9, -101.75, -20.5, 2, -2]"
"[209, 160, 6, -113, 2.75, 2, -2]"
"[209, 180, 3, -96.5, 2.5, 2, -2]"
"[209, 180, 4, -96.5, 2.5, 2, -2]"
