"['-1', '-1', '-83', 1.5, 0]","['-1', '-1', '-83', 1.5, 0]"
"['-1', '-1', '-83', 9, 0]","['-1', '-1', '-83', 1.5, 0]"
"['-1', '-1', '-81', 6, 0]","['-1', '-1', '-83', 9, 0]"
"['109', '209', '-79', 4.5, 0]","['-1', '-1', '-81', 6, 0]"
"['109', '209', '-75', 4, 0]","['109', '209', '-79', 4.5, 0]"
"['109', '209', '-69', 9, 0]","['109', '209', '-75', 4, 0]"
"['109', '209', '-70', 4, 0]","['109', '209', '-69', 9, 0]"
"['109', '209', '-62', 9, 0]","['109', '209', '-70', 4, 0]"
"['109', '209', '-56', 4, 0]","['109', '209', '-62', 9, 0]"
"['109', '209', '-51', 9, 0]","['109', '209', '-56', 4, 0]"
"['109', '209', '-46', 4, 0]","['109', '209', '-51', 9, 0]"
"['109', '209', '-37', 9, 0]","['109', '209', '-46', 4, 0]"
"['109', '209', '-32', 4, 0]","['109', '209', '-37', 9, 0]"
"['109', '209', '-27', 9, 0]","['109', '209', '-32', 4, 0]"
"['109', '209', '-22', 4, 0]","['109', '209', '-27', 9, 0]"
"['109', '209', '-15', 9, 0]","['109', '209', '-22', 4, 0]"
"['109', '209', '-10', 4, 0]","['109', '209', '-15', 9, 0]"
"['109', '209', '-8', 9, 0]","['109', '209', '-10', 4, 0]"
"['149', '209', '0', 4, 0]","['109', '209', '-8', 9, 0]"
"['119', '209', '4', 9, 0]","['149', '209', '0', 4, 0]"
"['119', '209', '7', 4, 0]","['119', '209', '4', 9, 0]"
"['177', '209', '9', 9, 0]","['119', '209', '7', 4, 0]"
"['209', '209', '11', 4, 0]","['177', '209', '9', 9, 0]"
"['209', '147', '17', 9, 0]","['209', '209', '11', 4, 0]"
"['209', '174', '17', 4.5, 0]","['209', '147', '17', 9, 0]"
"['209', '174', '18', 3.5, 0]","['209', '174', '17', 4.5, 0]"
"['209', '133', '17', 9, 0]","['209', '174', '18', 3.5, 0]"
"['209', '133', '18', 6, 0]","['209', '133', '17', 9, 0]"
"['209', '109', '16', 9, 0]","['209', '133', '18', 6, 0]"
"['209', '109', '16', 4, 0]","['209', '109', '16', 9, 0]"
"['209', '146', '12', 9, 0]","['209', '109', '16', 4, 0]"
"['209', '146', '10', 4, 0]","['209', '146', '12', 9, 0]"
"['209', '109', '9', 9, 0]","['209', '146', '10', 4, 0]"
"['209', '162', '9', 4, 0]","['209', '109', '9', 9, 0]"
"['209', '120', '7', 3.5, 0]","['209', '162', '9', 4, 0]"
"['209', '174', '6', 9, 0]","['209', '120', '7', 3.5, 0]"
"['209', '178', '5', 4, 0]","['209', '174', '6', 9, 0]"
"['209', '147', '4', 9, 0]","['209', '178', '5', 4, 0]"
"['209', '186', '5', 4, 0]","['209', '147', '4', 9, 0]"
"['209', '186', '4', 9, 0]","['209', '186', '5', 4, 0]"
"['209', '194', '4', 4, 0]","['209', '186', '4', 9, 0]"
"['209', '165', '2', 9, 0]","['209', '194', '4', 4, 0]"
"['209', '165', '2', 6, 0]","['209', '165', '2', 9, 0]"
"['209', '194', '3', 9, 0]","['209', '165', '2', 6, 0]"
"['209', '194', '2', 4.5, 0]","['209', '194', '3', 9, 0]"
"['209', '198', '3', 3.5, 0]","['209', '194', '2', 4.5, 0]"
"['209', '196', '2', 9, 0]","['209', '198', '3', 3.5, 0]"
"['209', '203', '3', 4, 0]","['209', '196', '2', 9, 0]"
"['209', '183', '4', 9, 0]","['209', '203', '3', 4, 0]"
"['209', '183', '4', 4, 0]","['209', '183', '4', 9, 0]"
"['209', '183', '6', 9, 0]","['209', '183', '4', 4, 0]"
"['209', '194', '6', 4, 0]","['209', '183', '6', 9, 0]"
"['209', '174', '8', 9, 0]","['209', '194', '6', 4, 0]"
"['209', '186', '7', 3.5, 0]","['209', '174', '8', 9, 0]"
"['209', '186', '7', 9, 0]","['209', '186', '7', 3.5, 0]"
"['209', '182', '5', 4, 0]","['209', '186', '7', 9, 0]"
"['209', '182', '4', 9, 0]","['209', '182', '5', 4, 0]"
"['209', '182', '4', 4, 0]","['209', '182', '4', 9, 0]"
"['209', '182', '4', 9, 0]","['209', '182', '4', 4, 0]"
"['209', '165', '2', 4, 0]","['209', '182', '4', 9, 0]"
"['209', '174', '0', 9, 0]","['209', '165', '2', 4, 0]"
"['209', '174', '-1', 4, 0]","['209', '174', '0', 9, 0]"
"['209', '194', '-1', 9, 0]","['209', '174', '-1', 4, 0]"
"['209', '209', '-4', 4, 0]","['209', '194', '-1', 9, 0]"
"['200', '209', '-4', 4.5, 0]","['209', '209', '-4', 4, 0]"
"['200', '209', '-4', 9, 0]","['200', '209', '-4', 4.5, 0]"
"['191', '209', '-5', 4, 0]","['200', '209', '-4', 9, 0]"
"['191', '209', '-6', 9, 0]","['191', '209', '-5', 4, 0]"
"['173', '209', '-6', 4, 0]","['191', '209', '-6', 9, 0]"
"['164', '209', '-6', 9, 0]","['173', '209', '-6', 4, 0]"
"['185', '209', '-7', 4, 0]","['164', '209', '-6', 9, 0]"
"['185', '209', '-5', 9, 0]","['185', '209', '-7', 4, 0]"
"['185', '209', '-5', 4, 0]","['185', '209', '-5', 9, 0]"
"['146', '209', '-5', 9, 0]","['185', '209', '-5', 4, 0]"
"['164', '209', '-3', 4, 0]","['146', '209', '-5', 9, 0]"
"['164', '209', '-3', 9, 0]","['164', '209', '-3', 4, 0]"
"['189', '209', '-3', 4, 0]","['164', '209', '-3', 9, 0]"
"['182', '209', '-3', 9, 0]","['189', '209', '-3', 4, 0]"
"['197', '209', '-4', 4, 0]","['182', '209', '-3', 9, 0]"
"['182', '209', '-5', 9, 0]","['197', '209', '-4', 4, 0]"
"['197', '209', '-5', 4, 0]","['182', '209', '-5', 9, 0]"
"['189', '209', '-5', 9, 0]","['197', '209', '-5', 4, 0]"
"['189', '209', '-4', 4.5, 0]","['189', '209', '-5', 9, 0]"
"['164', '209', '-5', 9, 0]","['189', '209', '-4', 4.5, 0]"
"['164', '209', '-4', 4, 0]","['164', '209', '-5', 9, 0]"
"['173', '209', '-3', 9, 0]","['164', '209', '-4', 4, 0]"
"['173', '209', '-3', 4, 0]","['173', '209', '-3', 9, 0]"
"['173', '209', '0', 9, 0]","['173', '209', '-3', 4, 0]"
"['173', '209', '0', 4, 0]","['173', '209', '0', 9, 0]"
"['182', '209', '5', 9, 0]","['173', '209', '0', 4, 0]"
"['209', '209', '8', 4, 0]","['182', '209', '5', 9, 0]"
"['209', '209', '10', 9, 0]","['209', '209', '8', 4, 0]"
"['209', '138', '12', 4, 0]","['209', '209', '10', 9, 0]"
"['209', '138', '15', 9, 0]","['209', '138', '12', 4, 0]"
"['209', '170', '16', 4, 0]","['209', '138', '15', 9, 0]"
"['209', '109', '16', 9, 0]","['209', '170', '16', 4, 0]"
"['209', '150', '14', 4, 0]","['209', '109', '16', 9, 0]"
"['209', '109', '15', 9, 0]","['209', '150', '14', 4, 0]"
"['209', '146', '13', 4, 0]","['209', '109', '15', 9, 0]"
"['209', '109', '13', 9, 0]","['209', '146', '13', 4, 0]"
"['209', '150', '12', 4, 0]","['209', '109', '13', 9, 0]"
"['209', '109', '11', 9, 0]","['209', '150', '12', 4, 0]"
"['209', '109', '12', 4, 0]","['209', '109', '11', 9, 0]"
"['209', '109', '11', 9, 0]","['209', '109', '12', 4, 0]"
"['209', '166', '10', 4, 0]","['209', '109', '11', 9, 0]"
"['209', '166', '10', 9, 0]","['209', '166', '10', 4, 0]"
"['209', '109', '10', 4, 0]","['209', '166', '10', 9, 0]"
"['209', '166', '8', 9, 0]","['209', '109', '10', 4, 0]"
"['209', '170', '6', 4, 0]","['209', '166', '8', 9, 0]"
"['209', '170', '6', 9, 0]","['209', '170', '6', 4, 0]"
"['209', '120', '6', 4, 0]","['209', '170', '6', 9, 0]"
"['209', '156', '4', 9, 0]","['209', '120', '6', 4, 0]"
"['209', '156', '2', 4, 0]","['209', '156', '4', 9, 0]"
"['209', '186', '2', 9, 0]","['209', '156', '2', 4, 0]"
"['209', '194', '0', 4, 0]","['209', '186', '2', 9, 0]"
"['209', '194', '-2', 9, 0]","['209', '194', '0', 4, 0]"
"['209', '192', '0', 4, 0]","['209', '194', '-2', 9, 0]"
"['209', '209', '0', 9, 0]","['209', '192', '0', 4, 0]"
"['209', '209', '0', 4, 0]","['209', '209', '0', 9, 0]"
"['201', '209', '1', 9, 0]","['209', '209', '0', 4, 0]"
"['209', '209', '1', 4, 0]","['201', '209', '1', 9, 0]"
"['209', '209', '3', 9, 0]","['209', '209', '1', 4, 0]"
"['209', '206', '1', 4, 0]","['209', '209', '3', 9, 0]"
"['209', '206', '1', 6, 0]","['209', '206', '1', 4, 0]"
"['209', '198', '0', 4.5, 0]","['209', '206', '1', 6, 0]"
"['209', '204', '0', 9, 0]","['209', '198', '0', 4.5, 0]"
"['209', '205', '1', 6, 0]","['209', '204', '0', 9, 0]"
"['209', '205', '0', 9, 0]","['209', '205', '1', 6, 0]"
"['209', '201', '1', 4, 0]","['209', '205', '0', 9, 0]"
"['209', '201', '0', 9, 0]","['209', '201', '1', 4, 0]"
"['209', '201', '0', 4, 0]","['209', '201', '0', 9, 0]"
"['209', '209', '0', 9, 0]","['209', '201', '0', 4, 0]"
"['209', '209', '0', 4, 0]","['209', '209', '0', 9, 0]"
"['209', '209', '0', 9, 0]","['209', '209', '0', 4, 0]"
"['209', '209', '0', 4, 0]","['209', '209', '0', 9, 0]"
"['209', '209', '1', 9, 0]","['209', '209', '0', 4, 0]"
"['209', '209', '2', 4, 0]","['209', '209', '1', 9, 0]"
"['209', '209', '2', 9, 0]","['209', '209', '2', 4, 0]"
"['209', '206', '2', 4, 0]","['209', '209', '2', 9, 0]"
"['209', '206', '2', 9, 0]","['209', '206', '2', 4, 0]"
"['209', '202', '1', 4, 0]","['209', '206', '2', 9, 0]"
"['209', '192', '2', 9, 0]","['209', '202', '1', 4, 0]"
"['209', '192', '1', 4, 0]","['209', '192', '2', 9, 0]"
"['209', '201', '1', 9, 0]","['209', '192', '1', 4, 0]"
"['209', '202', '2', 4, 0]","['209', '201', '1', 9, 0]"
"['209', '202', '1', 9, 0]","['209', '202', '2', 4, 0]"
"['209', '206', '0', 4, 0]","['209', '202', '1', 9, 0]"
"['209', '192', '0', 9, 0]","['209', '206', '0', 4, 0]"
"['209', '206', '0', 4, 0]","['209', '192', '0', 9, 0]"
"['209', '209', '0', 9, 0]","['209', '206', '0', 4, 0]"
"['209', '209', '-1', 4, 0]","['209', '209', '0', 9, 0]"
"['209', '209', '-1', 9, 0]","['209', '209', '-1', 4, 0]"
"['209', '209', '-2', 9, 0]","['209', '209', '-1', 9, 0]"
"['200', '209', '-1', 6, 0]","['209', '209', '-2', 9, 0]"
"['200', '209', '-3', 9, 0]","['200', '209', '-1', 6, 0]"
"['197', '209', '-2', 4, 0]","['200', '209', '-3', 9, 0]"
"['200', '209', '-3', 4.5, 0]","['197', '209', '-2', 4, 0]"
"['197', '209', '-4', 9, 0]","['200', '209', '-3', 4.5, 0]"
"['200', '209', '-4', 4, 0]","['197', '209', '-4', 9, 0]"
"['193', '209', '-5', 9, 0]","['200', '209', '-4', 4, 0]"
"['193', '209', '-4', 4, 0]","['193', '209', '-5', 9, 0]"
"['173', '209', '-3', 9, 0]","['193', '209', '-4', 4, 0]"
"['189', '209', '-3', 4, 0]","['173', '209', '-3', 9, 0]"
"['173', '209', '-3', 9, 0]","['189', '209', '-3', 4, 0]"
"['197', '209', '-3', 4.5, 0]","['173', '209', '-3', 9, 0]"
"['182', '209', '-2', 9, 0]","['197', '209', '-3', 4.5, 0]"
"['196', '209', '-3', 4, 0]","['182', '209', '-2', 9, 0]"
"['182', '209', '-3', 9, 0]","['196', '209', '-3', 4, 0]"
"['201', '209', '-4', 4, 0]","['182', '209', '-3', 9, 0]"
"['182', '209', '-4', 3.5, 0]","['201', '209', '-4', 4, 0]"
"['182', '209', '-4', 9, 0]","['182', '209', '-4', 3.5, 0]"
"['197', '209', '-6', 4, 0]","['182', '209', '-4', 9, 0]"
"['195', '209', '-5', 9, 0]","['197', '209', '-6', 4, 0]"
"['193', '209', '-6', 4, 0]","['195', '209', '-5', 9, 0]"
"['193', '209', '-9', 9, 0]","['193', '209', '-6', 4, 0]"
"['155', '209', '-7', 4, 0]","['193', '209', '-9', 9, 0]"
"['155', '209', '-7', 9, 0]","['155', '209', '-7', 4, 0]"
"['155', '209', '-8', 4, 0]","['155', '209', '-7', 9, 0]"
"['173', '209', '-8', 9, 0]","['155', '209', '-8', 4, 0]"
"['181', '209', '-6', 4, 0]","['173', '209', '-8', 9, 0]"
"['181', '209', '-7', 9, 0]","['181', '209', '-6', 4, 0]"
"['137', '209', '-7', 4, 0]","['181', '209', '-7', 9, 0]"
"['155', '209', '-5', 9, 0]","['137', '209', '-7', 4, 0]"
"['155', '209', '-6', 4, 0]","['155', '209', '-5', 9, 0]"
"['181', '209', '-5', 9, 0]","['155', '209', '-6', 4, 0]"
"['189', '209', '-2', 4, 0]","['181', '209', '-5', 9, 0]"
"['189', '209', '-2', 9, 0]","['189', '209', '-2', 4, 0]"
"['155', '209', '-2', 4, 0]","['189', '209', '-2', 9, 0]"
"['191', '209', '0', 9, 0]","['155', '209', '-2', 4, 0]"
"['191', '209', '0', 4, 0]","['191', '209', '0', 9, 0]"
"['201', '209', '1', 9, 0]","['191', '209', '0', 4, 0]"
"['209', '209', '3', 4, 0]","['201', '209', '1', 9, 0]"
"['209', '209', '2', 9, 0]","['209', '209', '3', 4, 0]"
"['209', '183', '4', 4, 0]","['209', '209', '2', 9, 0]"
"['209', '183', '5', 9, 0]","['209', '183', '4', 4, 0]"
"['209', '202', '1', 4, 0]","['209', '183', '5', 9, 0]"
"['209', '174', '4', 9, 0]","['209', '202', '1', 4, 0]"
"['209', '190', '0', 4, 0]","['209', '174', '4', 9, 0]"
"['209', '190', '0', 9, 0]","['209', '190', '0', 4, 0]"
"['209', '201', '1', 4, 0]","['209', '190', '0', 9, 0]"
"['209', '209', '0', 9, 0]","['209', '201', '1', 4, 0]"
"['209', '209', '1', 4, 0]","['209', '209', '0', 9, 0]"
"['209', '209', '4', 4, 0]","['209', '209', '1', 4, 0]"
"['209', '209', '1', 9, 0]","['209', '209', '4', 4, 0]"
"['209', '206', '5', 4, 0]","['209', '209', '1', 9, 0]"
"['209', '174', '5', 9, 0]","['209', '206', '5', 4, 0]"
"['209', '206', '7', 4, 0]","['209', '174', '5', 9, 0]"
"['209', '165', '6', 9, 0]","['209', '206', '7', 4, 0]"
"['209', '190', '4', 4, 0]","['209', '165', '6', 9, 0]"
"['209', '190', '5', 2, 0]","['209', '190', '4', 4, 0]"
"['209', '186', '2', 9, 0]","['209', '190', '5', 2, 0]"
"['209', '202', '1', 4, 0]","['209', '186', '2', 9, 0]"
"['209', '165', '-2', 9, 0]","['209', '202', '1', 4, 0]"
"['209', '165', '-5', 4, 0]","['209', '165', '-2', 9, 0]"
"['209', '201', '-7', 9, 0]","['209', '165', '-5', 4, 0]"
"['201', '209', '-7', 4, 0]","['209', '201', '-7', 9, 0]"
"['164', '209', '-5', 3.5, 0]","['201', '209', '-7', 4, 0]"
"['164', '209', '-6', 9, 0]","['164', '209', '-5', 3.5, 0]"
"['185', '209', '-7', 4, 0]","['164', '209', '-6', 9, 0]"
"['185', '209', '-6', 9, 0]","['185', '209', '-7', 4, 0]"
"['164', '209', '-3', 4.5, 0]","['185', '209', '-6', 9, 0]"
"['185', '209', '-6', 9, 0]","['164', '209', '-3', 4.5, 0]"
"['182', '209', '-4', 4, 0]","['185', '209', '-6', 9, 0]"
"['182', '209', '-4', 6, 0]","['182', '209', '-4', 4, 0]"
