"[-1, -1, -93, 4, 0]","[-1, -1, -93, 4, 0]","[-1, -1, -93, 4, 0]"
"[-1, -1, -93, 2, 0]","[-1, -1, -93, 4, 0]","[-1, -1, -93, 4, 0]"
"[-1, -1, -93, 2, 1]","[-1, -1, -93, 2, 0]","[-1, -1, -93, 4, 0]"
"[-1, -1, -93, 2, 2]","[-1, -1, -93, 2, 1]","[-1, -1, -93, 2, 0]"
"[23, 209, -94, 2, 2]","[-1, -1, -93, 2, 2]","[-1, -1, -93, 2, 1]"
"[22, 209, -98, 2, 3]","[23, 209, -94, 2, 2]","[-1, -1, -93, 2, 2]"
"[22, 209, -86, 2, 4]","[22, 209, -98, 2, 3]","[23, 209, -94, 2, 2]"
"[22, 209, -86, 2, 4]","[22, 209, -86, 2, 4]","[22, 209, -98, 2, 3]"
"[21, 210, -66, 2, 5]","[22, 209, -86, 2, 4]","[22, 209, -86, 2, 4]"
"[35, 211, -58, 2, 6]","[21, 210, -66, 2, 5]","[22, 209, -86, 2, 4]"
"[35, 211, -53, 3.5, 6]","[35, 211, -58, 2, 6]","[21, 210, -66, 2, 5]"
"[35, 212, -42, 3.5, 6]","[35, 211, -53, 3.5, 6]","[35, 211, -58, 2, 6]"
"[35, 212, -38, 3.5, 7]","[35, 212, -42, 3.5, 6]","[35, 211, -53, 3.5, 6]"
"[24, 213, -25, 3.5, 7]","[35, 212, -38, 3.5, 7]","[35, 212, -42, 3.5, 6]"
"[24, 213, -19, 3.5, 7]","[24, 213, -25, 3.5, 7]","[35, 212, -38, 3.5, 7]"
"[24, 213, -19, 4, 7]","[24, 213, -19, 3.5, 7]","[24, 213, -25, 3.5, 7]"
"[74, 214, -6, 3.5, 7]","[24, 213, -19, 4, 7]","[24, 213, -19, 3.5, 7]"
"[120, 215, 0, 4, 7]","[74, 214, -6, 3.5, 7]","[24, 213, -19, 4, 7]"
"[142, 216, 12, 2, 7]","[120, 215, 0, 4, 7]","[74, 214, -6, 3.5, 7]"
"[142, 216, 12, 4, 7]","[142, 216, 12, 2, 7]","[120, 215, 0, 4, 7]"
"[185, 216, 21, 4, 7]","[142, 216, 12, 4, 7]","[142, 216, 12, 2, 7]"
"[185, 216, 21, 4, 7]","[185, 216, 21, 4, 7]","[142, 216, 12, 4, 7]"
"[217, 177, 31, 4, 7]","[185, 216, 21, 4, 7]","[185, 216, 21, 4, 7]"
"[218, 178, 36, 4, 7]","[217, 177, 31, 4, 7]","[185, 216, 21, 4, 7]"
