"[-1, -1, -94, 13.216733680376118, 698.7281967119537, 4, 0]","[-1, -1, -94, 13.216733680376118, 698.7281967119537, 4, 0]"
"[-1, -1, -94, 13.216733680376118, 698.7281967119537, 2, 0]","[-1, -1, -94, 13.216733680376118, 698.7281967119537, 4, 0]"
"[-1, -1, -94, 13.216733680376118, 698.7281967119537, 2, 1]","[-1, -1, -94, 13.216733680376118, 698.7281967119537, 2, 0]"
"[-1, -1, -94, 19.255383909101344, 0.0, 2, 2]","[-1, -1, -94, 13.216733680376118, 698.7281967119537, 2, 1]"
"[20, 209, -95, 6.957735731371905, -193.64034603043734, 2, 2]","[-1, -1, -94, 19.255383909101344, 0.0, 2, 2]"
"[20, 209, -95, 6.957735731371905, -193.64034603043734, 2, 3]","[20, 209, -95, 6.957735731371905, -193.64034603043734, 2, 2]"
"[20, 209, -97, -9.546655498602474, -364.5545248359874, 2, 4]","[20, 209, -95, 6.957735731371905, -193.64034603043734, 2, 3]"
"[20, 209, -97, -9.546655498602474, -364.5545248359874, 2, 5]","[20, 209, -97, -9.546655498602474, -364.5545248359874, 2, 4]"
"[21, 210, -96, 0.0, 372.3299317053527, 2, 5]","[20, 209, -97, -9.546655498602474, -364.5545248359874, 2, 5]"
"[22, 211, -79, 208.55459368613666, 7829.103338566119, 2, 6]","[21, 210, -96, 0.0, 372.3299317053527, 2, 5]"
"[23, 212, -71, 395.9945618422598, 2168.260446539267, 2, 7]","[22, 211, -79, 208.55459368613666, 7829.103338566119, 2, 6]"
"[23, 212, -64, 832.3683270490176, -15710.590291936061, 2, 7]","[23, 212, -71, 395.9945618422598, 2168.260446539267, 2, 7]"
"[23, 212, -65, 832.3683270490176, -15710.590291936061, 2, 8]","[23, 212, -64, 832.3683270490176, -15710.590291936061, 2, 7]"
"[23, 212, -59, 196.11180332520735, -548.7729760304136, 2, 8]","[23, 212, -65, 832.3683270490176, -15710.590291936061, 2, 8]"
"[64, 213, -49, 313.3351262513073, 1745.4026905408484, 3.5, 9]","[23, 212, -59, 196.11180332520735, -548.7729760304136, 2, 8]"
"[78, 214, -43, 427.40271775290864, 0.0, 4, 9]","[64, 213, -49, 313.3351262513073, 1745.4026905408484, 3.5, 9]"
"[26, 215, -38, 360.20094407230386, -3085.486804056575, 3.5, 10]","[78, 214, -43, 427.40271775290864, 0.0, 4, 9]"
"[26, 215, -34, 269.00829694068534, -1196.1233689740152, 4.5, 10]","[26, 215, -38, 360.20094407230386, -3085.486804056575, 3.5, 10]"
"[26, 215, -26, 279.1105864652952, 1767.169439931971, 3.5, 10]","[26, 215, -34, 269.00829694068534, -1196.1233689740152, 4.5, 10]"
"[35, 216, -20, 342.3721998717276, 1196.1094208674099, 4.5, 10]","[26, 215, -26, 279.1105864652952, 1767.169439931971, 3.5, 10]"
"[35, 216, -14, 342.37818864536143, -1196.1512659191699, 3.5, 11]","[35, 216, -20, 342.3721998717276, 1196.1094208674099, 4.5, 10]"
"[88, 217, -7, 346.42461914958704, 658.4911755991026, 3.5, 11]","[35, 216, -14, 342.37818864536143, -1196.1512659191699, 3.5, 11]"
"[137, 218, -1, 322.26783986522634, -569.8576713931362, 3.5, 11]","[88, 217, -7, 346.42461914958704, 658.4911755991026, 3.5, 11]"
"[137, 218, 9, 366.55379344900314, 2388.652150966302, 3.5, 11]","[137, 218, -1, 322.26783986522634, -569.8576713931362, 3.5, 11]"
"[158, 218, 16, 247.160761548149, 199.47246383366812, 3.5, 11]","[137, 218, 9, 366.55379344900314, 2388.652150966302, 3.5, 11]"
"[158, 218, 15, 247.160761548149, 199.47246383366812, 3.5, 11]","[158, 218, 16, 247.160761548149, 199.47246383366812, 3.5, 11]"
"[205, 219, 26, 351.00573251072814, 0.0, 3.5, 10]","[158, 218, 15, 247.160761548149, 199.47246383366812, 3.5, 11]"
"[219, 199, 29, 384.73007860708685, -1631.0438940497552, 3.5, 10]","[205, 219, 26, 351.00573251072814, 0.0, 3.5, 10]"
"[219, 199, 30, 250.675591680612, -6283.825226442491, 3.5, 10]","[219, 199, 29, 384.73007860708685, -1631.0438940497552, 3.5, 10]"
"[220, 179, 36, 144.18453182383308, 1154.9544009587744, 3.5, 10]","[219, 199, 30, 250.675591680612, -6283.825226442491, 3.5, 10]"
"[221, 141, 37, 188.006693760459, 628.3825226442497, 3.5, 9]","[220, 179, 36, 144.18453182383308, 1154.9544009587744, 3.5, 10]"
"[221, 127, 38, 134.5017957927142, -2990.203813465288, 3.5, 9]","[221, 141, 37, 188.006693760459, 628.3825226442497, 3.5, 9]"
"[221, 127, 41, 97.82348036500393, 1196.179163840289, 3.5, 9]","[221, 127, 38, 134.5017957927142, -2990.203813465288, 3.5, 9]"
"[222, 106, 40, 97.56123884954002, -1189.774415732125, 3.5, 9]","[221, 127, 41, 97.82348036500393, 1196.179163840289, 3.5, 9]"
"[222, 103, 41, 37.450926234582596, -1870.0958344375294, 3.5, 8]","[222, 106, 40, 97.56123884954002, -1189.774415732125, 3.5, 9]"
"[222, 103, 43, 51.562232234508784, 2658.6637930054167, 3.5, 8]","[222, 103, 41, 37.450926234582596, -1870.0958344375294, 3.5, 8]"
"[223, 89, 41, 62.206402316034264, -1857.4255147700705, 3.5, 8]","[222, 103, 43, 51.562232234508784, 2658.6637930054167, 3.5, 8]"
"[224, 89, 39, -36.68102473209809, -2989.9946119928704, 3.5, 7]","[223, 89, 41, 62.206402316034264, -1857.4255147700705, 3.5, 8]"
"[224, 89, 36, -95.49709419807266, 0.0, 3.5, 7]","[224, 89, 39, -36.68102473209809, -2989.9946119928704, 3.5, 7]"
"[224, 82, 34, -100.17025799017237, 0.0, 3.5, 7]","[224, 89, 36, -95.49709419807266, 0.0, 3.5, 7]"
"[224, 82, 34, -100.17025799017237, 0.0, 3.5, 6]","[224, 82, 34, -100.17025799017237, 0.0, 3.5, 7]"
"[225, 96, 27, -81.4727323258434, -785.5391849276364, 3.5, 6]","[224, 82, 34, -100.17025799017237, 0.0, 3.5, 6]"
"[225, 107, 25, -198.2053015477673, 543.7417517182197, 3.5, 6]","[225, 96, 27, -81.4727323258434, -785.5391849276364, 3.5, 6]"
"[225, 107, 25, -198.2053015477673, 543.7417517182197, 3.5, 6]","[225, 107, 25, -198.2053015477673, 543.7417517182197, 3.5, 6]"
"[225, 113, 21, -84.64055286662962, 508.68803712914007, 3.5, 5]","[225, 107, 25, -198.2053015477673, 543.7417517182197, 3.5, 6]"
"[225, 113, 21, -84.64055286662962, 508.68803712914007, 3.5, 5]","[225, 113, 21, -84.64055286662962, 508.68803712914007, 3.5, 5]"
"[226, 138, 15, -85.59329949652935, -598.0581974451079, 3.5, 5]","[225, 113, 21, -84.64055286662962, 508.68803712914007, 3.5, 5]"
"[226, 145, 16, -138.66948790462047, 2275.648150973927, 3.5, 5]","[226, 138, 15, -85.59329949652935, -598.0581974451079, 3.5, 5]"
"[226, 145, 16, -138.66948790462047, 2275.648150973927, 3.5, 5]","[226, 145, 16, -138.66948790462047, 2275.648150973927, 3.5, 5]"
"[226, 159, 10, -57.8466178133706, -165.2459848121564, 3.5, 5]","[226, 145, 16, -138.66948790462047, 2275.648150973927, 3.5, 5]"
"[227, 177, 10, -73.54275895268063, -178.79462460734158, 6, 5]","[226, 159, 10, -57.8466178133706, -165.2459848121564, 3.5, 5]"
"[227, 177, 9, -73.54275895268063, -178.79462460734158, 3.5, 5]","[227, 177, 10, -73.54275895268063, -178.79462460734158, 6, 5]"
"[227, 177, 8, -74.59988616960729, 2271.4869455177, 3.5, 5]","[227, 177, 9, -73.54275895268063, -178.79462460734158, 3.5, 5]"
"[227, 177, 8, -74.59988616960729, 2271.4869455177, 3.5, 4]","[227, 177, 8, -74.59988616960729, 2271.4869455177, 3.5, 5]"
"[228, 199, 8, -11.864571517474506, 0.0, 3.5, 4]","[227, 177, 8, -74.59988616960729, 2271.4869455177, 3.5, 4]"
"[228, 202, 9, 0.0, 1132.3821004439142, 6, 4]","[228, 199, 8, -11.864571517474506, 0.0, 3.5, 4]"
"[228, 205, 7, 0.0, -1187.8947700879519, 3.5, 4]","[228, 202, 9, 0.0, 1132.3821004439142, 6, 4]"
"[228, 205, 7, -37.599990437827955, -628.3374581887794, 6, 4]","[228, 205, 7, 0.0, -1187.8947700879519, 3.5, 4]"
"[228, 185, 7, -24.820422993620774, 1232.1067951645175, 3.5, 4]","[228, 205, 7, -37.599990437827955, -628.3374581887794, 6, 4]"
"[228, 191, 7, 0.0, 0.0, 3.5, 4]","[228, 185, 7, -24.820422993620774, 1232.1067951645175, 3.5, 4]"
"[228, 191, 7, 0.0, 0.0, 6, 4]","[228, 191, 7, 0.0, 0.0, 3.5, 4]"
"[228, 191, 7, 0.0, 0.0, 3.5, 4]","[228, 191, 7, 0.0, 0.0, 6, 4]"
"[228, 209, 10, 31.583931565577966, 1330.059644185483, 3.5, 4]","[228, 191, 7, 0.0, 0.0, 3.5, 4]"
"[228, 191, 8, 48.84737176165049, -1193.0328640104449, 3.5, 4]","[228, 209, 10, 31.583931565577966, 1330.059644185483, 3.5, 4]"
