"[-1, -1, -96, 4, 0]","[-1, -1, -96, 4, 0]","[-1, -1, -96, 4, 0]"
"[-1, -1, -96, 2, 0]","[-1, -1, -96, 4, 0]","[-1, -1, -96, 4, 0]"
"[-1, -1, -96, 2, 1]","[-1, -1, -96, 2, 0]","[-1, -1, -96, 4, 0]"
"[20, 209, -96, 2, 2]","[-1, -1, -96, 2, 1]","[-1, -1, -96, 2, 0]"
"[20, 209, -97, 2, 3]","[20, 209, -96, 2, 2]","[-1, -1, -96, 2, 1]"
"[20, 209, -97, 2, 3]","[20, 209, -97, 2, 3]","[20, 209, -96, 2, 2]"
"[21, 210, -80, 2, 4]","[20, 209, -97, 2, 3]","[20, 209, -97, 2, 3]"
"[21, 210, -80, 2, 5]","[21, 210, -80, 2, 4]","[20, 209, -97, 2, 3]"
"[21, 210, -81, 2, 5]","[21, 210, -80, 2, 5]","[21, 210, -80, 2, 4]"
"[21, 210, -79, 2, 6]","[21, 210, -81, 2, 5]","[21, 210, -80, 2, 5]"
"[21, 210, -80, 2, 7]","[21, 210, -79, 2, 6]","[21, 210, -81, 2, 5]"
"[47, 212, -69, 2, 7]","[21, 210, -80, 2, 7]","[21, 210, -79, 2, 6]"
"[47, 212, -61, 2, 8]","[47, 212, -69, 2, 7]","[21, 210, -80, 2, 7]"
"[47, 212, -61, 2, 8]","[47, 212, -61, 2, 8]","[47, 212, -69, 2, 7]"
"[46, 213, -49, 2, 8]","[47, 212, -61, 2, 8]","[47, 212, -61, 2, 8]"
"[46, 213, -49, 4, 9]","[46, 213, -49, 2, 8]","[47, 212, -61, 2, 8]"
"[46, 213, -50, 4, 9]","[46, 213, -49, 4, 9]","[46, 213, -49, 2, 8]"
"[84, 214, -31, 4, 9]","[46, 213, -50, 4, 9]","[46, 213, -49, 4, 9]"
"[84, 214, -32, 6, 10]","[84, 214, -31, 4, 9]","[46, 213, -50, 4, 9]"
"[27, 216, -19, 6, 10]","[84, 214, -32, 6, 10]","[84, 214, -31, 4, 9]"
"[27, 216, -5, 9, 10]","[27, 216, -19, 6, 10]","[84, 214, -32, 6, 10]"
"[27, 216, -6, 9, 10]","[27, 216, -5, 9, 10]","[27, 216, -19, 6, 10]"
"[27, 216, -6, 9, 10]","[27, 216, -6, 9, 10]","[27, 216, -5, 9, 10]"
"[28, 217, 8, 9, 10]","[27, 216, -6, 9, 10]","[27, 216, -6, 9, 10]"
"[28, 217, 8, 9, 10]","[28, 217, 8, 9, 10]","[27, 216, -6, 9, 10]"
"[154, 218, 24, 9, 10]","[28, 217, 8, 9, 10]","[28, 217, 8, 9, 10]"
"[155, 219, 36, 6, 10]","[154, 218, 24, 9, 10]","[28, 217, 8, 9, 10]"
"[155, 219, 35, 4.5, 10]","[155, 219, 36, 6, 10]","[154, 218, 24, 9, 10]"
"[220, 159, 48, 4.5, 10]","[155, 219, 35, 4.5, 10]","[155, 219, 36, 6, 10]"
"[220, 87, 52, 4, 9]","[220, 159, 48, 4.5, 10]","[155, 219, 35, 4.5, 10]"
"[220, 87, 51, 4, 9]","[220, 87, 52, 4, 9]","[220, 159, 48, 4.5, 10]"
"[221, 74, 60, 4, 8]","[220, 87, 51, 4, 9]","[220, 87, 52, 4, 9]"
"[221, 74, 60, 2, 8]","[221, 74, 60, 4, 8]","[220, 87, 51, 4, 9]"
"[221, 39, 55, 2, 8]","[221, 74, 60, 2, 8]","[221, 74, 60, 4, 8]"
"[222, 33, 57, 3.5, 7]","[221, 39, 55, 2, 8]","[221, 74, 60, 2, 8]"
"[222, 33, 56, 3.5, 7]","[222, 33, 57, 3.5, 7]","[221, 39, 55, 2, 8]"
"[222, 33, 56, 3.5, 7]","[222, 33, 56, 3.5, 7]","[222, 33, 57, 3.5, 7]"
"[223, 39, 49, 3.5, 6]","[222, 33, 56, 3.5, 7]","[222, 33, 56, 3.5, 7]"
"[224, 35, 42, 4, 6]","[223, 39, 49, 3.5, 6]","[222, 33, 56, 3.5, 7]"
"[224, 35, 41, 4.5, 5]","[224, 35, 42, 4, 6]","[223, 39, 49, 3.5, 6]"
"[224, 35, 41, 4.5, 5]","[224, 35, 41, 4.5, 5]","[224, 35, 42, 4, 6]"
"[224, 35, 26, 4.5, 5]","[224, 35, 41, 4.5, 5]","[224, 35, 41, 4.5, 5]"
"[224, 35, 25, 6, 5]","[224, 35, 26, 4.5, 5]","[224, 35, 41, 4.5, 5]"
"[225, 47, 18, 6, 4]","[224, 35, 25, 6, 5]","[224, 35, 26, 4.5, 5]"
"[225, 46, 9, 9, 4]","[225, 47, 18, 6, 4]","[224, 35, 25, 6, 5]"
"[225, 46, 9, 9, 4]","[225, 46, 9, 9, 4]","[225, 47, 18, 6, 4]"
"[226, 81, -4, 9, 4]","[225, 46, 9, 9, 4]","[225, 46, 9, 9, 4]"
"[226, 69, -10, 9, 4]","[226, 81, -4, 9, 4]","[225, 46, 9, 9, 4]"
"[226, 69, -10, 9, 4]","[226, 69, -10, 9, 4]","[226, 81, -4, 9, 4]"
"[227, 151, -19, 3.5, 4]","[226, 69, -10, 9, 4]","[226, 69, -10, 9, 4]"
"[227, 151, -19, 9, 4]","[227, 151, -19, 3.5, 4]","[226, 69, -10, 9, 4]"
"[227, 151, -20, 9, 5]","[227, 151, -19, 9, 4]","[227, 151, -19, 3.5, 4]"
"[188, 227, -29, 9, 5]","[227, 151, -20, 9, 5]","[227, 151, -19, 9, 4]"
"[188, 227, -29, 2, 5]","[188, 227, -29, 9, 5]","[227, 151, -20, 9, 5]"
"[52, 227, -32, 6, 5]","[188, 227, -29, 2, 5]","[188, 227, -29, 9, 5]"
"[43, 228, -25, 6, 5]","[52, 227, -32, 6, 5]","[188, 227, -29, 2, 5]"
"[43, 228, -25, 6, 6]","[43, 228, -25, 6, 5]","[52, 227, -32, 6, 5]"
"[39, 228, -15, 6, 6]","[43, 228, -25, 6, 6]","[43, 228, -25, 6, 5]"
"[39, 228, -11, 9, 6]","[39, 228, -15, 6, 6]","[43, 228, -25, 6, 6]"
"[39, 228, -11, 9, 6]","[39, 228, -11, 9, 6]","[39, 228, -15, 6, 6]"
