1.047680675983428955e-01,-6.799750328063964844e-01,4.068154096603393555e-02,-3.246347010135650635e-01,1.820622831583023071e-01,-3.570843040943145752e-01,-5.772045254707336426e-02,2.191216349601745605e-01,-5.051007270812988281e-01,-2.268229573965072632e-01
3.961542248725891113e-01,-6.911807656288146973e-01,-2.743942737579345703e-01,-2.314386069774627686e-01,-5.759478211402893066e-01,-9.782629609107971191e-01,2.087768912315368652e-01,-9.624103903770446777e-01,-6.810961365699768066e-01,-4.546008706092834473e-01
-2.071646004915237427e-01,-1.453485935926437378e-01,-1.391436755657196045e-01,-4.927223920822143555e-01,2.492284476757049561e-01,-4.051484465599060059e-01,-5.255547165870666504e-01,2.108633518218994141e-01,-1.016155242919921875e+00,-1.044003248214721680e+00
3.908443450927734375e-01,3.254247903823852539e-01,-5.386981964111328125e-01,-1.999994963407516479e-01,-2.076070383191108704e-02,-2.404002398252487183e-01,-7.959035038948059082e-01,-6.964202523231506348e-01,-1.150187373161315918e+00,-5.649867057800292969e-01
3.239540755748748779e-01,-1.951125115156173706e-01,5.949249863624572754e-01,-5.558862090110778809e-01,-1.491434425115585327e-01,-3.019721806049346924e-01,-1.651094481348991394e-02,-2.312310785055160522e-01,-2.527466714382171631e-01,1.725883185863494873e-01
4.025250971317291260e-01,-1.521709114313125610e-01,-4.279644489288330078e-01,4.589636325836181641e-01,5.974180102348327637e-01,-1.812665909528732300e-01,8.001973628997802734e-01,-2.874021828174591064e-01,-2.402203381061553955e-01,-2.319837361574172974e-01
-2.705604396760463715e-02,3.856894373893737793e-02,-3.235004544258117676e-01,-1.224113106727600098e+00,2.406557500362396240e-01,1.086410358548164368e-01,-8.844072222709655762e-01,1.958548128604888916e-01,-1.472293734550476074e+00,-6.661165356636047363e-01
-2.306689471006393433e-01,-3.724361956119537354e-01,2.597348690032958984e-01,2.589867413043975830e-01,3.362144529819488525e-01,-5.010576248168945312e-01,-3.671325147151947021e-01,-6.668830662965774536e-02,3.434026613831520081e-02,-7.174352407455444336e-01
3.234367966651916504e-01,-5.791029334068298340e-01,7.457002252340316772e-02,-2.546954751014709473e-01,3.679201602935791016e-01,-8.973130583763122559e-01,-1.115913152694702148e+00,9.310603886842727661e-02,2.355547845363616943e-01,-5.716508030891418457e-01
-8.703106641769409180e-02,-2.243388742208480835e-01,4.954565763473510742e-01,4.776500165462493896e-02,8.691594004631042480e-02,5.778018832206726074e-01,-6.275767087936401367e-01,4.475701451301574707e-01,-3.203589916229248047e-01,4.678156077861785889e-01
