"[-1, -1, -81, 4, 0]"
"[-1, -1, -81, 2, 0]"
"[-1, -1, -81, 2, 1]"
"[-1, -1, -81, 2, 1]"
"[47, 209, -81, 2, 2]"
"[46, 209, -80, 2, 3]"
"[46, 209, -80, 2, 3]"
"[45, 209, -70, 2, 4]"
"[45, 209, -70, 2, 5]"
"[45, 209, -70, 2, 5]"
"[45, 209, -59, 2, 6]"
"[45, 209, -59, 3.5, 6]"
"[64, 209, -46, 3.5, 7]"
"[63, 209, -38, 2, 7]"
"[63, 209, -38, 2, 7]"
"[-1, 209, -27, 2, 8]"
"[-1, 209, -27, 4, 8]"
"[110, 209, -17, 2, 8]"
"[93, 209, -5, 2, 8]"
"[93, 209, -5, 2, 8]"
"[167, 209, 1, 2, 8]"
"[191, 209, 3, 4.5, 8]"
"[191, 209, 3, 2, 8]"
"[205, 209, 9, 4.5, 8]"
"[207, 209, 11, 2, 8]"
"[207, 209, 14, 2, 8]"
"[209, 200, 15, 2, 8]"
"[209, 196, 15, 2, 8]"
"[209, 196, 17, 2, 8]"
"[209, 188, 17, 2, 8]"
"[209, 188, 17, 2, 7]"
"[209, 188, 18, 2, 7]"
"[209, 183, 17, 2, 7]"
"[209, 183, 16, 4.5, 7]"
"[209, 183, 13, 2, 7]"
"[209, 141, 13, 2, 7]"
"[209, 185, 12, 2, 7]"
"[209, 185, 8, 2, 7]"
"[209, 191, 9, 2, 7]"
"[209, 193, 9, 4.5, 6]"
"[209, 193, 6, 2, 6]"
"[209, 176, 8, 2, 6]"
"[209, 176, 9, 2, 6]"
"[209, 198, 6, 2, 6]"
"[209, 200, 8, 2, 6]"
"[209, 200, 11, 2, 6]"
"[209, 198, 8, 4.5, 6]"
"[209, 200, 10, 2, 6]"
"[209, 200, 12, 4.5, 6]"
"[209, 171, 10, 2, 6]"
"[209, 171, 11, 2, 6]"
"[209, 171, 11, 2, 6]"
"[209, 196, 9, 4.5, 6]"
"[209, 196, 9, 2, 5]"
"[209, 196, 12, 2, 5]"
"[209, 166, 8, 4.5, 5]"
"[209, 197, 13, 2, 5]"
"[209, 161, 10, 2, 5]"
"[209, 161, 10, 2, 5]"
"[209, 199, 12, 2, 5]"
"[209, 199, 12, 2, 5]"
"[209, 195, 10, 2, 5]"
"[209, 195, 12, 2, 5]"
"[9, 191, 10, 4.5, 5]"
"[9, 191, 10, 2, 5]"
"[209, 195, 12, 2, 4]"
"[209, 195, 9, 4.5, 4]"
"[209, 195, 12, 4.5, 4]"
"[209, 194, 13, 2, 4]"
"[209, 174, 11, 2, 4]"
"[209, 174, 12, 2, 4]"
"[209, 190, 12, 2, 4]"
"[209, 192, 9, 2, 4]"
"[209, 192, 10, 2, 4]"
"[209, 190, 10, 2, 4]"
"[209, 196, 8, 4.5, 4]"
"[209, 196, 9, 4.5, 3]"
"[209, 194, 8, 4.5, 3]"
"[209, 194, 8, 4.5, 3]"
"[209, 177, 6, 2, 3]"
"[209, 173, 7, 2, 3]"
"[209, 173, 7, 4, 3]"
"[209, 197, 6, 2, 3]"
"[209, 201, 6, 2, 3]"
"[209, 199, 3, 2, 3]"
"[209, 199, 4, 2, 3]"
"[209, 201, 5, 2, 3]"
"[209, 201, 5, 4.5, 3]"
"[209, 207, 4, 2, 3]"
"[209, 205, 6, 2, 3]"
"[209, 203, 4, 2, 3]"
"[209, 205, 6, 2, 3]"
"[209, 205, 4, 2, 3]"
"[209, 205, 4, 2, 3]"
"[209, 205, 5, 2, 3]"
"[209, 201, 4, 2, 3]"
"[209, 205, 5, 2, 3]"
"[209, 203, 6, 2, 3]"
"[209, 203, 6, 2, 3]"
"[209, 203, 5, 2, 3]"
"[209, 203, 6, 2, 3]"
"[209, 201, 4, 2, 2]"
"[209, 203, 6, 2, 2]"
"[209, 203, 7, 2, 2]"
"[209, 200, 7, 2, 2]"
"[209, 200, 7, 2, 2]"
"[209, 200, 8, 4, 2]"
"[209, 198, 7, 2, 2]"
"[209, 198, 8, 2, 2]"
"[209, 184, 8, 2, 2]"
"[209, 196, 6, 2, 2]"
"[209, 196, 7, 2, 2]"
"[209, 196, 6, 4.5, 2]"
"[209, 196, 5, 2, 2]"
"[209, 196, 5, 4.5, 2]"
"[209, 180, 7, 2, 2]"
"[209, 200, 6, 2, 2]"
"[209, 202, 7, 2, 2]"
"[209, 198, 5, 2, 2]"
"[209, 198, 5, 4.5, 2]"
"[209, 198, 7, 4.5, 2]"
"[209, 198, 7, 4.5, 2]"
"[209, 189, 7, 2, 1]"
"[209, 180, 9, 2, 1]"
"[209, 197, 8, 2, 1]"
"[209, 197, 8, 2, 1]"
