"[-1, -1, -95, 3.25, 602.0497910040066, 4, 0]"
"[-1, -1, -95, 3.25, 602.0497910040066, 2, 0]"
"[-1, -1, -95, 3.25, 602.0497910040066, 2, 1]"
"[-1, -1, -95, 3.25, 602.0497910040066, 2, 2]"
"[-1, -1, -96, 3.25, 602.0497910040066, 2, 3]"
"[20, 209, -97, 3.5, 0.0, 2, 3]"
"[20, 209, -98, 4.5, 1305.3604923959085, 2, 4]"
"[21, 210, -95, -14.5, -49474.977369321045, 2, 5]"
"[21, 210, -89, -15.75, 28517.77981883343, 2, 6]"
"[22, 211, -84, 10.75, 185970.80878253435, 2, 6]"
"[23, 212, -80, 44, -24102.455890681205, 2, 7]"
"[23, 212, -80, 44, -24102.455890681205, 2, 8]"
"[28, 212, -73, 95.25, -19048.138632410093, 2, 8]"
"[45, 213, -68, 124.25, -25704.84001096336, 2, 9]"
"[45, 213, -69, 124.25, -25704.84001096336, 2, 9]"
"[46, 214, -59, 132.25, 5632.6640291865215, 2, 10]"
"[46, 214, -60, 132.25, 5632.6640291865215, 3.5, 10]"
"[70, 215, -49, 137.25, 5771.009362804767, 2, 11]"
"[67, 215, -44, 137.75, -25232.622128061612, 4, 11]"
"[67, 215, -44, 137.75, -25232.622128061612, 4.5, 12]"
"[85, 216, -35, 145.5, -985.4444016947375, 4.5, 12]"
"[29, 218, -23, 158.75, 12764.870593535294, 4.5, 12]"
"[29, 218, -23, 158.75, 12764.870593535294, 6, 12]"
"[48, 218, -10, 170.25, -59650.329736420776, 6, 13]"
"[48, 218, -4, 178.5, 30500.93337166509, 4.5, 13]"
"[68, 218, 1, 167.5, 0.0, 4, 13]"
"[161, 219, 8, 163.5, -3537.695326854198, 6, 13]"
"[161, 219, 15, 174, 36671.584367635856, 4.5, 13]"
"[191, 220, 19, 156.5, -70023.5157701617, 6, 13]"
"[221, 199, 22, 142, -25379.0426851408, 6, 12]"
"[221, 199, 26, 125, 57406.55775451103, 6, 12]"
"[221, 145, 28, 91.75, -10584.353583554052, 6, 12]"
"[222, 103, 29, 75.25, -17861.954522090302, 6, 12]"
"[222, 103, 31, 64, 23924.14125474833, 6, 12]"
"[222, 79, 31, 39.25, -14249.523437930568, 6, 11]"
"[223, 62, 27, 4, -48590.12131916995, 6, 11]"
"[223, 62, 29, 4.75, 108610.78955272141, 6, 11]"
"[223, 49, 29, -7, 20258.094275133404, 6, 11]"
"[224, 74, 26, -16, -95958.46712203545, 6, 10]"
"[224, 74, 24, -11.25, 13387.770154598491, 6, 10]"
"[224, 62, 20, -47.75, -4410.953975538029, 6, 10]"
"[225, 80, 15, -74.5, 9119.383548578675, 6, 10]"
"[225, 80, 13, -76.5, 62813.07843385013, 6, 10]"
"[225, 92, 11, -75.75, -2022.6243915414677, 6, 10]"
"[226, 147, 8, -69.75, -24396.958346390165, 6, 10]"
"[226, 147, 8, -69.75, -24396.958346390165, 6, 9]"
"[226, 159, 0, -69, -5871.082145518568, 6, 9]"
"[226, 188, 0, -59.75, 73976.00260789812, 4.5, 9]"
"[226, 188, -2, -54.25, 627.2873289177342, 4.5, 9]"
"[226, 188, -2, -54.25, 627.2873289177342, 4, 9]"
"[227, 189, -5, -53.5, -28004.94845719978, 4, 9]"
"[218, 227, -6, -31.5, 30119.496858862283, 4.5, 9]"
"[210, 227, -8, -44, 0.0, 4.5, 10]"
"[210, 227, -7, -33, 6378.393183895317, 6, 10]"
"[196, 228, -8, -18.25, 8482.372028739326, 6, 10]"
"[191, 228, -9, -21.75, -53587.26586840644, 6, 10]"
"[191, 228, -8, -3.25, 45878.504625339294, 6, 10]"
"[176, 228, -9, -8.5, -7107.366621792152, 6, 10]"
"[170, 228, -10, -15, -48859.53252720057, 6, 10]"
"[170, 228, -9, -0.5, 54711.31853230454, 6, 10]"
"[170, 228, -10, -11.5, -14353.982577092775, 6, 10]"
"[164, 228, -11, -15, -39457.345968000045, 3.5, 10]"
"[164, 228, -10, 4.25, 68775.48969777478, 6, 10]"
"[164, 228, -11, -10.75, -44631.16215377333, 6, 10]"
"[183, 228, -11, -4, -18506.30246957022, 6, 10]"
"[183, 228, -8, 18, 68526.98984010321, 6, 11]"
"[183, 228, -8, 18, 68526.98984010321, 6, 11]"
"[152, 228, -7, 18.75, -8954.183369080765, 6, 11]"
"[152, 228, -7, 18.75, -8954.183369080765, 6, 11]"
"[169, 228, -4, 26.25, -15570.845970338882, 6, 11]"
"[169, 228, -4, 26.25, -15570.845970338882, 6, 11]"
"[169, 228, 0, 41, 15733.216865424743, 6, 11]"
"[175, 228, 1, 32.75, 7772.354562140032, 6, 11]"
"[175, 228, 1, 32.75, 7772.354562140032, 6, 11]"
"[193, 228, 2, 30, -9522.514039268957, 4.5, 11]"
"[217, 228, 5, 40.25, 22616.10254873735, 4.5, 11]"
"[217, 228, 6, 40.25, 22616.10254873735, 6, 11]"
"[226, 228, 6, 13.75, 1983.158465445189, 4.5, 11]"
"[226, 228, 6, 13.75, 1983.158465445189, 4.5, 11]"
"[227, 209, 4, -13.25, -201069.58883555254, 4.5, 11]"
"[227, 212, 4, -14.25, 11606.485081432518, 4.5, 11]"
"[227, 212, 4, -15.25, 23376.455989878545, 6, 11]"
"[227, 212, 4, -17.25, -15955.396768023307, 6, 11]"
"[226, 214, 3, -9.5, -3174.0015134816813, 4.5, 10]"
"[226, 214, 4, -3.25, 11895.29184610285, 4.5, 10]"
"[226, 213, 5, 1.5, 0.0, 6, 10]"
"[226, 224, 5, 4.75, -17155.414009982633, 4, 10]"
"[226, 224, 6, 7.5, -1205.467280031566, 4.5, 10]"
"[225, 212, 8, 14.5, 25585.458575760542, 4.5, 10]"
"[225, 214, 9, 12.5, -20402.798517637177, 6, 10]"
"[225, 214, 9, 17.25, -8971.029879934502, 6, 10]"
"[224, 208, 12, 25.25, 29219.14968811167, 6, 10]"
"[224, 181, 12, 16.75, -30502.568677927367, 6, 10]"
"[224, 181, 12, 17.25, -6269.504817738173, 9, 10]"
"[223, 180, 15, 22, 40643.54528768121, 6, 10]"
"[223, 126, 14, 8.5, -38970.89539522634, 6, 10]"
"[223, 126, 14, 7.5, -10300.423450933691, 6, 10]"
"[222, 161, 17, 16, 60467.873368494766, 6, 9]"
"[222, 149, 17, 4, -38712.14768393044, 6, 9]"
"[222, 149, 17, 2.5, -35741.24854038786, 4.5, 9]"
"[221, 147, 18, 12, 64594.42811100983, 4.5, 9]"
