"[-1, -1, -94, 4, 0]","[-1, -1, -94, 4, 0]"
"[-1, -1, -94, 2, 0]","[-1, -1, -94, 4, 0]"
"[-1, -1, -95, 2, 1]","[-1, -1, -94, 2, 0]"
"[21, 209, -94, 2, 1]","[-1, -1, -95, 2, 1]"
"[21, 210, -81, 2, 2]","[21, 209, -94, 2, 1]"
"[22, 211, -74, 2, 3]","[21, 210, -81, 2, 2]"
"[23, 212, -59, 2, 3]","[22, 211, -74, 2, 3]"
"[63, 214, -44, 2, 4]","[23, 212, -59, 2, 3]"
"[93, 215, -32, 2, 4]","[63, 214, -44, 2, 4]"
"[93, 215, -19, 2, 4]","[93, 215, -32, 2, 4]"
"[93, 215, -18, 2, 4]","[93, 215, -19, 2, 4]"
"[149, 217, -9, 2, 5]","[93, 215, -18, 2, 4]"
"[176, 218, -5, 2, 5]","[149, 217, -9, 2, 5]"
"[177, 218, 2, 2, 5]","[176, 218, -5, 2, 5]"
"[196, 219, 4, 2, 5]","[177, 218, 2, 2, 5]"
"[205, 220, 13, 2, 5]","[196, 219, 4, 2, 5]"
"[219, 220, 15, 2, 4]","[205, 220, 13, 2, 5]"
"[221, 219, 19, 2, 4]","[219, 220, 15, 2, 4]"
"[222, 201, 23, 2, 4]","[221, 219, 19, 2, 4]"
"[222, 197, 27, 2, 4]","[222, 201, 23, 2, 4]"
"[224, 183, 29, 2, 4]","[222, 197, 27, 2, 4]"
"[224, 183, 32, 2, 4]","[224, 183, 29, 2, 4]"
"[224, 175, 30, 2, 3]","[224, 183, 32, 2, 4]"
"[224, 175, 29, 2, 3]","[224, 175, 30, 2, 3]"
"[225, 172, 32, 2, 3]","[224, 175, 29, 2, 3]"
"[225, 165, 34, 6, 3]","[225, 172, 32, 2, 3]"
"[226, 172, 34, 2, 3]","[225, 165, 34, 6, 3]"
"[226, 38, 35, 2, 2]","[226, 172, 34, 2, 3]"
"[227, 163, 38, 2, 2]","[226, 38, 35, 2, 2]"
"[227, 163, 36, 3.5, 2]","[227, 163, 38, 2, 2]"
"[227, 162, 36, 2, 1]","[227, 163, 36, 3.5, 2]"
"[227, 160, 35, 2, 1]","[227, 162, 36, 2, 1]"
"[228, 158, 33, 2, 1]","[227, 160, 35, 2, 1]"
"[228, 158, 40, 2, 1]","[228, 158, 33, 2, 1]"
"[228, 160, 41, 2, 1]","[228, 158, 40, 2, 1]"
"[228, 164, 43, 2, 0]","[228, 160, 41, 2, 1]"
"[228, 150, 41, 2, 0]","[228, 164, 43, 2, 0]"
"[228, 147, 42, 2, 0]","[228, 150, 41, 2, 0]"
"[228, 143, 41, 4.5, 0]","[228, 147, 42, 2, 0]"
"[228, 147, 41, 2, 0]","[228, 143, 41, 4.5, 0]"
"[228, 39, 41, 2, 0]","[228, 147, 41, 2, 0]"
"[228, 146, 38, 2, -1]","[228, 39, 41, 2, 0]"
"[228, 146, 40, 2, -1]","[228, 146, 38, 2, -1]"
"[228, 145, 39, 2, -1]","[228, 146, 40, 2, -1]"
"[228, 151, 39, 2, -2]","[228, 145, 39, 2, -1]"
"[228, 147, 40, 2, -2]","[228, 151, 39, 2, -2]"
"[228, 148, 44, 2, -2]","[228, 147, 40, 2, -2]"
"[228, 148, 43, 2, -2]","[228, 148, 44, 2, -2]"
"[227, 145, 46, 2, -3]","[228, 148, 43, 2, -2]"
"[227, 137, 47, 2, -3]","[227, 145, 46, 2, -3]"
"[227, 138, 47, 2, -3]","[227, 137, 47, 2, -3]"
"[226, 131, 46, 2, -4]","[227, 138, 47, 2, -3]"
"[226, 129, 48, 2, -4]","[226, 131, 46, 2, -4]"
"[225, 127, 46, 2, -4]","[226, 129, 48, 2, -4]"
"[225, 129, 49, 2, -5]","[225, 127, 46, 2, -4]"
"[224, 124, 48, 2, -5]","[225, 129, 49, 2, -5]"
"[224, 124, 48, 2, -5]","[224, 124, 48, 2, -5]"
"[223, 122, 47, 4, -6]","[224, 124, 48, 2, -5]"
"[223, 122, 44, 3.5, -6]","[223, 122, 47, 4, -6]"
"[222, 33, 46, 2, -6]","[223, 122, 44, 3.5, -6]"
"[222, 33, 43, 2, -6]","[222, 33, 46, 2, -6]"
"[221, 127, 40, 2, -7]","[222, 33, 43, 2, -6]"
"[221, 127, 37, 2, -7]","[221, 127, 40, 2, -7]"
"[219, 126, 35, 2, -7]","[221, 127, 37, 2, -7]"
"[219, 132, 33, 2, -7]","[219, 126, 35, 2, -7]"
"[217, 140, 31, 2, -8]","[219, 132, 33, 2, -7]"
"[217, 140, 31, 2, -8]","[217, 140, 31, 2, -8]"
"[216, 142, 33, 2, -8]","[217, 140, 31, 2, -8]"
"[216, 142, 31, 2, -8]","[216, 142, 33, 2, -8]"
"[215, 145, 36, 2, -9]","[216, 142, 31, 2, -8]"
"[214, 140, 35, 2, -9]","[215, 145, 36, 2, -9]"
"[213, 142, 38, 2, -9]","[214, 140, 35, 2, -9]"
"[213, 132, 37, 2, -9]","[213, 142, 38, 2, -9]"
"[212, 133, 37, 2, -10]","[213, 132, 37, 2, -9]"
"[212, 133, 36, 2, -10]","[212, 133, 37, 2, -10]"
"[211, 127, 37, 2, -10]","[212, 133, 36, 2, -10]"
"[211, 127, 38, 2, -11]","[211, 127, 37, 2, -10]"
"[211, 127, 37, 2, -11]","[211, 127, 38, 2, -11]"
"[210, 125, 37, 2, -11]","[211, 127, 37, 2, -11]"
"[210, 125, 39, 2, -11]","[210, 125, 37, 2, -11]"
"[209, 122, 40, 2, -12]","[210, 125, 39, 2, -11]"
"[209, 124, 38, 2, -12]","[209, 122, 40, 2, -12]"
"[208, 116, 42, 2, -12]","[209, 124, 38, 2, -12]"
"[208, 116, 42, 2, -13]","[208, 116, 42, 2, -12]"
"[206, 118, 41, 2, -13]","[208, 116, 42, 2, -13]"
"[206, 109, 42, 2, -13]","[206, 118, 41, 2, -13]"
"[205, 108, 40, 2, -14]","[206, 109, 42, 2, -13]"
"[204, 109, 41, 2, -14]","[205, 108, 40, 2, -14]"
"[204, 109, 40, 2, -14]","[204, 109, 41, 2, -14]"
"[203, 109, 40, 2, -15]","[204, 109, 40, 2, -14]"
"[203, 109, 39, 2, -15]","[203, 109, 40, 2, -15]"
"[202, 107, 37, 2, -15]","[203, 109, 39, 2, -15]"
"[201, 106, 38, 2, -16]","[202, 107, 37, 2, -15]"
"[199, 109, 36, 2, -16]","[201, 106, 38, 2, -16]"
"[199, 109, 36, 2, -16]","[199, 109, 36, 2, -16]"
"[199, 109, 36, 2, -16]","[199, 109, 36, 2, -16]"
"[198, 110, 36, 2, -16]","[199, 109, 36, 2, -16]"
"[198, 110, 32, 2, -17]","[198, 110, 36, 2, -16]"
"[197, 109, 33, 2, -17]","[198, 110, 32, 2, -17]"
"[197, 108, 30, 2, -17]","[197, 109, 33, 2, -17]"
"[196, 115, 30, 2, -17]","[197, 108, 30, 2, -17]"
"[195, 112, 29, 2, -18]","[196, 115, 30, 2, -17]"
"[194, 117, 26, 2, -18]","[195, 112, 29, 2, -18]"
"[194, 116, 25, 2, -18]","[194, 117, 26, 2, -18]"
"[193, 117, 23, 2, -18]","[194, 116, 25, 2, -18]"
"[193, 123, 18, 2, -18]","[193, 117, 23, 2, -18]"
"[192, 124, 18, 2, -18]","[193, 123, 18, 2, -18]"
"[192, 128, 10, 2, -19]","[192, 124, 18, 2, -18]"
"[191, 137, 3, 2, -19]","[192, 128, 10, 2, -19]"
"[191, 136, -2, 2, -19]","[191, 137, 3, 2, -19]"
"[191, 152, -4, 2, -19]","[191, 136, -2, 2, -19]"
"[190, 165, -10, 2, -19]","[191, 152, -4, 2, -19]"
"[190, 175, -10, 2, -18]","[190, 165, -10, 2, -19]"
"[190, 179, -15, 2, -18]","[190, 175, -10, 2, -18]"
"[189, 190, -18, 2, -18]","[190, 179, -15, 2, -18]"
"[189, 190, -22, 2, -18]","[189, 190, -18, 2, -18]"
"[189, 190, -22, 2, -18]","[189, 190, -22, 2, -18]"
"[189, 190, -20, 2, -18]","[189, 190, -22, 2, -18]"
"[165, 190, -25, 2, -18]","[189, 190, -20, 2, -18]"
"[165, 190, -21, 2, -17]","[165, 190, -25, 2, -18]"
"[158, 190, -26, 2, -17]","[165, 190, -21, 2, -17]"
"[158, 190, -25, 2, -17]","[158, 190, -26, 2, -17]"
"[158, 190, -25, 2, -17]","[158, 190, -25, 2, -17]"
"[156, 190, -27, 2, -17]","[158, 190, -25, 2, -17]"
"[156, 190, -27, 2, -16]","[156, 190, -27, 2, -17]"
"[158, 190, -27, 2, -16]","[156, 190, -27, 2, -16]"
"[153, 190, -29, 2, -16]","[158, 190, -27, 2, -16]"
"[153, 190, -26, 2, -16]","[153, 190, -29, 2, -16]"
"[154, 191, -29, 2, -16]","[153, 190, -26, 2, -16]"
"[150, 191, -31, 2, -16]","[154, 191, -29, 2, -16]"
"[156, 191, -34, 2, -15]","[150, 191, -31, 2, -16]"
"[150, 191, -32, 2, -15]","[156, 191, -34, 2, -15]"
"[146, 192, -38, 2, -15]","[150, 191, -32, 2, -15]"
"[140, 192, -33, 2, -15]","[146, 192, -38, 2, -15]"
"[145, 193, -36, 2, -14]","[140, 192, -33, 2, -15]"
"[133, 193, -31, 2, -14]","[145, 193, -36, 2, -14]"
"[143, 194, -32, 6, -14]","[133, 193, -31, 2, -14]"
"[24, 195, -31, 2, -14]","[143, 194, -32, 6, -14]"
"[24, 195, -30, 2, -14]","[24, 195, -31, 2, -14]"
"[147, 196, -23, 2, -13]","[24, 195, -30, 2, -14]"
"[149, 196, -21, 2, -13]","[147, 196, -23, 2, -13]"
"[166, 198, -21, 2, -13]","[149, 196, -21, 2, -13]"
"[171, 199, -22, 2, -13]","[166, 198, -21, 2, -13]"
"[171, 199, -24, 2, -13]","[171, 199, -22, 2, -13]"
"[171, 199, -25, 2, -12]","[171, 199, -24, 2, -13]"
"[170, 200, -27, 2, -12]","[171, 199, -25, 2, -12]"
"[166, 201, -27, 2, -12]","[170, 200, -27, 2, -12]"
"[165, 202, -29, 2, -12]","[166, 201, -27, 2, -12]"
"[161, 202, -29, 2, -12]","[165, 202, -29, 2, -12]"
"[159, 204, -32, 2, -12]","[161, 202, -29, 2, -12]"
"[159, 204, -30, 2, -11]","[159, 204, -32, 2, -12]"
"[160, 205, -34, 2, -11]","[159, 204, -30, 2, -11]"
"[154, 206, -35, 6, -11]","[160, 205, -34, 2, -11]"
"[159, 207, -37, 2, -10]","[154, 206, -35, 6, -11]"
"[18, 207, -37, 4.5, -10]","[159, 207, -37, 2, -10]"
"[149, 208, -35, 2, -10]","[18, 207, -37, 4.5, -10]"
"[146, 209, -32, 2, -10]","[149, 208, -35, 2, -10]"
"[146, 209, -30, 2, -9]","[146, 209, -32, 2, -10]"
"[151, 210, -29, 2, -9]","[146, 209, -30, 2, -9]"
"[162, 212, -32, 2, -9]","[151, 210, -29, 2, -9]"
"[162, 212, -33, 2, -9]","[162, 212, -32, 2, -9]"
"[165, 213, -35, 2, -8]","[162, 212, -33, 2, -9]"
"[160, 214, -40, 2, -8]","[165, 213, -35, 2, -8]"
"[160, 214, -40, 2, -8]","[160, 214, -40, 2, -8]"
"[155, 216, -39, 2, -8]","[160, 214, -40, 2, -8]"
"[155, 216, -41, 2, -7]","[155, 216, -39, 2, -8]"
"[145, 216, -40, 2, -7]","[155, 216, -41, 2, -7]"
"[146, 217, -42, 2, -7]","[145, 216, -40, 2, -7]"
"[144, 218, -42, 2, -6]","[146, 217, -42, 2, -7]"
"[146, 218, -39, 2, -6]","[144, 218, -42, 2, -6]"
"[142, 219, -41, 2, -6]","[146, 218, -39, 2, -6]"
"[143, 220, -38, 2, -5]","[142, 219, -41, 2, -6]"
"[143, 220, -38, 2, -5]","[143, 220, -38, 2, -5]"
"[144, 220, -37, 2, -5]","[143, 220, -38, 2, -5]"
"[151, 221, -37, 2, -5]","[144, 220, -37, 2, -5]"
"[151, 221, -38, 2, -4]","[151, 221, -37, 2, -5]"
"[154, 222, -39, 2, -4]","[151, 221, -38, 2, -4]"
"[154, 223, -43, 2, -4]","[154, 222, -39, 2, -4]"
"[153, 224, -44, 2, -4]","[154, 223, -43, 2, -4]"
"[153, 224, -46, 2, -3]","[153, 224, -44, 2, -4]"
"[153, 224, -46, 2, -3]","[153, 224, -46, 2, -3]"
"[141, 225, -47, 2, -3]","[153, 224, -46, 2, -3]"
"[137, 225, -43, 2, -3]","[141, 225, -47, 2, -3]"
"[138, 226, -42, 2, -2]","[137, 225, -43, 2, -3]"
"[136, 226, -43, 2, -2]","[138, 226, -42, 2, -2]"
"[144, 227, -38, 2, -2]","[136, 226, -43, 2, -2]"
"[146, 227, -37, 2, -1]","[144, 227, -38, 2, -2]"
"[153, 227, -36, 2, -1]","[146, 227, -37, 2, -1]"
"[153, 227, -39, 2, -1]","[153, 227, -36, 2, -1]"
"[156, 228, -38, 2, -1]","[153, 227, -39, 2, -1]"
"[152, 228, -40, 2, 0]","[156, 228, -38, 2, -1]"
