[-0.7305559   1.85663     0.41409895 -2.9008439  -1.1808203  -3.8800693 ]
[-0.70357907  1.7714887   0.38859212 -2.7441955  -1.1313277  -3.6654263 ]
[ -3.6036382  13.617674    1.7516289 -24.081781   -5.76581   -33.39959  ]
[ -5.4721036  21.806143    2.5242605 -38.89016    -8.78939   -54.104862 ]
[ -6.526759   26.906195    2.8726919 -48.172035  -10.53385   -67.13909  ]
[ -7.0697374  29.95277     2.9860075 -53.765812  -11.463888  -75.038956 ]
[ -6.7549     29.216307    2.7484539 -52.527683  -11.006089  -73.38384  ]
[ -6.4684887  28.503942    2.53589   -51.333187  -10.585987  -71.77949  ]
[ -6.2007117  27.791016    2.343379  -50.1373    -10.191663  -70.164024 ]
[ -5.9701114  27.164732    2.1818173 -49.099724   -9.8507185 -68.76216  ]
[ -5.7358737  26.365217    2.083917  -47.74405    -9.461603  -66.903854 ]
[ -4.9553776  22.848461    1.8109117 -41.400627   -8.172956  -58.028435 ]
[ -3.904698   17.892128    1.4504316 -32.382885   -6.4382415 -45.378628 ]
"[ -2.4844003   10.966333     0.97543174 -19.721674    -4.093709
 -27.586796  ]"
[-0.6491755   1.7769947   0.36671528 -2.8686182  -1.0665157  -3.8744276 ]
[-1.7264783  1.5688698  0.5339473 -2.149868  -1.0963578 -2.6451268]
[-1.7350771  1.5682633  0.54521   -2.1636808 -1.1080698 -2.6595519]
[-1.730163    1.55708     0.54922265 -2.1628397  -1.1124943  -2.655603  ]
[-1.7144369  1.5372237  0.5488476 -2.1488743 -1.1107895 -2.636602 ]
[-1.6919398  1.513129   0.5428084 -2.126519  -1.1052134 -2.608963 ]
[-1.6667123   1.4883064   0.53487265 -2.1014066  -1.0970619  -2.5794916 ]
[-1.6401343   1.4623827   0.52322674 -2.072387   -1.0877035  -2.548233  ]
[-1.6159959  1.4357927  0.5090708 -2.0465605 -1.0793446 -2.5209675]
[-1.5966297  1.4100258  0.4934029 -2.0262568 -1.073169  -2.5007172]
[-1.5893841   1.3932698   0.48337367 -2.0179036  -1.0722444  -2.495133  ]
[-1.5875893  1.3776878  0.4796143 -2.0164146 -1.0719497 -2.4964893]
[-1.5973649   1.3739622   0.47521335 -2.0256624  -1.0775177  -2.5136929 ]
[-1.6154239   1.3775492   0.47346908 -2.0425925  -1.0864822  -2.5388017 ]
[-1.6349174  1.3796291  0.4698862 -2.0612383 -1.0960238 -2.5658736]
[-1.6525631   1.3797407   0.46409795 -2.0780597  -1.1045012  -2.5902338 ]
[-1.6755921   1.3871334   0.46370637 -2.0994081  -1.1147454  -2.6191988 ]
[-1.6971588   1.3955817   0.46172324 -2.1192534  -1.1239691  -2.6456127 ]
[-1.7058856   1.3935695   0.44985205 -2.1243477  -1.1231277  -2.6539793 ]
[-1.7100656   1.3910732   0.44187444 -2.123448   -1.1159678  -2.6535792 ]
[-1.7026446   1.3852252   0.43341678 -2.1101098  -1.1033777  -2.6330552 ]
[-1.6971478   1.3841574   0.42679763 -2.0991626  -1.0924698  -2.6151037 ]
[-1.692941    1.3842647   0.42607677 -2.0895007  -1.082519   -2.5976965 ]
[-1.686265    1.3804169   0.42425945 -2.0785947  -1.0725901  -2.5786934 ]
[-1.6802502   1.3769082   0.42185664 -2.0694947  -1.0631403  -2.5622776 ]
[-1.6772506   1.3762014   0.42341855 -2.0632668  -1.054631   -2.5477772 ]
[-1.6744764   1.3730069   0.42372966 -2.058902   -1.0479946  -2.5365326 ]
[-1.6722478   1.368139    0.42298305 -2.0565217  -1.0421534  -2.5287066 ]
[-1.6678423  1.3621767  0.420849  -2.0538466 -1.0378649 -2.5232902]
[-1.6755503   1.3594406   0.42776176 -2.0642912  -1.0423832  -2.5328481 ]
[-1.6849718  1.3584344  0.4334656 -2.080276  -1.0499717 -2.5506642]
[-1.6963656   1.3593485   0.44369534 -2.0976439  -1.0575197  -2.570154  ]
[-1.7062634   1.3594191   0.45252094 -2.1137536  -1.0651996  -2.5887785 ]
[-1.7115775  1.3557193  0.4582929 -2.125506  -1.0715053 -2.602602 ]
[-1.7122259  1.3531797  0.4611649 -2.1343029 -1.0770876 -2.6136048]
[-1.7163962   1.3481117   0.46682847 -2.1455936  -1.0878055  -2.6279583 ]
[-1.7202816   1.3464947   0.47638607 -2.154754   -1.0973129  -2.6391084 ]
[-1.7184857  1.3420035  0.4887851 -2.1559033 -1.1025479 -2.637848 ]
[-1.714621    1.335891    0.49959216 -2.1532097  -1.1060189  -2.6334434 ]
[-1.707695   1.324709   0.5085467 -2.1424563 -1.1054153 -2.6207662]
[-1.699141    1.3112948   0.51546884 -2.1293135  -1.1035918  -2.606547  ]
[-1.6906037  1.297989   0.5213651 -2.1131995 -1.0966761 -2.5895052]
[-1.6833273  1.2842959  0.5310191 -2.097028  -1.089689  -2.5712945]
[-1.6829901  1.2765259  0.5436662 -2.0874476 -1.0861048 -2.5626256]
[-1.6877527   1.2735971   0.55698645 -2.0873497  -1.0881327  -2.5676188 ]
[-1.6945814   1.2699955   0.56689405 -2.0915852  -1.0919069  -2.5781379 ]
[-1.7044504   1.2676411   0.57622397 -2.1004553  -1.0974839  -2.5941205 ]
[-1.7096866  1.26303    0.5815289 -2.104899  -1.1010725 -2.6041822]
[-1.7186494   1.2614467   0.59039295 -2.113724   -1.106142   -2.6186004 ]
[-1.7270763   1.2618601   0.59559834 -2.1230528  -1.1109992  -2.6317036 ]
[-1.7343671   1.2610159   0.60346365 -2.1316435  -1.1137178  -2.6424375 ]
[-1.7392397  1.2612562  0.6067613 -2.1376412 -1.1156509 -2.6513722]
[-1.7394316  1.2578628  0.6052208 -2.1405962 -1.1158953 -2.655995 ]
[-1.7331241   1.2505339   0.59735423 -2.1370335  -1.1113548  -2.6507304 ]
[-1.7254614  1.2422804  0.591013  -2.1323743 -1.1049907 -2.6429942]
[-1.7151539   1.2324028   0.58144724 -2.124579   -1.0979917  -2.6327765 ]
[-1.7048056   1.2216883   0.56961703 -2.1178193  -1.0917434  -2.6237173 ]
[-1.694478   1.2103393  0.557495  -2.1111534 -1.0856507 -2.612732 ]
[-1.6864439  1.1991243  0.5444097 -2.1075003 -1.0813285 -2.6057663]
[-1.6884851  1.1991789  0.5390717 -2.1121364 -1.080957  -2.6069887]
[-1.6919444  1.2030549  0.5332576 -2.114637  -1.0810403 -2.607449 ]
[-1.6990235   1.2078614   0.53069854 -2.1209948  -1.0830331  -2.6125216 ]
[-1.7065396  1.2111359  0.5269527 -2.128747  -1.0859194 -2.6196747]
[-1.7218103   1.2150061   0.52735597 -2.1484878  -1.0974083  -2.6417694 ]
[-1.7401057  1.2306439  0.527596  -2.172505  -1.1109205 -2.6698375]
[-1.7577916  1.2547088  0.5272672 -2.1968076 -1.1244698 -2.6985233]
[-1.7677261  1.2755058  0.5255002 -2.211843  -1.1332176 -2.7134078]
[-1.7621229   1.2868221   0.52095526 -2.2107265  -1.1333346  -2.7092304 ]
[-1.7478312  1.2945836  0.5149013 -2.2016668 -1.129458  -2.6949837]
[-1.7398121  1.3063624  0.5048044 -2.2075057 -1.137734  -2.6981137]
[-1.7323439  1.3238189  0.5023192 -2.2114692 -1.1440659 -2.6981735]
[-1.7197475  1.3361301  0.5032748 -2.2158926 -1.1413877 -2.6996462]
[-1.7064147  1.3461385  0.5041097 -2.220483  -1.1391032 -2.7017446]
[-1.6938077   1.3567556   0.50482756 -2.2208662  -1.1350918  -2.698741  ]
[-1.676667    1.3646786   0.50459236 -2.2124314  -1.1277893  -2.686495  ]
[-1.6563257  1.382118   0.4980341 -2.1954975 -1.1129013 -2.665334 ]
[-1.6353829   1.3912718   0.49199513 -2.1716597  -1.0941968  -2.635355  ]
[-1.6154206   1.3938307   0.48652026 -2.1459832  -1.0756049  -2.6015506 ]
[-1.6010933  1.39375    0.481874  -2.1245883 -1.0601757 -2.5737755]
[-1.5904834  1.3917749  0.4777283 -2.108179  -1.0482297 -2.5532093]
[-1.580629   1.3924885  0.4821296 -2.0894551 -1.0329208 -2.5306773]
[-1.5823112   1.3951992   0.49175188 -2.0815775  -1.0239456  -2.5219495 ]
[-1.5893245  1.3976016  0.5002709 -2.0816689 -1.0201074 -2.5244076]
[-1.5994341   1.3976429   0.50727797 -2.0875788  -1.0202985  -2.5352073 ]
[-1.6221695  1.4009471  0.5166259 -2.1025207 -1.0252968 -2.558467 ]
[-1.653595    1.4105281   0.52540267 -2.1261597  -1.0356152  -2.5933836 ]
[-1.6898754   1.4169704   0.53258383 -2.142137   -1.0428135  -2.6197374 ]
[-1.7198713  1.4167043  0.5368357 -2.152359  -1.0490699 -2.6402812]
[-1.7372832   1.4130886   0.53925186 -2.1525779  -1.0518402  -2.6511354 ]
[-1.7484992  1.4045889  0.540598  -2.1491044 -1.0525411 -2.6559458]
[-1.754887    1.3937626   0.54114115 -2.1433747  -1.0518205  -2.6564574 ]
[-1.7530859  1.3799205  0.5403788 -2.134313  -1.0491413 -2.6513686]
[-1.7536786  1.3730532  0.5401211 -2.1293745 -1.0480921 -2.650336 ]
[-1.7468073   1.3633275   0.54010415 -2.1136756  -1.0410483  -2.6389365 ]
[-1.7419382  1.3474424  0.5319172 -2.1111984 -1.045647  -2.6417086]
[-1.7323442  1.3318578  0.5239582 -2.105977  -1.0486646 -2.6410646]
[-1.7209198  1.3186536  0.5189991 -2.0999408 -1.0508473 -2.6389892]
[-1.7145104  1.3170214  0.5170817 -2.103538  -1.0601733 -2.6485286]
[-1.7089072   1.3153832   0.51874614 -2.1071222  -1.0668538  -2.655223  ]
[-1.7021718   1.3099959   0.52055347 -2.1096203  -1.0716237  -2.6583488 ]
[-1.6898761   1.314219    0.52188015 -2.116787   -1.0709908  -2.6667197 ]
[-1.6819878  1.3203187  0.5329383 -2.1236207 -1.0681863 -2.6697044]
[-1.6760414   1.3248599   0.54429305 -2.13001    -1.0650325  -2.670777  ]
[-1.6705787   1.3262569   0.55430514 -2.1347144  -1.0611215  -2.6687765 ]
[-1.6686116  1.3336306  0.5635617 -2.1421604 -1.0587728 -2.6701794]
[-1.6696861  1.3418547  0.5716853 -2.1500022 -1.0569154 -2.671856 ]
[-1.6702633   1.3459027   0.57858574 -2.1513214  -1.0515512  -2.665229  ]
[-1.6742749   1.35064     0.58940434 -2.153374   -1.0468953  -2.658944  ]
[-1.6772176  1.3510894  0.6054789 -2.1477234 -1.0359726 -2.644081 ]
[-1.6742767   1.3432491   0.61252373 -2.1326773  -1.0173931  -2.619915  ]
[-1.6753083   1.3426056   0.61898416 -2.123756   -1.0021088  -2.6043596 ]
[-1.6854032  1.3528632  0.6237688 -2.122535  -0.9929132 -2.6016588]
[-1.7013724  1.3688035  0.626209  -2.1284904 -0.9887745 -2.609144 ]
[-1.7154405   1.3820972   0.62556314 -2.1338003  -0.9862128  -2.6161718 ]
[-1.7273304   1.3962486   0.6277165  -2.139388   -0.98523045 -2.621664  ]
[-1.7514484   1.4246494   0.62780356 -2.1546679  -0.9951123  -2.6395686 ]
[-1.7808747   1.4646535   0.62619877 -2.1764493  -1.0090654  -2.6669605 ]
[-1.8069353  1.5068388  0.6215055 -2.1968188 -1.0233691 -2.6933117]
[-1.8225148   1.5325474   0.61655515 -2.200952   -1.0315824  -2.6992245 ]
[-1.8253173  1.5507755  0.611616  -2.1946864 -1.0353266 -2.689495 ]
[-1.8180249   1.5620046   0.60604155 -2.1804912  -1.0344487  -2.6698704 ]
[-1.8047147  1.5610602  0.6061974 -2.166543  -1.0370362 -2.647394 ]
[-1.7864803  1.5525582  0.6093557 -2.1455083 -1.0381305 -2.6157   ]
[-1.7785357  1.5432224  0.6160641 -2.1390376 -1.0511912 -2.6011927]
[-1.7641189  1.5289276  0.615464  -2.1225543 -1.0579753 -2.576314 ]
[-1.7486084   1.51414     0.61131924 -2.1088934  -1.0641028  -2.5570846 ]
[-1.7324053  1.500072   0.6042843 -2.0939684 -1.0691118 -2.5419188]
[-1.7142332   1.4831179   0.59493667 -2.0780923  -1.0720743  -2.526441  ]
[-1.6959033   1.4743757   0.57919455 -2.0655694  -1.0709481  -2.517264  ]
[-1.6850525  1.4709468  0.5642868 -2.0618968 -1.0724611 -2.518017 ]
[-1.670562    1.4624383   0.54658663 -2.0523336  -1.0667474  -2.5151076 ]
[-1.6617322  1.4609356  0.5299507 -2.0472977 -1.06085   -2.515787 ]
[-1.6660268   1.4695249   0.51613694 -2.0567083  -1.0612608  -2.5351098 ]
[-1.6578321   1.4777329   0.50224376 -2.0512555  -1.0469496  -2.5378447 ]
[-1.6529796   1.4807403   0.49024272 -2.0514877  -1.035391   -2.5468204 ]
[-1.6502062   1.4909768   0.49191767 -2.0625174  -1.0284176  -2.5685496 ]
[-1.6584034  1.5079724  0.4959842 -2.083888  -1.0268611 -2.6024122]
[-1.6799464   1.5392023   0.50308615 -2.1146588  -1.0311643  -2.6491244 ]
[-1.7053212   1.5763037   0.51528823 -2.1477184  -1.037205   -2.698149  ]
[-1.7326647  1.620781   0.5271934 -2.180633  -1.0441335 -2.7463207]
[-1.741876    1.6456754   0.53547406 -2.194524   -1.0432813  -2.7679853 ]
[-1.7330599   1.6522124   0.54247487 -2.1879914  -1.0341414  -2.7588193 ]
[-1.7158164  1.6545837  0.5470652 -2.1683428 -1.0211412 -2.7315636]
[-1.7016675  1.6658819  0.5503577 -2.1479807 -1.0100008 -2.7051406]
[-1.6842234  1.6831675  0.5516466 -2.1275258 -1.0000193 -2.6766262]
[-1.6711712   1.7045834   0.5515167  -2.1108522  -0.99129856 -2.6530814 ]
[-1.657686    1.720537    0.5490513  -2.0944774  -0.98381084 -2.6301062 ]
[-1.6425006   1.7262964   0.54940593 -2.077118   -0.97659236 -2.6052754 ]
[-1.6213284   1.7163508   0.54620975 -2.0537593  -0.9681747  -2.57527   ]
[-1.6019032  1.6995519  0.5393747 -2.034927  -0.9632612 -2.5510285]
[-1.5903366  1.6847925  0.5318477 -2.0253441 -0.9628852 -2.539558 ]
[-1.5831759   1.6671326   0.52840304 -2.0200598  -0.9628293  -2.531064  ]
[-1.5787032   1.6547351   0.52375996 -2.0212197  -0.96691954 -2.534728  ]
[-1.5812105  1.6437665  0.5187687 -2.0277336 -0.9744134 -2.5480502]
[-1.5919776  1.6368189  0.510952  -2.0437684 -0.986433  -2.5728934]
[-1.6112229   1.6358203   0.50419194 -2.0676951  -1.0020216  -2.607871  ]
[-1.6349837  1.6378154  0.5020902 -2.0924654 -1.0184891 -2.6449747]
[-1.6572671   1.6376909   0.50025886 -2.112724   -1.033239   -2.6771436 ]
[-1.674273   1.631834   0.498551  -2.1268387 -1.0429246 -2.6993122]
[-1.6819595   1.6167588   0.49691623 -2.1303468  -1.046927   -2.7033892 ]
[ -0.9747909   4.2617316   1.2924162  -9.157281   -1.081143  -12.476192 ]
[ -1.0170358   4.3089      1.2602732  -9.398518   -1.1877011 -12.813327 ]
[ -1.0563788   4.3467455   1.2300593  -9.617935   -1.2864666 -13.11971  ]
[ -1.0923458   4.380045    1.2027855  -9.817869   -1.3778325 -13.398626 ]
[-1.6146905   1.4527617   0.47882664 -2.0769842  -1.0339721  -2.601667  ]
[-1.6124192  1.4332334  0.4850542 -2.0766199 -1.0342197 -2.5945191]
[-1.6156504   1.4181567   0.49204713 -2.0799484  -1.0356897  -2.591092  ]
[-1.6296747  1.4147426  0.4999671 -2.0929255 -1.041462  -2.601636 ]
[-1.642471   1.4130684  0.5144682 -2.1024485 -1.0442934 -2.6077757]
[-1.6529791   1.4089262   0.52678144 -2.1059148  -1.0454904  -2.6112945 ]
[-1.6666325   1.4094675   0.53757954 -2.1126652  -1.0466752  -2.6200733 ]
[-1.6744899  1.4041244  0.5456354 -2.1137917 -1.0436401 -2.6203227]
[-1.6804141  1.3976228  0.5545991 -2.1128685 -1.0395933 -2.6165514]
[-1.6899929   1.3987      0.56147635 -2.1164184  -1.0366437  -2.6200962 ]
[-1.6977606   1.4002881   0.56698585 -2.1187038  -1.0334448  -2.6212165 ]
[-1.7073824  1.406843   0.5732987 -2.1235747 -1.0305436 -2.62675  ]
[-1.7100275   1.4062705   0.57513666 -2.1238036  -1.0261796  -2.6277606 ]
[-1.7054217   1.402684    0.57283413 -2.1209633  -1.0211793  -2.6263824 ]
[-1.7069118  1.4114386  0.5692476 -2.1227553 -1.0198976 -2.6343088]
[-1.7049927  1.4169724  0.5628729 -2.1226172 -1.0183735 -2.6403794]
[-1.6975611  1.4158459  0.553813  -2.118399  -1.0155553 -2.6414034]
[-1.6889328  1.4119327  0.5489526 -2.1129394 -1.0124948 -2.6399243]
[-1.675833    1.4025124   0.54191464 -2.1020248  -1.0081229  -2.6331046 ]
[-1.6659025  1.3876499  0.5404572 -2.0862734 -1.0024364 -2.6182444]
[-1.6512418  1.3697045  0.5370257 -2.0692134 -0.9962704 -2.599457 ]
[-1.6420892  1.3506701  0.5383471 -2.0564487 -0.991778  -2.5852687]
[-1.6390841   1.3366559   0.54095256 -2.0491066  -0.9905897  -2.579939  ]
[-1.6480261   1.325799    0.54263735 -2.0569599  -0.99588794 -2.593501  ]
[-1.6568273  1.3181384  0.5518515 -2.0620708 -0.9993422 -2.598261 ]
[-1.6625896   1.3089856   0.55949974 -2.0648258  -1.0015734  -2.6001406 ]
[-1.6642772   1.2986729   0.56569386 -2.06351    -1.0017112  -2.5950608 ]
[-1.6658301   1.2910924   0.57053494 -2.062667   -1.0019846  -2.5912862 ]
[-1.6663618  1.2846756  0.5738007 -2.0616024 -1.0020688 -2.5879266]
[-1.6667893   1.2792618   0.57992244 -2.060603   -1.0019295  -2.5846677 ]
[-1.6600254  1.2708931  0.5827623 -2.0538154 -0.9997801 -2.5767188]
[-1.6513829  1.2610121  0.5834693 -2.0460804 -0.9957683 -2.5679145]
[-1.640387    1.2515047   0.5820535  -2.038938   -0.99205565 -2.560577  ]
[-1.6330581  1.245316   0.5796559 -2.0356982 -0.990201  -2.558876 ]
