CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.0867,0.08,-0.28,0.8,-0.012,-0.035,-0.001,,
0.0875,0.1,-0.13,0.93,-0.016,-0.028,-0.002,,
0.0883,0.14,0.07,1.21,-0.015,-0.021,-0.005,,
0.0892,0.07,0.08,1.32,-0.019,-0.021,-0.002,,
0.09,-0.23,0.13,1.14,-0.029,-0.024,-0.006,,
0.0908,-0.17,0.32,0.95,-0.042,-0.019,-0.004,,
0.0917,0.06,0.47,0.99,-0.045,-0.006,0,,
0.0925,0.2,0.34,0.96,-0.037,0.006,-0.002,,
0.0933,0.2,-0.14,0.89,-0.021,0.014,0.001,,
0.0942,0.14,-0.36,0.72,-0.01,0.014,0.001,,
0.095,0.02,-0.29,0.37,-0.011,0.008,-0.006,,
0.0958,-0.09,-0.14,0.21,-0.02,-0.002,-0.005,,
0.0967,-0.48,0.14,-0.25,-0.031,-0.015,-0.001,,
0.0975,-0.62,0.19,-0.36,-0.025,-0.027,0.001,,
0.0983,-0.57,-0.08,0.11,-0.019,-0.025,-0.004,,
0.0992,-0.49,-0.04,0.4,-0.027,-0.019,0.001,,
0.1,-0.03,0.28,0.22,-0.035,0.001,0.004,,
0.1008,0.19,0.41,0.51,-0.048,0.02,0.003,,
0.1017,0.1,0.36,0.62,-0.04,0.025,0.004,,
0.1025,-0.04,0.12,0.76,-0.033,0.025,0.003,,
0.1033,-0.06,-0.04,0.57,-0.026,0.025,0.005,,
0.1042,-0.08,0.05,0.24,-0.028,0.022,0,,
0.105,-0.18,0.06,0.32,-0.025,0.021,0,,
0.1058,-0.2,0.02,0.49,-0.023,0.021,-0.001,,
0.1067,-0.09,0.08,0.19,-0.028,0.024,-0.002,,
0.1075,0.07,0.1,-0.02,-0.03,0.037,0.001,,
0.1083,0.08,0.1,-0.01,-0.026,0.046,-0.001,,
0.1092,0.2,0.03,-0.01,-0.018,0.052,0.001,,
0.11,0.34,-0.01,-0.18,-0.014,0.064,0.002,,
0.1108,0.31,-0.19,-0.42,-0.012,0.064,-0.001,,
0.1117,0.16,-0.19,-0.36,-0.014,0.054,0,,
0.1125,-0.08,-0.05,-0.3,-0.023,0.047,-0.001,,
0.1133,-0.1,0.04,-0.12,-0.031,0.038,-0.002,,
0.1142,-0.19,0.15,0.21,-0.04,0.036,-0.002,,
0.115,-0.27,0.29,0.53,-0.044,0.039,-0.003,,
0.1158,-0.16,0.29,0.95,-0.039,0.046,0,,
0.1167,0.04,0.17,1.19,-0.032,0.059,0.003,,
0.1175,0.26,0.06,1.02,-0.029,0.066,0,,
0.1183,0.3,0.06,0.82,-0.033,0.073,0,,
0.1192,0.34,0.03,0.94,-0.034,0.071,-0.001,,
0.12,0.19,0.03,1.1,-0.039,0.061,-0.003,,
0.1208,-0.03,0.11,1.26,-0.043,0.046,-0.006,,
0.1217,-0.27,0.36,1.27,-0.049,0.033,-0.008,,
0.1225,-0.41,0.49,1.25,-0.041,0.023,-0.007,,
0.1233,-0.53,0.31,1.03,-0.029,0.019,-0.007,,
0.1242,-0.42,0.15,0.72,-0.02,0.023,-0.007,,
0.125,-0.03,-0.37,0.56,-0.006,0.04,-0.004,,
0.1258,0.4,-0.61,0.39,-0.008,0.061,-0.002,,
0.1267,0.66,-0.36,0.01,-0.022,0.072,-0.009,,
0.1275,0.44,-0.13,-0.01,-0.039,0.063,-0.008,,
0.1283,0.03,0.23,0.36,-0.051,0.043,-0.004,,
0.1292,-0.39,0.47,0.72,-0.059,0.017,-0.006,,
0.13,-0.59,0.4,1.15,-0.055,0.001,-0.002,,
0.1308,-0.65,0.36,1.45,-0.054,-0.005,-0.004,,
0.1317,-0.49,0.3,1.55,-0.052,0.002,-0.005,,
0.1325,-0.08,0.34,1.56,-0.053,0.02,0,,
0.1333,0.28,0.36,1.27,-0.049,0.033,0.001,,
0.1342,0.57,0.01,0.81,-0.039,0.041,0.001,,
0.135,0.48,-0.35,0.64,-0.037,0.045,-0.002,,
0.1358,0.11,-0.1,0.77,-0.044,0.036,-0.005,,
0.1367,0.07,0.16,0.91,-0.049,0.028,-0.007,,
0.1375,0.08,0.19,0.88,-0.051,0.023,-0.004,,
0.1383,0.08,0.14,1.15,-0.049,0.019,-0.006,,
0.1392,0.02,0.39,1.18,-0.052,0.016,-0.005,,
0.14,0.15,0.25,1.27,-0.05,0.015,-0.002,,
0.1408,0.36,0.1,1.07,-0.046,0.016,-0.004,,
0.1417,0.54,-0.19,0.76,-0.033,0.016,-0.003,,
0.1425,0.38,-0.28,0.39,-0.023,0.008,0,,
0.1433,0.17,-0.39,0.17,-0.013,-0.002,-0.003,,
0.1442,0.1,-0.51,0.33,-0.009,-0.015,-0.002,,
0.145,-0.06,-0.46,0.49,-0.017,-0.023,0.004,,
0.1458,-0.1,0.09,0.48,-0.042,-0.024,0.004,,
0.1467,0.02,0.69,0.31,-0.065,-0.018,0.002,,
0.1475,0.21,0.62,0.28,-0.065,-0.008,-0.002,,
0.1483,0.48,-0.13,0.86,-0.04,0.003,-0.002,,
0.1492,0.34,-0.5,0.99,-0.025,0.005,-0.004,,
0.15,0.04,-0.3,0.38,-0.03,-0.002,-0.006,,
0.1508,-0.08,-0.06,0.15,-0.044,-0.006,-0.004,,
0.1517,-0.02,0.18,0.38,-0.056,-0.007,-0.007,,
0.1525,0.03,0.38,0.42,-0.067,-0.006,-0.007,,
0.1533,0.13,0.38,0.49,-0.071,0.002,-0.008,,
0.1542,0.2,0.4,0.52,-0.068,0.009,-0.01,,
0.155,0.1,0.26,0.24,-0.058,0.005,-0.01,,
0.1558,-0.07,-0.05,-0.01,-0.05,-0.006,-0.01,,
0.1567,-0.11,-0.26,-0.23,-0.048,-0.009,-0.008,,
0.1575,-0.14,-0.02,-0.43,-0.059,-0.012,-0.007,,
0.1583,-0.1,0.31,-0.41,-0.07,-0.015,-0.005,,
0.1592,-0.06,0.42,-0.11,-0.076,-0.019,-0.006,,
0.16,-0.13,0.39,0.08,-0.072,-0.027,-0.005,,
0.1608,-0.29,0.21,0.33,-0.069,-0.037,-0.006,,
0.1617,-0.52,0.12,0.58,-0.068,-0.041,-0.009,,
0.1625,-0.63,0.16,0.55,-0.069,-0.037,-0.007,,
0.1633,-0.5,0.27,0.41,-0.074,-0.029,-0.008,,
0.1642,-0.18,0.37,0.55,-0.073,-0.022,-0.007,,
0.165,-0.22,0.46,0.28,-0.069,-0.028,-0.006,,
0.1658,-0.33,0.02,0.25,-0.051,-0.033,-0.005,,
0.1667,-0.36,-0.33,0.17,-0.04,-0.03,-0.004,,
0.1675,-0.15,-0.45,0.18,-0.041,-0.027,0.001,,
0.1683,-0.12,-0.02,0.14,-0.061,-0.032,0.003,,
0.1692,-0.18,0.38,0.23,-0.082,-0.028,0.003,,
0.17,-0.03,0.72,0.48,-0.095,-0.019,0.003,,
0.1708,0.19,0.64,0.74,-0.091,-0.015,0.002,,
0.1717,0.17,0.45,1.08,-0.072,-0.017,-0.001,,
0.1725,0.04,0.13,1.25,-0.048,-0.024,-0.001,,
0.1733,-0.11,-0.2,1.26,-0.033,-0.027,-0.003,,
0.1742,-0.16,-0.2,0.53,-0.037,-0.02,0,,
0.175,0.19,-0.43,-0.03,-0.044,-0.009,0.002,,
0.1758,0.46,-0.31,0.13,-0.048,-0.001,0.004,,
0.1767,0.41,0.03,0.65,-0.056,0.015,0.002,,
0.1775,0.62,0.28,1.08,-0.065,0.034,0.005,,
0.1783,0.86,0.43,1.3,-0.075,0.04,0.005,,
0.1792,0.62,0.45,1.46,-0.079,0.025,0.007,,
0.18,0.22,0.39,1.53,-0.078,-0.004,0.009,,
0.1808,-0.31,0.2,1.19,-0.072,-0.036,0.006,,
0.1817,-0.79,-0.05,0.71,-0.067,-0.059,0.005,,
0.1825,-0.75,-0.19,0.2,-0.06,-0.054,0.004,,
0.1833,-0.17,0.13,-0.04,-0.06,-0.029,0.001,,
0.1842,0.21,0.38,0.16,-0.067,-0.002,0.002,,
0.185,0.34,0.26,0.47,-0.062,0.008,0.009,,
0.1858,0.37,-0.03,0.62,-0.06,0.009,0.009,,
0.1867,0.14,0.03,0.47,-0.07,0.004,0.006,,
0.1875,0.09,0.37,0.38,-0.084,0.003,0.008,,
0.1883,0.3,0.54,0.78,-0.086,0.01,0.007,,
0.1892,0.15,0.37,1.18,-0.076,0.007,0.006,,
0.19,-0.09,-0.08,1.53,-0.058,0.008,0.004,,
0.1908,-0.14,0.03,0.85,-0.063,0.007,0.002,,
0.1917,-0.13,0.37,0.35,-0.07,0.02,-0.003,,
0.1925,0.07,0.45,0.14,-0.064,0.036,-0.001,,
0.1933,0.44,0.1,0.19,-0.054,0.052,0.002,,
0.1942,0.72,-0.26,0.02,-0.056,0.058,0.002,,
0.195,0.65,-0.06,-0.11,-0.069,0.047,0.006,,
0.1958,0.36,0.28,-0.23,-0.072,0.025,0.006,,
0.1967,-0.17,0.36,0.04,-0.061,0.001,0.006,,
0.1975,-0.53,0.06,0.43,-0.054,-0.017,0.007,,
0.1983,-0.74,-0.06,0.6,-0.058,-0.022,0.004,,
0.1992,-0.79,0.1,0.6,-0.064,-0.006,-0.001,,
0.2,-0.33,0.38,0.57,-0.071,0.01,0.003,,
0.2008,0.06,0.51,0.01,-0.064,0.022,0.004,,
0.2017,0.14,0.27,-0.13,-0.055,0.018,0.007,,
0.2025,-0.09,-0.2,-0.03,-0.054,0.009,0.01,,
0.2033,-0.36,-0.11,0.22,-0.059,0.002,0.004,,
0.2042,-0.53,0.07,0.45,-0.064,0.005,0,,
0.205,-0.45,0.27,0.49,-0.06,0.013,0,,
0.2058,-0.3,0.32,0.67,-0.06,0.027,-0.005,,
0.2067,-0.17,0.24,0.6,-0.063,0.039,-0.006,,
0.2075,-0.07,0.29,0.67,-0.07,0.043,-0.002,,
0.2083,0.03,0.27,0.51,-0.071,0.048,-0.007,,
0.2092,0.04,0.26,0.54,-0.07,0.054,-0.007,,
0.21,0.22,0.15,0.69,-0.068,0.059,-0.006,,
0.2108,0.27,0.21,0.69,-0.07,0.055,-0.005,,
0.2117,0.03,0.33,0.89,-0.065,0.046,-0.004,,
0.2125,-0.09,0.23,1.12,-0.061,0.033,-0.002,,
0.2133,-0.24,0.09,1.22,-0.06,0.025,-0.002,,
0.2142,-0.19,0.06,1.2,-0.071,0.024,-0.001,,
0.215,-0.06,0.33,1.11,-0.083,0.029,-0.003,,
0.2158,0.05,0.61,1.15,-0.08,0.035,-0.003,,
0.2167,0.04,0.51,0.98,-0.066,0.031,0.002,,
0.2175,-0.16,0.25,0.83,-0.047,0.025,0.003,,
0.2183,-0.2,-0.14,0.64,-0.045,0.025,0,,
0.2192,-0.13,-0.24,0.32,-0.054,0.026,-0.003,,
0.22,-0.01,-0.03,0.49,-0.067,0.031,-0.004,,
0.2208,0.09,0.28,0.45,-0.078,0.029,-0.006,,
0.2217,0.06,0.49,0.76,-0.074,0.025,-0.001,,
0.2225,-0.14,0.41,1.13,-0.062,0.019,-0.002,,
0.2233,-0.3,0.37,1.09,-0.05,0.013,0,,
0.2242,-0.24,0.22,1.08,-0.042,0.015,0.005,,
0.225,-0.01,-0.14,0.67,-0.041,0.017,0.002,,
0.2258,0.31,-0.31,0.29,-0.038,0.02,0.002,,
0.2267,0.26,-0.25,0.1,-0.041,0.013,0.002,,
0.2275,0.15,-0.11,0.3,-0.049,0.004,0.002,,
0.2283,-0.05,0.2,0.34,-0.059,-0.009,0.003,,
0.2292,-0.16,0.35,0.38,-0.065,-0.019,0.003,,
0.23,-0.15,0.19,0.51,-0.057,-0.022,0.006,,
0.2308,-0.11,-0.07,0.92,-0.054,-0.018,0.005,,
0.2317,0.25,0.03,1.01,-0.063,-0.005,0.007,,
0.2325,0.51,0.22,0.89,-0.076,0.005,0.007,,
0.2333,0.56,0.52,0.68,-0.084,0.002,0.002,,
0.2342,0.5,0.44,0.79,-0.074,-0.004,0,,
0.235,0.27,0.06,0.96,-0.049,-0.015,-0.004,,
0.2358,0.08,-0.38,1.2,-0.027,-0.023,-0.005,,
0.2367,-0.01,-0.53,1.05,-0.02,-0.021,-0.003,,
0.2375,0.09,-0.32,0.39,-0.027,-0.015,-0.002,,
0.2383,0.4,-0.16,-0.06,-0.032,-0.009,-0.003,,
0.2392,0.49,-0.16,-0.32,-0.03,-0.012,-0.006,,
0.24,0.24,-0.42,-0.29,-0.027,-0.019,-0.005,,
0.2408,-0.04,-0.37,-0.25,-0.036,-0.024,-0.006,,
0.2417,-0.23,0.01,-0.16,-0.061,-0.026,-0.002,,
0.2425,-0.16,0.48,0,-0.088,-0.018,0.002,,
0.2433,0.18,0.87,0.16,-0.108,-0.009,-0.001,,
0.2442,0.35,0.78,0.56,-0.106,-0.01,-0.002,,
0.245,0.14,0.48,1.01,-0.093,-0.019,-0.005,,
0.2458,-0.33,0.28,1.12,-0.075,-0.037,-0.01,,
0.2467,-0.66,-0.1,1.54,-0.058,-0.049,-0.011,,
0.2475,-0.75,-0.02,1.28,-0.053,-0.044,-0.009,,
0.2483,-0.44,0.16,0.8,-0.059,-0.033,-0.005,,
0.2492,-0.23,0.32,0.51,-0.065,-0.03,-0.005,,
0.25,-0.21,0.23,0.04,-0.065,-0.035,-0.007,,
0.2508,-0.14,-0.19,-0.08,-0.065,-0.036,-0.004,,
0.2517,-0.12,-0.16,-0.4,-0.072,-0.029,-0.003,,
0.2525,-0.07,0.26,-0.19,-0.088,-0.021,-0.002,,
0.2533,0.07,0.59,0.19,-0.098,-0.016,-0.002,,
0.2542,0.18,0.62,0.26,-0.097,-0.016,-0.004,,
0.255,0.01,0.54,0.45,-0.09,-0.026,-0.006,,
0.2558,-0.28,0.39,0.54,-0.079,-0.039,-0.009,,
0.2567,-0.39,0.28,0.6,-0.069,-0.046,-0.008,,
0.2575,-0.37,0.06,0.69,-0.051,-0.046,-0.007,,
0.2583,-0.49,-0.03,0.58,-0.043,-0.048,-0.006,,
0.2592,-0.21,-0.32,0.65,-0.038,-0.03,-0.003,,
0.26,0.18,-0.26,0.28,-0.041,-0.011,0,,
0.2608,0.35,-0.22,0.53,-0.044,0.004,0.003,,
0.2617,0.48,-0.03,0.98,-0.051,0.019,0.001,,
0.2625,0.65,0.25,0.75,-0.063,0.021,0.002,,
0.2633,0.34,0.22,0.51,-0.064,0.006,0.004,,
0.2642,-0.41,0.21,0.26,-0.06,-0.029,0.005,,
0.265,-0.72,-0.02,0.3,-0.047,-0.057,0.004,,
0.2658,-0.72,-0.02,0.28,-0.042,-0.066,0.001,,
0.2667,-0.5,-0.11,0.27,-0.041,-0.06,0,,
0.2675,0.02,-0.15,0.11,-0.038,-0.039,0.006,,
0.2683,0.35,-0.1,0.09,-0.038,-0.022,0.007,,
0.2692,0.26,-0.17,0.41,-0.037,-0.018,0.004,,
0.27,-0.13,0.05,0.36,-0.047,-0.027,0.004,,
0.2708,-0.33,0.04,0.53,-0.053,-0.036,0.005,,
0.2717,-0.41,0.02,0.96,-0.055,-0.04,0.002,,
0.2725,-0.21,0.19,1.16,-0.062,-0.032,0,,
0.2733,0.22,0.59,0.98,-0.078,-0.01,0.001,,
0.2742,0.24,0.75,1.12,-0.085,0.005,-0.002,,
0.275,0.14,0.48,1.37,-0.078,0.01,0,,
0.2758,0.22,0.3,1.56,-0.07,0.019,0.002,,
0.2767,0.2,0.34,1.31,-0.069,0.021,0.001,,
0.2775,0.31,0.33,1.07,-0.069,0.027,0,,
0.2783,0.48,0.2,0.91,-0.063,0.034,0.006,,
0.2792,0.57,-0.04,0.66,-0.049,0.033,0.005,,
0.28,0.45,-0.13,0.35,-0.043,0.029,0.002,,
0.2808,0.37,-0.1,0.23,-0.043,0.024,0.008,,
0.2817,0.2,0.03,0.21,-0.041,0.014,0.005,,
0.2825,-0.06,-0.04,0.27,-0.04,0.005,0.005,,
0.2833,-0.09,0.07,0.57,-0.044,0,0.007,,
0.2842,-0.03,0.35,0.38,-0.051,0.003,0.005,,
0.285,0.11,0.37,0.49,-0.058,0.011,0.007,,
0.2858,0.1,0.33,0.36,-0.053,0.014,0.009,,
0.2867,0.1,0.14,0.09,-0.048,0.014,0.004,,
0.2875,0.01,-0.06,0.09,-0.042,0.014,0.002,,
0.2883,-0.12,-0.13,0.25,-0.042,0.011,0.004,,
0.2892,-0.01,0.08,0.44,-0.046,0.011,0.002,,
0.29,-0.09,0.22,0.38,-0.05,0.011,-0.004,,
0.2908,-0.31,0.29,0.42,-0.048,0.005,-0.003,,
0.2917,-0.46,0.23,0.78,-0.047,0.006,-0.004,,
0.2925,-0.55,0.2,1.03,-0.048,0.006,-0.008,,
0.2933,-0.48,0.21,1.15,-0.053,0.015,-0.006,,
0.2942,-0.27,0.33,1.03,-0.057,0.029,-0.007,,
0.295,0.11,0.34,0.84,-0.057,0.052,-0.006,,
0.2958,0.42,0.33,0.44,-0.051,0.064,-0.006,,
0.2967,0.43,0.29,-0.09,-0.041,0.064,-0.004,,
0.2975,0.05,0.06,-0.28,-0.026,0.041,-0.004,,
0.2983,-0.56,-0.18,0.06,-0.019,0.012,-0.002,,
0.2992,-0.86,-0.24,0.52,-0.022,-0.006,-0.003,,
0.3,-0.89,-0.05,0.92,-0.035,-0.007,-0.006,,
0.3008,-0.58,0.2,1.18,-0.049,0.008,-0.004,,
0.3017,-0.11,0.5,1.07,-0.055,0.032,-0.002,,
0.3025,0.3,0.58,0.62,-0.053,0.053,0,,
0.3033,0.56,0.27,0.41,-0.037,0.065,0.004,,
0.3042,0.37,-0.05,0.55,-0.02,0.062,0.002,,
0.305,0.04,-0.25,0.5,-0.018,0.05,-0.005,,
0.3058,-0.21,-0.3,0.82,-0.019,0.04,-0.004,,
0.3067,-0.14,-0.14,1.03,-0.028,0.034,-0.005,,
0.3075,-0.1,0.15,1.41,-0.036,0.035,-0.008,,
0.3083,0.1,0.34,1.47,-0.038,0.041,-0.001,,
0.3092,0.23,0.42,1.08,-0.025,0.041,-0.005,,
0.31,0.11,-0.12,1,-0.001,0.04,-0.011,,
0.3108,0.05,-0.65,0.81,0.016,0.029,0,,
0.3117,-0.08,-0.73,0.6,0.014,0.022,0.003,,
0.3125,0.14,-0.45,0.4,0.002,0.026,0.003,,
0.3133,0.37,-0.14,-0.16,-0.013,0.022,0.006,,
0.3142,0.32,0.01,-0.43,-0.021,0.011,0.001,,
0.315,0.03,0.05,-0.47,-0.032,-0.008,0.003,,
0.3158,-0.54,0.09,-0.1,-0.038,-0.034,0.007,,
0.3167,-0.73,0.23,0.36,-0.038,-0.038,-0.001,,
0.3175,-0.54,0.2,0.86,-0.029,-0.025,-0.003,,
0.3183,-0.1,0.01,1.58,-0.029,-0.016,0.005,,
0.3192,0.46,0.13,0.47,-0.038,0.036,0.003,,
0.32,0.82,0.27,0.54,-0.041,0.046,-0.001,,
0.3208,0.84,0.17,0.85,-0.028,0.042,-0.004,,
0.3217,0.72,-0.35,1.11,-0.004,0.032,-0.007,,
0.3225,0.47,-0.66,1.13,0.005,0.021,-0.008,,
0.3233,0.23,-0.55,0.93,-0.002,0.01,-0.005,,
0.3242,0.07,-0.16,0.8,-0.022,0.006,-0.006,,
0.325,0.14,0.23,0.68,-0.04,0.005,-0.008,,
0.3258,0.26,0.47,0.58,-0.051,0.004,-0.007,,
0.3267,0.34,0.41,0.73,-0.049,0,-0.009,,
0.3275,0.3,0.26,0.94,-0.039,-0.003,-0.008,,
0.3283,0.26,0,1.05,-0.027,-0.011,-0.006,,
0.3292,0.19,-0.15,0.54,-0.019,-0.028,-0.003,,
0.33,-0.06,-0.16,0.02,-0.01,-0.046,-0.004,,
0.3308,-0.28,-0.3,-0.38,0.004,-0.064,-0.002,,
0.3317,-0.62,-0.57,-0.62,0.023,-0.069,-0.002,,
0.3325,-0.75,-1.03,-0.58,0.035,-0.056,-0.004,,
0.3333,-0.58,-1.01,-0.44,0.02,-0.03,-0.003,,
0.3342,-0.17,-0.43,-0.19,-0.025,-0.001,0.005,,
0.335,0.29,0.59,0.19,-0.076,0.016,0.004,,
0.3358,0.53,1.32,0.85,-0.104,0.016,0,,
0.3367,0.47,1.14,1.27,-0.095,0.002,-0.003,,
0.3375,0,0.49,1.42,-0.061,-0.015,-0.009,,
0.3383,-0.48,-0.13,1.53,-0.032,-0.023,-0.012,,
0.3392,-0.62,-0.33,1.1,-0.031,-0.024,-0.008,,
0.34,-0.59,-0.03,0.54,-0.055,-0.024,-0.008,,
0.3408,-0.27,0.32,-0.06,-0.086,-0.011,-0.01,,
