CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
íËäi,100,100,,2,2,2,,
åoâﬂéûä‘[sec],Fx[N],Fy[N],Fz[N],Mx[Nm],My[Nm],Mz[Nm],,
0.3333,0.34,-0.1,0.59,0.003,0.054,-0.002,,
0.3342,0.55,-0.17,0.31,0.001,0.071,-0.001,,
0.335,0.65,0.06,0.42,-0.001,0.083,0.005,,
0.3358,0.73,0.07,0.52,-0.004,0.09,0.005,,
0.3367,0.69,0.21,0.69,-0.011,0.093,0.001,,
0.3375,0.63,0.23,0.58,-0.016,0.092,0,,
0.3383,0.47,0.22,0.53,-0.017,0.083,0,,
0.3392,0.34,0.12,0.48,-0.017,0.07,-0.004,,
0.34,0.07,0.05,0.48,-0.012,0.054,-0.007,,
0.3408,-0.24,0,0.55,-0.007,0.035,-0.009,,
0.3417,-0.47,-0.01,0.61,-0.004,0.02,-0.007,,
0.3425,-0.64,0.1,0.39,-0.003,0.009,-0.007,,
0.3433,-0.62,0.08,0.58,0.001,0.011,-0.013,,
0.3442,-0.43,0.09,0.49,0.005,0.016,-0.01,,
0.345,-0.26,0.06,0.61,0.007,0.022,-0.008,,
0.3458,-0.02,0.05,0.42,0.009,0.032,-0.002,,
0.3467,0.12,0.03,0.33,0.009,0.033,0,,
0.3475,0.07,-0.03,0.14,0.01,0.032,-0.001,,
0.3483,-0.07,-0.15,0.06,0.018,0.027,-0.002,,
0.3492,-0.21,-0.26,0.1,0.022,0.02,-0.004,,
0.35,-0.23,-0.39,-0.05,0.029,0.015,-0.004,,
0.3508,-0.18,-0.37,-0.25,0.029,0.009,-0.002,,
0.3517,-0.2,-0.23,-0.12,0.022,0.004,-0.005,,
0.3525,-0.23,-0.05,0,0.017,0.003,-0.003,,
0.3533,-0.22,0.14,0.28,0.011,0.002,0,,
0.3542,-0.01,0.22,0.8,0.006,0.005,0.001,,
0.355,0.15,0.33,0.85,0.01,0.013,0.001,,
0.3558,0.44,0.14,1.04,0.017,0.016,0,,
0.3567,0.52,-0.09,0.71,0.027,0.02,0.002,,
0.3575,0.43,-0.27,0.37,0.035,0.013,0.001,,
0.3583,0.32,-0.44,-0.06,0.037,0.01,0,,
0.3592,0.26,-0.52,-0.1,0.043,0.007,-0.003,,
0.36,0.24,-0.45,0.18,0.038,0.004,-0.003,,
0.3608,0.1,-0.11,0.2,0.035,0.001,-0.005,,
0.3617,0.03,0.06,0.66,0.027,-0.005,-0.005,,
0.3625,-0.08,0.22,0.77,0.028,-0.008,-0.005,,
0.3633,0.03,-0.05,1.42,0.033,-0.012,-0.003,,
0.3642,-0.1,-0.25,1.06,0.048,-0.016,0.001,,
0.365,0.01,-0.78,1.26,0.064,-0.022,0.004,,
0.3658,0.04,-1.03,0.91,0.08,-0.02,0,,
0.3667,0.13,-1.1,0.98,0.082,-0.022,0.001,,
0.3675,-0.03,-1.02,0.83,0.083,-0.025,0.004,,
0.3683,-0.06,-0.74,0.89,0.07,-0.03,0.004,,
0.3692,-0.02,-0.41,0.77,0.052,-0.024,0.003,,
0.37,0.03,-0.15,0.89,0.034,-0.017,0.001,,
0.3708,0.14,0.07,1.11,0.017,-0.014,0.004,,
0.3717,0.49,0.17,0.89,0.004,0.01,0.004,,
0.3725,0.43,0.23,1,-0.004,0.013,0.002,,
0.3733,0.22,0.28,0.77,-0.008,0.005,-0.001,,
0.3742,0.09,0.12,0.97,-0.003,0.004,-0.004,,
0.375,0,0.27,0.81,-0.007,0.006,-0.007,,
0.3758,0.12,0.37,0.81,-0.009,0.006,-0.005,,
0.3767,0.34,0.37,1.1,-0.009,0.017,-0.003,,
0.3775,0.43,0.73,1.24,-0.014,0.017,-0.008,,
0.3783,0.16,0.64,0.96,-0.008,0.002,-0.01,,
0.3792,-0.09,0.13,0.57,0.009,-0.008,-0.009,,
0.38,-0.32,-0.28,0.19,0.025,-0.02,-0.005,,
0.3808,-0.4,-0.62,-0.16,0.037,-0.017,-0.001,,
0.3817,-0.19,-0.52,-0.31,0.039,-0.004,-0.001,,
0.3825,0.21,-0.32,-0.37,0.037,0.011,0.004,,
0.3833,0.61,-0.19,0.24,0.031,0.023,0.006,,
0.3842,0.61,-0.2,0.54,0.04,0.017,0.009,,
0.385,0.21,-0.35,0.8,0.048,0.005,0.01,,
0.3858,-0.11,-0.6,0.85,0.052,-0.003,0.008,,
0.3867,-0.4,-0.68,1.1,0.048,-0.013,0.005,,
0.3875,-0.5,-0.71,1.11,0.038,-0.012,0.004,,
0.3883,-0.49,-0.38,1.06,0.021,-0.009,0.005,,
0.3892,-0.38,-0.17,1,0.009,-0.008,0.004,,
0.39,-0.48,-0.04,0.97,0.001,-0.006,0.001,,
0.3908,-0.59,0.05,0.86,-0.004,-0.006,-0.001,,
0.3917,-0.65,0,0.82,-0.003,-0.006,0,,
0.3925,-0.69,-0.06,0.96,-0.003,-0.005,0,,
0.3933,-0.68,-0.05,0.7,-0.002,0.001,0,,
0.3942,-0.56,0.17,0.52,-0.009,0.007,0,,
0.395,-0.26,0.33,0.6,-0.012,0.009,0.001,,
0.3958,-0.16,0.37,0.91,-0.012,0.011,0.002,,
0.3967,-0.12,0.44,0.96,-0.01,0.013,0.003,,
0.3975,-0.14,0.42,0.83,-0.008,0.01,0.006,,
0.3983,-0.14,0.29,0.67,-0.003,0.011,0.006,,
0.3992,-0.01,0.28,0.33,-0.002,0.009,0.005,,
0.4,0.16,0.09,0.08,0.004,0.01,0.007,,
0.4008,0.24,-0.04,-0.16,0.008,0.008,0.005,,
0.4017,0.29,-0.2,-0.18,0.012,0.005,0.006,,
0.4025,0.17,-0.34,0.09,0.019,0.007,0.006,,
0.4033,0.12,-0.18,0.12,0.019,0.007,0.003,,
0.4042,0.25,-0.3,0.8,0.023,0.014,0,,
0.405,0.34,-0.37,1.28,0.026,0.019,-0.007,,
0.4058,0.33,-0.27,1.32,0.024,0.019,-0.009,,
0.4067,0.31,-0.19,1.32,0.021,0.019,-0.009,,
0.4075,0.41,-0.05,0.9,0.021,0.022,-0.01,,
0.4083,0.49,0.05,0.32,0.024,0.019,-0.009,,
0.4092,0.64,-0.23,0.42,0.032,0.017,-0.005,,
0.41,0.61,-0.6,0.6,0.044,0.017,-0.007,,
0.4108,0.3,-0.5,0.2,0.045,0.008,-0.009,,
0.4117,0.11,-0.45,-0.03,0.039,0.002,-0.006,,
0.4125,0.09,-0.46,0.04,0.04,0,-0.008,,
0.4133,0.01,-0.34,0.1,0.034,-0.007,-0.007,,
0.4142,-0.12,-0.39,0.51,0.032,-0.008,-0.004,,
0.415,-0.31,-0.23,0.67,0.025,-0.012,-0.005,,
0.4158,-0.34,-0.24,0.93,0.021,-0.008,-0.001,,
0.4167,-0.19,-0.25,1.02,0.023,-0.002,0.002,,
0.4175,-0.18,-0.24,0.91,0.023,0,0.007,,
0.4183,-0.07,-0.24,0.84,0.021,0.006,0.011,,
0.4192,-0.02,-0.33,0.66,0.026,0.01,0.012,,
0.42,0.06,-0.37,0.48,0.026,0.009,0.015,,
0.4208,0.34,-0.8,0.95,0.03,0.014,0.012,,
0.4217,0.14,-0.57,1.31,0.026,0.011,0.012,,
0.4225,-0.17,-0.2,1.2,0.016,0.005,0.01,,
0.4233,-0.51,0,1.24,0.004,-0.002,0.005,,
0.4242,-0.51,-0.04,1.17,0.002,-0.001,0.004,,
0.425,-0.43,0.01,1.36,0,0.005,0.001,,
0.4258,-0.2,0.07,1.02,0.002,0.018,0,,
0.4267,0.05,0.09,0.67,0,0.03,-0.003,,
0.4275,0.42,-0.08,0.21,0.001,0.048,-0.002,,
0.4283,0.56,-0.16,0.14,0,0.063,-0.002,,
0.4292,0.83,-0.2,0.28,0.001,0.081,0.001,,
0.43,0.89,0,0.46,-0.009,0.092,0.003,,
0.4308,0.82,0.19,0.64,-0.009,0.098,0.005,,
0.4317,0.87,0.31,0.79,-0.017,0.099,0.002,,
0.4325,0.75,0.38,0.96,-0.024,0.088,0,,
0.4333,0.48,0.3,0.93,-0.023,0.067,-0.001,,
0.4342,0.01,0.16,0.96,-0.019,0.041,-0.004,,
0.435,-0.41,-0.02,0.79,-0.009,0.018,-0.004,,
0.4358,-0.64,-0.16,0.55,-0.001,0.005,-0.005,,
0.4367,-0.7,-0.15,0.54,0.003,-0.003,-0.008,,
0.4375,-0.75,-0.12,0.39,0.005,-0.005,-0.006,,
0.4383,-0.62,-0.02,0.21,0.004,-0.004,-0.008,,
0.4392,-0.44,0,0.21,0.003,0,-0.005,,
0.44,-0.3,0.08,0.02,0.001,0.003,-0.001,,
0.4408,-0.2,0.28,0.11,-0.002,0.007,0,,
0.4417,-0.09,0.33,0.27,-0.003,0.009,0.001,,
0.4425,-0.1,0.31,0.16,-0.005,0.009,0.002,,
0.4433,-0.19,0.29,0.21,-0.001,0.007,-0.003,,
0.4442,-0.17,0.16,0.23,0.005,0.011,-0.002,,
0.445,-0.09,0.05,0.26,0.012,0.015,-0.005,,
0.4458,0,-0.1,0.25,0.022,0.017,-0.007,,
0.4467,0.16,-0.3,0.11,0.031,0.023,-0.007,,
0.4475,0.17,-0.36,0.08,0.035,0.021,-0.008,,
0.4483,0.12,-0.37,0.18,0.042,0.022,-0.007,,
0.4492,0.25,-0.38,0.33,0.043,0.025,-0.007,,
0.45,0.36,-0.27,0.53,0.041,0.024,-0.006,,
0.4508,0.5,-0.17,0.45,0.037,0.024,-0.002,,
0.4517,0.36,0,0.63,0.03,0.018,-0.003,,
0.4525,0.33,0,0.47,0.032,0.017,-0.002,,
0.4533,0.22,-0.17,0.66,0.032,0.011,-0.004,,
0.4542,0.14,-0.39,0.31,0.038,0.004,0.001,,
0.455,-0.04,-0.48,0.4,0.039,-0.005,0,,
0.4558,-0.09,-0.44,0.22,0.043,-0.01,0.003,,
0.4567,-0.02,-0.38,0.78,0.039,-0.013,0.002,,
0.4575,0.1,-0.06,0.4,0.034,-0.016,0.007,,
0.4583,-0.05,0.01,0.84,0.037,-0.019,0.005,,
0.4592,-0.16,-0.35,1.3,0.049,-0.027,0.007,,
0.46,-0.39,-0.54,1.76,0.053,-0.035,0.005,,
0.4608,-0.54,-0.55,1.19,0.057,-0.04,0.006,,
0.4617,-0.53,-0.55,0.94,0.062,-0.04,0.004,,
0.4625,-0.33,-0.72,0.8,0.069,-0.034,0.001,,
0.4633,-0.11,-0.72,0.57,0.067,-0.022,-0.002,,
0.4642,0.1,-0.76,0.56,0.059,-0.006,0,,
0.465,0.39,-0.49,0.24,0.034,0.008,0.003,,
0.4658,0.39,0.03,0.38,0.012,0.019,0,,
0.4667,0.42,0.24,0.9,0.001,0.026,-0.002,,
0.4675,0.4,0.35,0.93,-0.007,0.026,-0.002,,
0.4683,0.28,0.09,1.26,0.001,0.024,-0.003,,
0.4692,0.45,-0.03,1.28,-0.002,0.024,-0.003,,
0.47,0.39,0.36,0.91,-0.011,0.022,-0.005,,
0.4708,0.47,0.48,0.9,-0.008,0.024,-0.006,,
0.4717,0.72,0.47,1.08,-0.01,0.028,-0.007,,
0.4725,0.54,0.53,1.15,-0.01,0.023,-0.003,,
0.4733,0.4,0.4,1.25,-0.002,0.017,-0.001,,
0.4742,0.14,0.19,1.4,0.01,0.009,-0.003,,
0.475,-0.07,-0.12,0.06,0.038,-0.01,-0.001,,
0.4758,-0.13,-0.41,-0.37,0.05,-0.013,0,,
0.4767,-0.14,-0.67,-0.5,0.058,-0.015,0.001,,
0.4775,0.01,-0.89,-0.41,0.065,-0.009,0.006,,
0.4783,0.02,-0.96,-0.15,0.062,-0.005,0.01,,
0.4792,-0.13,-0.65,0.16,0.045,0.001,0.011,,
0.48,-0.12,-0.25,0.59,0.03,0.005,0.006,,
0.4808,-0.2,0.07,1.03,0.021,-0.001,0.005,,
0.4817,-0.33,0.03,1.44,0.016,-0.006,0.007,,
0.4825,-0.55,-0.17,1.8,0.014,-0.008,0.005,,
0.4833,-0.72,-0.19,1.76,0.006,-0.007,0,,
0.4842,-0.69,-0.03,1.43,-0.003,-0.002,-0.001,,
0.485,-0.5,0.1,1.04,-0.003,0,-0.001,,
0.4858,-0.48,0,0.77,0,0.003,-0.001,,
0.4867,-0.48,-0.14,0.68,0.002,0.006,-0.003,,
0.4875,-0.49,-0.07,0.57,-0.001,0.008,-0.003,,
0.4883,-0.45,0.09,0.51,-0.006,0.011,0,,
0.4892,-0.18,0.21,0.65,-0.009,0.017,0.004,,
0.49,0,0.29,0.64,-0.008,0.024,0.006,,
0.4908,0.13,0.29,0.67,-0.005,0.025,0.009,,
0.4917,0.22,0.35,0.38,-0.005,0.028,0.01,,
0.4925,0.34,0.31,0.06,0.001,0.027,0.012,,
0.4933,0.31,0.15,-0.09,0.008,0.02,0.012,,
0.4942,0.24,-0.09,-0.14,0.019,0.015,0.014,,
0.495,0.06,-0.31,-0.07,0.033,0.01,0.011,,
0.4958,-0.13,-0.44,0.03,0.037,0.005,0.003,,
0.4967,-0.2,-0.49,0.33,0.034,0.006,-0.004,,
0.4975,-0.12,-0.35,0.38,0.027,0.006,-0.008,,
0.4983,-0.07,-0.17,0.64,0.023,0.006,-0.004,,
0.4992,-0.07,-0.09,0.88,0.019,0.009,-0.004,,
0.5,-0.01,-0.05,0.94,0.018,0.013,-0.005,,
0.5008,0.14,-0.11,1,0.02,0.02,-0.006,,
0.5017,0.38,-0.31,1.19,0.025,0.027,-0.005,,
0.5025,0.6,-0.3,1.08,0.025,0.033,-0.005,,
0.5033,0.7,-0.16,0.68,0.019,0.037,-0.005,,
0.5042,0.77,0.01,0.43,0.013,0.037,-0.004,,
0.505,0.58,0.09,0.22,0.014,0.031,-0.003,,
0.5058,0.27,0.07,0.2,0.021,0.015,-0.001,,
0.5067,-0.05,-0.03,0.1,0.026,0.007,-0.002,,
0.5075,0.01,-0.24,0.26,0.027,0.004,-0.005,,
0.5083,0.09,-0.29,0.46,0.035,0.01,-0.006,,
0.5092,0.09,-0.46,0.41,0.041,0.01,-0.006,,
0.51,0.14,-0.64,0.54,0.049,0.015,-0.004,,
0.5108,-0.17,-0.65,0.58,0.053,0.011,0,,
0.5117,-0.44,-0.62,0.55,0.054,0.004,0.004,,
0.5125,-0.26,-0.6,1.05,0.052,0.007,0.004,,
0.5133,-0.11,-0.55,1.06,0.054,0.016,0.008,,
0.5142,0.03,-0.68,1.03,0.054,0.023,0.01,,
0.515,0.14,-0.68,1.15,0.052,0.03,0.013,,
0.5158,0.12,-0.58,0.99,0.042,0.032,0.014,,
0.5167,0.11,-0.45,0.93,0.03,0.03,0.014,,
0.5175,-0.09,-0.25,1.07,0.016,0.024,0.01,,
0.5183,-0.32,-0.02,1.14,0.007,0.016,0.009,,
0.5192,-0.39,0.06,1.38,-0.001,0.012,0.007,,
0.52,-0.34,0.12,1.43,0,0.013,0.009,,
0.5208,-0.21,0.15,1.28,-0.002,0.018,0.007,,
0.5217,0.06,0.12,0.84,-0.001,0.03,0.005,,
0.5225,0.33,-0.04,0.43,-0.001,0.046,0.001,,
0.5233,0.54,-0.17,0.26,0.003,0.063,0,,
0.5242,0.62,-0.14,0.39,0.001,0.077,0,,
0.525,0.57,0.01,0.33,-0.001,0.089,0.001,,
0.5258,0.67,0.1,0.57,-0.008,0.098,-0.001,,
0.5267,0.7,0.23,0.69,-0.01,0.109,-0.002,,
0.5275,0.74,0.28,0.92,-0.016,0.111,-0.002,,
0.5283,0.65,0.38,0.93,-0.018,0.11,-0.002,,
0.5292,0.51,0.39,0.72,-0.021,0.099,-0.002,,
0.53,0.29,0.26,0.72,-0.017,0.082,-0.004,,
0.5308,-0.1,0.17,0.15,-0.012,0.074,-0.006,,
0.5317,-0.36,-0.03,1.05,-0.001,0.032,-0.004,,
0.5325,-0.57,-0.11,0.8,0.007,0.022,-0.004,,
0.5333,-0.63,-0.17,0.48,0.009,0.017,-0.002,,
0.5342,-0.44,-0.07,0.27,0.01,0.022,-0.002,,
0.535,-0.29,0.05,-0.02,0.006,0.027,0,,
0.5358,-0.15,0.08,-0.03,0.007,0.026,0.002,,
0.5367,-0.02,0.02,-0.01,0.005,0.032,0.002,,
0.5375,-0.1,0.17,0.17,0.008,0.028,0.001,,
0.5383,-0.15,0.08,0.15,0.008,0.024,0.001,,
0.5392,-0.2,0.01,0.16,0.012,0.025,-0.003,,
0.54,-0.29,0.01,0.07,0.015,0.022,-0.004,,
0.5408,-0.18,0.03,-0.09,0.017,0.028,-0.003,,
0.5417,-0.07,0.13,-0.21,0.018,0.033,-0.004,,
0.5425,0.16,-0.09,-0.34,0.02,0.032,-0.004,,
0.5433,0.36,-0.3,0.4,0.041,0.049,-0.009,,
0.5442,0.3,-0.35,0.46,0.05,0.043,-0.008,,
0.545,0.32,-0.52,0.35,0.054,0.039,-0.007,,
0.5458,0.15,-0.45,0.46,0.057,0.029,-0.006,,
0.5467,0.16,-0.54,0.5,0.06,0.026,-0.005,,
0.5475,0.11,-0.49,0.79,0.054,0.022,-0.004,,
0.5483,0.19,-0.24,0.69,0.047,0.018,-0.002,,
0.5492,0.16,0.06,0.87,0.041,0.017,0.003,,
0.55,0.28,0.13,0.75,0.044,0.016,0.008,,
0.5508,0.37,-0.05,0.88,0.048,0.021,0.007,,
0.5517,0.56,-0.33,0.62,0.058,0.018,0.009,,
0.5525,0.56,-0.62,0.85,0.059,0.014,0.009,,
0.5533,0.41,-0.61,0.51,0.058,0.003,0.011,,
0.5542,0.14,-0.33,0.85,0.052,-0.005,0.006,,
0.555,-0.07,-0.25,1.06,0.054,-0.013,0.003,,
0.5558,-0.42,-0.27,1.49,0.066,-0.02,-0.005,,
0.5567,-0.55,-0.79,1.69,0.083,-0.023,-0.007,,
0.5575,-0.57,-1.06,1.1,0.084,-0.023,-0.01,,
0.5583,-0.53,-0.92,0.29,0.081,-0.016,-0.01,,
0.5592,-0.19,-0.8,-0.25,0.069,0.002,-0.008,,
0.56,0.22,-0.49,-0.02,0.051,0.017,-0.006,,
0.5608,0.42,-0.36,0.42,0.031,0.028,-0.004,,
0.5617,0.37,0.03,0.69,0.012,0.035,-0.004,,
0.5625,0.38,0.2,1.06,0.004,0.04,-0.004,,
0.5633,0.39,0.21,0.82,-0.001,0.04,-0.002,,
0.5642,0.6,0.3,0.97,-0.003,0.043,-0.001,,
0.565,0.79,0.27,1.12,-0.012,0.037,0.001,,
0.5658,0.61,0.56,0.82,-0.019,0.032,0.003,,
0.5667,0.48,0.72,0.86,-0.017,0.028,0.004,,
0.5675,0.41,0.61,1.05,-0.006,0.025,0.003,,
0.5683,0.3,0.55,0.93,0.003,0.022,0,,
0.5692,0.23,0.46,0.73,0.027,0.019,-0.003,,
0.57,0.25,-0.04,0.25,0.051,0.015,-0.002,,
0.5708,0.13,-0.49,-0.24,0.07,0.012,-0.001,,
0.5717,0.13,-0.95,-0.36,0.082,0.014,0,,
0.5725,0.17,-1.06,-0.23,0.083,0.012,0.001,,
0.5733,0.16,-1.01,-0.07,0.078,0.008,0.002,,
0.5742,-0.01,-0.71,0.22,0.064,-0.002,0.003,,
0.575,-0.24,-0.45,0.38,0.052,-0.008,0.002,,
0.5758,-0.48,-0.15,0.69,0.042,-0.018,0.001,,
0.5767,-0.68,-0.16,0.9,0.035,-0.02,0.001,,
0.5775,-0.84,-0.27,1.11,0.022,-0.015,0.002,,
0.5783,-0.77,-0.29,1.05,0.007,0,0,,
0.5792,-0.57,-0.05,0.89,-0.002,0.009,-0.001,,
0.58,-0.32,0.13,0.64,-0.002,0.016,-0.003,,
0.5808,-0.22,0.1,0.7,-0.003,0.019,-0.002,,
0.5817,-0.09,0.02,0.75,-0.003,0.018,-0.002,,
0.5825,-0.32,0.09,0.89,-0.007,0.013,0,,
0.5833,-0.5,0.24,0.89,-0.01,0.015,0.003,,
0.5842,-0.41,0.42,0.73,-0.009,0.02,0.006,,
0.585,-0.16,0.37,0.72,-0.002,0.031,0.011,,
0.5858,0.2,0.25,0.4,-0.001,0.038,0.011,,
0.5867,0.41,0.33,0.06,0.004,0.036,0.011,,
0.5875,0.42,0.17,-0.16,0.014,0.026,0.01,,
0.5883,0.04,-0.18,-0.31,0.031,0.012,0.011,,
0.5892,-0.12,-0.55,-0.09,0.047,0.001,0.008,,
0.59,-0.1,-0.68,0.04,0.046,-0.004,0.001,,
0.5908,-0.07,-0.43,0.16,0.036,-0.001,-0.004,,
0.5917,0.12,-0.13,0.42,0.026,0.003,-0.008,,
0.5925,0.12,0.09,0.36,0.02,0.004,-0.006,,
0.5933,-0.07,0.02,0.16,0.019,0,-0.007,,
0.5942,-0.27,-0.09,0.26,0.021,-0.001,-0.011,,
0.595,-0.25,-0.27,0.54,0.03,0.006,-0.013,,
0.5958,-0.04,-0.41,0.7,0.038,0.016,-0.013,,
0.5967,0.34,-0.46,0.86,0.039,0.032,-0.01,,
0.5975,0.7,-0.24,0.69,0.031,0.042,-0.004,,
0.5983,0.87,0.04,0.69,0.016,0.044,-0.001,,
0.5992,0.87,0.22,0.61,0.009,0.037,0.002,,
0.6,0.65,0.18,0.73,0.008,0.023,0,,
0.6008,0.26,0.01,0.52,0.022,0.008,0,,
0.6017,0.06,-0.32,0.66,0.031,-0.001,0.001,,
0.6025,0.18,-0.52,0.96,0.042,0.001,-0.001,,
0.6033,0.09,-0.4,0.73,0.045,-0.001,-0.005,,
0.6042,0.03,-0.47,0.31,0.046,-0.008,-0.004,,
0.605,-0.09,-0.45,0.2,0.049,-0.011,-0.008,,
0.6058,-0.37,-0.58,0.22,0.052,-0.021,-0.004,,
0.6067,-0.52,-0.69,0.61,0.058,-0.022,-0.004,,
0.6075,-0.46,-0.63,0.92,0.055,-0.014,-0.002,,
0.6083,-0.28,-0.47,0.79,0.051,0,0,,
0.6092,0,-0.34,0.56,0.042,0.012,0.003,,
0.61,0.22,-0.41,0.31,0.04,0.023,0.009,,
0.6108,0.43,-0.7,0.63,0.039,0.031,0.011,,
0.6117,0.41,-0.65,0.91,0.033,0.036,0.008,,
0.6125,0.18,-0.43,1.22,0.02,0.03,0.004,,
0.6133,-0.16,-0.03,1.42,0.007,0.02,0.004,,
0.6142,-0.37,0.21,1.55,-0.002,0.009,0.006,,
0.615,-0.41,0.29,1.53,-0.005,0.007,0.007,,
0.6158,-0.25,0.19,1.53,-0.006,0.009,0.006,,
0.6167,-0.13,0.06,1.25,-0.001,0.018,0.004,,
0.6175,0.13,-0.03,0.85,0.001,0.026,0.002,,
0.6183,0.27,-0.2,0.37,0.005,0.034,0.002,,
0.6192,0.37,-0.42,0.41,0.01,0.041,0.001,,
0.62,0.28,-0.3,0.39,0.01,0.045,-0.001,,
0.6208,0.23,-0.18,0.44,0.005,0.048,-0.001,,
0.6217,0.2,0,0.66,0.001,0.05,0,,
0.6225,0.23,0.18,0.53,-0.004,0.054,0.001,,
0.6233,0.3,0.11,0.56,-0.007,0.053,0,,
0.6242,0.27,0,0.85,-0.007,0.051,-0.003,,
0.625,0.09,0.07,0.8,-0.009,0.046,-0.005,,
0.6258,-0.04,0.12,0.78,-0.012,0.036,-0.004,,
0.6267,-0.15,0.18,0.89,-0.013,0.029,-0.004,,
0.6275,-0.26,0.24,0.93,-0.013,0.024,-0.005,,
0.6283,-0.28,0.17,1.1,-0.012,0.018,-0.005,,
0.6292,-0.33,0.21,0.95,-0.009,0.018,-0.006,,
0.63,-0.25,0.25,0.71,-0.01,0.017,-0.005,,
0.6308,-0.18,0.37,0.23,-0.011,0.015,-0.004,,
0.6317,-0.09,0.3,-0.09,-0.009,0.016,-0.003,,
0.6325,-0.04,0.22,-0.1,-0.007,0.014,-0.003,,
0.6333,-0.07,0.19,0.03,-0.005,0.012,-0.004,,
0.6342,-0.14,0.32,0.04,-0.006,0.011,-0.002,,
0.635,-0.05,0.47,0.1,-0.007,0.009,-0.002,,
0.6358,-0.06,0.61,0.01,-0.009,0.008,-0.001,,
0.6367,0.01,0.54,0.04,-0.006,0.007,-0.001,,
0.6375,0.01,0.43,0,0,0.005,-0.002,,
0.6383,0.14,0.06,-0.06,0.015,0.01,-0.002,,
0.6392,0.36,-0.34,0,0.035,0.018,-0.004,,
0.64,0.4,-0.7,-0.13,0.056,0.021,-0.005,,
0.6408,0.34,-1.15,-0.17,0.079,0.019,-0.006,,
0.6417,0.16,-1.35,0.11,0.091,0.01,-0.005,,
0.6425,-0.1,-1.28,0.03,0.095,0,-0.005,,
0.6433,-0.28,-0.99,0.55,0.08,-0.013,-0.003,,
0.6442,-0.36,-0.37,0.63,0.063,-0.016,-0.005,,
0.645,-0.25,0,0.99,0.042,-0.021,-0.001,,
0.6458,-0.14,0.17,0.95,0.036,-0.019,0.002,,
0.6467,0.03,-0.13,1.28,0.035,-0.021,0.007,,
0.6475,-0.03,-0.29,1.11,0.043,-0.019,0.009,,
0.6483,0.12,-0.4,0.97,0.041,-0.019,0.006,,
0.6492,0.05,-0.28,0.74,0.043,-0.02,0.005,,
0.65,-0.07,-0.22,0.73,0.041,-0.028,0.004,,
0.6508,-0.24,-0.23,0.93,0.046,-0.031,0.005,,
0.6517,-0.34,-0.11,0.63,0.046,-0.036,0.006,,
0.6525,-0.18,-0.55,0.69,0.057,-0.033,0.004,,
0.6533,-0.02,-0.74,0.91,0.064,-0.026,-0.006,,
0.6542,0.03,-0.68,0.63,0.059,-0.022,-0.006,,
0.655,0.01,-0.42,0.42,0.044,-0.018,-0.001,,
0.6558,-0.02,0,0.43,0.025,-0.011,-0.003,,
0.6567,0.01,0.14,0.87,0.015,-0.003,-0.007,,
0.6575,0.23,0.2,1.09,0.01,0.014,-0.008,,
0.6583,0.55,0.05,1.24,0.008,0.026,-0.003,,
0.6592,0.59,-0.13,1.49,0.009,0.031,-0.004,,
0.66,0.62,0.12,0.81,-0.008,0.03,-0.009,,
0.6608,0.66,0.25,0.77,-0.003,0.027,-0.007,,
0.6617,0.52,0.11,0.85,-0.002,0.018,-0.007,,
0.6625,0.14,0.24,0.8,-0.002,0.007,-0.009,,
0.6633,-0.12,0.3,1.23,0,0.004,-0.006,,
0.6642,0.11,0.32,1.6,0.007,0.008,-0.001,,
0.665,0.34,0.29,1.14,0.017,0.004,0.002,,
0.6658,0.37,0.23,0.49,0.035,-0.003,0.002,,
0.6667,0.34,-0.1,-0.16,0.057,-0.016,-0.002,,
0.6675,0,-0.68,-0.43,0.073,-0.032,0.002,,
0.6683,-0.37,-0.96,-0.44,0.074,-0.038,0.004,,
0.6692,-0.53,-1.04,-0.36,0.072,-0.044,0.005,,
0.67,-0.71,-0.79,-0.03,0.055,-0.041,0.003,,
0.6708,-0.52,-0.56,0.39,0.038,-0.033,0.003,,
0.6717,-0.36,-0.2,0.81,0.021,-0.02,0.003,,
0.6725,-0.26,-0.07,1.29,0.011,-0.014,0.004,,
0.6733,-0.4,0.09,1.29,-0.003,-0.009,0,,
0.6742,-0.46,0.21,1.26,-0.007,-0.001,-0.003,,
0.675,-0.35,0.18,1.35,-0.006,0.005,-0.002,,
0.6758,-0.41,0.12,1.1,-0.007,0.006,-0.002,,
0.6767,-0.3,0.27,0.98,-0.004,0.008,-0.004,,
0.6775,-0.1,0.15,0.65,-0.003,0.012,-0.003,,
0.6783,-0.03,0.13,0.68,0,0.018,0,,
0.6792,0.16,-0.02,0.87,0.001,0.02,0.002,,
0.68,0.06,0.1,0.51,-0.004,0.016,0.002,,
0.6808,-0.01,0.17,0.33,0.001,0.014,0.008,,
0.6817,-0.07,0.13,0.21,0.003,0.007,0.01,,
0.6825,-0.17,0.1,-0.16,0.008,0,0.009,,
0.6833,-0.06,-0.18,-0.14,0.02,0.002,0.005,,
0.6842,0.07,-0.46,-0.2,0.031,0,0.006,,
0.685,0.03,-0.53,-0.42,0.037,-0.006,0.005,,
0.6858,-0.04,-0.6,-0.42,0.039,-0.007,0.002,,
