CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.0883,0.36,-0.53,-0.79,0.021,-0.007,0.009,,
0.0892,-0.05,-0.6,-0.62,0.032,-0.011,0.001,,
0.09,-0.29,-0.54,-0.21,0.037,-0.022,0.002,,
0.0908,-0.24,-0.49,0.29,0.045,-0.029,-0.003,,
0.0917,-0.13,-0.28,0.49,0.034,-0.026,-0.007,,
0.0925,-0.01,-0.05,0.54,0.017,-0.015,-0.01,,
0.0933,0.2,0.33,0.8,-0.004,-0.004,-0.008,,
0.0942,0.32,0.5,0.54,-0.015,0.005,-0.008,,
0.095,0.44,0.24,0.21,-0.011,0.013,-0.004,,
0.0958,0.56,-0.15,0.27,0.005,0.022,-0.004,,
0.0967,0.57,-0.42,0.33,0.023,0.031,-0.007,,
0.0975,0.57,-0.58,0.66,0.033,0.031,-0.006,,
0.0983,0.41,-0.47,0.95,0.032,0.02,-0.009,,
0.0992,0.08,-0.11,0.78,0.018,-0.001,-0.008,,
0.1,-0.22,0.19,0.54,0.007,-0.022,-0.006,,
0.1008,-0.41,0.03,0.62,0.016,-0.039,0.001,,
0.1017,-0.37,-0.38,0.64,0.037,-0.041,0.002,,
0.1025,-0.27,-0.82,0.31,0.042,-0.041,0.004,,
0.1033,-0.21,-0.69,-0.02,0.034,-0.037,0,,
0.1042,-0.23,-0.3,-0.21,0.015,-0.032,0.002,,
0.105,-0.14,0.02,0.25,0.008,-0.022,0.006,,
0.1058,-0.02,0.06,0.75,0.006,-0.01,0.003,,
0.1067,-0.12,0,1.04,0.006,-0.004,0.003,,
0.1075,-0.41,0.07,1.19,0.008,-0.007,0.003,,
0.1083,-0.69,0.03,1.26,0.015,-0.018,0.001,,
0.1092,-0.65,-0.18,1.17,0.026,-0.019,0.003,,
0.11,-0.4,-0.49,1.06,0.033,-0.012,0.001,,
0.1108,-0.07,-0.58,0.87,0.035,0.003,-0.001,,
0.1117,0.24,-0.43,0.9,0.034,0.021,0.001,,
0.1125,0.25,-0.39,1.1,0.03,0.025,0.002,,
0.1133,0.12,-0.27,0.97,0.019,0.02,0.001,,
0.1142,0.11,-0.05,0.89,0.007,0.017,0,,
0.115,0.07,0.03,0.96,0.002,0.014,-0.002,,
0.1158,0.05,0.03,1.2,0.003,0.012,-0.001,,
0.1167,0.16,-0.05,1.13,0.003,0.015,-0.001,,
0.1175,0.36,-0.05,0.86,0.002,0.027,-0.004,,
0.1183,0.47,-0.07,0.75,0.005,0.041,-0.004,,
0.1192,0.49,-0.1,0.99,0.004,0.047,-0.003,,
0.12,0.33,-0.04,0.82,0,0.049,-0.004,,
0.1208,0.27,0,0.85,-0.003,0.05,-0.006,,
0.1217,0.3,0.03,1.01,-0.007,0.052,-0.006,,
0.1225,0.24,0.11,1.06,-0.012,0.048,-0.006,,
0.1233,0.1,0.26,1.04,-0.016,0.04,-0.005,,
0.1242,-0.2,0.15,0.89,-0.014,0.025,-0.004,,
0.125,-0.33,0.05,0.47,-0.016,0.02,-0.003,,
0.1258,-0.33,0.11,0.16,-0.022,0.023,-0.005,,
0.1267,-0.18,0.24,0.27,-0.025,0.03,-0.001,,
0.1275,0.09,0.4,0.42,-0.028,0.043,0.001,,
0.1283,0.2,0.35,0.65,-0.022,0.045,-0.002,,
0.1292,0.16,0.1,0.75,-0.012,0.034,0.002,,
0.13,0.03,-0.07,0.41,-0.008,0.021,-0.002,,
0.1308,-0.34,-0.05,0.08,-0.002,-0.001,-0.004,,
0.1317,-0.5,-0.06,-0.2,0.002,-0.01,-0.002,,
0.1325,-0.43,0.01,-0.34,0.003,0.001,-0.007,,
0.1333,-0.23,0.08,-0.09,0.01,0.013,-0.005,,
0.1342,0.11,0,0.12,0.015,0.032,-0.003,,
0.135,0.33,-0.03,0.33,0.018,0.039,-0.009,,
0.1358,0.41,-0.18,0.61,0.023,0.03,-0.006,,
0.1367,0.35,-0.21,0.57,0.016,0.013,-0.006,,
0.1375,0,-0.1,0.66,0.015,-0.01,-0.01,,
0.1383,-0.28,-0.09,0.86,0.02,-0.027,-0.008,,
0.1392,-0.44,-0.22,1.02,0.032,-0.029,-0.008,,
0.14,-0.33,-0.23,0.83,0.045,-0.024,-0.004,,
0.1408,-0.12,-0.42,0.43,0.063,-0.022,-0.003,,
0.1417,0.08,-0.61,0.22,0.071,-0.02,0,,
0.1425,0.15,-0.81,-0.15,0.072,-0.028,0.001,,
0.1433,0.09,-0.79,-0.22,0.056,-0.042,0.006,,
0.1442,-0.17,-0.47,-0.23,0.036,-0.056,0.005,,
0.145,-0.41,-0.12,0.09,0.017,-0.062,0.006,,
0.1458,-0.53,0.16,0.43,0.002,-0.06,0.006,,
0.1467,-0.44,0.29,0.79,-0.008,-0.047,0.005,,
0.1475,-0.22,0.47,0.87,-0.014,-0.037,0.003,,
0.1483,-0.09,0.39,0.87,-0.006,-0.03,0.001,,
0.1492,0.06,0.1,0.87,0.012,-0.026,-0.001,,
0.15,0.1,-0.33,0.92,0.033,-0.028,-0.002,,
0.1508,0,-0.61,1.02,0.049,-0.028,-0.004,,
0.1517,-0.09,-0.58,0.92,0.058,-0.027,-0.006,,
0.1525,-0.1,-0.68,1.08,0.062,-0.024,-0.006,,
0.1533,-0.01,-0.69,1.17,0.054,-0.016,-0.009,,
0.1542,0.1,-0.34,0.86,0.034,-0.007,-0.006,,
0.155,0.14,0.02,0.57,0.007,0.002,-0.004,,
0.1558,0.32,0.23,0.7,-0.007,0.012,-0.01,,
0.1567,0.5,0.47,0.67,-0.014,0.016,-0.009,,
0.1575,0.46,0.44,0.58,-0.013,0.012,-0.005,,
0.1583,0.4,0.28,0.79,0.001,0.003,-0.009,,
0.1592,0.15,0.07,0.89,0.019,-0.009,-0.008,,
0.16,-0.06,-0.25,0.77,0.037,-0.012,-0.004,,
0.1608,0.01,-0.56,0.86,0.056,-0.014,-0.004,,
0.1617,0.1,-0.84,0.99,0.068,-0.023,0.001,,
0.1625,-0.11,-0.79,1.03,0.059,-0.036,0.002,,
0.1633,-0.32,-0.49,1.29,0.035,-0.046,0.004,,
0.1642,-0.46,-0.01,1.34,0.008,-0.054,0.006,,
0.165,-0.62,0.48,1.19,-0.012,-0.054,0.005,,
0.1658,-0.6,0.5,1.17,-0.015,-0.04,0.003,,
0.1667,-0.48,0.47,1.02,-0.013,-0.02,0,,
0.1675,-0.2,0.16,0.91,-0.005,0.009,0.001,,
0.1683,0.19,-0.01,0.68,0,0.029,-0.003,,
0.1692,0.42,-0.07,0.41,0.002,0.039,-0.004,,
0.17,0.42,-0.12,0.56,0.002,0.037,-0.009,,
0.1708,0.2,-0.04,0.69,0.002,0.035,-0.009,,
0.1717,-0.15,0.07,1.02,0.002,0.036,-0.015,,
0.1725,-0.11,0.16,1.13,0.007,0.047,-0.015,,
0.1733,0.02,0.18,1.06,0.013,0.051,-0.015,,
0.1742,0.03,-0.05,1.04,0.02,0.047,-0.012,,
0.175,0.03,-0.22,0.78,0.02,0.04,-0.01,,
0.1758,-0.08,-0.14,0.66,0.01,0.025,-0.005,,
0.1767,-0.31,-0.1,0.53,0.005,0.01,0,,
0.1775,-0.45,0.02,0.44,0.009,0.009,0.003,,
0.1783,-0.36,0.04,0.46,0.012,0.011,0.007,,
0.1792,-0.12,-0.05,0.37,0.011,0.021,0.006,,
0.18,0.07,0.2,0.07,0.001,0.023,0.01,,
0.1808,0.13,0.29,-0.47,-0.004,0.006,0.014,,
0.1817,-0.19,0.01,-0.55,0.001,-0.018,0.013,,
0.1825,-0.55,-0.24,-0.48,0.009,-0.038,0.012,,
0.1833,-0.81,-0.2,-0.69,0.008,-0.04,0.003,,
0.1842,-0.7,0,-0.18,0.005,-0.022,-0.003,,
0.185,-0.36,0.18,0,0.001,0.006,-0.004,,
0.1858,0.09,0.25,0.06,0.001,0.044,-0.008,,
0.1867,0.63,0.24,0.21,-0.001,0.077,-0.009,,
0.1875,1.04,0.14,0.02,0.003,0.098,-0.009,,
0.1883,1.05,-0.1,0.31,0.016,0.094,-0.007,,
0.1892,0.81,-0.45,0.61,0.031,0.073,-0.006,,
0.19,0.12,-0.39,0.3,0.037,0.047,-0.015,,
0.1908,-0.16,-0.46,0.35,0.034,0.026,-0.014,,
0.1917,-0.09,-0.32,0.28,0.022,0.022,-0.014,,
0.1925,0.39,-0.04,0.25,0.006,0.039,-0.009,,
0.1933,0.82,0.15,0.47,-0.002,0.059,-0.007,,
0.1942,0.87,0.14,0.5,0.003,0.068,-0.004,,
0.195,0.75,-0.05,0.48,0.013,0.063,0,,
0.1958,0.44,-0.34,0.75,0.025,0.048,-0.002,,
0.1967,-0.03,-0.47,0.77,0.029,0.024,-0.001,,
0.1975,-0.29,-0.39,0.76,0.024,0.006,-0.004,,
0.1983,-0.35,-0.26,0.72,0.012,0,-0.003,,
0.1992,-0.21,0.04,0.74,0.001,0.004,0,,
0.2,-0.05,0.26,0.85,-0.006,0.012,0,,
0.2008,-0.12,0.28,0.64,0.003,0.012,0.004,,
0.2017,-0.28,-0.06,0.23,0.023,0.005,0.008,,
0.2025,-0.37,-0.7,0.32,0.044,0.002,0.007,,
0.2033,-0.48,-1.09,0.6,0.051,0.011,-0.001,,
0.2042,-0.19,-0.74,0.23,0.029,0.035,-0.003,,
0.205,0.42,0.01,0.27,-0.001,0.062,-0.003,,
0.2058,0.55,0.37,0.86,-0.012,0.072,-0.005,,
0.2067,0.07,0.39,1.44,-0.006,0.057,0.001,,
0.2075,-0.41,0.02,2.04,0.008,0.041,-0.002,,
0.2083,-0.44,-0.26,2.18,0.006,0.044,-0.005,,
0.2092,0.03,-0.01,1.62,0,0.059,-0.001,,
0.21,0.59,-0.05,1.27,0.014,0.074,0.001,,
0.2108,0.85,-0.45,1.05,0.038,0.083,0.004,,
0.2117,0.68,-1.12,0.84,0.059,0.078,0.001,,
0.2125,0.35,-0.82,0.81,0.057,0.07,-0.003,,
0.2133,0.28,-0.16,0.61,0.03,0.063,0,,
0.2142,0.2,0.14,0.51,-0.003,0.051,0.004,,
0.215,0.06,0.64,0.63,-0.022,0.052,-0.002,,
0.2158,0.05,0.64,0.97,-0.025,0.064,0.001,,
0.2167,0.12,0.32,1.35,-0.018,0.08,-0.003,,
0.2175,0.56,0.15,1.18,-0.011,0.101,-0.001,,
0.2183,0.96,-0.27,0.71,-0.004,0.119,0.001,,
0.2192,0.96,-0.26,0.18,-0.007,0.114,-0.004,,
0.22,0.4,0.01,0.18,-0.017,0.091,-0.008,,
0.2208,-0.26,0.2,0.48,-0.015,0.066,-0.006,,
0.2217,-0.58,0.14,1.1,-0.011,0.051,-0.007,,
0.2225,-0.56,0.19,1.19,-0.006,0.049,-0.007,,
0.2233,-0.3,0.28,0.86,-0.01,0.061,-0.002,,
0.2242,0.1,0.27,0.66,-0.021,0.071,-0.003,,
0.225,0.34,0.39,0.15,-0.031,0.078,-0.001,,
0.2258,0.36,0.31,0.01,-0.036,0.077,-0.001,,
0.2267,0.22,0.1,-0.01,-0.02,0.07,-0.004,,
0.2275,0.02,-0.06,0,-0.003,0.062,-0.004,,
0.2283,-0.15,-0.12,-0.15,0.001,0.048,-0.002,,
0.2292,-0.29,-0.02,-0.4,-0.003,0.034,-0.005,,
0.23,-0.24,0.29,-0.51,-0.014,0.028,-0.003,,
0.2308,-0.1,0.52,-0.21,-0.023,0.026,-0.002,,
0.2317,0.04,0.38,0.29,-0.008,0.035,-0.005,,
0.2325,0.25,-0.02,0.78,0.018,0.046,-0.006,,
0.2333,0.3,-0.71,0.64,0.057,0.042,-0.006,,
0.2342,0.2,-0.81,0.63,0.058,0.041,-0.008,,
0.235,0.12,-0.59,0.21,0.046,0.027,-0.007,,
0.2358,-0.11,-0.23,0.06,0.029,0.011,-0.007,,
0.2367,-0.18,-0.02,0.14,0.021,0.005,-0.009,,
0.2375,-0.16,-0.07,0.54,0.021,0.003,-0.008,,
0.2383,-0.1,-0.1,0.86,0.022,0.015,-0.004,,
0.2392,0.05,-0.09,0.81,0.022,0.023,-0.002,,
0.24,0.24,0.02,0.39,0.018,0.032,0.001,,
0.2408,0.42,0.02,-0.17,0.02,0.026,0.003,,
0.2417,0.45,-0.04,-0.64,0.031,0.016,0.004,,
0.2425,0.28,-0.28,-1,0.056,-0.013,0.001,,
0.2433,-0.32,-0.88,-0.43,0.082,-0.044,0.004,,
0.2442,-0.83,-1.39,0.51,0.076,-0.058,0.006,,
0.245,-0.81,-0.74,0.69,0.027,-0.054,0.012,,
0.2458,-0.46,0.33,0.61,-0.016,-0.039,0.016,,
0.2467,-0.02,0.85,0.83,-0.026,-0.03,0.008,,
0.2475,0.14,0.73,0.98,-0.016,-0.028,0.006,,
0.2483,-0.11,0.16,1.11,0,-0.025,0.004,,
0.2492,-0.17,-0.13,1.16,0.014,-0.017,-0.002,,
0.25,-0.09,-0.2,0.92,0.028,-0.015,-0.002,,
0.2508,-0.08,-0.45,0.9,0.032,-0.015,-0.005,,
0.2517,0.09,-0.41,0.66,0.02,-0.013,-0.008,,
0.2525,0.01,-0.09,0.44,0.008,-0.013,-0.009,,
0.2533,0,0.13,0.7,0.006,-0.004,-0.01,,
0.2542,0.2,0.08,0.8,0.015,0.004,-0.012,,
0.255,0.15,-0.18,1.17,0.011,0.009,-0.013,,
0.2558,0.16,0.01,1.17,-0.011,0.018,-0.01,,
0.2567,0.34,0.72,0.66,-0.021,0.025,-0.003,,
0.2575,0.62,0.63,0.73,0.009,0.026,-0.001,,
0.2583,0.42,-0.47,0.92,0.055,0.019,0.005,,
0.2592,0.27,-1.13,0.62,0.077,0.004,0.006,,
0.26,0.14,-1.13,0.4,0.072,-0.012,0.004,,
0.2608,-0.1,-0.71,0.27,0.051,-0.039,0.005,,
0.2617,-0.44,-0.28,0.35,0.027,-0.071,0.006,,
0.2625,-0.7,0.04,0.56,0.003,-0.093,0.007,,
0.2633,-0.94,0.39,1,-0.011,-0.099,0.005,,
0.2642,-0.81,0.64,1.59,-0.012,-0.083,0.003,,
0.265,-0.46,0.52,1.77,0.002,-0.052,0.004,,
0.2658,0.03,0.07,1.58,0.018,-0.024,0.006,,
0.2667,0.29,-0.3,0.87,0.016,-0.007,0.002,,
0.2675,0.35,-0.3,0.44,-0.003,0.005,-0.004,,
0.2683,0.18,0.13,0.49,-0.021,0.011,-0.006,,
0.2692,-0.05,0.48,0.9,-0.019,0.015,-0.005,,
0.27,-0.01,0.41,1.54,-0.004,0.022,-0.011,,
0.2708,-0.05,0.19,1.49,0.016,0.035,-0.011,,
0.2717,-0.14,-0.1,1.39,0.032,0.035,-0.01,,
0.2725,-0.1,-0.31,1.18,0.037,0.031,-0.011,,
0.2733,-0.07,-0.37,0.37,0.032,0.021,-0.006,,
0.2742,0.06,-0.36,0.09,0.03,0.022,-0.002,,
0.275,0.12,-0.59,0.61,0.034,0.021,-0.004,,
0.2758,0.11,-0.26,0.73,0.022,0.02,0.002,,
0.2767,-0.08,0.25,0.34,0.008,0.009,0.007,,
0.2775,-0.33,0.3,0.41,0.005,-0.012,0.007,,
0.2783,-0.57,0.17,0.3,0.004,-0.035,0.008,,
0.2792,-0.62,0.22,-0.25,0,-0.047,0.009,,
0.28,-0.36,0.05,-0.23,-0.001,-0.045,0.003,,
0.2808,-0.33,0.04,-0.28,0.005,-0.04,0.007,,
0.2817,-0.3,-0.05,-0.13,0.02,-0.037,0.007,,
0.2825,-0.32,-0.21,-0.07,0.028,-0.02,-0.003,,
0.2833,-0.36,-0.19,-0.04,0.029,0.001,-0.002,,
0.2842,0.04,-0.16,-0.02,0.033,0.031,-0.005,,
0.285,0.5,-0.11,0.18,0.035,0.059,-0.012,,
0.2858,0.72,-0.3,0.37,0.041,0.066,-0.008,,
0.2867,0.9,-0.45,0.32,0.038,0.065,-0.012,,
0.2875,0.62,-0.26,0.25,0.025,0.053,-0.016,,
0.2883,0.28,-0.07,0.03,0.017,0.035,-0.012,,
0.2892,0.26,-0.02,0.28,0.018,0.03,-0.011,,
0.29,0.22,-0.19,0.58,0.02,0.027,-0.014,,
0.2908,0.24,-0.22,0.98,0.016,0.027,-0.009,,
0.2917,0.35,0.04,1.22,0.006,0.027,-0.011,,
0.2925,0.29,0.27,1.25,0.004,0.021,-0.011,,
0.2933,0.24,0.14,1.15,0.02,0.007,-0.004,,
0.2942,0.03,-0.32,0.98,0.045,-0.006,-0.001,,
0.295,-0.16,-0.8,0.55,0.059,-0.013,-0.002,,
0.2958,-0.25,-0.85,0.23,0.056,-0.018,-0.002,,
0.2967,-0.14,-0.64,0.02,0.043,-0.016,-0.001,,
0.2975,-0.06,-0.27,0.16,0.029,-0.017,-0.003,,
0.2983,-0.18,-0.16,0.38,0.023,-0.019,0.005,,
0.2992,-0.24,-0.04,0.88,0.018,-0.018,0.003,,
0.3,-0.45,0.18,0.93,0.011,-0.013,0.002,,
0.3008,-0.52,-0.01,0.89,0.015,-0.01,0,,
0.3017,-0.49,-0.36,0.67,0.026,-0.003,-0.002,,
0.3025,-0.32,-0.52,0.69,0.035,0.005,-0.001,,
0.3033,-0.25,-0.48,0.65,0.034,0.013,0,,
0.3042,-0.15,-0.27,0.83,0.031,0.017,-0.001,,
0.305,-0.09,-0.28,1.33,0.03,0.021,-0.001,,
0.3058,-0.09,-0.18,1.44,0.03,0.024,0,,
0.3067,-0.12,0.01,1.28,0.021,0.029,-0.003,,
0.3075,0.03,0.02,1.42,0.019,0.035,-0.006,,
0.3083,0.13,-0.16,1.23,0.025,0.038,-0.005,,
0.3092,0.24,-0.48,0.79,0.034,0.042,-0.006,,
0.31,0.29,-0.5,0.5,0.037,0.046,-0.006,,
0.3108,0.36,-0.36,0.35,0.034,0.054,-0.002,,
0.3117,0.4,-0.11,0.31,0.024,0.065,-0.004,,
0.3125,0.49,-0.08,0.48,0.017,0.074,-0.006,,
0.3133,0.69,0.06,0.81,0.008,0.084,-0.006,,
0.3142,0.68,0.19,1,-0.004,0.081,-0.004,,
0.315,0.27,0.43,0.93,-0.012,0.07,-0.01,,
0.3158,0.14,0.25,1.1,-0.016,0.063,-0.01,,
0.3167,0,0.05,1.09,-0.008,0.057,-0.008,,
0.3175,-0.05,-0.06,1,-0.001,0.061,-0.008,,
0.3183,-0.05,0.03,1.05,0,0.062,-0.008,,
0.3192,-0.04,0.25,0.86,-0.005,0.061,-0.006,,
0.32,0.02,0.25,0.69,-0.011,0.06,-0.004,,
0.3208,0,0.17,0.62,-0.012,0.053,-0.004,,
0.3217,-0.08,0.23,0.52,-0.012,0.05,-0.007,,
0.3225,-0.1,0.28,0.37,-0.017,0.046,-0.005,,
0.3233,-0.11,0.37,0.24,-0.019,0.036,-0.005,,
0.3242,-0.13,0.45,-0.16,-0.014,0.029,-0.008,,
0.325,-0.16,0.31,-0.57,-0.009,0.018,-0.006,,
0.3258,-0.21,0.14,-0.57,-0.005,0.012,-0.007,,
0.3267,-0.06,-0.14,0.15,0.022,0.026,-0.008,,
0.3275,0.03,-0.25,0.41,0.031,0.026,-0.007,,
0.3283,0.16,-0.18,0.45,0.041,0.027,-0.008,,
0.3292,0.18,-0.32,0.14,0.05,0.018,-0.009,,
0.33,0.06,-0.34,0.27,0.052,0.005,-0.009,,
0.3308,-0.08,-0.38,0.05,0.053,-0.008,-0.012,,
0.3317,-0.21,-0.45,0.21,0.055,-0.021,-0.01,,
0.3325,-0.36,-0.45,0.48,0.049,-0.024,-0.009,,
0.3333,-0.34,-0.39,0.39,0.039,-0.017,-0.006,,
0.3342,-0.22,-0.11,0.5,0.022,-0.005,-0.004,,
0.335,0.11,0.21,0.2,0.015,0.005,-0.003,,
0.3358,0.3,0.29,-0.03,0.021,0,0,,
0.3367,0.24,0.01,-0.19,0.038,-0.013,-0.002,,
0.3375,-0.04,-0.44,0.21,0.051,-0.029,-0.002,,
0.3383,-0.39,-0.68,0.41,0.051,-0.036,0,,
0.3392,-0.43,-0.62,0.82,0.038,-0.035,0.004,,
0.34,-0.29,-0.16,0.98,0.018,-0.038,0.006,,
0.3408,-0.3,0.35,0.96,0.009,-0.047,0.006,,
0.3417,-0.15,0.49,1.07,0.021,-0.058,0.005,,
0.3425,-0.31,0.05,1.24,0.043,-0.072,0.003,,
0.3433,-0.5,-0.47,1.17,0.057,-0.08,0,,
0.3442,-0.53,-0.71,1.01,0.062,-0.075,0.001,,
0.345,-0.37,-0.7,0.74,0.061,-0.071,-0.001,,
0.3458,-0.1,-0.42,0.5,0.053,-0.063,-0.005,,
0.3467,0.03,-0.31,0.41,0.046,-0.051,-0.006,,
