CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.0875,-0.22,0.34,-0.03,0,-0.051,-0.001,,
0.0883,-0.45,0.26,0.47,0.007,-0.05,0,,
0.0892,-0.7,-0.01,1.06,0.016,-0.041,0.001,,
0.09,-0.52,-0.28,1.28,0.018,-0.016,-0.002,,
0.0908,-0.09,-0.26,0.9,0.015,0.01,-0.001,,
0.0917,0.18,-0.11,0.58,0.013,0.026,0.002,,
0.0925,0.28,-0.07,0.43,0.016,0.035,-0.004,,
0.0933,0.28,-0.25,0.63,0.017,0.038,-0.003,,
0.0942,0.03,-0.32,0.79,0.014,0.033,-0.005,,
0.095,-0.32,-0.05,0.78,0,0.02,-0.009,,
0.0958,-0.52,0.18,0.78,-0.017,0.013,-0.008,,
0.0967,-0.5,0.5,0.49,-0.03,0.008,-0.005,,
0.0975,-0.47,0.56,0.61,-0.032,0.01,-0.006,,
0.0983,-0.26,0.32,0.44,-0.031,0.022,-0.007,,
0.0992,-0.07,0.37,-0.06,-0.021,0.031,0.001,,
0.1,-0.03,0.13,-0.18,-0.005,0.039,-0.003,,
0.1008,-0.02,-0.25,-0.25,0.02,0.047,0.003,,
0.1017,0.17,-0.69,-0.18,0.04,0.05,0.001,,
0.1025,0.26,-0.75,-0.19,0.046,0.053,-0.003,,
0.1033,0.15,-0.52,-0.29,0.039,0.047,0.004,,
0.1042,0,-0.21,-0.1,0.017,0.032,0.005,,
0.105,-0.15,0.24,0.17,-0.004,0.022,0.001,,
0.1058,-0.4,0.42,0.38,-0.021,0.016,0.004,,
0.1067,-0.29,0.49,0.69,-0.03,0.02,0.002,,
0.1075,0.04,0.59,0.82,-0.035,0.04,-0.003,,
0.1083,0.23,0.47,0.56,-0.031,0.057,0.004,,
0.1092,0.57,0.25,0.16,-0.027,0.067,0.004,,
0.11,0.65,0.09,-0.2,-0.024,0.074,0.001,,
0.1108,0.42,-0.05,-0.4,-0.018,0.069,0.004,,
0.1117,0.3,-0.12,-0.01,-0.01,0.061,0,,
0.1125,0.09,-0.12,0.39,-0.002,0.055,-0.001,,
0.1133,0.06,-0.06,0.85,0.001,0.053,0.001,,
0.1142,0.14,0.14,0.98,-0.005,0.055,-0.001,,
0.115,0.1,0.2,1,-0.008,0.051,-0.003,,
0.1158,0.07,0.17,0.93,-0.005,0.045,0,,
0.1167,0.09,-0.02,0.74,0.004,0.039,-0.001,,
0.1175,0.16,-0.3,0.53,0.016,0.039,0,,
0.1183,0.08,-0.5,0.54,0.027,0.03,0,,
0.1192,-0.04,-0.32,0.44,0.025,0.02,0,,
0.12,-0.26,-0.17,0.03,0.021,0.004,-0.001,,
0.1208,-0.42,-0.28,-0.03,0.021,-0.011,0.001,,
0.1217,-0.36,-0.29,0.22,0.018,-0.015,-0.001,,
0.1225,-0.26,-0.18,0.53,0.013,-0.009,-0.001,,
0.1233,-0.3,-0.03,0.82,0.01,-0.005,0.001,,
0.1242,-0.18,0.02,0.95,0.012,0.002,0.002,,
0.125,0.08,0.1,0.64,0.014,0.013,-0.002,,
0.1258,0.12,-0.26,0.14,0.024,0.014,-0.004,,
0.1267,0.04,-0.9,0.41,0.048,0.005,-0.007,,
0.1275,-0.31,-0.97,0.83,0.049,-0.004,-0.007,,
0.1283,-0.17,-0.67,1.32,0.027,-0.004,-0.004,,
0.1292,-0.03,0.28,1.38,-0.005,-0.001,-0.007,,
0.13,-0.08,0.76,1.14,-0.028,0.003,-0.006,,
0.1308,0.09,0.4,1.5,-0.018,0.01,-0.007,,
0.1317,0.06,0.01,1.73,-0.002,0.017,-0.008,,
0.1325,0.23,-0.3,1.51,0.008,0.028,0,,
0.1333,0.44,-0.29,1.04,0.001,0.029,0.001,,
0.1342,0.57,-0.17,0.73,-0.005,0.027,-0.004,,
0.135,0.36,-0.05,0.7,-0.013,0.016,0.001,,
0.1358,0.26,-0.01,0.83,-0.019,0.008,0.003,,
0.1367,0.06,0.19,1.13,-0.027,-0.002,-0.002,,
0.1375,-0.18,0.5,1.61,-0.032,-0.007,-0.001,,
0.1383,0.05,0.39,1.86,-0.024,-0.009,-0.003,,
0.1392,-0.06,0.33,1.43,-0.015,-0.016,-0.004,,
0.14,-0.24,-0.04,0.96,0.001,-0.022,-0.005,,
0.1408,-0.13,-0.59,0.43,0.006,-0.028,-0.009,,
0.1417,-0.28,-0.54,0.02,0,-0.034,-0.007,,
0.1425,-0.48,-0.06,0.11,-0.002,-0.027,-0.008,,
0.1433,-0.2,0.09,0.56,-0.002,-0.006,-0.009,,
0.1442,0.43,0.02,0.37,-0.013,0.017,-0.009,,
0.145,0.54,0.08,0.02,-0.024,0.025,-0.007,,
0.1458,0.27,0.18,-0.17,-0.035,0.014,-0.006,,
0.1467,-0.01,0.38,-0.26,-0.047,-0.005,-0.01,,
0.1475,-0.37,0.43,-0.33,-0.047,-0.024,-0.008,,
0.1483,-0.58,0.3,-0.04,-0.031,-0.029,-0.008,,
0.1492,-0.49,0.08,0.4,-0.015,-0.026,-0.012,,
0.15,-0.23,0.07,0.45,-0.006,-0.012,-0.009,,
0.1508,0.11,-0.15,0.03,0.002,-0.003,-0.006,,
0.1517,0.3,-0.28,-0.54,-0.003,-0.005,-0.007,,
0.1525,0.1,-0.22,-0.88,-0.002,-0.014,-0.005,,
0.1533,-0.04,-0.28,-0.79,-0.005,-0.026,-0.001,,
0.1542,-0.19,-0.14,-0.54,-0.007,-0.038,-0.006,,
0.155,-0.38,-0.1,-0.33,-0.008,-0.045,-0.006,,
0.1558,-0.47,0.05,0.15,-0.012,-0.044,-0.003,,
0.1567,-0.18,0.19,0.06,-0.021,-0.035,-0.004,,
0.1575,-0.03,0.29,0.38,-0.026,-0.03,-0.002,,
0.1583,-0.04,0.21,0.01,-0.028,-0.02,-0.003,,
0.1592,0.15,0.08,0.07,-0.024,-0.015,-0.001,,
0.16,0.14,-0.03,0.06,-0.02,-0.023,-0.003,,
0.1608,-0.02,-0.15,0.32,-0.013,-0.035,-0.003,,
0.1617,-0.29,-0.18,0.44,-0.025,-0.05,-0.01,,
0.1625,-0.53,0.24,0.48,-0.045,-0.057,-0.007,,
0.1633,-0.46,0.57,0.6,-0.055,-0.054,-0.005,,
0.1642,-0.27,0.6,1.03,-0.043,-0.046,-0.002,,
0.165,-0.03,0.12,1.47,-0.019,-0.032,-0.002,,
0.1658,-0.06,-0.16,1.31,-0.016,-0.024,-0.003,,
0.1667,0.04,-0.13,0.86,-0.028,-0.017,-0.003,,
0.1675,0.33,0.01,0.51,-0.046,-0.014,-0.004,,
0.1683,0.36,0.4,0.84,-0.054,-0.018,-0.003,,
0.1692,0.33,0.47,1.51,-0.043,-0.018,-0.004,,
0.17,0.27,0.25,2.02,-0.024,-0.017,-0.004,,
0.1708,0.04,-0.12,2.09,-0.003,-0.021,-0.004,,
0.1717,-0.14,-0.35,1.6,0.005,-0.026,-0.005,,
0.1725,-0.08,-0.27,1.14,0.003,-0.033,-0.002,,
0.1733,0.05,-0.31,0.7,0.003,-0.037,0.001,,
0.1742,0.1,-0.39,0.25,-0.001,-0.037,0.001,,
0.175,0.14,-0.4,0.31,-0.005,-0.034,0.002,,
0.1758,0.01,-0.23,0.56,-0.015,-0.031,-0.002,,
0.1767,0.05,0.16,0.84,-0.027,-0.029,-0.001,,
0.1775,0.07,0.36,1.13,-0.03,-0.03,0.004,,
0.1783,-0.08,0.39,1.29,-0.031,-0.036,0.001,,
0.1792,-0.25,0.18,0.76,-0.021,-0.041,-0.001,,
0.18,-0.3,-0.03,0.42,-0.017,-0.034,0.001,,
0.1808,-0.11,-0.23,0.28,-0.011,-0.02,0.001,,
0.1817,0.06,-0.33,0.22,-0.005,-0.004,0,,
0.1825,0.14,-0.38,0.36,-0.005,0.01,-0.001,,
0.1833,0.15,-0.35,0.46,-0.012,0.019,-0.003,,
0.1842,0.18,-0.19,0.66,-0.028,0.02,-0.006,,
0.185,-0.1,0.1,0.97,-0.049,0.014,-0.008,,
0.1858,-0.36,0.49,0.89,-0.067,0.013,-0.011,,
0.1867,-0.41,0.72,0.67,-0.07,0.021,-0.008,,
0.1875,-0.17,0.56,0.87,-0.058,0.037,-0.002,,
0.1883,0.02,0.27,0.9,-0.037,0.049,-0.001,,
0.1892,0.3,-0.14,0.27,-0.018,0.057,-0.003,,
0.19,0.39,-0.43,-0.24,-0.008,0.052,0,,
0.1908,0.12,-0.68,-0.26,0.001,0.03,0.004,,
0.1917,-0.31,-0.56,-0.12,-0.003,0.007,0.001,,
0.1925,-0.73,-0.15,-0.01,-0.025,-0.012,0.003,,
0.1933,-0.87,0.41,0.16,-0.051,-0.018,0.003,,
0.1942,-0.69,0.84,0.17,-0.069,-0.007,0.001,,
0.195,-0.39,0.93,0.42,-0.073,0.012,0.005,,
0.1958,-0.17,0.66,0.64,-0.064,0.031,0.005,,
0.1967,-0.01,0.34,0.77,-0.053,0.048,0.003,,
0.1975,0.28,-0.06,-0.06,-0.039,0.066,0.006,,
0.1983,0.57,-0.3,-0.42,-0.027,0.079,0.006,,
0.1992,0.66,-0.33,-0.14,-0.016,0.088,0.005,,
0.2,0.68,-0.34,0.16,-0.012,0.09,0.002,,
0.2008,0.58,-0.19,0.32,-0.024,0.082,-0.004,,
0.2017,0.19,0.23,0.22,-0.041,0.061,-0.005,,
0.2025,-0.39,0.52,0.33,-0.053,0.038,-0.002,,
0.2033,-0.52,0.63,0.42,-0.057,0.037,-0.003,,
0.2042,-0.16,0.38,0.48,-0.052,0.055,-0.002,,
0.205,0.26,0.17,0.39,-0.045,0.078,-0.001,,
0.2058,0.6,0.02,0.23,-0.04,0.089,-0.001,,
0.2067,0.77,0.01,0.38,-0.035,0.089,0.003,,
0.2075,0.51,0.07,0.18,-0.037,0.067,0.004,,
0.2083,0.14,-0.07,0.49,-0.037,0.039,0.004,,
0.2092,-0.39,0.06,0.86,-0.035,0.012,0.004,,
0.21,-0.73,0.21,0.91,-0.033,0.001,0.005,,
0.2108,-0.57,0.21,1.01,-0.024,0.004,-0.002,,
0.2117,-0.45,0.13,0.6,-0.013,0.013,0,,
0.2125,-0.13,-0.38,0.34,0.001,0.024,0.001,,
0.2133,0.16,-0.76,0.24,0.011,0.032,-0.005,,
0.2142,0.01,-0.68,0.16,0.002,0.032,-0.002,,
0.215,-0.02,-0.48,0.57,-0.017,0.036,0.003,,
0.2158,0.04,0.21,0.79,-0.044,0.042,-0.007,,
0.2167,0,0.68,0.89,-0.069,0.041,-0.003,,
0.2175,0.07,0.78,1.24,-0.077,0.04,-0.002,,
0.2183,-0.08,0.8,1.15,-0.075,0.031,-0.009,,
0.2192,-0.39,0.57,1.14,-0.066,0.021,-0.003,,
0.22,-0.27,0.28,1.37,-0.051,0.024,-0.003,,
0.2208,-0.03,0.04,1.1,-0.033,0.031,-0.006,,
0.2217,0.45,-0.62,1.1,-0.01,0.038,-0.002,,
0.2225,0.53,-0.76,1.41,0.002,0.034,0.002,,
0.2233,0.1,-0.34,1.35,-0.006,0.019,-0.001,,
0.2242,-0.04,-0.09,1.33,-0.02,0.008,0,,
0.225,-0.08,0.05,1.13,-0.029,0,0,,
0.2258,-0.08,0,1.02,-0.034,-0.003,0,,
0.2267,-0.04,0.13,1.24,-0.045,-0.003,0.001,,
0.2275,0.11,0.36,1.3,-0.061,0.001,0,,
0.2283,0.06,0.58,0.87,-0.071,-0.001,0.002,,
0.2292,0.16,0.56,0.34,-0.077,0.003,0.004,,
0.23,0.54,0.33,0.63,-0.067,0.01,0,,
0.2308,0.39,0.14,0.87,-0.047,0.005,0.004,,
0.2317,0.21,-0.23,1.1,-0.02,0.002,0.001,,
0.2325,0.03,-0.49,0.93,-0.003,0.001,-0.002,,
0.2333,0,-0.51,0.53,-0.004,0.001,-0.001,,
0.2342,0.21,-0.37,0.36,-0.013,0.009,-0.004,,
0.235,0.28,-0.06,0.36,-0.023,0.014,-0.006,,
0.2358,0.39,-0.11,0.56,-0.028,0.019,-0.003,,
0.2367,0.37,-0.14,0.93,-0.035,0.018,-0.007,,
0.2375,0.1,0.22,0.82,-0.055,0.009,-0.011,,
0.2383,-0.19,0.61,0.77,-0.073,-0.006,-0.009,,
0.2392,-0.27,0.72,0.62,-0.08,-0.014,-0.007,,
0.24,-0.18,0.57,0.57,-0.074,-0.015,-0.009,,
0.2408,-0.25,0.37,0.55,-0.061,-0.017,-0.009,,
0.2417,-0.29,0.16,0.34,-0.049,-0.013,-0.008,,
0.2425,-0.01,-0.12,-0.16,-0.038,-0.005,-0.008,,
0.2433,0.24,-0.33,-0.65,-0.032,-0.005,-0.004,,
0.2442,0.08,-0.22,-0.69,-0.034,-0.014,-0.003,,
0.245,-0.14,0.03,-0.76,-0.041,-0.023,-0.007,,
0.2458,-0.16,0.04,-0.61,-0.044,-0.027,-0.004,,
0.2467,-0.25,0.08,-0.26,-0.044,-0.031,0,,
0.2475,-0.34,0.22,-0.13,-0.046,-0.032,-0.002,,
0.2483,-0.19,0.29,0,-0.051,-0.027,-0.001,,
0.2492,-0.07,0.3,0,-0.051,-0.026,0,,
0.25,0.07,-0.02,-0.18,-0.044,-0.025,-0.002,,
0.2508,0,-0.22,-0.06,-0.041,-0.03,-0.003,,
0.2517,-0.2,-0.18,-0.07,-0.045,-0.035,-0.004,,
0.2525,-0.32,0.04,0.18,-0.054,-0.034,-0.007,,
0.2533,-0.3,0.24,0.4,-0.071,-0.03,-0.007,,
0.2542,-0.27,0.54,0.74,-0.078,-0.021,-0.006,,
0.255,-0.07,0.6,0.89,-0.082,-0.013,-0.008,,
0.2558,-0.13,0.66,1.18,-0.074,-0.011,-0.008,,
0.2567,-0.09,0.41,1.12,-0.07,-0.012,-0.009,,
0.2575,-0.15,0.39,0.88,-0.065,-0.02,-0.009,,
0.2583,-0.3,0.27,0.7,-0.046,-0.029,-0.003,,
0.2592,-0.27,-0.04,0.63,-0.029,-0.038,-0.001,,
0.26,-0.09,-0.41,0.19,-0.015,-0.043,0.001,,
0.2608,-0.05,-0.62,0.04,-0.012,-0.048,0.002,,
0.2617,-0.06,-0.52,0.11,-0.023,-0.05,0.004,,
0.2625,0.01,-0.21,0.16,-0.042,-0.05,0.004,,
0.2633,-0.05,0.23,0.41,-0.056,-0.045,0.007,,
0.2642,-0.01,0.5,0.95,-0.056,-0.033,0.006,,
0.265,0.17,0.43,1.47,-0.05,-0.018,0.005,,
0.2658,0.34,0.3,1.81,-0.041,-0.005,0.005,,
0.2667,0.53,0.13,1.69,-0.04,-0.004,0.002,,
0.2675,0.26,-0.03,1.35,-0.041,-0.017,0.006,,
0.2683,0.02,-0.23,0.88,-0.035,-0.036,0.004,,
0.2692,-0.19,-0.42,0.62,-0.029,-0.047,-0.001,,
0.27,-0.24,-0.26,0.78,-0.027,-0.046,-0.006,,
0.2708,-0.03,-0.05,0.8,-0.035,-0.029,-0.008,,
0.2717,0.26,0.1,1.14,-0.061,0,-0.004,,
0.2725,0.61,0.52,1.04,-0.08,0.018,0.002,,
0.2733,0.63,0.83,0.89,-0.091,0.023,0.002,,
0.2742,0.42,0.73,0.64,-0.08,0.017,0.002,,
0.275,0.06,0.26,0.61,-0.054,0.002,0.002,,
0.2758,-0.29,-0.18,0.71,-0.029,-0.016,0.002,,
0.2767,-0.5,-0.41,0.71,-0.012,-0.025,-0.001,,
0.2775,-0.42,-0.38,0.32,-0.006,-0.026,0,,
0.2783,-0.17,-0.45,-0.14,-0.007,-0.016,0.001,,
0.2792,-0.05,-0.49,0.09,-0.019,-0.008,0.003,,
0.28,0.1,-0.1,0.18,-0.041,-0.002,0.007,,
0.2808,0.01,0.31,-0.07,-0.063,0.006,0.008,,
0.2817,-0.09,0.48,0.65,-0.076,0.014,0.005,,
0.2825,-0.01,0.61,0.94,-0.084,0.017,0.008,,
0.2833,-0.2,0.69,0.81,-0.085,0.018,0.005,,
0.2842,-0.12,0.72,0.87,-0.084,0.026,0.002,,
0.285,0,0.71,0.65,-0.079,0.029,0.003,,
0.2858,0.01,0.5,0.15,-0.069,0.019,0.002,,
0.2867,-0.16,0.08,-0.24,-0.048,0.009,-0.002,,
0.2875,-0.46,-0.3,-0.31,-0.026,0.003,0.001,,
0.2883,-0.44,-0.44,0.21,-0.012,0.006,0.002,,
0.2892,-0.06,-0.42,0.41,-0.007,0.022,0.003,,
0.29,0.26,-0.34,0.2,-0.009,0.046,0.004,,
0.2908,0.49,-0.12,-0.02,-0.017,0.064,0.003,,
0.2917,0.46,0,-0.12,-0.025,0.069,0.004,,
0.2925,0.11,0.13,-0.18,-0.038,0.06,0.001,,
0.2933,-0.18,0.19,-0.18,-0.052,0.039,0,,
0.2942,-0.39,0.35,-0.08,-0.067,0.028,-0.002,,
0.295,-0.47,0.64,0.08,-0.075,0.023,-0.003,,
0.2958,-0.32,0.6,0.52,-0.072,0.024,-0.003,,
0.2967,-0.29,0.52,0.7,-0.061,0.034,-0.001,,
0.2975,-0.07,0.16,0.88,-0.046,0.04,0,,
0.2983,0.09,-0.07,0.74,-0.034,0.054,0,,
0.2992,0.22,-0.21,0.62,-0.026,0.059,0,,
0.3,0.23,-0.16,0.6,-0.024,0.066,-0.003,,
0.3008,0.12,-0.15,0.63,-0.024,0.059,-0.004,,
0.3017,-0.13,-0.13,0.88,-0.028,0.05,-0.005,,
0.3025,-0.32,0.1,1,-0.041,0.037,-0.005,,
0.3033,-0.28,0.35,1.19,-0.054,0.032,-0.007,,
0.3042,-0.19,0.65,1.04,-0.066,0.028,-0.005,,
0.305,-0.11,0.63,0.99,-0.07,0.03,-0.002,,
0.3058,0.11,0.46,1.14,-0.065,0.035,-0.007,,
0.3067,0.04,0.37,0.73,-0.057,0.032,-0.005,,
0.3075,-0.02,0.06,0.58,-0.042,0.029,-0.003,,
0.3083,-0.04,-0.08,0.61,-0.027,0.028,-0.007,,
0.3092,-0.06,-0.23,0.53,-0.015,0.026,-0.004,,
0.31,-0.02,-0.4,0.77,-0.007,0.027,-0.003,,
0.3108,-0.03,-0.26,0.7,-0.009,0.026,-0.007,,
0.3117,-0.03,-0.19,0.68,-0.016,0.024,-0.004,,
0.3125,-0.05,-0.03,0.83,-0.027,0.021,-0.005,,
0.3133,-0.16,0.27,0.68,-0.045,0.014,-0.007,,
0.3142,-0.16,0.3,0.92,-0.054,0.011,-0.004,,
0.315,-0.2,0.43,0.96,-0.06,0.011,-0.003,,
0.3158,-0.11,0.37,1.09,-0.058,0.016,-0.004,,
0.3167,0.03,0.37,0.96,-0.057,0.024,-0.003,,
0.3175,0.23,0.3,0.85,-0.051,0.031,0,,
0.3183,0.42,0.14,0.8,-0.04,0.028,-0.002,,
0.3192,0.46,-0.1,1,-0.027,0.02,-0.001,,
0.32,0.19,-0.27,1.07,-0.014,0.006,-0.003,,
0.3208,0.1,-0.34,1.06,-0.007,-0.002,-0.006,,
0.3217,0.1,-0.34,1.19,-0.004,-0.009,-0.003,,
0.3225,0.01,-0.29,1.2,-0.002,-0.015,-0.003,,
0.3233,-0.04,-0.18,1.01,-0.01,-0.019,-0.004,,
0.3242,-0.06,-0.01,0.74,-0.021,-0.018,-0.002,,
0.325,0.04,0.14,0.24,-0.03,-0.01,-0.002,,
0.3258,0.33,0.1,-0.04,-0.028,0.001,0,,
0.3267,0.55,-0.15,0.05,-0.017,0.011,0,,
0.3275,0.53,-0.33,0.06,-0.008,0.014,-0.004,,
0.3283,0.43,-0.42,0.2,-0.007,0.011,-0.006,,
0.3292,0.29,-0.29,0.46,-0.018,0.005,-0.008,,
0.33,0.14,0.07,0.65,-0.033,-0.002,-0.01,,
0.3308,0.08,0.34,0.87,-0.039,-0.008,-0.012,,
0.3317,-0.06,0.35,0.92,-0.032,-0.016,-0.012,,
0.3325,-0.29,0.1,0.81,-0.02,-0.024,-0.013,,
0.3333,-0.41,-0.29,0.61,-0.012,-0.023,-0.013,,
0.3342,-0.43,-0.31,0.04,-0.02,-0.015,-0.012,,
0.335,-0.16,-0.16,-0.57,-0.034,0.005,-0.011,,
0.3358,0.35,0.03,-0.55,-0.046,0.028,-0.006,,
0.3367,0.64,0.16,-0.09,-0.05,0.037,-0.008,,
0.3375,0.54,0.3,0.25,-0.055,0.031,-0.01,,
0.3383,0.27,0.47,0.61,-0.062,0.012,-0.01,,
0.3392,-0.27,0.58,0.7,-0.064,-0.024,-0.012,,
0.34,-0.67,0.41,0.53,-0.064,-0.047,-0.013,,
0.3408,-0.91,0.29,0.46,-0.062,-0.055,-0.012,,
