CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.0567,-0.13,-0.24,0.64,0.002,0.017,-0.013,,
0.0575,-0.09,-0.23,0.63,-0.004,0.021,-0.01,,
0.0583,-0.11,-0.01,0.54,-0.012,0.021,-0.012,,
0.0592,0.07,0.21,0.5,-0.025,0.029,-0.016,,
0.06,0.18,0.48,0.51,-0.035,0.037,-0.012,,
0.0608,0.24,0.54,0.43,-0.042,0.044,-0.008,,
0.0617,0.2,0.43,0.44,-0.037,0.045,-0.009,,
0.0625,0.12,0.05,0.5,-0.025,0.044,-0.007,,
0.0633,0.07,-0.21,0.6,-0.011,0.041,-0.008,,
0.0642,0.04,-0.36,0.5,-0.001,0.038,-0.009,,
0.065,0.14,-0.26,0.45,-0.001,0.037,-0.011,,
0.0658,0.14,-0.23,0.49,-0.001,0.036,-0.009,,
0.0667,-0.02,-0.15,0.76,-0.003,0.025,-0.011,,
0.0675,-0.33,-0.19,1.12,-0.004,0.015,-0.008,,
0.0683,-0.34,-0.02,1.28,-0.011,0.011,-0.008,,
0.0692,-0.29,0.13,1.16,-0.016,0.01,-0.007,,
0.07,-0.17,0.37,0.72,-0.024,0.005,-0.008,,
0.0708,-0.13,0.2,0.54,-0.021,-0.001,-0.009,,
0.0717,-0.22,0.03,0.51,-0.018,-0.008,-0.007,,
0.0725,-0.38,-0.17,0.64,-0.014,-0.012,-0.005,,
0.0733,-0.46,0,0.71,-0.017,-0.012,-0.003,,
0.0742,-0.34,0.11,0.65,-0.016,-0.011,-0.003,,
0.075,-0.16,0.3,0.64,-0.016,-0.007,-0.004,,
0.0758,0.08,0.15,0.52,-0.009,-0.003,-0.003,,
0.0767,0.14,0.02,0.71,-0.001,-0.002,-0.001,,
0.0775,0.18,-0.19,0.47,0.008,-0.002,-0.001,,
0.0783,0.15,-0.28,0.42,0.011,-0.004,-0.001,,
0.0792,0.2,-0.53,0.55,0.011,-0.004,0,,
0.08,0.26,-0.43,0.93,0.011,0,-0.003,,
0.0808,0.2,-0.2,1.07,0.004,-0.001,-0.003,,
0.0817,0.19,-0.03,1.38,0,-0.004,-0.005,,
0.0825,0.16,0.14,1.69,-0.006,-0.006,-0.006,,
0.0833,0.15,0.17,1.77,-0.007,-0.008,-0.006,,
0.0842,0,0.31,1.5,-0.01,-0.014,-0.006,,
0.085,-0.14,0.22,1.17,-0.012,-0.021,-0.002,,
0.0858,-0.08,0,1.11,-0.007,-0.019,-0.004,,
0.0867,0.15,-0.12,1.03,0.001,-0.011,-0.005,,
0.0875,0.32,-0.23,0.96,0.003,-0.004,-0.003,,
0.0883,0.38,-0.2,0.56,0.002,-0.003,-0.001,,
0.0892,0.26,-0.06,0.22,-0.001,-0.006,-0.001,,
0.09,0.18,-0.13,0.48,-0.001,-0.01,0.001,,
0.0908,0.01,-0.16,0.51,-0.01,-0.015,0.002,,
0.0917,-0.04,0.13,0.28,-0.014,-0.017,0.002,,
0.0925,0.1,0.22,0.62,-0.01,-0.015,0.002,,
0.0933,0.12,0.02,0.6,-0.009,-0.017,0,,
0.0942,-0.01,-0.04,0.16,-0.009,-0.022,0.001,,
0.095,-0.11,0.01,0.14,-0.013,-0.026,0.003,,
0.0958,-0.22,0.08,0.11,-0.011,-0.027,0.005,,
0.0967,-0.09,-0.02,0.05,-0.008,-0.024,0.008,,
0.0975,0.1,-0.04,0.06,-0.01,-0.021,0.007,,
0.0983,0.08,-0.05,0.07,-0.009,-0.021,0.008,,
0.0992,0.01,-0.02,0.23,-0.008,-0.023,0.007,,
0.1,-0.01,0.02,0.36,-0.007,-0.026,0.004,,
0.1008,-0.12,-0.09,0.37,-0.005,-0.028,0.005,,
0.1017,-0.23,-0.12,0.34,-0.005,-0.032,0.003,,
0.1025,-0.33,-0.05,0.45,-0.005,-0.031,0.001,,
0.1033,-0.26,-0.1,0.5,-0.002,-0.03,0.001,,
0.1042,-0.24,-0.15,0.84,-0.002,-0.027,0.003,,
0.105,-0.17,-0.25,0.65,-0.007,-0.027,0.002,,
0.1058,-0.3,-0.01,0.65,-0.017,-0.024,-0.002,,
0.1067,-0.14,0.14,0.92,-0.019,-0.014,-0.003,,
0.1075,0,0.17,1.01,-0.02,-0.006,0,,
0.1083,0.26,0.18,1.16,-0.017,0.006,0.005,,
0.1092,0.34,0.09,0.84,-0.017,0.006,0.006,,
0.11,0.29,0.24,0.57,-0.014,0.006,0.006,,
0.1108,0.32,0.13,0.49,-0.006,0,0.007,,
0.1117,0.18,-0.04,0.27,-0.001,-0.01,0.006,,
0.1125,0.07,-0.13,0.29,0.002,-0.014,0.005,,
0.1133,0.07,-0.25,0.43,0.004,-0.016,0.003,,
0.1142,0.07,-0.2,0.71,0.003,-0.017,0.003,,
0.115,0.02,-0.14,0.92,0.001,-0.02,0.001,,
0.1158,-0.08,0.06,0.78,-0.003,-0.022,-0.001,,
0.1167,-0.17,0.07,0.72,-0.002,-0.024,-0.006,,
0.1175,-0.11,-0.11,0.78,0.005,-0.02,-0.005,,
0.1183,0,-0.28,0.84,0.009,-0.014,-0.003,,
0.1192,0.13,-0.35,0.78,0.007,-0.007,0,,
0.12,0.17,-0.11,0.58,-0.003,-0.003,-0.001,,
0.1208,0.18,0.1,0.68,-0.008,0.001,-0.002,,
0.1217,0.14,0.23,0.76,-0.012,0.005,-0.002,,
0.1225,0.13,0.06,1.31,-0.008,0.007,-0.002,,
0.1233,0.08,0.06,1.35,-0.01,0.008,-0.001,,
0.1242,-0.01,0.15,1.26,-0.013,0.007,-0.004,,
0.125,-0.05,0.07,1.11,-0.011,0.008,-0.004,,
0.1258,-0.11,0.02,1.18,-0.01,0.008,-0.005,,
0.1267,0,-0.06,1.07,-0.009,0.013,-0.004,,
0.1275,0.07,-0.04,1.06,-0.009,0.014,-0.007,,
0.1283,-0.06,-0.14,1.17,-0.006,0.013,-0.006,,
0.1292,-0.12,-0.04,1.3,-0.008,0.014,-0.009,,
0.13,-0.1,0.06,0.98,-0.012,0.016,-0.011,,
0.1308,-0.22,0.05,0.14,-0.011,0.013,-0.011,,
0.1317,-0.02,-0.29,0.17,-0.006,0.022,-0.015,,
0.1325,0.08,-0.27,0.19,-0.008,0.021,-0.015,,
0.1333,-0.12,-0.1,0.18,-0.016,0.018,-0.012,,
0.1342,-0.02,0.28,-0.07,-0.03,0.022,-0.012,,
0.135,0.06,0.45,0.3,-0.039,0.022,-0.013,,
0.1358,-0.05,0.62,0.48,-0.044,0.018,-0.013,,
0.1367,-0.28,0.81,0.65,-0.047,0.012,-0.016,,
0.1375,-0.32,0.57,0.86,-0.036,0.012,-0.012,,
0.1383,-0.15,0.29,0.44,-0.022,0.016,-0.009,,
0.1392,-0.01,-0.08,-0.29,-0.008,0.016,-0.009,,
0.14,0.04,-0.4,-0.46,0.004,0.015,-0.01,,
0.1408,0.17,-0.32,-0.61,0.005,0.016,-0.009,,
0.1417,0.21,-0.22,-0.65,0.006,0.016,-0.011,,
0.1425,0.13,-0.2,-0.34,0.007,0.012,-0.011,,
0.1433,-0.02,0,-0.14,0.006,0.01,-0.012,,
0.1442,-0.14,-0.02,0.4,0.008,0.007,-0.013,,
0.145,-0.21,-0.05,0.76,0.007,0.007,-0.012,,
0.1458,-0.05,-0.09,0.63,0.008,0.011,-0.012,,
0.1467,0.17,-0.3,0.67,0.01,0.017,-0.015,,
0.1475,0.32,-0.3,0.3,0.008,0.022,-0.012,,
0.1483,0.33,-0.15,0.29,-0.001,0.023,-0.013,,
0.1492,0.28,0.06,0.37,-0.008,0.024,-0.011,,
0.15,0.06,0.23,0.72,-0.016,0.019,-0.011,,
0.1508,-0.14,0.31,0.96,-0.015,0.016,-0.01,,
0.1517,-0.24,0.26,1.18,-0.01,0.013,-0.009,,
0.1525,-0.22,0.11,0.83,-0.002,0.015,-0.009,,
0.1533,-0.2,-0.33,0.79,0.011,0.013,-0.012,,
0.1542,-0.02,-0.57,0.43,0.017,0.013,-0.011,,
0.155,-0.03,-0.58,0.18,0.017,0.013,-0.01,,
0.1558,0.13,-0.44,0.01,0.012,0.014,-0.005,,
0.1567,-0.02,-0.15,0.32,0.001,0.008,-0.005,,
0.1575,-0.06,0.17,0.58,-0.009,0.005,-0.006,,
0.1583,-0.27,0.33,0.99,-0.017,-0.001,-0.007,,
0.1592,-0.32,0.32,0.91,-0.014,-0.008,-0.006,,
0.16,-0.53,0.2,0.77,-0.01,-0.017,-0.006,,
0.1608,-0.42,0.01,0.68,-0.006,-0.016,-0.005,,
0.1617,-0.38,-0.16,0.65,-0.003,-0.017,-0.006,,
0.1625,-0.18,-0.17,0.68,-0.005,-0.012,-0.006,,
0.1633,-0.18,-0.03,0.71,-0.008,-0.012,-0.007,,
0.1642,-0.18,0.12,0.79,-0.005,-0.009,-0.005,,
0.165,-0.11,0.13,0.85,-0.002,-0.012,0,,
0.1658,0,0.04,0.8,0.004,-0.009,0,,
0.1667,-0.03,-0.22,0.8,0.012,-0.01,-0.001,,
0.1675,0.12,-0.4,0.66,0.014,-0.009,-0.002,,
0.1683,0.15,-0.45,0.6,0.01,-0.005,-0.002,,
0.1692,0.19,-0.3,0.53,0.003,-0.004,-0.003,,
0.17,0.09,-0.13,0.77,-0.006,-0.001,-0.003,,
0.1708,0.1,0.07,1.08,-0.016,0.003,-0.005,,
0.1717,0.2,0.31,1.9,-0.023,-0.002,-0.006,,
0.1725,0.17,0.58,2.07,-0.029,-0.005,-0.007,,
0.1733,0.1,0.66,1.8,-0.026,-0.012,-0.005,,
0.1742,0.05,0.48,1.35,-0.016,-0.017,-0.003,,
0.175,0.1,0.11,0.91,-0.004,-0.014,-0.001,,
0.1758,0.22,-0.17,0.41,0.008,-0.007,-0.003,,
0.1767,0.22,-0.33,-0.09,0.015,-0.008,-0.002,,
0.1775,0.31,-0.56,-0.04,0.015,-0.006,0.003,,
0.1783,0.3,-0.62,0.4,0.02,-0.004,-0.001,,
0.1792,0.11,-0.38,0.36,0.014,-0.009,-0.001,,
0.18,-0.02,-0.1,0.42,0.002,-0.015,0,,
0.1808,-0.01,0.06,0.56,-0.006,-0.018,0.001,,
0.1817,-0.02,0.23,0.64,-0.01,-0.022,0.002,,
0.1825,-0.04,0.24,0.52,-0.015,-0.026,0.006,,
0.1833,-0.17,0.2,0.5,-0.013,-0.029,0.005,,
0.1842,-0.23,0.19,0.03,-0.013,-0.033,0.005,,
0.185,-0.08,0.01,-0.11,-0.01,-0.027,0.01,,
0.1858,0.06,-0.13,0.17,-0.004,-0.022,0.008,,
0.1867,0.07,-0.14,0.16,0.001,-0.02,0.007,,
0.1875,0.07,-0.16,0.24,0.001,-0.017,0.008,,
0.1883,-0.06,-0.12,0.37,0,-0.02,0.005,,
0.1892,0.02,-0.1,0.09,0.001,-0.017,0.006,,
0.19,-0.01,-0.01,0.23,0,-0.018,0.004,,
0.1908,0.06,-0.14,0.11,0.003,-0.015,0.005,,
0.1917,0.03,-0.16,0.32,0.006,-0.013,0.002,,
0.1925,0.06,-0.25,0.12,0.005,-0.013,0.006,,
0.1933,0.05,-0.26,0.57,0.005,-0.016,0.005,,
0.1942,-0.17,-0.25,0.85,-0.001,-0.019,0.004,,
0.195,-0.24,-0.14,1.32,-0.008,-0.015,-0.003,,
0.1958,-0.15,0.02,1.45,-0.019,-0.007,-0.008,,
0.1967,-0.03,0.32,1.39,-0.028,-0.001,-0.007,,
0.1975,0.18,0.46,1.08,-0.032,0.005,0.003,,
0.1983,0.32,0.43,1.19,-0.021,0.013,0.005,,
0.1992,0.4,0.25,0.86,-0.011,0.013,0.003,,
0.2,0.37,0.16,0.4,-0.003,0.007,0.006,,
0.2008,0.28,0.08,0.4,0.005,-0.003,0.01,,
0.2017,0.03,-0.43,0.5,0.01,-0.011,0.006,,
0.2025,-0.08,-0.22,0.43,0.007,-0.015,0.002,,
0.2033,0.03,-0.2,0.69,0.005,-0.015,0.002,,
0.2042,-0.02,0,0.63,-0.004,-0.019,0.001,,
0.205,-0.16,0.14,0.84,-0.008,-0.021,-0.002,,
0.2058,-0.14,0.22,0.79,-0.013,-0.017,-0.002,,
0.2067,-0.06,0.25,0.93,-0.013,-0.009,-0.002,,
0.2075,0.07,0.05,0.77,-0.008,0.002,0,,
0.2083,0.21,0.04,0.7,-0.005,0.01,-0.005,,
0.2092,0.32,-0.14,0.59,0.002,0.013,-0.004,,
0.21,0.23,-0.18,0.61,0.002,0.011,-0.003,,
0.2108,0.19,-0.24,0.59,0.004,0.011,-0.002,,
0.2117,0.1,-0.26,0.83,0.002,0.011,-0.001,,
0.2125,0.11,-0.17,0.92,0,0.012,-0.001,,
0.2133,-0.08,-0.02,0.96,-0.005,0.008,-0.002,,
0.2142,-0.11,0.1,0.9,-0.01,0.011,-0.003,,
0.215,-0.12,0.21,0.81,-0.015,0.013,-0.005,,
0.2158,0.07,0.09,0.87,-0.013,0.019,-0.006,,
0.2167,0.03,-0.02,1.08,-0.011,0.018,-0.009,,
0.2175,-0.06,-0.15,1.2,-0.01,0.022,-0.01,,
0.2183,-0.29,-0.06,0.66,-0.015,0.021,-0.011,,
0.2192,-0.18,-0.04,0.57,-0.016,0.03,-0.012,,
0.22,0.06,0.11,0.35,-0.022,0.033,-0.012,,
0.2208,0.05,0.2,0.34,-0.027,0.032,-0.012,,
0.2217,0,0.16,0.25,-0.032,0.029,-0.014,,
0.2225,-0.07,0.39,0.08,-0.039,0.021,-0.015,,
0.2233,-0.17,0.4,0.17,-0.039,0.014,-0.013,,
0.2242,-0.37,0.55,0.14,-0.039,0.008,-0.011,,
0.225,-0.33,0.5,0.28,-0.028,0.009,-0.013,,
0.2258,-0.19,0.06,0.42,-0.01,0.012,-0.013,,
0.2267,-0.17,-0.15,0.17,-0.004,0.013,-0.012,,
0.2275,-0.11,-0.1,-0.32,-0.002,0.018,-0.011,,
0.2283,0.1,-0.12,-0.44,0,0.022,-0.011,,
0.2292,0.21,-0.1,-0.43,0.002,0.024,-0.009,,
0.23,0.3,-0.09,-0.33,0.005,0.025,-0.01,,
0.2308,0.13,-0.21,0.1,0.007,0.023,-0.01,,
0.2317,0.04,-0.11,0.52,0.009,0.021,-0.014,,
0.2325,0,-0.1,0.7,0.009,0.022,-0.013,,
0.2333,0,-0.18,0.77,0.009,0.023,-0.013,,
0.2342,-0.03,-0.36,0.71,0.012,0.024,-0.012,,
0.235,0.12,-0.44,0.49,0.01,0.027,-0.015,,
0.2358,0.27,-0.17,0.16,-0.003,0.033,-0.016,,
0.2367,0.37,0,0.21,-0.015,0.039,-0.013,,
0.2375,0.28,0.3,0.2,-0.026,0.036,-0.011,,
0.2383,0.11,0.35,0.27,-0.03,0.035,-0.012,,
0.2392,-0.05,0.38,0.39,-0.03,0.03,-0.012,,
0.24,-0.04,0.24,0.75,-0.027,0.033,-0.009,,
0.2408,0.02,0.21,1.09,-0.024,0.031,-0.009,,
0.2417,0.11,0.09,1.05,-0.019,0.034,-0.01,,
0.2425,0.07,0.06,0.92,-0.019,0.031,-0.009,,
0.2433,0.07,-0.1,0.8,-0.009,0.028,-0.007,,
0.2442,0.1,-0.21,0.79,-0.006,0.021,-0.012,,
0.245,-0.12,-0.23,0.72,-0.004,0.012,-0.01,,
0.2458,-0.26,-0.18,0.77,-0.006,0,-0.006,,
0.2467,-0.41,0.01,0.73,-0.009,-0.008,-0.006,,
0.2475,-0.34,0.14,0.98,-0.011,-0.008,-0.009,,
0.2483,-0.35,0.07,1,-0.011,-0.008,-0.009,,
0.2492,-0.21,0.03,0.94,-0.009,-0.007,-0.01,,
0.25,-0.2,-0.09,0.87,-0.009,-0.009,-0.007,,
0.2508,-0.24,0.04,0.65,-0.013,-0.012,-0.005,,
0.2517,-0.27,0.06,0.63,-0.013,-0.012,-0.005,,
0.2525,-0.12,0.12,0.52,-0.011,-0.007,-0.003,,
0.2533,0,-0.01,0.52,-0.004,-0.004,-0.004,,
0.2542,0.09,-0.12,0.76,-0.002,-0.003,-0.005,,
0.255,0.08,-0.14,0.67,-0.004,-0.004,-0.005,,
0.2558,0.06,0,0.61,-0.009,-0.005,-0.002,,
0.2567,0.16,-0.07,0.81,-0.01,-0.002,-0.002,,
0.2575,0.26,-0.05,1.32,-0.012,-0.001,-0.004,,
0.2583,0.25,-0.04,1.55,-0.012,-0.002,-0.004,,
0.2592,0.07,0.16,1.6,-0.016,-0.008,-0.005,,
0.26,0.05,0.26,1.82,-0.017,-0.009,-0.007,,
0.2608,0.09,0.25,1.67,-0.015,-0.012,-0.008,,
0.2617,-0.02,0.3,1.42,-0.011,-0.017,-0.007,,
0.2625,-0.03,0.06,1.36,-0.002,-0.017,-0.006,,
0.2633,0.1,-0.13,0.99,0.006,-0.015,-0.007,,
0.2642,0.1,-0.26,0.49,0.012,-0.014,-0.007,,
0.265,0.11,-0.4,0.3,0.014,-0.011,-0.003,,
0.2658,0.17,-0.41,0.15,0.013,-0.01,-0.001,,
0.2667,0.18,-0.34,0.03,0.005,-0.009,0.001,,
0.2675,0.2,-0.2,0.09,-0.005,-0.01,0.002,,
0.2683,0.22,-0.08,0.18,-0.015,-0.011,0.002,,
0.2692,0.22,0.19,0.36,-0.023,-0.016,0.001,,
0.27,-0.02,0.33,0.6,-0.027,-0.027,0.003,,
0.2708,-0.28,0.35,0.83,-0.029,-0.036,0.005,,
0.2717,-0.36,0.37,0.77,-0.027,-0.039,0.005,,
0.2725,-0.32,0.46,0.56,-0.023,-0.038,0.006,,
0.2733,-0.16,0.24,0.13,-0.012,-0.031,0.008,,
0.2742,0.05,-0.03,-0.06,-0.003,-0.024,0.008,,
0.275,0.24,-0.26,-0.2,0.003,-0.019,0.007,,
0.2758,0.22,-0.37,-0.22,0.003,-0.019,0.008,,
0.2767,0.24,-0.34,-0.01,0.001,-0.019,0.007,,
0.2775,0.15,-0.14,0.34,-0.002,-0.023,0.006,,
0.2783,-0.02,0.03,0.27,-0.006,-0.028,0.005,,
0.2792,-0.23,0.16,0.37,-0.003,-0.032,0.004,,
0.28,-0.22,0.02,0.38,-0.003,-0.03,0.005,,
0.2808,-0.18,-0.17,0.28,0.003,-0.029,0.006,,
0.2817,-0.08,-0.3,0.06,0.003,-0.027,0.006,,
0.2825,-0.07,-0.31,-0.08,0.001,-0.027,0.003,,
0.2833,-0.05,-0.37,0.31,-0.004,-0.023,0.002,,
0.2842,-0.13,-0.36,1.03,-0.01,-0.019,-0.001,,
0.285,-0.02,-0.14,1.69,-0.026,-0.009,-0.004,,
0.2858,0.01,0.4,1.69,-0.038,-0.007,-0.008,,
0.2867,-0.07,0.77,1.44,-0.045,-0.004,-0.003,,
0.2875,-0.03,0.6,1.44,-0.037,0,-0.002,,
0.2883,0.24,0.09,1.36,-0.015,0.007,0.004,,
0.2892,0.32,-0.17,0.49,-0.004,0.006,0,,
0.29,0.31,-0.5,0.24,0.01,0.005,0,,
0.2908,0.42,-0.54,0.08,0.016,0,0.005,,
0.2917,0.21,-0.46,0.11,0.012,-0.009,0.005,,
0.2925,-0.06,-0.13,0.5,0.008,-0.013,0.005,,
0.2933,-0.19,0.04,0.63,-0.001,-0.021,0.002,,
0.2942,-0.27,0.01,0.83,-0.003,-0.025,0.001,,
0.295,-0.17,0.02,0.93,-0.006,-0.022,-0.003,,
0.2958,-0.06,0.08,0.79,-0.009,-0.018,-0.001,,
0.2967,0.04,0.11,0.49,-0.017,-0.01,-0.002,,
0.2975,0.19,0.01,0.3,-0.017,-0.005,-0.003,,
0.2983,0.2,-0.24,0.43,-0.012,0.003,-0.005,,
0.2992,0.24,-0.26,0.85,-0.007,0.009,-0.006,,
0.3,0.02,-0.07,1,-0.007,0.012,-0.006,,
0.3008,-0.02,0.04,1.1,-0.017,0.01,-0.005,,
0.3017,-0.02,0.13,1.33,-0.023,0.015,-0.006,,
0.3025,-0.01,0.32,1.38,-0.028,0.014,-0.007,,
0.3033,-0.08,0.41,1.07,-0.036,0.017,-0.007,,
0.3042,0.05,0.32,1.03,-0.04,0.02,-0.008,,
0.305,0.07,0.29,1.1,-0.036,0.028,-0.01,,
0.3058,0.19,0.19,1.03,-0.035,0.031,-0.009,,
0.3067,0.25,0.12,1.08,-0.031,0.038,-0.011,,
0.3075,0.18,0.22,0.61,-0.025,0.037,-0.013,,
0.3083,0.16,-0.07,-0.01,-0.027,0.031,-0.015,,
0.3092,0.03,-0.18,0.31,-0.02,0.025,-0.017,,
0.31,-0.39,0.14,0.4,-0.028,0.015,-0.012,,
0.3108,-0.5,0.29,0.24,-0.039,0.01,-0.01,,
0.3117,-0.42,0.48,0.58,-0.047,0.014,-0.014,,
0.3125,-0.13,0.63,0.7,-0.041,0.021,-0.012,,
0.3133,0.07,0.47,0.53,-0.029,0.029,-0.011,,
0.3142,0.12,0.1,0.22,-0.017,0.023,-0.013,,
0.315,-0.13,-0.29,-0.16,-0.005,0.016,-0.013,,
0.3158,-0.05,-0.5,-0.54,0.003,0.014,-0.013,,
0.3167,0,-0.52,-0.64,0.005,0.014,-0.012,,
0.3175,0.12,-0.29,-0.66,0.001,0.016,-0.011,,
0.3183,0.15,-0.02,-0.44,-0.007,0.021,-0.014,,
0.3192,0.04,0.17,-0.1,-0.019,0.021,-0.013,,
0.32,-0.01,0.4,0.2,-0.025,0.021,-0.012,,
0.3208,0,0.42,0.54,-0.024,0.024,-0.012,,
0.3217,0,0.17,0.88,-0.017,0.024,-0.012,,
0.3225,-0.01,-0.1,0.83,-0.004,0.024,-0.011,,
0.3233,0.13,-0.41,0.84,0.002,0.021,-0.012,,
0.3242,0.12,-0.34,0.41,-0.002,0.021,-0.016,,
0.325,0.09,-0.18,0.35,-0.007,0.02,-0.014,,
0.3258,0.05,0.05,0.42,-0.016,0.022,-0.012,,
0.3267,-0.01,0.3,0.6,-0.02,0.023,-0.011,,
0.3275,0.04,0.24,0.89,-0.018,0.029,-0.014,,
0.3283,-0.03,0.04,0.99,-0.012,0.029,-0.011,,
0.3292,-0.09,-0.15,0.92,-0.007,0.026,-0.01,,
0.33,0.08,-0.26,0.65,-0.004,0.023,-0.01,,
0.3308,0.13,-0.28,0.36,-0.012,0.024,-0.014,,
0.3317,0.05,-0.11,0.09,-0.017,0.021,-0.009,,
0.3325,0.05,0.04,0.61,-0.024,0.015,-0.009,,
0.3333,-0.08,0.22,0.8,-0.028,0.009,-0.009,,
0.3342,-0.18,0.3,1.19,-0.03,0.005,-0.012,,
0.335,-0.32,0.27,1.25,-0.029,0,-0.007,,
0.3358,-0.33,0.22,1.23,-0.027,-0.002,-0.008,,
0.3367,-0.3,0.1,0.88,-0.023,-0.005,-0.007,,
0.3375,-0.24,-0.06,0.72,-0.019,-0.005,-0.007,,
0.3383,-0.21,-0.2,0.36,-0.012,-0.005,-0.003,,
0.3392,-0.11,-0.24,0.35,-0.008,-0.005,-0.004,,
0.34,-0.13,-0.23,0.31,-0.008,-0.008,-0.003,,
0.3408,-0.13,-0.11,0.47,-0.011,-0.008,-0.004,,
