CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.0875,0.07,0.29,0.78,-0.027,0.002,-0.004,,
0.0883,0.18,0.61,0.27,-0.036,0.005,0.003,,
0.0892,0.17,0.75,0.3,-0.031,0.015,0.002,,
0.09,0.3,0.66,0.52,-0.03,0.021,-0.001,,
0.0908,0.23,0.54,0.42,-0.02,0.027,-0.002,,
0.0917,0.26,0.26,0.31,-0.014,0.026,-0.004,,
0.0925,-0.01,0.23,0.08,-0.009,0.017,-0.003,,
0.0933,-0.17,0.12,0.03,-0.001,0.01,-0.003,,
0.0942,-0.17,0.01,0.17,0.006,0.003,-0.003,,
0.095,-0.25,-0.02,-0.08,0.006,-0.001,-0.005,,
0.0958,-0.26,-0.09,-0.05,0.01,-0.004,-0.003,,
0.0967,-0.26,-0.24,0.08,0.015,-0.006,-0.002,,
0.0975,-0.36,-0.35,0.48,0.018,-0.011,0.001,,
0.0983,-0.38,-0.42,0.36,0.017,-0.009,-0.001,,
0.0992,-0.32,-0.35,0.2,0.014,-0.011,-0.001,,
0.1,-0.41,-0.41,0.15,0.019,-0.009,0,,
0.1008,-0.41,-0.5,0.39,0.02,-0.009,-0.003,,
0.1017,-0.34,-0.38,0.56,0.011,-0.001,-0.003,,
0.1025,-0.19,-0.25,0.58,0.007,0.006,-0.004,,
0.1033,-0.16,-0.12,0.84,0.005,0.01,-0.004,,
0.1042,-0.1,-0.06,0.88,0.005,0.009,-0.007,,
0.105,-0.07,0.08,0.47,0.001,0.011,-0.007,,
0.1058,0.09,-0.06,0.21,0.007,0.013,-0.007,,
0.1067,0.19,-0.24,-0.09,0.01,0.014,-0.01,,
0.1075,0.24,-0.26,-0.56,0.011,0.016,-0.014,,
0.1083,0.39,-0.44,-0.68,0.015,0.021,-0.016,,
0.1092,0.36,-0.52,-0.65,0.012,0.022,-0.017,,
0.11,0.2,-0.46,-0.45,0.008,0.024,-0.01,,
0.1108,0.15,-0.4,0.23,0.007,0.024,-0.007,,
0.1117,0.04,-0.25,0.76,0.003,0.021,-0.011,,
0.1125,0.03,-0.09,1.21,-0.001,0.018,-0.011,,
0.1133,0.09,0.1,1.33,-0.006,0.019,-0.011,,
0.1142,0.26,0.2,1.17,-0.006,0.018,-0.007,,
0.115,0.25,0.09,0.91,-0.001,0.013,-0.003,,
0.1158,0.16,-0.22,0.76,0.008,0.005,0,,
0.1167,-0.08,-0.42,0.57,0.011,-0.003,-0.001,,
0.1175,-0.19,-0.57,0.69,0.012,-0.007,0,,
0.1183,-0.18,-0.45,0.89,0.006,-0.005,-0.001,,
0.1192,-0.17,-0.13,0.89,-0.003,-0.007,-0.001,,
0.12,-0.23,0.24,1.11,-0.011,-0.008,0,,
0.1208,-0.3,0.43,1.21,-0.018,-0.014,0,,
0.1217,-0.5,0.72,1.05,-0.03,-0.021,0.001,,
0.1225,-0.56,0.75,1.16,-0.029,-0.029,0.003,,
0.1233,-0.68,0.72,0.99,-0.024,-0.037,0.002,,
0.1242,-0.59,0.41,0.99,-0.007,-0.039,0.002,,
0.125,-0.42,-0.07,1.11,0.005,-0.033,0.002,,
0.1258,-0.19,-0.23,0.74,0.01,-0.023,0,,
0.1267,0.04,-0.12,0.52,0.008,-0.009,0.001,,
0.1275,0.4,-0.11,0.85,0.009,0.003,0.001,,
0.1283,0.46,-0.02,1.1,0.006,0.009,0,,
0.1292,0.45,0.08,1.34,0.005,0.009,0,,
0.13,0.39,0.17,1.82,0.003,0.012,-0.001,,
0.1308,0.25,0.2,1.75,0.004,0.004,-0.005,,
0.1317,0.1,0.28,1.57,0.003,-0.002,-0.005,,
0.1325,0.21,0.04,1.12,0.01,-0.002,-0.006,,
0.1333,0.14,-0.24,0.7,0.017,-0.009,-0.004,,
0.1342,0,-0.51,0.18,0.023,-0.008,-0.002,,
0.135,0.15,-0.7,0.14,0.025,-0.003,-0.001,,
0.1358,0.3,-0.72,0.26,0.024,0.003,0,,
0.1367,0.34,-0.46,0.08,0.017,0.005,0,,
0.1375,0.26,-0.14,0.12,0.013,0.001,0.002,,
0.1383,0.08,-0.15,0.56,0.015,-0.004,0.005,,
0.1392,-0.16,-0.18,0.6,0.013,-0.014,0.005,,
0.14,-0.24,-0.23,0.73,0.013,-0.015,0.01,,
0.1408,-0.17,-0.27,0.59,0.012,-0.013,0.009,,
0.1417,-0.1,-0.26,0.29,0.013,-0.012,0.01,,
0.1425,0,-0.44,0.16,0.018,-0.01,0.012,,
0.1433,0.11,-0.62,0,0.019,-0.007,0.011,,
0.1442,0.09,-0.64,-0.16,0.019,-0.008,0.011,,
0.145,-0.15,-0.39,-0.24,0.014,-0.016,0.013,,
0.1458,-0.5,-0.29,-0.02,0.008,-0.026,0.014,,
0.1467,-0.64,-0.27,0.5,0.004,-0.031,0.016,,
0.1475,-0.74,-0.06,0.81,-0.004,-0.037,0.016,,
0.1483,-0.82,0.07,0.84,-0.013,-0.036,0.013,,
0.1492,-0.6,0.28,0.53,-0.02,-0.029,0.005,,
0.15,-0.25,0.32,0.18,-0.021,-0.023,0.001,,
0.1508,-0.02,0.1,-0.01,-0.018,-0.015,0.004,,
0.1517,0.1,-0.04,-0.16,-0.015,-0.007,0.006,,
0.1525,0.22,-0.04,-0.03,-0.014,-0.001,0.009,,
0.1533,0.21,0.2,0.1,-0.02,0.005,0.009,,
0.1542,0.39,0.49,0.1,-0.024,0.01,0.007,,
0.155,0.47,0.57,0.58,-0.029,0.01,0.004,,
0.1558,0.38,0.58,0.73,-0.028,0.009,0.002,,
0.1567,0.32,0.48,0.71,-0.023,0,0.001,,
0.1575,0.09,0.29,0.47,-0.016,-0.007,-0.002,,
0.1583,0.1,0.05,0.14,-0.003,-0.01,0.002,,
0.1592,0.2,-0.21,0.39,0.001,-0.006,-0.001,,
0.16,0.43,-0.28,0.61,0.011,-0.001,0.003,,
0.1608,0.36,-0.25,0.98,0.008,-0.003,0.002,,
0.1617,0.22,-0.04,1.01,0.008,-0.007,0.003,,
0.1625,-0.08,0.11,1.37,0.002,-0.013,0.002,,
0.1633,-0.15,0.42,1.31,0,-0.013,0.005,,
0.1642,-0.17,0.39,1.38,-0.005,-0.01,0.005,,
0.165,0.18,0.19,1.26,0.002,-0.001,0.006,,
0.1658,0.35,-0.23,1.09,0.006,0.008,0.005,,
0.1667,0.53,-0.68,0.81,0.019,0.012,0.009,,
0.1675,0.28,-0.8,0.45,0.021,0.005,0.01,,
0.1683,0.07,-0.9,0.15,0.025,-0.003,0.014,,
0.1692,-0.22,-0.93,0.03,0.023,-0.01,0.013,,
0.17,-0.28,-0.96,0.52,0.024,-0.018,0.012,,
0.1708,-0.13,-0.51,1.12,0.014,-0.018,0.002,,
0.1717,-0.12,-0.08,1.47,0.002,-0.012,-0.002,,
0.1725,-0.21,0.12,1.54,-0.005,-0.01,-0.002,,
0.1733,-0.47,0.15,1.6,-0.009,-0.016,-0.002,,
0.1742,-0.45,0.06,1.72,-0.006,-0.011,-0.005,,
0.175,-0.3,0.04,1.61,-0.006,-0.004,-0.003,,
0.1758,0,-0.05,1.32,-0.007,0.009,-0.005,,
0.1767,0.34,0.06,1.3,-0.009,0.017,-0.002,,
0.1775,0.39,0.64,0.8,-0.023,0.011,-0.001,,
0.1783,0.35,0.83,-0.46,-0.033,0.022,-0.001,,
0.1792,0.37,0.75,-0.63,-0.034,0.021,-0.001,,
0.18,0.43,0.5,-0.42,-0.03,0.024,-0.001,,
0.1808,0.35,0.35,-0.1,-0.024,0.023,0.002,,
0.1817,0.16,0.34,-0.14,-0.022,0.023,0.001,,
0.1825,0.19,0.39,-0.03,-0.018,0.02,0,,
0.1833,0.1,0.31,0.1,-0.016,0.017,0.001,,
0.1842,0.22,0.1,0.33,-0.005,0.011,0.001,,
0.185,0,-0.12,0.58,0.001,0.002,-0.002,,
0.1858,-0.13,-0.29,0.47,0.01,0.002,-0.001,,
0.1867,-0.34,-0.06,-0.03,0.004,-0.003,-0.004,,
0.1875,-0.42,-0.31,-0.09,0.008,-0.012,-0.001,,
0.1883,-0.48,-0.57,0.35,0.016,-0.014,-0.002,,
0.1892,-0.53,-0.51,0.54,0.017,-0.01,-0.004,,
0.19,-0.57,-0.2,0.39,0.01,-0.007,-0.007,,
0.1908,-0.31,-0.14,0.26,0.011,-0.001,-0.007,,
0.1917,-0.1,0.02,0.29,0.003,0.01,-0.009,,
0.1925,0.08,0.11,-0.25,0.001,0.016,-0.013,,
0.1933,0.21,0,-0.55,0.001,0.022,-0.018,,
0.1942,0.32,-0.25,-0.65,0.005,0.027,-0.018,,
0.195,0.31,-0.47,-0.46,0.012,0.028,-0.011,,
0.1958,0.25,-0.66,0.19,0.014,0.028,-0.003,,
0.1967,0.14,-0.54,0.6,0.006,0.031,-0.01,,
0.1975,0.11,-0.2,1.03,-0.003,0.031,-0.015,,
0.1983,-0.04,0.23,0.86,-0.013,0.028,-0.014,,
0.1992,0.04,0.36,0.92,-0.017,0.025,-0.011,,
0.2,0.2,0.16,1,-0.009,0.019,-0.009,,
0.2008,0.02,-0.06,0.91,-0.004,0.004,-0.006,,
0.2017,-0.24,-0.23,0.76,0,-0.004,-0.006,,
0.2025,-0.34,-0.3,0.76,0.005,-0.009,-0.004,,
0.2033,-0.29,-0.4,0.57,0.004,-0.007,-0.001,,
0.2042,-0.16,-0.24,0.7,0.002,-0.005,0,,
0.205,-0.09,-0.18,0.76,-0.001,-0.003,0.002,,
0.2058,-0.06,-0.01,0.72,-0.005,-0.003,0.002,,
0.2067,-0.1,0.09,0.76,-0.004,-0.001,0.002,,
0.2075,-0.09,0.06,0.96,-0.003,-0.003,0.004,,
0.2083,-0.17,0.04,0.92,-0.002,-0.004,0.005,,
0.2092,-0.21,0.09,0.94,-0.002,-0.006,0.005,,
0.21,-0.26,0.02,0.82,-0.001,-0.009,0.004,,
0.2108,-0.23,-0.01,0.71,-0.003,-0.013,0.003,,
0.2117,-0.27,0.01,0.86,-0.005,-0.015,0,,
0.2125,-0.21,0.07,1.05,-0.012,-0.017,-0.003,,
0.2133,-0.26,0.24,1.3,-0.015,-0.016,-0.006,,
0.2142,-0.14,0.34,1.42,-0.02,-0.01,-0.006,,
0.215,-0.08,0.49,1.63,-0.012,-0.004,-0.005,,
0.2158,0.18,0.29,1.86,-0.002,0.005,0,,
0.2167,0.41,0.12,1.84,0.001,0.009,-0.003,,
0.2175,0.51,0.05,1.56,0.001,0.015,-0.003,,
0.2183,0.65,0.17,1.27,-0.002,0.016,-0.003,,
0.2192,0.7,0.3,0.76,-0.003,0.017,-0.003,,
0.22,0.73,0.29,0.59,0.001,0.014,0,,
0.2208,0.61,0.01,0.63,0.011,0.011,0.001,,
0.2217,0.4,-0.31,0.52,0.018,0.003,-0.003,,
0.2225,0.12,-0.58,0.31,0.023,-0.003,-0.004,,
0.2233,-0.02,-0.66,-0.16,0.021,-0.007,-0.006,,
0.2242,0.07,-0.58,-0.4,0.021,-0.007,-0.005,,
0.225,0.17,-0.53,0.22,0.022,-0.007,-0.003,,
0.2258,0.14,-0.54,1,0.022,-0.004,-0.002,,
0.2267,-0.1,-0.42,1.32,0.015,-0.01,-0.003,,
0.2275,-0.21,-0.29,1.38,0.013,-0.01,0.001,,
0.2283,-0.31,-0.11,0.87,0.007,-0.015,0,,
0.2292,-0.18,-0.11,0.63,0.01,-0.015,0.008,,
0.23,0.15,-0.39,0.77,0.017,-0.005,0.01,,
0.2308,0.36,-0.59,0.38,0.018,-0.001,0.007,,
0.2317,0.28,-0.66,-0.24,0.019,-0.003,0.007,,
0.2325,0.16,-0.58,-0.37,0.017,-0.006,0.007,,
0.2333,-0.05,-0.34,-0.45,0.012,-0.013,0.008,,
0.2342,-0.23,-0.25,-0.3,0.004,-0.018,0.01,,
0.235,-0.3,-0.14,0.16,-0.004,-0.023,0.011,,
0.2358,-0.39,0.2,0.18,-0.017,-0.028,0.013,,
0.2367,-0.46,0.54,-0.04,-0.035,-0.032,0.014,,
0.2375,-0.42,0.71,0.06,-0.047,-0.036,0.01,,
0.2383,-0.38,0.84,0,-0.053,-0.041,0.005,,
0.2392,-0.49,0.69,-0.06,-0.054,-0.043,0.003,,
0.24,-0.47,0.5,0.03,-0.049,-0.038,0.004,,
0.2408,-0.32,0.38,-0.14,-0.04,-0.025,0.007,,
0.2417,-0.14,0.1,0.07,-0.029,-0.011,0.007,,
0.2425,0.14,-0.01,0.01,-0.018,0.005,0.005,,
0.2433,0.38,-0.1,0.38,-0.014,0.01,0.004,,
0.2442,0.34,0.09,0.47,-0.012,0.012,0.005,,
0.245,0.34,0.16,0.71,-0.011,0.009,0.004,,
0.2458,0.19,0.17,0.99,-0.005,0.002,0.001,,
0.2467,0.14,-0.15,1.37,0.007,-0.005,-0.002,,
0.2475,-0.07,-0.39,1.49,0.012,-0.01,0,,
0.2483,-0.1,-0.52,1.33,0.013,-0.015,0.001,,
0.2492,-0.17,-0.48,1.32,0.008,-0.021,0,,
0.25,-0.27,-0.01,0.98,-0.008,-0.029,-0.003,,
0.2508,-0.25,0.46,0.63,-0.023,-0.031,0,,
0.2517,-0.11,0.45,1.14,-0.025,-0.026,0.006,,
0.2525,0.12,0.46,1.47,-0.019,-0.012,0.005,,
0.2533,0.17,0.34,1.24,-0.009,-0.003,0.002,,
0.2542,0.35,0.05,0.75,0.002,0.003,0.002,,
0.255,0.4,-0.14,0.44,0.005,0.003,0.005,,
0.2558,0.44,-0.38,0.43,0.01,0.002,0.01,,
0.2567,0.4,-0.54,0.58,0.015,0.001,0.008,,
0.2575,0.22,-0.56,0.76,0.016,-0.006,0.007,,
0.2583,0.04,-0.3,0.7,0.015,-0.012,-0.001,,
0.2592,-0.22,-0.08,0.63,0.01,-0.019,-0.003,,
0.26,-0.3,-0.15,0.87,0.013,-0.02,-0.002,,
0.2608,-0.25,-0.38,1.12,0.016,-0.013,-0.002,,
0.2617,-0.07,-0.45,0.93,0.017,0,-0.004,,
0.2625,0.21,-0.55,1.08,0.015,0.013,-0.004,,
0.2633,0.18,-0.3,0.95,0.01,0.015,-0.002,,
0.2642,0.14,-0.27,1.04,0.006,0.013,-0.001,,
0.265,0.05,-0.14,0.98,0.001,0.013,-0.003,,
0.2658,0.04,-0.14,1,-0.002,0.014,-0.003,,
0.2667,0.15,0.01,0.96,-0.004,0.017,-0.004,,
0.2675,0.12,0.24,0.66,-0.012,0.017,-0.003,,
0.2683,0.14,0.18,0.38,-0.01,0.016,-0.002,,
0.2692,0.17,0,0.42,-0.007,0.017,-0.003,,
0.27,0.19,-0.11,0.63,-0.007,0.02,-0.003,,
0.2708,-0.06,0.08,0.16,-0.011,0.015,-0.003,,
0.2717,-0.21,0.06,-0.13,-0.011,0.007,-0.004,,
0.2725,-0.05,-0.03,0.12,-0.01,0.012,-0.009,,
0.2733,-0.19,0.2,0.09,-0.021,0.007,-0.009,,
0.2742,-0.34,0.46,-0.44,-0.024,0.002,-0.011,,
0.275,-0.36,0.3,0.05,-0.029,0.001,-0.012,,
0.2758,-0.37,0.41,0.3,-0.026,0.006,-0.008,,
0.2767,-0.28,0.44,0.33,-0.026,0.011,-0.006,,
0.2775,-0.4,0.3,0.43,-0.02,0.01,-0.005,,
0.2783,-0.37,0.07,0.49,-0.012,0.011,-0.007,,
0.2792,-0.15,0.15,0.03,-0.012,0.018,-0.01,,
0.28,0.15,-0.07,-0.26,-0.006,0.025,-0.007,,
0.2808,0.41,-0.24,-0.2,0,0.028,-0.006,,
0.2817,0.5,-0.17,-0.12,0.003,0.03,-0.008,,
0.2825,0.35,-0.17,0.14,0.002,0.028,-0.007,,
0.2833,0.03,-0.12,0.49,0.004,0.015,-0.008,,
0.2842,-0.13,-0.22,0.87,0.009,0.01,-0.012,,
0.285,-0.35,-0.14,0.87,0.004,0.003,-0.013,,
0.2858,-0.37,-0.16,0.81,0.006,0,-0.015,,
0.2867,-0.19,-0.24,0.74,0.007,0.003,-0.018,,
0.2875,-0.08,-0.17,0.33,0.006,0.006,-0.02,,
0.2883,-0.02,-0.22,0.12,0.001,0.011,-0.017,,
0.2892,0.07,-0.36,0.38,0.001,0.017,-0.011,,
0.29,0.13,-0.16,0.36,-0.006,0.023,-0.007,,
0.2908,0.15,0.06,0.19,-0.011,0.023,-0.01,,
0.2917,0.04,0.01,0.56,-0.011,0.02,-0.009,,
0.2925,0,-0.15,1.05,-0.009,0.016,-0.008,,
0.2933,0.08,-0.05,1.15,-0.01,0.018,-0.007,,
0.2942,0.02,0.07,1.25,-0.01,0.007,-0.008,,
0.295,-0.26,0.29,1.09,-0.014,-0.005,-0.009,,
0.2958,-0.47,0.48,0.69,-0.017,-0.015,-0.01,,
0.2967,-0.4,0.16,0.76,-0.007,-0.017,-0.006,,
0.2975,-0.39,-0.18,0.89,0.007,-0.02,-0.006,,
0.2983,-0.4,-0.28,0.63,0.007,-0.017,-0.007,,
0.2992,-0.3,-0.24,0.43,0.003,-0.016,-0.008,,
0.3,-0.14,-0.25,0.52,0,-0.013,-0.005,,
0.3008,-0.05,0.04,0.42,-0.01,-0.011,-0.006,,
0.3017,-0.02,0.11,0.75,-0.012,-0.012,-0.006,,
0.3025,-0.13,0.23,1.11,-0.012,-0.017,-0.008,,
0.3033,-0.28,0.3,1.2,-0.01,-0.022,-0.009,,
0.3042,-0.25,0.22,1.5,-0.006,-0.021,-0.008,,
0.305,-0.11,0.08,1.54,0.003,-0.019,-0.009,,
0.3058,0.04,-0.04,1.43,0.008,-0.012,-0.009,,
0.3067,0.27,-0.19,1.3,0.011,-0.007,-0.008,,
0.3075,0.49,-0.32,1.32,0.015,0.001,-0.007,,
0.3083,0.49,-0.28,1.29,0.014,-0.001,-0.008,,
0.3092,0.47,-0.21,1.34,0.013,-0.001,-0.008,,
0.31,0.36,-0.05,1.04,0.011,-0.007,-0.008,,
0.3108,0.26,-0.02,0.9,0.009,-0.01,-0.005,,
0.3117,0.33,-0.11,0.82,0.01,-0.011,-0.006,,
0.3125,0.36,-0.17,0.7,0.013,-0.013,-0.006,,
0.3133,0.26,-0.16,0.59,0.017,-0.016,-0.007,,
0.3142,0.03,-0.24,0.13,0.012,-0.028,-0.006,,
0.315,-0.15,-0.25,0.54,0.013,-0.027,-0.005,,
0.3158,-0.05,-0.38,0.71,0.012,-0.028,-0.002,,
0.3167,-0.1,-0.28,0.58,0.006,-0.032,0,,
0.3175,-0.18,-0.22,0.94,0.007,-0.029,-0.002,,
0.3183,0.14,-0.02,0.81,0.003,-0.025,0.003,,
0.3192,0.19,-0.1,0.75,0.007,-0.025,0.002,,
0.32,0.11,-0.33,0.8,0.006,-0.028,0.008,,
0.3208,0,-0.27,0.56,0.001,-0.035,0.009,,
0.3217,-0.26,-0.26,0.21,-0.002,-0.046,0.01,,
0.3225,-0.51,-0.21,0.11,-0.006,-0.056,0.007,,
0.3233,-0.59,-0.17,-0.12,-0.011,-0.061,0.005,,
0.3242,-0.58,0,-0.23,-0.016,-0.062,0.006,,
0.325,-0.48,0.16,-0.06,-0.026,-0.059,0.006,,
0.3258,-0.35,0.34,-0.4,-0.036,-0.056,0.009,,
0.3267,-0.29,0.43,-0.44,-0.034,-0.047,0.006,,
0.3275,-0.13,0.28,-0.09,-0.029,-0.038,0.003,,
0.3283,-0.03,0.07,-0.02,-0.024,-0.032,0.004,,
0.3292,-0.03,-0.02,-0.2,-0.017,-0.031,0.004,,
0.33,-0.11,-0.14,-0.07,-0.016,-0.031,0.001,,
0.3308,-0.03,-0.05,-0.11,-0.018,-0.025,0.002,,
0.3317,-0.01,0.02,0.06,-0.016,-0.029,0.002,,
0.3325,-0.05,-0.03,0.33,-0.021,-0.026,0,,
0.3333,-0.02,0.09,0.39,-0.02,-0.032,0.002,,
0.3342,-0.15,0.1,0.61,-0.026,-0.034,0,,
0.335,-0.25,0.16,0.65,-0.025,-0.04,0.002,,
0.3358,-0.17,0.2,0.87,-0.028,-0.047,0.002,,
0.3367,-0.12,0.24,0.61,-0.027,-0.048,0.006,,
0.3375,-0.02,-0.04,0.78,-0.018,-0.046,0.004,,
0.3383,-0.11,-0.15,0.95,-0.012,-0.049,0,,
0.3392,-0.31,-0.07,0.88,-0.015,-0.05,0,,
0.34,-0.32,0.06,1.1,-0.016,-0.056,0.003,,
0.3408,-0.27,0.32,1.08,-0.02,-0.05,-0.001,,
0.3417,-0.1,0.21,1.06,-0.013,-0.04,0,,
0.3425,0.19,0.09,1.26,-0.005,-0.029,0.001,,
0.3433,0.33,-0.08,1.13,0.002,-0.017,0.006,,
