CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.045,0.12,-0.1,-0.23,-0.013,0.004,-0.014,,
0.0458,0.28,0.31,0.23,-0.01,0.012,-0.011,,
0.0467,0.26,0.16,0.39,-0.001,0.009,-0.01,,
0.0475,-0.19,-0.11,0.21,-0.003,-0.005,-0.011,,
0.0483,-0.53,-0.02,-0.03,-0.017,-0.019,-0.014,,
0.0492,-0.41,0.2,-0.06,-0.032,-0.023,-0.014,,
0.05,-0.11,0.27,-0.06,-0.032,-0.014,-0.007,,
0.0508,0.11,0.19,0.07,-0.027,-0.003,-0.006,,
0.0517,0.26,0.07,0.17,-0.028,0.007,-0.011,,
0.0525,-0.09,0.4,-0.14,-0.037,0.002,-0.009,,
0.0533,-0.31,0.39,-0.09,-0.035,-0.007,-0.011,,
0.0542,-0.34,0.18,0.05,-0.026,-0.014,-0.011,,
0.055,-0.48,0.03,-0.03,-0.02,-0.018,-0.011,,
0.0558,-0.24,-0.06,0.23,-0.02,-0.004,-0.012,,
0.0567,0.03,0.12,0.39,-0.029,0.012,-0.012,,
0.0575,0.09,0.34,0.44,-0.04,0.019,-0.012,,
0.0583,0.07,0.48,0.49,-0.047,0.021,-0.013,,
0.0592,-0.04,0.7,0.39,-0.046,0.016,-0.015,,
0.06,-0.18,0.35,0.48,-0.022,0.01,-0.012,,
0.0608,-0.25,-0.34,0.63,0.01,0.003,-0.014,,
0.0617,-0.18,-0.7,0.46,0.027,-0.006,-0.009,,
0.0625,-0.06,-0.64,0.02,0.018,-0.008,-0.002,,
0.0633,0.07,-0.11,-0.29,-0.005,-0.011,-0.002,,
0.0642,0.06,0.38,-0.26,-0.024,-0.018,-0.003,,
0.065,-0.1,0.41,0.12,-0.022,-0.028,-0.004,,
0.0658,-0.18,0.1,0.66,-0.005,-0.033,-0.007,,
0.0667,-0.15,-0.18,0.85,0.013,-0.035,-0.006,,
0.0675,-0.21,-0.42,0.7,0.023,-0.037,-0.005,,
0.0683,0.02,-0.51,0.56,0.025,-0.038,-0.009,,
0.0692,0.08,-0.5,0.54,0.02,-0.053,-0.007,,
0.07,-0.23,-0.39,0.06,0.012,-0.058,-0.006,,
0.0708,-0.34,-0.14,0.05,0.001,-0.049,-0.007,,
0.0717,-0.14,-0.01,0.41,-0.005,-0.022,-0.002,,
0.0725,0.11,0.27,0.59,-0.014,0.007,-0.003,,
0.0733,0.64,0.23,0.97,-0.013,0.031,-0.002,,
0.0742,1,-0.08,1.54,-0.009,0.041,-0.003,,
0.075,0.93,-0.15,1.58,-0.007,0.027,-0.007,,
0.0758,0.42,-0.19,1.54,-0.007,-0.002,-0.007,,
0.0767,-0.13,-0.1,1.52,-0.006,-0.025,-0.012,,
0.0775,-0.63,0,1.12,0,-0.031,-0.012,,
0.0783,-0.65,-0.07,0.63,0.009,-0.015,-0.005,,
0.0792,-0.04,-0.32,0.53,0.014,0.012,-0.002,,
0.08,0.46,-0.38,0.35,0.016,0.018,0.002,,
0.0808,0.5,-0.39,0.09,0.003,0.011,0.007,,
0.0817,0.09,0,0.08,-0.022,0.001,0.005,,
0.0825,-0.04,0.41,0.49,-0.037,0,0.003,,
0.0833,-0.11,0.51,1.12,-0.04,0.01,0.006,,
0.0842,-0.1,0.44,1.47,-0.029,0.025,0.003,,
0.085,0.13,0.33,1.43,-0.02,0.031,0.003,,
0.0858,0.17,0.13,0.86,-0.009,0.019,-0.001,,
0.0867,-0.14,-0.36,-0.01,0.009,0.003,-0.003,,
0.0875,-0.26,-0.71,-0.51,0.015,0.004,0,,
0.0883,-0.23,-0.59,-0.56,0.009,0.02,0.002,,
0.0892,-0.03,-0.11,-0.14,-0.002,0.045,0.002,,
0.09,0.29,0.32,0.54,-0.015,0.068,0.003,,
0.0908,0.41,0.47,1.09,-0.022,0.072,0.001,,
0.0917,0.12,0.36,1.19,-0.029,0.063,0.003,,
0.0925,-0.21,0.24,0.86,-0.029,0.046,0.004,,
0.0933,-0.23,0.04,0.47,-0.02,0.037,0,,
0.0942,-0.12,-0.2,0.32,-0.012,0.038,-0.001,,
0.095,-0.04,-0.08,0.07,-0.009,0.037,0.001,,
0.0958,0.05,0.11,-0.01,-0.013,0.038,-0.001,,
0.0967,0.05,0.23,0.34,-0.018,0.033,0.002,,
0.0975,-0.21,0.18,0.43,-0.02,0.025,0.004,,
0.0983,-0.38,0.09,0.37,-0.016,0.023,0.002,,
0.0992,-0.28,0,0.41,-0.007,0.032,0,,
0.1,-0.2,0.01,0.38,-0.001,0.042,0,,
0.1008,-0.04,-0.12,0.44,0.007,0.051,0,,
0.1017,0.12,-0.2,0.35,0.005,0.057,-0.003,,
0.1025,0.21,0,0.13,-0.009,0.06,-0.003,,
0.1033,0.21,0.23,0.2,-0.023,0.056,-0.003,,
0.1042,0.01,0.32,0.45,-0.029,0.054,-0.003,,
0.105,-0.2,0.28,0.53,-0.022,0.052,-0.003,,
0.1058,-0.14,0.07,0.85,-0.012,0.06,-0.006,,
0.1067,0.01,0.05,0.84,-0.008,0.067,-0.006,,
0.1075,0.17,0.12,0.68,-0.009,0.069,-0.006,,
0.1083,0.18,0.07,0.61,-0.007,0.062,-0.005,,
0.1092,0.07,-0.03,0.52,-0.002,0.055,-0.005,,
0.11,-0.03,-0.18,0.54,0.006,0.052,-0.006,,
0.1108,-0.06,-0.26,0.7,0.013,0.05,-0.005,,
0.1117,0.04,-0.37,1.05,0.013,0.049,-0.006,,
0.1125,0.03,-0.17,1.15,0.001,0.044,-0.006,,
0.1133,-0.08,0.22,0.83,-0.018,0.035,-0.007,,
0.1142,-0.17,0.42,0.47,-0.024,0.031,-0.005,,
0.115,-0.09,0.32,0.32,-0.012,0.031,-0.002,,
0.1158,-0.01,-0.08,0.31,0.009,0.033,-0.004,,
0.1167,-0.04,-0.47,0.47,0.025,0.032,-0.003,,
0.1175,-0.16,-0.56,0.48,0.023,0.025,-0.004,,
0.1183,-0.13,-0.39,0.38,0.009,0.024,-0.005,,
0.1192,0,-0.06,0.33,-0.009,0.021,-0.004,,
0.12,0.11,0.09,0.55,-0.016,0.02,-0.003,,
0.1208,0.14,0.11,0.92,-0.012,0.016,-0.003,,
0.1217,-0.1,0.13,1.19,-0.012,0.008,-0.005,,
0.1225,-0.17,0.08,1.14,-0.011,0.004,-0.004,,
0.1233,-0.12,0.07,0.76,-0.007,0.004,-0.007,,
0.1242,0.13,-0.09,0.72,-0.003,0.01,-0.006,,
0.125,0.47,-0.36,0.7,0.006,0.014,-0.004,,
0.1258,0.45,-0.37,0.63,0.007,0.011,-0.006,,
0.1267,0.3,-0.33,0.89,0.006,0.003,-0.008,,
0.1275,0.13,-0.33,1.08,0.005,-0.007,-0.007,,
0.1283,0.06,-0.17,1.19,-0.005,-0.008,-0.01,,
0.1292,0.18,0,1.29,-0.014,-0.007,-0.014,,
0.13,0.28,0.2,0.89,-0.017,-0.009,-0.011,,
0.1308,0.29,0.16,0.56,-0.007,-0.018,-0.012,,
0.1317,0.08,-0.22,0.24,0.008,-0.031,-0.01,,
0.1325,-0.07,-0.58,0.12,0.018,-0.042,-0.01,,
0.1333,-0.25,-0.68,0.16,0.015,-0.045,-0.016,,
0.1342,-0.29,-0.49,0.22,0.001,-0.044,-0.013,,
0.135,-0.19,-0.2,0.15,-0.014,-0.035,-0.012,,
0.1358,-0.06,0.22,0.06,-0.031,-0.022,-0.007,,
0.1367,0.12,0.23,0.25,-0.047,-0.013,-0.008,,
0.1375,0.19,0.42,0.58,-0.059,-0.011,-0.01,,
0.1383,-0.04,0.47,0.59,-0.067,-0.019,-0.01,,
0.1392,-0.28,0.36,0.76,-0.07,-0.03,-0.012,,
0.14,-0.41,0.34,0.89,-0.069,-0.031,-0.015,,
0.1408,-0.47,0.33,0.83,-0.068,-0.031,-0.015,,
0.1417,-0.46,0.14,1.58,-0.05,-0.013,-0.017,,
0.1425,-0.1,0.26,1.27,-0.059,0,-0.018,,
0.1433,0.13,0.5,0.79,-0.064,0.009,-0.016,,
0.1442,0.25,0.32,0.5,-0.052,0.009,-0.017,,
0.145,0.18,0.04,0.37,-0.035,0.006,-0.019,,
0.1458,0.1,-0.29,0.1,-0.024,0.001,-0.016,,
0.1467,0.16,-0.31,-0.06,-0.028,-0.001,-0.012,,
0.1475,0.22,0.06,-0.15,-0.041,-0.01,-0.009,,
0.1483,0.15,0.33,-0.15,-0.051,-0.023,-0.005,,
0.1492,0.08,0.42,-0.18,-0.053,-0.039,-0.007,,
0.15,-0.12,0.26,-0.04,-0.041,-0.054,-0.009,,
0.1508,-0.33,-0.02,0.04,-0.024,-0.066,-0.007,,
0.1517,-0.32,-0.34,0.06,-0.01,-0.071,-0.003,,
0.1525,-0.25,-0.45,-0.14,-0.005,-0.075,-0.002,,
0.1533,-0.34,-0.33,-0.32,-0.009,-0.075,-0.001,,
0.1542,-0.33,-0.24,-0.01,-0.013,-0.07,-0.002,,
0.155,-0.15,-0.11,0.48,-0.018,-0.055,0,,
0.1558,0.03,-0.04,0.92,-0.022,-0.039,-0.001,,
0.1567,0.02,0.08,1,-0.025,-0.028,-0.004,,
0.1575,0.05,-0.01,1.08,-0.023,-0.021,-0.007,,
0.1583,0.01,-0.07,1.01,-0.026,-0.021,-0.009,,
0.1592,-0.07,-0.01,0.71,-0.031,-0.02,-0.008,,
0.16,-0.06,-0.06,0.74,-0.031,-0.017,-0.009,,
0.1608,0.06,-0.05,0.67,-0.028,-0.008,-0.01,,
0.1617,0.23,-0.13,0.63,-0.026,-0.004,-0.011,,
0.1625,0.17,-0.16,0.54,-0.031,-0.008,-0.009,,
0.1633,-0.08,0.17,0.42,-0.051,-0.019,-0.009,,
0.1642,-0.25,0.51,0.66,-0.062,-0.033,-0.008,,
0.165,-0.44,0.53,1.26,-0.058,-0.041,-0.004,,
0.1658,-0.4,0.28,1.32,-0.043,-0.031,0.001,,
0.1667,0.02,0.09,1.23,-0.032,-0.004,0.005,,
0.1675,0.51,-0.1,0.77,-0.021,0.011,0,,
0.1683,0.44,-0.3,0.21,-0.013,-0.007,-0.006,,
0.1692,-0.04,-0.54,-0.06,-0.01,-0.033,0,,
0.17,-0.59,-0.43,-0.12,-0.027,-0.045,0.003,,
0.1708,-0.34,0.1,0.07,-0.045,-0.031,0.004,,
0.1717,0.02,0.35,0.98,-0.052,-0.012,0.007,,
0.1725,0.18,0.47,1.31,-0.061,0.005,0.006,,
0.1733,0.33,0.84,0.94,-0.08,0.016,0.007,,
0.1742,0.37,0.92,0.65,-0.08,0.021,0.006,,
0.175,0.51,0.3,0.98,-0.059,0.022,-0.001,,
0.1758,0.6,-0.26,0.88,-0.035,0.02,-0.004,,
0.1767,0.32,-0.42,0.62,-0.023,0.019,-0.002,,
0.1775,0.09,-0.18,0.71,-0.025,0.015,-0.006,,
0.1783,-0.02,0.04,0.81,-0.026,0.016,0,,
0.1792,0.13,0.12,0.92,-0.028,0.018,0.002,,
0.18,0.26,0.1,0.77,-0.035,0.022,-0.002,,
0.1808,0.3,0.26,0.5,-0.052,0.027,-0.001,,
0.1817,0.25,0.54,0.16,-0.066,0.027,0.001,,
0.1825,0.12,0.44,0.32,-0.068,0.017,0.002,,
0.1833,-0.31,0.27,0.34,-0.062,0,0.001,,
0.1842,-0.7,0.29,0.39,-0.056,-0.017,0,,
0.185,-0.67,0.25,0.83,-0.044,-0.015,-0.003,,
0.1858,-0.54,0.16,1.15,-0.039,-0.004,-0.001,,
0.1867,-0.16,0.23,0.97,-0.036,0.014,0.001,,
0.1875,0.26,0.23,0.74,-0.037,0.034,-0.002,,
0.1883,0.18,0.15,0.44,-0.033,0.042,0.002,,
0.1892,-0.12,-0.16,0.28,-0.017,0.03,0.001,,
0.19,-0.27,-0.43,0.22,-0.009,0.018,-0.005,,
0.1908,-0.42,-0.36,0.14,-0.017,0.011,-0.008,,
0.1917,-0.48,0.12,0.18,-0.036,0.008,-0.009,,
0.1925,-0.27,0.69,0.53,-0.056,0.019,-0.006,,
0.1933,-0.02,0.87,0.86,-0.063,0.039,-0.003,,
0.1942,0.25,0.6,1.29,-0.052,0.057,0,,
0.195,0.38,0.13,1.35,-0.035,0.068,-0.003,,
0.1958,0.27,-0.17,0.89,-0.024,0.064,0,,
0.1967,0.06,-0.31,0.46,-0.013,0.05,-0.002,,
0.1975,-0.21,-0.41,0.33,-0.01,0.031,-0.008,,
0.1983,-0.36,-0.27,0.32,-0.012,0.018,-0.006,,
0.1992,-0.31,-0.02,0.53,-0.015,0.018,-0.005,,
0.2,-0.28,0.14,0.79,-0.018,0.023,-0.003,,
0.2008,-0.16,0.15,1.06,-0.017,0.031,0.002,,
0.2017,0,0.03,0.98,-0.018,0.037,0.001,,
0.2025,0.08,-0.01,0.48,-0.024,0.037,0.001,,
0.2033,0.17,-0.06,0.17,-0.026,0.036,0.006,,
0.2042,0.17,-0.06,0.21,-0.023,0.031,0.005,,
0.205,0.11,-0.16,0.42,-0.019,0.025,0.001,,
0.2058,-0.16,-0.07,0.51,-0.02,0.011,0.002,,
0.2067,-0.27,0.08,0.76,-0.019,0.001,-0.001,,
0.2075,-0.26,0.04,0.71,-0.011,-0.01,-0.002,,
0.2083,-0.35,0.05,0.32,-0.002,-0.019,0,,
0.2092,-0.21,-0.37,0.31,0.009,-0.016,-0.002,,
0.21,-0.06,-0.79,0.57,0.009,-0.007,-0.003,,
0.2108,0.16,-0.68,0.93,-0.011,0.007,-0.003,,
0.2117,0.53,-0.13,0.76,-0.037,0.025,-0.008,,
0.2125,0.66,0.36,0.42,-0.052,0.028,-0.005,,
0.2133,0.4,0.47,0.51,-0.05,0.018,-0.002,,
0.2142,-0.01,0.37,0.73,-0.049,0.003,-0.006,,
0.215,-0.18,0.2,0.84,-0.048,-0.008,-0.008,,
0.2158,-0.15,0.23,0.69,-0.045,-0.008,-0.007,,
0.2167,0.19,0.1,0.57,-0.036,0.001,-0.008,,
0.2175,0.58,-0.1,0.27,-0.021,0.012,-0.004,,
0.2183,0.6,-0.34,0.05,-0.011,0.017,-0.004,,
0.2192,0.44,-0.5,0.14,-0.009,0.011,-0.004,,
0.22,0.11,-0.46,0.35,-0.017,0,-0.006,,
0.2208,-0.12,-0.14,0.51,-0.033,-0.014,-0.007,,
0.2217,-0.16,0.1,0.76,-0.046,-0.019,-0.007,,
0.2225,-0.17,0.4,0.96,-0.058,-0.022,-0.003,,
0.2233,-0.04,0.45,1.02,-0.065,-0.018,-0.005,,
0.2242,0.07,0.49,0.71,-0.067,-0.015,-0.005,,
0.225,0.16,0.19,0.19,-0.057,-0.015,-0.007,,
0.2258,0.09,-0.17,0.05,-0.039,-0.02,-0.01,,
0.2267,0.05,-0.53,0.24,-0.024,-0.019,-0.01,,
0.2275,0.02,-0.39,0.37,-0.017,-0.021,-0.009,,
0.2283,-0.18,-0.18,0.27,-0.024,-0.036,-0.009,,
0.2292,-0.43,-0.07,0.38,-0.031,-0.047,-0.011,,
0.23,-0.66,0.08,0.26,-0.041,-0.033,-0.009,,
0.2308,-0.31,0.15,0.28,-0.054,-0.001,-0.003,,
0.2317,0.27,0.38,0.15,-0.064,0.021,-0.003,,
0.2325,0.47,0.16,0.19,-0.064,0.024,-0.006,,
0.2333,0.46,-0.02,0.65,-0.066,0.029,-0.007,,
0.2342,0.38,0.31,1,-0.086,0.025,-0.005,,
0.235,0.18,0.76,1.1,-0.11,0.005,-0.008,,
0.2358,-0.11,1.08,0.98,-0.116,-0.014,-0.012,,
0.2367,-0.4,0.79,0.73,-0.096,-0.031,-0.015,,
0.2375,-0.59,0.19,0.89,-0.059,-0.029,-0.016,,
0.2383,-0.66,-0.07,0.79,-0.033,-0.011,-0.01,,
0.2392,-0.36,-0.19,0.38,-0.032,0.01,-0.006,,
0.24,0.34,-0.25,-0.4,-0.036,0.028,-0.006,,
0.2408,0.74,-0.14,-0.72,-0.043,0.021,-0.002,,
0.2417,0.61,-0.22,-0.19,-0.036,0.011,0.001,,
0.2425,0.18,-0.13,0.28,-0.033,0.004,-0.004,,
0.2433,-0.08,-0.03,0.48,-0.037,-0.005,-0.004,,
0.2442,-0.27,0.16,0.75,-0.04,-0.011,0.003,,
0.245,-0.4,0.38,0.5,-0.042,-0.014,-0.002,,
0.2458,-0.21,0.2,0.35,-0.034,-0.015,-0.003,,
0.2467,-0.09,-0.41,0.18,-0.02,-0.023,-0.005,,
0.2475,-0.19,-0.79,0.14,-0.01,-0.025,-0.004,,
0.2483,-0.28,-0.53,0.16,-0.016,-0.027,0,,
0.2492,-0.29,-0.01,0.31,-0.037,-0.033,0.004,,
0.25,-0.36,0.41,0.39,-0.059,-0.045,-0.003,,
0.2508,-0.53,0.59,0.58,-0.073,-0.051,-0.002,,
0.2517,-0.56,0.46,1.09,-0.076,-0.024,0.004,,
0.2525,-0.1,0.6,1.53,-0.071,0.009,0.003,,
0.2533,0.43,0.59,1.89,-0.053,0.034,0,,
0.2542,0.6,0.11,2.24,-0.037,0.041,-0.003,,
0.255,0.58,-0.35,1.52,-0.03,0.049,-0.007,,
0.2558,0.67,-0.41,0.66,-0.038,0.052,-0.001,,
0.2567,0.76,-0.01,0.61,-0.04,0.046,0.004,,
0.2575,0.59,0.02,0.94,-0.03,0.035,-0.001,,
0.2583,0.47,-0.15,0.94,-0.019,0.026,-0.007,,
0.2592,0.36,-0.48,0.73,-0.025,0.01,0.003,,
0.26,-0.02,-0.21,0.46,-0.048,-0.01,0.005,,
0.2608,-0.44,0.56,0.51,-0.07,-0.011,0.003,,
0.2617,-0.33,0.88,0.42,-0.073,0.002,0.006,,
0.2625,-0.04,0.66,0.51,-0.063,0.029,0.002,,
0.2633,0.43,0.23,0.4,-0.058,0.051,0.004,,
0.2642,0.73,0.15,0.23,-0.063,0.054,0.01,,
0.265,0.5,0.33,0.27,-0.065,0.036,0.01,,
0.2658,-0.16,0.19,0.39,-0.052,0.01,0.012,,
0.2667,-0.51,-0.16,0.47,-0.031,-0.008,0.009,,
0.2675,-0.59,-0.33,0.63,-0.021,0,0,,
0.2683,-0.27,0.01,0.83,-0.03,0.021,-0.001,,
0.2692,0.1,0.44,0.92,-0.044,0.046,-0.003,,
0.27,0.28,0.54,0.89,-0.052,0.06,0,,
0.2708,0.28,0.32,0.61,-0.051,0.065,0.002,,
0.2717,0.26,0.15,0.52,-0.05,0.065,0,,
0.2725,0.23,0.17,0.61,-0.053,0.066,-0.003,,
0.2733,0.16,0.35,0.77,-0.054,0.064,-0.004,,
0.2742,0.09,0.34,0.85,-0.049,0.061,-0.006,,
0.275,0.01,0.24,0.81,-0.043,0.056,-0.004,,
0.2758,-0.11,0.16,0.68,-0.034,0.053,-0.003,,
0.2767,-0.1,0.05,0.69,-0.025,0.055,-0.004,,
0.2775,-0.02,-0.05,0.55,-0.02,0.057,-0.003,,
0.2783,0.09,-0.1,0.42,-0.016,0.061,-0.002,,
0.2792,0.24,-0.12,0.44,-0.017,0.061,0,,
0.28,0.14,-0.05,0.66,-0.022,0.052,0.004,,
0.2808,-0.06,0.03,0.83,-0.028,0.042,0.005,,
0.2817,-0.28,0.2,0.89,-0.034,0.038,0.001,,
0.2825,-0.19,0.22,1.01,-0.034,0.04,0.002,,
0.2833,-0.17,0.27,0.96,-0.032,0.046,0.002,,
0.2842,-0.08,0.17,0.81,-0.025,0.056,0.003,,
0.285,0.07,-0.1,0.76,-0.013,0.065,0.004,,
0.2858,0.12,-0.27,0.54,-0.006,0.072,0.001,,
0.2867,0.12,-0.28,0.37,-0.003,0.075,0.001,,
0.2875,0.08,-0.22,0.46,0,0.074,0.003,,
0.2883,0.06,-0.21,0.6,-0.001,0.075,0.002,,
0.2892,0.09,-0.16,0.52,-0.007,0.074,0.001,,
0.29,0.14,-0.06,0.55,-0.013,0.072,0.002,,
0.2908,0.01,0.07,0.52,-0.021,0.065,0.001,,
0.2917,-0.12,0.14,0.55,-0.023,0.059,0.002,,
0.2925,-0.03,-0.03,0.79,-0.019,0.056,0.005,,
0.2933,0.14,-0.12,0.66,-0.015,0.065,0.004,,
0.2942,0.35,-0.14,0.57,-0.014,0.066,0.005,,
0.295,0.4,-0.1,0.56,-0.011,0.064,0.007,,
0.2958,0.26,-0.09,0.29,-0.011,0.049,0.004,,
0.2967,0.04,-0.13,0.35,-0.016,0.033,0.004,,
0.2975,-0.16,-0.14,0.5,-0.025,0.021,0.001,,
0.2983,-0.27,0.04,0.46,-0.032,0.016,0.001,,
0.2992,-0.03,0.13,0.49,-0.029,0.022,0.002,,
0.3,0.13,0.06,0.51,-0.025,0.029,0.005,,
0.3008,0.26,-0.06,0.6,-0.028,0.04,0.002,,
0.3017,0.46,-0.11,0.52,-0.035,0.048,0,,
0.3025,0.45,0.12,0.36,-0.041,0.046,0,,
0.3033,0.43,0.19,0.29,-0.037,0.037,-0.004,,
0.3042,0.19,0.1,0.44,-0.029,0.023,-0.003,,
0.305,-0.12,-0.01,0.71,-0.024,0.014,-0.006,,
0.3058,-0.16,-0.1,0.74,-0.022,0.012,-0.008,,
0.3067,0.03,-0.17,0.7,-0.021,0.017,-0.004,,
0.3075,0.26,-0.22,0.49,-0.022,0.025,-0.003,,
0.3083,0.44,-0.21,0.35,-0.028,0.03,-0.003,,
0.3092,0.43,-0.21,0.49,-0.038,0.032,-0.001,,
0.31,0.28,0.24,0.49,-0.054,0.031,0,,
0.3108,0.33,0.42,0.62,-0.061,0.03,0.001,,
0.3117,0.25,0.36,0.7,-0.056,0.023,0,,
0.3125,0.1,0.2,0.79,-0.047,0.012,-0.004,,
0.3133,-0.13,-0.01,0.82,-0.039,0,-0.005,,
0.3142,-0.35,-0.17,0.89,-0.037,-0.004,-0.006,,
0.315,-0.11,-0.13,1.02,-0.039,0.007,-0.004,,
0.3158,0.19,-0.06,1.07,-0.038,0.022,0.001,,
0.3167,0.33,0.06,1.04,-0.039,0.033,0.001,,
0.3175,0.46,0.02,0.89,-0.035,0.04,0.002,,
0.3183,0.34,-0.3,0.9,-0.032,0.036,-0.003,,
0.3192,0.25,-0.24,1.08,-0.044,0.027,-0.007,,
0.32,0.03,0.36,0.87,-0.075,0.007,-0.004,,
0.3208,-0.29,0.92,0.55,-0.106,-0.017,-0.004,,
0.3217,-0.31,1.03,0.35,-0.108,-0.032,-0.007,,
0.3225,-0.31,0.61,0.41,-0.077,-0.033,-0.005,,
0.3233,-0.24,-0.04,0.88,-0.038,-0.021,-0.004,,
0.3242,-0.03,-0.35,0.94,-0.012,-0.005,0,,
0.325,0.17,-0.59,-0.1,-0.01,0.002,0.003,,
0.3258,0.53,-0.66,-1.09,-0.017,0.008,0.001,,
0.3267,0.48,-0.5,-0.95,-0.024,0.008,0.002,,
0.3275,0.2,-0.34,-0.26,-0.036,0.007,0.001,,
0.3283,0.11,0.15,0.31,-0.06,0.011,0,,
0.3292,-0.03,0.59,0.77,-0.078,0.015,0.004,,
0.33,-0.06,0.88,0.98,-0.087,0.021,0.002,,
0.3308,0.15,0.79,1.13,-0.078,0.026,0,,
0.3317,0.12,0.36,1.31,-0.061,0.023,-0.003,,
0.3325,-0.01,-0.1,1.23,-0.045,0.016,-0.007,,
0.3333,-0.16,-0.32,0.43,-0.036,0.006,-0.01,,
0.3342,-0.3,-0.25,-0.2,-0.031,0.001,-0.006,,
0.335,-0.46,-0.33,0.14,-0.02,0.006,-0.004,,
0.3358,-0.06,-0.18,0.08,-0.02,0.025,-0.002,,
0.3367,0.42,-0.28,-0.35,-0.026,0.037,0.002,,
0.3375,0.31,-0.3,-0.26,-0.027,0.027,0,,
0.3383,-0.11,0.26,-0.62,-0.046,0.004,0,,
0.3392,-0.52,0.4,-0.61,-0.069,-0.027,0.001,,
0.34,-0.77,0.25,0.51,-0.09,-0.039,0.001,,
0.3408,-0.48,0.66,0.98,-0.105,-0.024,0.004,,
0.3417,-0.17,1.07,0.76,-0.106,-0.012,0.004,,
0.3425,-0.01,0.7,1.23,-0.073,-0.002,0,,
