"[-1, -1, -91, 0, 1.25, 4, 0]"
"[-1, -1, -91, 0, 1.25, 2, 0]"
"[-1, -1, -91, 0, 1.25, 2, 1]"
"[-1, -1, -91, 0, 1.25, 2, 2]"
"[-1, -1, -92, 0, 1.25, 2, 2]"
"[25, 209, -88, 4, 13.25, 2, 3]"
"[25, 209, -89, 4, 13.25, 2, 4]"
"[26, 210, -78, 13.5, -4.5, 2, 5]"
"[26, 210, -79, 13.5, -4.5, 2, 5]"
"[32, 211, -66, 59, 19, 2, 6]"
"[32, 211, -67, 59, 19, 2, 6]"
"[50, 212, -53, 103.75, 18, 2, 7]"
"[50, 212, -54, 103.75, 18, 3.5, 7]"
"[81, 213, -40, 136, -23, 3.5, 8]"
"[81, 213, -41, 136, -23, 4.5, 8]"
"[32, 214, -26, 172.5, -19.5, 2, 8]"
"[32, 214, -27, 172.5, -19.5, 6, 8]"
"[8, 214, -22, 159, -78.75, 6, 9]"
"[138, 215, -8, 154.25, -123.25, 9, 9]"
"[138, 215, -8, 154.25, -123.25, 2, 9]"
"[28, 217, 2, 160.25, -74.25, 9, 9]"
"[28, 217, 2, 160.25, -74.25, 4, 9]"
"[208, 217, 15, 155.5, -61.5, 2, 9]"
"[208, 217, 14, 155.5, -61.5, 9, 9]"
"[218, 204, 28, 157.5, -68.5, 2, 9]"
"[218, 208, 31, 141.75, -47.5, 4, 8]"
"[218, 208, 31, 141.75, -47.5, 4, 8]"
"[219, 185, 36, 131.75, -65.75, 4, 8]"
"[219, 185, 36, 131.75, -65.75, 4, 8]"
"[221, 92, 35, 89.5, -55.5, 4, 7]"
"[221, 92, 34, 89.5, -55.5, 4.5, 7]"
"[221, 92, 34, 89.5, -55.5, 4, 7]"
"[222, 64, 29, 31.5, -41, 4, 7]"
"[222, 64, 28, 31.5, -41, 4, 6]"
"[222, 85, 23, -14.5, -50.5, 4, 6]"
"[222, 85, 22, -14.5, -50.5, 4, 6]"
"[223, 111, 15, -77.5, -85.5, 4, 6]"
"[223, 111, 15, -77.5, -85.5, 4, 6]"
"[223, 115, 8, -78.25, -85.25, 4, 6]"
"[223, 115, 8, -78.25, -85.25, 4, 6]"
"[224, 178, 4, -69, -72.5, 4, 5]"
"[224, 178, 4, -69, -72.5, 9, 5]"
"[225, 207, 1, -58.5, -59.75, 4, 5]"
"[225, 207, 1, -58.5, -59.75, 4, 5]"
"[225, 207, 4, -15.75, -7.25, 4, 5]"
"[225, 207, 4, -15.75, -7.25, 4, 5]"
"[219, 226, 7, 14.75, -1.25, 4, 5]"
"[219, 226, 7, 14.75, -1.25, 4, 5]"
"[226, 218, 10, 20.25, -9.5, 4, 5]"
"[226, 218, 10, 20.25, -9.5, 4, 5]"
"[227, 219, 20, 50.5, -50.75, 4, 5]"
"[227, 219, 19, 50.5, -50.75, 4, 5]"
"[227, 191, 22, 84.5, -19.5, 4, 5]"
"[227, 191, 22, 84.5, -19.5, 4.5, 5]"
"[228, 149, 22, 31.25, -90.5, 4, 4]"
"[228, 153, 30, 79.75, -57.75, 4, 4]"
"[228, 137, 23, 21.75, 0.5, 4, 4]"
"[228, 137, 23, 21.75, 0.5, 4, 4]"
"[228, 142, 32, 39, 13, 4, 4]"
"[228, 139, 26, 26.5, 7.25, 4, 3]"
"[228, 139, 26, 26.5, 7.25, 4, 3]"
"[228, 138, 24, -12.75, 18.75, 4, 3]"
"[228, 125, 22, 14.25, -7.25, 4, 3]"
"[228, 125, 22, 14.25, -7.25, 4, 3]"
"[228, 125, 17, -58.75, -25.75, 4, 2]"
"[228, 142, 14, -37.25, 18.5, 4, 2]"
"[228, 142, 13, -43, 22.25, 4, 2]"
"[228, 142, 13, -29.25, 72, 4, 2]"
"[228, 179, 8, -50.25, 11.25, 4, 2]"
"[228, 179, 8, -50.25, 11.25, 4, 2]"
"[228, 183, 15, -16.5, 10.25, 4, 2]"
"[228, 204, 10, -41.5, -73, 4, 2]"
"[228, 204, 15, -12.5, -66.25, 4, 2]"
"[228, 204, 21, 50.5, -44.5, 4, 1]"
"[228, 204, 21, 50.5, -44.5, 4, 1]"
"[228, 195, 19, 71.5, -4.25, 4, 1]"
"[228, 195, 20, 71.5, -4.25, 4, 1]"
"[228, 141, 19, 55, 33, 4, 1]"
"[228, 141, 19, 55, 33, 4, 1]"
"[227, 146, 29, 64.25, 49, 4, 1]"
"[227, 147, 20, -22.5, 0, 4, 0]"
"[227, 147, 21, -65.25, 39, 4, 0]"
"[227, 147, 21, -65.25, 39, 4, 0]"
"[226, 149, 21, -38.5, 22.25, 4, 0]"
"[226, 149, 19, -89, 5.25, 4, 0]"
"[226, 149, 17, -55.25, -4.75, 4, 0]"
"[226, 146, 17, -51, -14.5, 4, 0]"
"[226, 146, 18, -12.75, 41.25, 4, 0]"
"[225, 158, 19, 4.5, -12.25, 4, 0]"
"[225, 158, 20, 4.5, -12.25, 4, 0]"
"[225, 154, 23, 27.25, 105.75, 4, 0]"
"[225, 154, 22, 15.75, 51.25, 4, 0]"
"[224, 143, 17, -35.75, -23.5, 4, -1]"
"[224, 129, 26, 12.5, 35.25, 4, -1]"
"[224, 129, 26, 12.5, 35.25, 4, -1]"
"[224, 129, 27, 12.5, 35.25, 4, -1]"
"[223, 158, 16, -49.75, -90.75, 4, -1]"
"[223, 117, 25, 12.25, -81.75, 4, -1]"
"[223, 117, 25, 12.25, -81.75, 4, -2]"
"[222, 111, 20, 27.25, -41, 4, -2]"
"[221, 161, 20, -41.75, -73.75, 4.5, -2]"
"[221, 161, 20, -41.75, -73.75, 2, -2]"
"[221, 118, 22, 42.25, 50, 4, -2]"
"[220, 125, 24, -1, 1, 4, -2]"
"[219, 141, 14, -33, 5.25, 2, -2]"
"[219, 141, 24, 37.75, 27.5, 4, -3]"
"[219, 141, 24, 37.75, 27.5, 4, -3]"
"[219, 124, 23, -12.75, -52.25, 4, -3]"
"[218, 163, 24, 22.25, 29.25, 4, -3]"
"[218, 115, 30, 106.75, 19, 4, -3]"
"[218, 115, 30, 106.75, 19, 4, -3]"
"[217, 123, 26, 48, 18.5, 4, -4]"
"[217, 123, 26, 48, 18.5, 4, -4]"
"[216, 115, 26, 69.75, 17.5, 4, -4]"
"[215, 81, 28, 38.75, 17.75, 4, -4]"
"[215, 102, 29, 4.25, 7.5, 4, -4]"
"[214, 99, 23, -13.5, 23.75, 4, -5]"
"[214, 99, 24, -13.5, 23.75, 4, -5]"
"[213, 93, 29, -6.5, 37.75, 2, -5]"
"[212, 117, 26, -41.75, -3.5, 4, -5]"
"[212, 117, 24, -54.5, 54.5, 4, -5]"
"[212, 160, 24, -41.75, -0.5, 4, -5]"
"[211, 106, 24, -42.25, 27.75, 4, -6]"
"[211, 106, 25, -42.25, 27.75, 4, -6]"
"[210, 114, 25, -15.5, 40.25, 4, -6]"
"[209, 111, 20, 4.5, 30.5, 3.5, -6]"
"[209, 107, 24, 34.75, 91.5, 4, -6]"
"[209, 107, 25, 32.25, 6.5, 4, -7]"
"[209, 107, 25, 32.25, 6.5, 4, -7]"
"[209, 122, 22, 19.5, 54.25, 4, -7]"
"[208, 102, 23, 8, 30.75, 4, -7]"
"[207, 97, 20, -35.5, -48.75, 2, -7]"
"[207, 97, 19, -41.5, 47.75, 4, -7]"
"[207, 97, 20, -41.5, 47.75, 4, -8]"
"[207, 110, 16, -57.5, -61, 6, -8]"
"[206, 122, 15, -52.5, -14.75, 4, -8]"
"[205, 126, 15, -32.25, 23, 4, -8]"
"[205, 81, 13, -47.25, -67, 4, -8]"
"[204, 141, 13, -17, 7, 6, -8]"
"[204, 141, 14, -17, 7, 4, -8]"
"[203, 122, 13, -28.75, -70.5, 4, -8]"
"[203, 122, 11, -45.75, -83.5, 4, -8]"
"[202, 144, 11, -26.75, 8.75, 4, -8]"
"[201, 144, 10, -39.75, -35.25, 4, -9]"
"[201, 144, 10, -39.75, -35.25, 4, -9]"
"[201, 153, 10, -29.25, 14.25, 4, -9]"
"[200, 155, 10, -21.5, 7.75, 4, -9]"
"[200, 155, 9, -21.5, -12.25, 4, -9]"
"[200, 155, 11, -8.25, 23.5, 4, -9]"
"[199, 152, 9, -18, -29.25, 4, -9]"
"[199, 152, 10, -18, -29.25, 4, -9]"
"[198, 155, 11, -4.5, -2.75, 4, -9]"
"[197, 154, 12, 8.75, -3, 4, -9]"
"[197, 150, 10, -16, -33.5, 4, -9]"
"[197, 150, 10, -16, -33.5, 4, -9]"
