"['-1', '-1', '-66', 1.5, 0]"
"['209', '182', '19', 2, 0]"
"['209', '178', '18', 2, 0]"
"['209', '178', '18', 2, 0]"
"['209', '178', '20', 2, 0]"
"['209', '174', '19', 2, 0]"
"['209', '174', '20', 2, 0]"
"['209', '174', '21', 2, 0]"
"['209', '172', '18', 2, 0]"
"['209', '170', '20', 2, 0]"
"['209', '170', '19', 2, 0]"
"['209', '170', '17', 2, 0]"
"['209', '174', '17', 2, 0]"
"['209', '170', '16', 2, 0]"
"['209', '176', '15', 2, 0]"
"['209', '176', '15', 2, 0]"
"['209', '176', '15', 2, 0]"
"['209', '178', '14', 2, 0]"
"['209', '178', '13', 2, 0]"
"['209', '179', '14', 2, 0]"
"['209', '179', '14', 2, 0]"
"['209', '179', '14', 2, 0]"
"['209', '183', '14', 6, 0]"
"['209', '181', '15', 2, 0]"
"['209', '125', '15', 2, 0]"
"['209', '125', '15', 2, 0]"
"['209', '181', '19', 2, 0]"
"['209', '181', '19', 2, 0]"
"['209', '179', '18', 9, 0]"
"['209', '179', '20', 2, 0]"
"['209', '109', '18', 2, 0]"
"['209', '109', '20', 2, 0]"
"['209', '109', '22', 2, 0]"
"['209', '173', '20', 2, 0]"
"['209', '173', '17', 2, 0]"
"['209', '173', '17', 2, 0]"
"['209', '169', '17', 2, 0]"
"['209', '169', '15', 2, 0]"
"['209', '175', '16', 2, 0]"
"['209', '175', '16', 2, 0]"
"['209', '175', '16', 2, 0]"
"['209', '179', '15', 2, 0]"
"['209', '179', '15', 2, 0]"
"['209', '179', '15', 2, 0]"
"['209', '177', '16', 2, 0]"
"['209', '177', '17', 2, 0]"
"['209', '179', '17', 2, 0]"
"['209', '179', '16', 2, 0]"
"['209', '175', '19', 2, 0]"
"['209', '175', '19', 2, 0]"
"['209', '175', '17', 2, 0]"
"['209', '171', '18', 2, 0]"
"['209', '171', '20', 2, 0]"
"['209', '171', '20', 2, 0]"
"['209', '171', '19', 2, 0]"
"['209', '173', '20', 2, 0]"
"['209', '169', '16', 4, 0]"
"['209', '169', '18', 2, 0]"
"['209', '169', '18', 2, 0]"
"['209', '171', '17', 2, 0]"
"['209', '129', '17', 2, 0]"
"['209', '173', '16', 2, 0]"
"['209', '173', '15', 2, 0]"
"['209', '175', '13', 2, 0]"
"['209', '175', '12', 9, 0]"
"['209', '175', '12', 2, 0]"
"['209', '177', '13', 2, 0]"
"['209', '109', '11', 2, 0]"
"['209', '185', '12', 2, 0]"
"['209', '183', '11', 2, 0]"
"['209', '183', '12', 2, 0]"
"['209', '187', '14', 2, 0]"
"['209', '187', '13', 2, 0]"
"['209', '187', '14', 2, 0]"
"['209', '185', '18', 2, 0]"
"['209', '183', '16', 2, 0]"
"['209', '183', '16', 2, 0]"
"['209', '183', '16', 2, 0]"
"['209', '181', '20', 2, 0]"
"['209', '177', '14', 2, 0]"
"['209', '177', '20', 2, 0]"
"['209', '177', '20', 2, 0]"
"['209', '169', '16', 2, 0]"
"['209', '169', '16', 2, 0]"
"['209', '169', '16', 2, 0]"
"['209', '169', '13', 2, 0]"
"['209', '177', '11', 2, 0]"
"['209', '177', '8', 2, 0]"
"['209', '177', '11', 3.5, 0]"
"['209', '183', '11', 2, 0]"
"['209', '181', '10', 2, 0]"
"['209', '181', '11', 2, 0]"
"['209', '187', '12', 4.5, 0]"
"['209', '189', '13', 9, 0]"
"['209', '189', '14', 2, 0]"
"['209', '160', '14', 2, 0]"
"['209', '183', '15', 2, 0]"
"['209', '183', '15', 2, 0]"
"['209', '183', '15', 2, 0]"
"['209', '181', '14', 2, 0]"
"['209', '179', '15', 2, 0]"
"['209', '179', '15', 4.5, 0]"
"['209', '181', '17', 2, 0]"
"['209', '181', '17', 2, 0]"
"['209', '142', '16', 2, 0]"
"['209', '179', '18', 2, 0]"
"['209', '175', '18', 2, 0]"
"['209', '177', '21', 2, 0]"
"['209', '177', '21', 2, 0]"
"['209', '177', '21', 2, 0]"
"['209', '173', '16', 2, 0]"
"['209', '167', '18', 2, 0]"
"['209', '167', '13', 2, 0]"
"['209', '167', '15', 2, 0]"
"['209', '177', '13', 2, 0]"
"['209', '173', '12', 2, 0]"
"['209', '179', '13', 2, 0]"
"['209', '179', '11', 2, 0]"
"['209', '179', '11', 2, 0]"
"['209', '183', '12', 2, 0]"
"['209', '183', '12', 2, 0]"
"['209', '187', '12', 2, 0]"
"['209', '187', '11', 2, 0]"
"['209', '187', '11', 2, 0]"
"['209', '185', '11', 2, 0]"
"['209', '187', '11', 2, 0]"
"['209', '187', '11', 2, 0]"
"['209', '187', '11', 2, 0]"
"['209', '187', '14', 2, 0]"
"['209', '187', '12', 2, 0]"
"['209', '187', '17', 2, 0]"
"['209', '181', '14', 2, 0]"
"['209', '185', '16', 2, 0]"
"['209', '185', '16', 2, 0]"
"['209', '185', '17', 2, 0]"
"['209', '181', '17', 2, 0]"
"['209', '177', '21', 2, 0]"
"['209', '177', '20', 2, 0]"
"['209', '175', '16', 2, 0]"
"['209', '175', '20', 2, 0]"
"['209', '169', '17', 2, 0]"
"['209', '169', '17', 2, 0]"
"['209', '177', '19', 2, 0]"
"['209', '177', '19', 4.5, 0]"
"['209', '175', '15', 2, 0]"
"['209', '175', '17', 2, 0]"
"['209', '175', '14', 2, 0]"
"['209', '171', '12', 2, 0]"
"['209', '179', '15', 2, 0]"
"['209', '179', '13', 2, 0]"
"['209', '181', '14', 2, 0]"
"['209', '181', '14', 2, 0]"
"['209', '183', '15', 2, 0]"
"['209', '183', '14', 2, 0]"
"['209', '183', '14', 2, 0]"
"['209', '181', '15', 2, 0]"
"['209', '181', '15', 3.5, 0]"
"['209', '181', '15', 2, 0]"
"['209', '181', '15', 4, 0]"
"['209', '181', '15', 2, 0]"
"['209', '179', '15', 2, 0]"
"['209', '179', '17', 2, 0]"
"['209', '179', '21', 9, 0]"
"['209', '179', '20', 2, 0]"
"['209', '109', '25', 2, 0]"
"['209', '109', '25', 2, 0]"
"['209', '167', '21', 2, 0]"
"['209', '167', '21', 2, 0]"
"['209', '159', '26', 2, 0]"
"['209', '159', '26', 2, 0]"
"['209', '159', '21', 2, 0]"
"['209', '167', '22', 2, 0]"
"['209', '157', '18', 2, 0]"
"['209', '167', '18', 2, 0]"
"['209', '167', '18', 2, 0]"
"['209', '167', '16', 4, 0]"
"['209', '165', '16', 2, 0]"
"['209', '173', '14', 2, 0]"
"['209', '137', '18', 2, 0]"
"['209', '137', '18', 2, 0]"
"['209', '177', '15', 2, 0]"
"['209', '177', '15', 2, 0]"
"['209', '181', '20', 2, 0]"
"['209', '173', '16', 2, 0]"
"['209', '179', '21', 2, 0]"
"['209', '179', '21', 2, -1]"
"['209', '177', '22', 2, -1]"
"['209', '177', '25', 2, -1]"
"['209', '166', '21', 2, -1]"
"['209', '164', '22', 2, -1]"
"['209', '164', '26', 2, -1]"
"['209', '164', '26', 2, -1]"
"['209', '158', '21', 2, -1]"
"['209', '158', '21', 2, -1]"
"['209', '164', '24', 2, -1]"
"['209', '156', '19', 2, -1]"
"['209', '166', '22', 2, -1]"
"['209', '166', '20', 2, -1]"
"['209', '170', '19', 2, -1]"
"['209', '170', '19', 2, -1]"
"['209', '164', '18', 2, -1]"
"['209', '170', '20', 2, -1]"
"['209', '170', '20', 2, -1]"
"['209', '170', '19', 2, -1]"
"['209', '170', '21', 2, -1]"
"['209', '168', '20', 2, -1]"
"['209', '168', '21', 2, -1]"
"['209', '168', '23', 4, -1]"
"['209', '166', '21', 2, -1]"
"['209', '168', '22', 2, -1]"
"['209', '168', '26', 2, -1]"
"['209', '162', '22', 3.5, -1]"
"['209', '166', '22', 2, -1]"
"['209', '166', '22', 2, -1]"
"['209', '164', '20', 2, -1]"
"['209', '164', '20', 2, -1]"
"['209', '164', '23', 4, -1]"
"['209', '164', '23', 2, -1]"
"['209', '168', '16', 2, -1]"
"['209', '168', '18', 2, -1]"
"['209', '162', '18', 2, -1]"
"['209', '162', '16', 9, -1]"
"['209', '172', '17', 2, -1]"
"['209', '109', '18', 4, -1]"
"['209', '109', '18', 2, -1]"
"['209', '109', '18', 2, -1]"
"['209', '140', '17', 2, -1]"
"['209', '140', '17', 2, -1]"
"['209', '172', '19', 2, -1]"
"['209', '172', '21', 2, -1]"
"['209', '174', '24', 3.5, -1]"
"['209', '170', '19', 2, -1]"
"['209', '170', '26', 4, -1]"
"['209', '135', '24', 2, -1]"
"['209', '132', '21', 2, -1]"
"['209', '132', '23', 2, -1]"
"['209', '156', '23', 2, -1]"
"['209', '166', '20', 2, -1]"
"['209', '166', '20', 2, -1]"
"['209', '162', '19', 2, -1]"
"['209', '168', '18', 2, -1]"
"['209', '168', '19', 9, -1]"
"['209', '168', '17', 6, -1]"
"['209', '109', '19', 6, -1]"
"['209', '109', '19', 2, -1]"
"['209', '109', '16', 2, -1]"
"['209', '109', '16', 2, -1]"
"['209', '109', '16', 2, -1]"
"['209', '170', '15', 2, -1]"
"['209', '176', '16', 2, -1]"
"['209', '176', '17', 2, -1]"
"['209', '176', '15', 2, -1]"
"['209', '176', '15', 6, -1]"
"['209', '174', '16', 2, -1]"
"['209', '174', '17', 2, -1]"
"['209', '118', '18', 2, -1]"
"['209', '118', '18', 2, -1]"
"['209', '176', '17', 2, -1]"
"['209', '174', '16', 2, -1]"
"['209', '172', '16', 9, -1]"
"['209', '172', '16', 2, -1]"
"['209', '174', '14', 9, -1]"
"['209', '176', '15', 2, -1]"
"['209', '176', '19', 9, -1]"
"['209', '109', '16', 2, -1]"
"['209', '109', '15', 2, -1]"
"['209', '109', '18', 2, -1]"
"['209', '170', '15', 2, -1]"
"['209', '178', '12', 4.5, -1]"
"['209', '178', '15', 9, -1]"
"['209', '178', '15', 2, -1]"
"['209', '172', '14', 9, -1]"
"['209', '109', '14', 2, -1]"
"['209', '178', '12', 2, -1]"
"['209', '180', '10', 9, -1]"
"['209', '180', '10', 2, -1]"
"['209', '180', '8', 9, -1]"
"['209', '188', '11', 2, -1]"
"['209', '188', '11', 9, -1]"
"['209', '118', '9', 6, -1]"
"['209', '192', '12', 2, -1]"
"['209', '192', '16', 9, -1]"
"['209', '142', '13', 6, -1]"
"['209', '142', '13', 2, -1]"
"['209', '190', '19', 2, -1]"
"['209', '112', '15', 9, -1]"
"['209', '112', '15', 2, -1]"
"['209', '182', '20', 2, -1]"
"['209', '109', '15', 6, -1]"
"['209', '178', '15', 2, -1]"
"['209', '178', '15', 9, -1]"
"['209', '109', '11', 4.5, -1]"
"['209', '109', '11', 2, -1]"
"['209', '178', '9', 2, -1]"
"['209', '140', '10', 9, -1]"
"['209', '140', '10', 2, -1]"
"['209', '186', '9', 2, -1]"
"['209', '127', '13', 9, -1]"
"['209', '127', '13', 2, -1]"
"['209', '188', '10', 2, -1]"
"['209', '188', '10', 9, -1]"
"['209', '127', '14', 2, -1]"
"['209', '118', '13', 2, -1]"
"['209', '118', '17', 2, -1]"
"['209', '188', '15', 2, -1]"
"['209', '188', '15', 9, -1]"
"['209', '182', '18', 6, -1]"
"['209', '174', '16', 6, -1]"
"['209', '118', '14', 2, -1]"
"['209', '118', '16', 2, -1]"
"['209', '109', '14', 2, -1]"
"['209', '109', '14', 2, -1]"
"['209', '180', '13', 2, -1]"
"['209', '180', '10', 9, -1]"
"['209', '180', '12', 9, -1]"
"['209', '180', '11', 2, -1]"
"['209', '180', '11', 9, -1]"
"['209', '109', '12', 6, -1]"
"['209', '184', '13', 2, -1]"
"['209', '109', '10', 9, -1]"
"['209', '109', '14', 2, -1]"
"['209', '109', '14', 6, -1]"
"['209', '184', '15', 2, -1]"
"['209', '109', '12', 9, -1]"
"['209', '124', '16', 2, -1]"
"['209', '180', '13', 2, -1]"
"['209', '180', '13', 9, -1]"
"['209', '184', '14', 2, -1]"
"['209', '176', '15', 9, -1]"
"['209', '176', '16', 2, -1]"
"['209', '182', '16', 6, -1]"
"['209', '109', '19', 6, -1]"
"['209', '112', '20', 2, -1]"
"['209', '112', '16', 2, -1]"
"['209', '112', '16', 2, -1]"
"['209', '112', '17', 4, -1]"
"['209', '168', '10', 2, -1]"
"['209', '176', '11', 9, -2]"
"['209', '176', '11', 2, -2]"
"['209', '174', '12', 6, -2]"
"['209', '117', '13', 2, -2]"
"['209', '141', '15', 2, -2]"
"['209', '141', '13', 2, -2]"
"['209', '183', '15', 2, -2]"
"['209', '183', '15', 9, -2]"
"['209', '177', '15', 2, -2]"
"['209', '181', '16', 6, -2]"
"['209', '177', '14', 6, -2]"
"['209', '117', '17', 6, -2]"
"['209', '117', '18', 2, -2]"
"['209', '123', '16', 2, -2]"
"['209', '123', '14', 2, -2]"
"['209', '173', '18', 2, -2]"
"['209', '173', '17', 6, -2]"
"['209', '175', '16', 6, -2]"
"['209', '175', '16', 2, -2]"
"['209', '179', '18', 6, -2]"
"['209', '109', '14', 2, -2]"
"['209', '175', '18', 2, -2]"
"['209', '171', '15', 6, -2]"
"['209', '171', '15', 2, -2]"
"['209', '179', '15', 2, -2]"
"['209', '179', '15', 6, -2]"
"['209', '177', '15', 6, -2]"
"['209', '177', '15', 6, -2]"
"['209', '177', '15', 6, -2]"
"['209', '117', '15', 6, -2]"
"['209', '117', '13', 2, -2]"
"['209', '117', '12', 2, -2]"
"['209', '117', '14', 2, -2]"
"['209', '177', '10', 2, -2]"
"['209', '177', '10', 9, -2]"
"['209', '183', '11', 2, -2]"
"['209', '179', '13', 9, -2]"
"['209', '179', '13', 4, -2]"
"['209', '187', '17', 6, -2]"
"['209', '109', '14', 6, -2]"
"['209', '109', '14', 2, -2]"
"['209', '129', '15', 2, -2]"
"['209', '129', '15', 2, -2]"
"['209', '109', '10', 2, -2]"
"['209', '179', '10', 2, -2]"
"['209', '177', '9', 2, -2]"
"['209', '177', '8', 9, -2]"
"['209', '177', '8', 2, -2]"
"['209', '187', '7', 9, -2]"
"['209', '187', '10', 6, -2]"
"['209', '191', '11', 6, -2]"
"['209', '191', '11', 6, -2]"
"['209', '135', '11', 6, -2]"
"['209', '147', '13', 2, -2]"
"['209', '147', '13', 2, -2]"
"['209', '141', '9', 2, -2]"
"['209', '181', '7', 2, -2]"
"['209', '181', '7', 6, -2]"
"['209', '181', '7', 6, -2]"
"['209', '189', '11', 6, -2]"
"['209', '165', '8', 6, -2]"
"['209', '165', '11', 2, -2]"
"['209', '141', '8', 6, -2]"
"['209', '141', '8', 2, -2]"
"['209', '141', '7', 2, -2]"
"['209', '191', '8', 2, -2]"
"['209', '191', '7', 4, -2]"
"['209', '191', '7', 9, -2]"
"['209', '191', '7', 6, -2]"
"['209', '175', '6', 9, -2]"
"['209', '144', '8', 2, -2]"
"['209', '144', '8', 2, -2]"
"['209', '144', '9', 2, -2]"
"['209', '144', '9', 2, -2]"
"['209', '195', '5', 2, -2]"
