1.7641675,-144.12521,-7.083838,-164.60832,-87.662186,-10.150737,-56.08556,-8.895576,-4.062595,-1.1802415,-7.697248,-68.30574,-8.466208,-104.38052,-7.408305
0.56349915,-137.88458,-4.7787833,-157.12743,-82.81323,-8.051659,-55.49022,-7.265943,-2.8887134,-2.39468,-5.095416,-62.935947,-8.775749,-102.241974,-8.425533
0.58694774,-132.4199,-2.7963912,-150.57594,-78.58203,-6.2378974,-54.932995,-5.838794,-1.890931,-3.4390059,-2.862453,-58.23693,-9.062896,-100.353,-9.284871
1.6919923,-140.07224,-3.2257547,-158.99545,-82.67893,-7.217615,-59.770348,-7.4330263,-3.5253663,-2.826077,-3.7240171,-60.73423,-9.421576,-108.15032,-9.302311
1.0846324,-153.28601,-6.163526,-174.20729,-90.80685,-10.848015,-65.273994,-9.5975485,-3.9605045,-1.8660457,-7.7134485,-69.07504,-8.890368,-116.638756,-8.443639
-0.2589839,-128.43443,-5.628332,-146.66037,-76.32012,-9.559244,-54.736126,-7.2951202,-1.8959816,-2.2289138,-6.953628,-61.523926,-7.1719313,-95.670364,-6.751653
0.5889347,-96.72479,-3.065177,-109.67439,-57.60276,-6.102811,-40.17598,-3.8251805,-1.9420352,-2.3552792,-3.6790285,-44.93465,-6.579282,-72.26826,-5.8502526
1.472703,-96.106804,-2.7036557,-108.80159,-57.33061,-4.7064424,-38.8036,-3.7553177,-2.8523755,-2.4854438,-2.274161,-44.786495,-7.2052565,-71.00327,-6.762253
1.2316334,-96.68243,-3.406667,-109.23849,-58.09532,-4.6015234,-38.559578,-4.9551134,-2.7547379,-2.0245094,-2.3787642,-45.661167,-6.966237,-70.82161,-6.7294044
0.52598196,-97.82029,-4.275126,-110.06074,-59.46678,-5.4567256,-39.055134,-6.3888726,-2.1548047,-1.6119146,-3.578313,-45.807735,-6.5010695,-71.97851,-6.1447678
0.28731042,-91.75462,-3.9792323,-102.85831,-56.214294,-6.001148,-36.678635,-6.1567883,-1.5674362,-1.5175866,-4.206649,-42.32535,-5.533603,-67.810165,-4.8088174
0.15508783,-80.92545,-2.9595459,-90.12531,-49.930477,-5.5215683,-32.484898,-4.666869,-1.7997453,-1.9044743,-3.5339851,-36.713078,-5.029671,-60.14448,-3.9903433
0.8313758,-97.157524,-2.8554258,-108.09064,-59.45723,-5.798254,-38.879326,-3.8938875,-2.7355666,-2.483896,-2.989702,-43.088623,-6.663574,-71.62654,-5.638565
0.60778755,-96.65216,-3.0068927,-106.898476,-59.24437,-5.3961883,-39.510284,-3.3342931,-3.010745,-2.6179593,-2.615481,-42.739685,-7.458562,-71.301926,-6.7436576
0.7537063,-99.505356,-3.9102397,-109.4714,-61.325867,-5.8591504,-41.84373,-4.0042257,-2.5023587,-2.2658806,-3.4820876,-44.439957,-7.598525,-73.466835,-7.3960876
1.245789,-103.84822,-4.654777,-113.94764,-63.937458,-6.571788,-44.3295,-5.7181606,-1.8782135,-1.8239597,-4.6782846,-47.441315,-7.0387516,-76.93422,-7.356184
0.59633607,-104.32048,-4.2121043,-114.802124,-63.900787,-6.3148575,-44.713764,-6.559762,-1.8305,-1.6173773,-4.441216,-48.224995,-5.869548,-77.38532,-6.148386
-0.322626,-102.624855,-3.2921557,-113.25728,-62.292892,-5.7479496,-43.635303,-6.177711,-2.2808385,-1.8038532,-3.4330497,-47.71858,-5.486281,-76.20045,-4.981022
-0.0021677613,-102.25401,-3.1284049,-113.30176,-61.329937,-5.9193807,-43.106075,-5.345603,-2.8917086,-2.4512415,-3.2611918,-47.94808,-6.178265,-76.021904,-4.922094
0.058820784,-119.086525,-4.6152763,-134.12761,-70.681046,-7.611299,-49.96194,-6.3025756,-3.2861571,-3.7054536,-4.9000645,-60.250137,-8.175032,-86.33929,-7.218075
-1.1157402,-110.67341,-5.2314844,-124.95155,-65.62397,-7.780243,-46.39999,-6.4476404,-2.7660375,-3.4010925,-5.5146294,-56.04627,-8.644891,-81.08176,-8.3214
-0.84602284,-89.28148,-4.238879,-100.425125,-52.548737,-6.1410513,-37.46506,-5.3819675,-1.9985659,-2.2446058,-4.2012105,-43.818478,-7.2988577,-67.11911,-7.0727453
-0.14056748,-68.99614,-2.776627,-77.48798,-40.39111,-4.154645,-29.398193,-3.8438337,-1.6750633,-1.5563908,-2.3911247,-33.826168,-5.217454,-52.86092,-5.1498885
0.39109135,-82.70198,-2.4611773,-93.19603,-47.424107,-4.1874313,-34.592033,-4.017525,-2.0697985,-1.6503127,-2.167076,-40.682304,-4.7219105,-62.921196,-5.415593
0.5208203,-119.782326,-3.332636,-136.77618,-67.1729,-5.917229,-49.030323,-5.7462053,-2.9523053,-2.815595,-3.5850446,-61.6352,-5.1823215,-88.373886,-6.4058633
-0.5230332,-113.96777,-3.958924,-130.31017,-63.74814,-6.590267,-46.391518,-5.9861546,-2.775963,-3.1080904,-4.705512,-57.29624,-5.3209925,-83.63623,-5.2787194
-1.0059097,-105.42799,-4.7245884,-120.42483,-59.776276,-7.224018,-42.83813,-6.4827967,-2.5098538,-2.9557776,-5.114588,-51.858265,-6.218621,-76.93327,-5.097696
-0.88971883,-108.28266,-4.967138,-123.697296,-62.82343,-7.4768004,-43.96136,-6.772303,-2.4380589,-2.4780765,-4.8114185,-51.639008,-7.9410934,-78.60858,-6.3607526
-1.1555716,-127.637566,-5.316666,-146.24808,-75.743,-8.115065,-52.23507,-7.809615,-3.0396457,-2.6775055,-4.787426,-60.89345,-9.784204,-91.36361,-9.510313
-1.0256147,-134.50757,-4.6473937,-154.41106,-82.06582,-7.4305215,-55.874054,-7.447283,-3.4571056,-3.2373695,-4.523647,-65.22777,-9.635371,-95.63298,-10.8648
-0.6146045,-136.00478,-4.29597,-156.41171,-84.92369,-7.1048183,-57.079224,-7.1366053,-3.3172388,-3.7497735,-5.0331616,-66.86788,-7.965863,-96.103516,-10.627129
-0.48945647,-130.30771,-4.572665,-150.18912,-82.712776,-7.3347645,-54.647995,-6.8103538,-2.7719107,-3.4534326,-5.387832,-64.26136,-6.0458035,-91.4529,-8.725776
-0.3564202,-125.72779,-5.2140007,-145.40536,-80.71513,-8.0509815,-52.798798,-7.350049,-2.6578686,-3.1557431,-5.7055874,-62.674664,-5.323324,-88.18605,-7.174717
0.24939167,-126.81085,-6.0785246,-146.5076,-82.20748,-9.265687,-53.58909,-8.79663,-3.247255,-3.2046452,-6.1347003,-63.655064,-5.8579,-89.25837,-6.90772
0.1986385,-131.87479,-6.2870827,-152.06448,-85.71948,-9.818643,-56.367207,-9.710002,-3.89251,-3.4773886,-6.030633,-66.860504,-7.590583,-93.35537,-7.824881
0.21697319,-140.1717,-5.6684093,-161.2328,-90.17118,-9.383417,-60.254807,-9.538856,-3.8625135,-3.7032344,-5.487144,-71.89869,-9.963292,-99.92015,-9.752503
-0.89690125,-141.55815,-4.42339,-162.51569,-89.663086,-7.4201794,-60.491524,-7.599972,-2.9073637,-3.5047185,-4.7718225,-72.94172,-10.56632,-101.48369,-10.323092
-2.0107505,-137.11185,-4.0962734,-157.3109,-85.22275,-6.383503,-57.71357,-6.1579986,-2.4542518,-3.2094538,-4.910799,-70.44387,-9.5560255,-98.68153,-9.4142475
-2.490343,-131.44135,-4.6133094,-151.02263,-79.61335,-6.403416,-54.019814,-5.9318895,-2.699936,-3.1277943,-5.478475,-66.953224,-7.7021365,-94.82147,-8.287782
-1.3498099,-132.73653,-6.0954165,-152.59615,-78.83444,-7.980738,-53.861374,-7.403051,-3.9469814,-3.7078729,-6.318792,-67.53101,-6.889271,-96.08568,-8.327528
0.14567727,-141.6641,-6.8907275,-162.82515,-83.02362,-10.545575,-57.382534,-10.199887,-4.478793,-4.4192405,-6.456283,-72.495705,-7.754756,-103.007065,-9.621147
-0.43414193,-146.34827,-5.9042764,-168.74843,-86.40831,-11.162211,-60.524143,-10.913778,-2.9537818,-3.9545643,-5.074708,-74.84733,-9.467434,-106.38104,-9.8724575
-1.0710025,-148.19934,-4.5476375,-171.47235,-87.79007,-10.61682,-61.988632,-10.384637,-1.6516421,-3.2701235,-4.005526,-75.379814,-10.127858,-107.54931,-9.4909725
-0.8363303,-146.06549,-4.3231664,-169.57448,-86.8123,-8.49799,-61.158092,-8.174841,-2.2276287,-3.2824135,-4.643555,-73.88101,-9.206557,-105.56406,-8.669966
-0.5255492,-138.86458,-5.424331,-161.55838,-83.35708,-6.4812927,-57.51262,-6.0893917,-4.4078655,-3.7564797,-6.6322074,-69.77853,-7.2934732,-99.575874,-8.331546
-0.56017584,-136.39923,-6.5968523,-158.92165,-82.85727,-6.1942115,-56.24609,-5.8370786,-5.108096,-4.0754037,-7.492704,-68.42252,-6.9215035,-97.24775,-9.198753
-1.396178,-141.21072,-6.9114666,-164.63211,-87.0096,-7.458439,-58.48244,-7.2228227,-4.42189,-3.9784129,-7.146302,-71.17998,-8.033285,-100.28851,-10.703581
-1.807781,-153.3498,-6.172121,-178.65906,-95.90357,-10.351211,-64.1702,-10.31555,-2.737438,-3.912154,-5.5822067,-77.89926,-10.459031,-108.69655,-11.522613
-0.6457872,-156.70988,-4.5184994,-182.627,-98.84902,-10.987829,-65.48399,-11.01178,-2.7143455,-3.648748,-4.724264,-79.51261,-10.767739,-111.18305,-10.205371
-0.30633834,-150.9692,-4.275874,-176.12755,-95.57895,-9.494059,-62.399593,-9.448652,-4.0101514,-3.4993014,-5.491306,-76.19384,-9.12382,-107.50185,-8.068479
-1.3861724,-153.36935,-5.8718295,-178.93463,-95.43451,-8.310889,-63.33484,-7.683662,-4.924567,-4.4546833,-7.8823767,-77.32873,-8.079322,-109.79947,-8.025937
-1.9641333,-159.84016,-7.5538855,-186.31584,-96.348785,-8.69563,-66.352936,-7.602958,-4.0895324,-4.5543513,-8.51644,-80.23304,-8.682078,-115.23157,-9.531622
-1.0528976,-165.63733,-9.1535425,-192.91507,-96.97493,-9.043674,-69.08594,-7.5050783,-3.276812,-4.641143,-9.1033325,-82.8164,-9.241238,-120.1553,-10.954186
0.19237095,-164.04482,-8.701117,-191.09355,-94.030685,-8.639512,-68.04788,-7.341821,-3.792775,-4.487341,-8.459185,-81.159325,-8.799971,-119.424286,-10.488565
0.630255,-160.55296,-7.2140245,-187.17014,-91.570946,-8.388775,-65.99843,-7.5105314,-4.63647,-4.426995,-8.039261,-79.090065,-8.350476,-116.86656,-9.266821
1.0035546,-162.2116,-6.6449466,-189.06995,-92.570114,-8.9511385,-66.78888,-8.138817,-4.864135,-4.6528893,-8.811233,-80.1996,-8.729756,-118.13646,-8.915906
-0.33467993,-169.30719,-7.5961046,-197.14207,-97.15667,-9.658291,-70.3691,-8.4814825,-4.1763372,-4.9336557,-9.688829,-84.52112,-9.486977,-122.61268,-9.796555
-3.2666864,-168.35944,-8.393182,-196.03787,-97.98736,-8.92007,-69.84568,-7.467673,-3.4058058,-4.6142335,-8.61928,-84.10466,-9.0750885,-121.07378,-10.207948
-4.04847,-164.16528,-8.296547,-191.31927,-97.60702,-8.146133,-67.37177,-6.8323007,-3.6886241,-4.294103,-7.7246366,-81.48324,-8.425864,-117.061,-10.019535
-2.780171,-171.86331,-8.115619,-200.28685,-104.59656,-9.347914,-70.52884,-8.476948,-5.1652827,-4.902049,-9.433522,-85.46785,-9.196505,-121.82014,-10.484425
0.09187633,-183.42494,-7.986552,-213.82098,-113.30741,-10.60943,-75.344696,-9.845631,-5.6938343,-5.418797,-10.938673,-91.50479,-10.1424885,-129.47957,-10.868606
1.1107849,-182.69046,-8.083343,-213.21684,-113.8063,-9.566074,-74.28367,-8.489687,-3.6222916,-4.75304,-9.502704,-90.624916,-9.607234,-128.37785,-10.259889
1.0964873,-182.74754,-8.70483,-213.40504,-113.38451,-8.986341,-74.222755,-7.479486,-2.9222515,-4.451936,-8.581748,-90.47162,-9.37458,-128.6772,-10.367526
-0.48250365,-188.6483,-9.490115,-220.30875,-115.34564,-10.2850895,-77.42128,-8.689931,-4.691609,-5.363557,-10.088128,-93.84713,-10.222427,-133.87018,-11.795811
