"['-1', '-1', '-98', 1.5, 0]","['-1', '-1', '-98', 1.5, 0]","['-1', '-1', '-98', 1.5, 0]"
"['-1', '-1', '-98', 4.5, 0]","['-1', '-1', '-98', 1.5, 0]","['-1', '-1', '-98', 1.5, 0]"
"['-1', '-1', '-98', 9, 0]","['-1', '-1', '-98', 4.5, 0]","['-1', '-1', '-98', 1.5, 0]"
"['109', '209', '-98', 2, 0]","['-1', '-1', '-98', 9, 0]","['-1', '-1', '-98', 4.5, 0]"
"['109', '209', '-99', 2, 0]","['109', '209', '-98', 2, 0]","['-1', '-1', '-98', 9, 0]"
"['109', '209', '-102', 2, 0]","['109', '209', '-99', 2, 0]","['109', '209', '-98', 2, 0]"
"['109', '209', '-96', 2, 0]","['109', '209', '-102', 2, 0]","['109', '209', '-99', 2, 0]"
"['109', '209', '-96', 2, 0]","['109', '209', '-96', 2, 0]","['109', '209', '-102', 2, 0]"
"['109', '209', '-95', 2, 0]","['109', '209', '-96', 2, 0]","['109', '209', '-96', 2, 0]"
"['109', '209', '-94', 2, 0]","['109', '209', '-95', 2, 0]","['109', '209', '-96', 2, 0]"
"['109', '209', '-105', 2, 0]","['109', '209', '-94', 2, 0]","['109', '209', '-95', 2, 0]"
"['109', '209', '-85', 2, 0]","['109', '209', '-105', 2, 0]","['109', '209', '-94', 2, 0]"
"['109', '209', '-83', 2, 0]","['109', '209', '-85', 2, 0]","['109', '209', '-105', 2, 0]"
"['109', '209', '-74', 2, 0]","['109', '209', '-83', 2, 0]","['109', '209', '-85', 2, 0]"
"['109', '209', '-71', 2, 0]","['109', '209', '-74', 2, 0]","['109', '209', '-83', 2, 0]"
"['109', '209', '-65', 2, 0]","['109', '209', '-71', 2, 0]","['109', '209', '-74', 2, 0]"
"['109', '209', '-61', 2, 0]","['109', '209', '-65', 2, 0]","['109', '209', '-71', 2, 0]"
"['109', '209', '-55', 9, 0]","['109', '209', '-61', 2, 0]","['109', '209', '-65', 2, 0]"
"['109', '209', '-52', 2, 0]","['109', '209', '-55', 9, 0]","['109', '209', '-61', 2, 0]"
"['109', '209', '-49', 2, 0]","['109', '209', '-52', 2, 0]","['109', '209', '-55', 9, 0]"
"['109', '209', '-44', 2, 0]","['109', '209', '-49', 2, 0]","['109', '209', '-52', 2, 0]"
"['109', '209', '-40', 2, 0]","['109', '209', '-44', 2, 0]","['109', '209', '-49', 2, 0]"
"['111', '209', '-38', 4, 0]","['109', '209', '-40', 2, 0]","['109', '209', '-44', 2, 0]"
"['111', '209', '-34', 2, 0]","['111', '209', '-38', 4, 0]","['109', '209', '-40', 2, 0]"
"['121', '209', '-28', 2, 0]","['111', '209', '-34', 2, 0]","['111', '209', '-38', 4, 0]"
"['109', '209', '-26', 2, 0]","['121', '209', '-28', 2, 0]","['111', '209', '-34', 2, 0]"
"['109', '209', '-22', 2, 0]","['109', '209', '-26', 2, 0]","['121', '209', '-28', 2, 0]"
"['141', '209', '-19', 2, 0]","['109', '209', '-22', 2, 0]","['109', '209', '-26', 2, 0]"
"['153', '209', '-16', 2, 0]","['141', '209', '-19', 2, 0]","['109', '209', '-22', 2, 0]"
"['153', '209', '-16', 3.5, 0]","['153', '209', '-16', 2, 0]","['141', '209', '-19', 2, 0]"
"['171', '209', '-11', 2, 0]","['153', '209', '-16', 3.5, 0]","['153', '209', '-16', 2, 0]"
"['171', '209', '-9', 2, 0]","['171', '209', '-11', 2, 0]","['153', '209', '-16', 3.5, 0]"
"['177', '209', '-9', 2, 0]","['171', '209', '-9', 2, 0]","['171', '209', '-11', 2, 0]"
"['177', '209', '-9', 2, 0]","['177', '209', '-9', 2, 0]","['171', '209', '-9', 2, 0]"
"['187', '209', '-7', 2, 0]","['177', '209', '-9', 2, 0]","['177', '209', '-9', 2, 0]"
"['191', '209', '-7', 2, 0]","['187', '209', '-7', 2, 0]","['177', '209', '-9', 2, 0]"
"['191', '209', '-6', 2, 0]","['191', '209', '-7', 2, 0]","['187', '209', '-7', 2, 0]"
