7.701155e-07,2.544539e-05,1.4880313e-06,1.8169936e-07,4.5020206e-06,1.3264343e-05,5.604311e-06,7.3791903e-06
1.2238721e-05,2.3891462e-05,6.664871e-07,0.00015418392,9.576862e-06,2.9139379e-05,0.00013529202,5.3203944e-06
1.651955e-05,3.410732e-05,1.3716444e-06,2.8365776e-05,3.5700275e-06,1.0437331e-05,2.0009878e-05,5.55934e-05
4.1914172e-05,1.3184022e-06,8.442722e-08,2.2498332e-06,3.0198923e-06,1.8470533e-05,5.5607784e-06,2.7272788e-08
1.3948265e-06,1.6592294e-05,5.202506e-06,4.7209618e-08,1.8394223e-05,9.341132e-06,3.1960888e-06,6.964463e-06
3.7171416e-05,1.9922203e-05,1.1454092e-05,3.4788958e-05,2.502246e-06,7.374711e-08,6.649031e-09,7.078571e-05
2.1566514e-07,2.7192616e-06,7.9284666e-07,2.5527723e-07,1.4699215e-07,2.5864234e-05,8.468839e-06,1.0790099e-05
1.4183087e-05,7.791805e-06,3.1120098e-07,3.3118453e-05,1.7537322e-05,6.5703426e-07,1.2915967e-05,8.889993e-06
5.9438502e-05,2.9015123e-06,6.3954017e-06,1.0708033e-05,3.0746844e-05,9.624181e-06,1.3156102e-05,7.345649e-05
8.240921e-05,1.697609e-05,2.4385968e-06,2.0180259e-07,6.446188e-07,1.31723955e-05,7.3463684e-06,6.446112e-07
1.1693107e-06,0.00013362784,1.0500345e-05,6.329376e-06,1.2771469e-05,6.7189744e-06,1.056171e-05,1.9647463e-05
4.123278e-06,1.8905579e-06,1.8314837e-06,6.1241153e-06,7.717663e-07,3.3067304e-06,4.991608e-07,1.5345384e-05
1.51921695e-05,1.9581057e-06,9.754991e-06,3.7832579e-06,1.22139245e-05,6.501459e-05,1.306637e-05,1.942216e-05
9.298723e-08,9.294183e-06,6.319681e-05,4.7500404e-07,6.0893082e-05,8.3607046e-07,4.584511e-06,4.742692e-08
3.6735355e-07,2.674249e-06,1.3055369e-05,7.781296e-11,3.044005e-05,1.3626526e-06,5.02413e-06,1.3957883e-05
5.0505596e-06,1.0680541e-05,1.3136743e-05,0.00016712489,1.328017e-07,2.2566302e-07,5.273457e-06,3.3067272e-07
6.866482e-06,7.879577e-07,1.3083972e-05,4.5871115e-05,1.0193732e-05,1.5826785e-05,4.0518065e-05,1.6223044e-10
3.8680496e-06,9.403783e-06,2.4859574e-07,1.0427112e-06,5.415255e-06,9.3893686e-07,2.6835655e-06,1.4211562e-06
8.048402e-06,9.005045e-06,7.912572e-07,3.6477908e-07,1.1780965e-06,9.501846e-07,1.1125942e-05,5.3660387e-05
0.00011560158,3.0109975e-06,3.9977695e-05,2.6356899e-08,4.1246653e-06,5.7293937e-06,3.052868e-08,1.724492e-06
1.1842809e-07,7.301735e-06,8.151339e-07,6.5727904e-06,1.8668678e-05,2.9484514e-07,1.9004319e-06,1.4355551e-05
