-94,-0.04444444444444451,40
-94,-0.04444444444444451,40
-94,-0.04444444444444451,40
-95,-0.06666666666666665,40
-94,-0.05555555555555558,39
-95,-0.07777777777777772,39
-95,-0.07777777777777772,39
-96,-0.10000000000000009,39
-90,-0.03333333333333344,40
-74,0.1333333333333333,39
-74,0.1333333333333333,39
-60,0.2777777777777778,39
-60,0.2777777777777778,39
-46,0.4222222222222223,41
-46,0.4222222222222223,41
-34,0.5444444444444445,39
-34,0.5444444444444445,39
-23,0.6555555555555556,39
-23,0.6555555555555556,39
-6,0.8444444444444444,39
-7,0.8222222222222222,39
6,0.9666666666666667,39
5,0.9444444444444444,39
18,0.9111111111111111,39
26,0.8333333333333334,39
26,0.8333333333333334,39
39,0.7,39
39,0.7,39
48,0.6,40
47,0.6222222222222222,40
52,0.5666666666666667,40
56,0.5222222222222221,40
55,0.5444444444444445,40
60,0.48888888888888893,40
64,0.4555555555555556,40
64,0.4555555555555556,40
65,0.4444444444444444,40
63,0.4666666666666667,40
62,0.48888888888888893,40
62,0.48888888888888893,40
62,0.48888888888888893,40
60,0.5222222222222221,40
59,0.5333333333333333,40
57,0.5555555555555556,40
57,0.5555555555555556,40
56,0.5777777777777777,40
53,0.6111111111111112,40
53,0.6111111111111112,40
49,0.6555555555555556,40
49,0.6555555555555556,40
46,0.7,40
45,0.7111111111111111,40
47,0.6888888888888889,40
41,0.7555555555555555,40
42,0.7444444444444445,40
41,0.7555555555555555,40
41,0.7555555555555555,40
39,0.7777777777777778,40
39,0.7777777777777778,40
35,0.8222222222222222,40
37,0.8,40
37,0.8,40
35,0.8222222222222222,40
34,0.8333333333333334,40
34,0.8333333333333334,40
34,0.8333333333333334,40
34,0.8333333333333334,40
34,0.8333333333333334,40
37,0.8,40
37,0.8,40
36,0.8111111111111111,40
36,0.8111111111111111,40
34,0.8333333333333334,40
34,0.8333333333333334,40
33,0.8444444444444444,40
34,0.8222222222222222,40
37,0.7888888888888889,40
37,0.7888888888888889,40
35,0.8111111111111111,40
37,0.7888888888888889,40
38,0.7666666666666666,40
34,0.8111111111111111,40
31,0.8444444444444444,40
