7.280497997999191284e-02,1.816397756338119507e-01,-1.559223085641860962e-01,2.445809692144393921e-01,-8.396123349666595459e-02,-2.283714562654495239e-01,-5.993236321955919266e-03,3.110769018530845642e-02,-2.958053648471832275e-01,1.920411735773086548e-02,5.398341417312622070e-01,-4.452830851078033447e-01,-1.000441387295722961e-01,1.955910176038742065e-01,-3.943105041980743408e-01,1.449694186449050903e-01,3.690109252929687500e-01,6.674387305974960327e-02,-1.216008048504590988e-02,-3.434488773345947266e-01,-4.976816475391387939e-01,-3.803476989269256592e-01,9.315414726734161377e-02,1.766419708728790283e-01,2.037967294454574585e-01,-1.897889524698257446e-01,-1.818441227078437805e-02,3.882050812244415283e-01,-1.058298721909523010e-01,-4.230948984622955322e-01
-3.572741448879241943e-01,-3.368577361106872559e-01,1.408920064568519592e-02,-2.212302237749099731e-01,1.352722197771072388e-01,-1.715136766433715820e-01,9.838007390499114990e-03,1.547915637493133545e-01,-6.337901204824447632e-02,-3.681017756462097168e-01,2.473221421241760254e-01,3.598930239677429199e-01,-1.249129027128219604e-01,1.568088382482528687e-01,-4.659036993980407715e-01,-4.252306651324033737e-03,-6.343910843133926392e-02,4.403812289237976074e-01,5.208626389503479004e-02,-5.052511692047119141e-01,2.453579902648925781e-01,1.641389131546020508e-01,6.068778038024902344e-02,4.787992313504219055e-02,2.663785219192504883e-01,-4.738535284996032715e-01,1.958357840776443481e-01,-8.093917369842529297e-02,2.883835136890411377e-01,1.881932616233825684e-01
-1.756123155355453491e-01,1.978847384452819824e-01,-1.794220507144927979e-01,-3.635033965110778809e-01,2.527051568031311035e-01,-5.145200490951538086e-01,-1.858493685722351074e-01,-3.369062542915344238e-01,-3.515791893005371094e-01,3.882589638233184814e-01,5.501849055290222168e-01,-3.832131326198577881e-01,-1.083959490060806274e-01,2.910996675491333008e-01,-2.800414524972438812e-02,-7.432270050048828125e-02,8.260607719421386719e-02,-9.958576411008834839e-02,-1.883897483348846436e-01,3.462558090686798096e-01,-2.260384857654571533e-01,-1.283396780490875244e-02,1.513217687606811523e-01,4.494847655296325684e-01,2.870770692825317383e-01,-3.610813617706298828e-01,-1.644853800535202026e-01,-8.555234223604202271e-02,-1.690827496349811554e-02,5.281151086091995239e-02
-4.291599988937377930e-01,-3.374987840652465820e-01,5.115647315979003906e-01,-3.235138952732086182e-01,5.717242509126663208e-02,-1.410676091909408569e-01,-3.585635917261242867e-03,-2.384679466485977173e-01,5.339720100164413452e-02,3.517636060714721680e-01,5.099515318870544434e-01,2.931057810783386230e-01,-1.295494437217712402e-01,1.182992607355117798e-01,-6.535702198743820190e-02,1.839277744293212891e-01,-2.019693851470947266e-01,4.205115735530853271e-01,-4.165860116481781006e-01,1.374709457159042358e-01,-6.547846645116806030e-02,2.305164635181427002e-01,8.643673360347747803e-02,1.360357105731964111e-01,-2.416533678770065308e-01,-1.239083260297775269e-01,2.625243067741394043e-01,2.071964889764785767e-01,3.734552562236785889e-01,-3.031793832778930664e-01
3.654813766479492188e-01,1.201075613498687744e-01,2.956841289997100830e-01,2.140179127454757690e-01,2.267699688673019409e-01,2.378374934196472168e-01,5.971759557723999023e-01,5.505817532539367676e-01,-1.629133126698434353e-03,-3.462546691298484802e-02,1.681190729141235352e-02,3.093683123588562012e-01,6.294180452823638916e-02,2.140780985355377197e-01,-9.085995703935623169e-02,-2.745926082134246826e-01,-2.602884769439697266e-01,3.432201445102691650e-01,-4.339705407619476318e-01,1.731800138950347900e-01,1.649765968322753906e-01,-1.140075102448463440e-01,7.619796320796012878e-03,1.872045546770095825e-02,2.931519970297813416e-02,-9.768456965684890747e-02,1.757107824087142944e-01,-2.443212270736694336e-01,2.303249239921569824e-01,-3.816422820091247559e-02
-4.155520796775817871e-01,1.858938857913017273e-02,-5.303177237510681152e-02,-1.691912114620208740e-01,-3.845779299736022949e-01,-9.117814153432846069e-02,2.782703936100006104e-01,-2.155630588531494141e-01,4.875083267688751221e-01,-3.618993163108825684e-01,1.882565394043922424e-02,-2.119169831275939941e-01,7.641420233994722366e-03,-2.341118305921554565e-01,3.771575391292572021e-01,4.843371920287609100e-03,-1.776760220527648926e-01,-1.662586182355880737e-01,6.611064821481704712e-02,9.063021093606948853e-02,-4.064103662967681885e-01,2.092741616070270538e-02,-1.944915391504764557e-02,-4.463955387473106384e-02,-6.043830513954162598e-02,-1.598264873027801514e-01,-1.151769310235977173e-01,-1.917777806520462036e-01,-5.039669275283813477e-01,-3.161964118480682373e-01
4.820184409618377686e-01,2.399118840694427490e-01,1.924764364957809448e-01,-1.701038181781768799e-01,1.138847246766090393e-01,3.711627125740051270e-01,-3.331725895404815674e-01,-4.197303354740142822e-01,2.145966291427612305e-01,-3.653166890144348145e-01,1.902969628572463989e-01,5.722671151161193848e-01,-3.112597204744815826e-02,1.841643899679183960e-01,9.591165930032730103e-02,4.050233066082000732e-01,4.812572002410888672e-01,-2.901788353919982910e-01,-1.542763411998748779e-01,-5.499344468116760254e-01,2.868611514568328857e-01,-5.983158200979232788e-02,9.780256077647209167e-03,-3.806300163269042969e-01,-3.486540317535400391e-01,2.677124142646789551e-01,3.344726860523223877e-01,-3.753568977117538452e-02,-3.704666793346405029e-01,7.277905941009521484e-02
-3.050593733787536621e-01,2.089083939790725708e-01,-5.520116686820983887e-01,2.370977252721786499e-01,-2.840145528316497803e-01,-3.308994770050048828e-01,-3.108032047748565674e-01,-2.565717995166778564e-01,-1.715599149465560913e-01,-5.476656928658485413e-02,-1.931980103254318237e-01,-1.730166077613830566e-01,-2.619990408420562744e-01,4.129179567098617554e-02,-1.566824764013290405e-01,-5.582033470273017883e-02,-2.258328944444656372e-01,-2.354963868856430054e-01,4.291127622127532959e-01,-2.849885635077953339e-02,2.743005454540252686e-01,-8.302487432956695557e-03,-1.354451011866331100e-02,2.449017763137817383e-01,-2.184994071722030640e-01,-2.676624357700347900e-01,-4.034693241119384766e-01,3.156814575195312500e-01,1.239458695054054260e-01,-3.041454032063484192e-02
-2.765461504459381104e-01,5.047091469168663025e-02,1.313772052526473999e-01,-2.460934072732925415e-01,-2.534701228141784668e-01,-2.544362246990203857e-01,4.828625544905662537e-02,-2.777636945247650146e-01,-2.966459989547729492e-01,-6.090080142021179199e-01,1.798220537602901459e-02,2.583841420710086823e-02,-6.445226818323135376e-02,3.182875216007232666e-01,3.922067880630493164e-01,-4.186891317367553711e-01,9.610922634601593018e-02,1.335396319627761841e-01,-5.265876650810241699e-03,3.691677749156951904e-01,3.470026850700378418e-01,-2.033302485942840576e-01,4.555493220686912537e-02,2.419310510158538818e-01,3.790733218193054199e-02,-5.615345239639282227e-01,2.806037962436676025e-01,-2.817959785461425781e-01,-5.603529214859008789e-01,-2.050082534551620483e-01
2.124751657247543335e-01,1.172820329666137695e-01,-2.700663506984710693e-01,-1.263013482093811035e-01,3.334923386573791504e-01,8.025367558002471924e-02,-1.078088581562042236e-01,1.131833866238594055e-01,2.923225760459899902e-01,8.707958459854125977e-02,2.676023840904235840e-01,-1.111315935850143433e-01,-2.896005809307098389e-01,-4.169583693146705627e-02,5.342047810554504395e-01,-1.850391179323196411e-01,3.996248543262481689e-01,1.448062062263488770e-01,8.908133208751678467e-02,3.707687854766845703e-01,-1.549588888883590698e-01,1.053286939859390259e-01,-5.107683539390563965e-01,2.237852364778518677e-01,2.753079123795032501e-02,-1.502573341131210327e-01,-2.590042911469936371e-02,4.354448318481445312e-01,6.748312152922153473e-03,5.092744827270507812e-01
