141.29613,145.93181,-388.80246,-9.843617,-17.145174,-70.180725,,0,1,2,3,4,5
126.18924,128.65576,-347.13925,-7.976215,-15.08219,-61.40265,,,,,,,
127.66244,128.88303,-348.22342,-8.35644,-15.974788,-62.16842,,,,,,,
131.15802,132.36992,-358.49866,-8.687029,-16.548658,-64.76976,,,,,,,
131.16061,133.207,-361.56372,-8.246017,-15.725804,-65.23524,,,,,,,
129.77805,133.5426,-362.9698,-7.976206,-14.953814,-64.62064,,,,,,,
126.01853,130.70041,-355.6262,-8.072338,-14.8750925,-62.74878,,,,,,,
124.86167,129.53262,-353.25845,-8.523288,-15.926067,-62.563766,,,,,,,
127.13714,131.83043,-357.5937,-8.709055,-16.63607,-63.59654,,,,,,,
129.11295,133.87912,-360.7526,-8.323245,-16.147379,-64.09368,,,,,,,
128.77571,133.13962,-355.87128,-7.7584906,-15.092316,-63.28733,,,,,,,
129.41608,133.0669,-352.74857,-7.8495994,-14.980978,-63.529926,,,,,,,
130.1128,133.60608,-352.16504,-8.5731125,-15.646965,-64.02929,,,,,,,
129.20955,132.84106,-350.3863,-8.66924,-16.1222,-63.431087,,,,,,,
128.14726,132.20738,-351.4719,-8.267155,-15.97283,-62.746223,,,,,,,
128.36095,133.77483,-358.43616,-8.005107,-15.662722,-63.385513,,,,,,,
128.36105,134.90364,-363.63803,-8.049736,-15.533757,-64.31462,,,,,,,
125.830154,132.28445,-358.20148,-8.230583,-15.42083,-63.504448,,,,,,,
123.54512,129.41554,-352.29578,-8.359039,-15.197508,-62.53522,,,,,,,
122.881325,128.59041,-350.23886,-8.166649,-14.905041,-62.10513,,,,,,,
118.04124,123.51251,-336.042,-7.4136324,-14.22328,-59.436203,,,,,,,
113.346344,118.69266,-322.5108,-6.862487,-13.834349,-56.977036,,,,,,,
120.74968,126.0264,-342.77353,-7.629862,-14.939835,-60.677948,,,,,,,
129.74881,135.67273,-368.62296,-8.621052,-16.083195,-65.39515,,,,,,,
126.04575,132.27325,-358.13455,-8.4072075,-15.457471,-63.688293,,,,,,,
125.174904,131.86414,-356.50952,-8.197707,-15.048648,-63.316467,,,,,,,
126.9125,133.31857,-360.71646,-8.095418,-15.092062,-63.77242,,,,,,,
127.50987,133.58333,-362.5813,-8.098988,-15.212188,-63.980164,,,,,,,
126.429115,132.07469,-359.72537,-8.183321,-15.384919,-63.4166,,,,,,,
123.758705,129.26466,-352.65045,-8.245015,-15.370738,-62.207283,,,,,,,
123.140976,128.65034,-351.41702,-8.245152,-15.372463,-62.22513,,,,,,,
124.72553,130.61823,-355.5963,-8.017058,-15.168325,-63.0697,,,,,,,
128.7389,134.66441,-365.7475,-8.154438,-15.331827,-64.84778,,,,,,,
126.61781,132.68538,-359.53482,-8.009121,-15.182367,-63.704422,,,,,,,
126.28383,132.24408,-357.5096,-8.124626,-15.487705,-63.295876,,,,,,,
123.14078,129.36378,-349.68967,-8.169494,-15.316792,-61.759163,,,,,,,
124.93639,131.32695,-355.63977,-8.238902,-15.309486,-62.925125,,,,,,,
125.57108,131.93935,-358.60114,-8.137905,-15.112596,-63.64267,,,,,,,
126.93418,132.47374,-362.00262,-8.231398,-15.395819,-64.45225,,,,,,,
125.82346,131.00453,-357.71725,-8.153904,-15.440944,-63.555504,,,,,,,
124.46106,129.90251,-353.35742,-8.067579,-15.417767,-62.363995,,,,,,,
125.49845,131.61847,-356.73456,-8.066378,-15.507649,-62.815876,,,,,,,
125.74495,132.33159,-358.0971,-8.072475,-15.334568,-63.20038,,,,,,,
128.44534,134.86661,-364.83707,-8.45876,-15.581004,-64.725395,,,,,,,
127.57107,133.63045,-361.8478,-8.432614,-15.468105,-64.40834,,,,,,,
123.57661,129.38966,-351.1175,-7.8505306,-14.896769,-62.440083,,,,,,,
124.09725,129.02959,-351.05798,-7.8092885,-14.804763,-62.635986,,,,,,,
122.03934,126.23937,-345.25452,-7.9462967,-14.85445,-61.52753,,,,,,,
113.84186,117.93284,-324.24774,-7.405798,-14.021409,-57.089684,,,,,,,
118.497635,123.764626,-340.1076,-7.587858,-14.586376,-59.23651,,,,,,,
128.08621,133.97899,-367.64517,-8.290305,-15.855513,-63.973568,,,,,,,
127.152725,132.29193,-362.8583,-8.343708,-15.744613,-63.756733,,,,,,,
127.19368,132.23325,-363.47946,-8.206254,-15.454637,-64.12479,,,,,,,
123.86582,129.592,-356.78314,-7.7753215,-14.640443,-62.610344,,,,,,,
121.93471,127.29132,-350.76816,-7.8153234,-14.7573185,-61.85806,,,,,,,
122.99,127.20179,-350.98462,-8.262972,-15.393976,-62.740894,,,,,,,
124.57805,127.80022,-352.07443,-8.423158,-15.68428,-63.193264,,,,,,,
123.99144,127.7028,-349.71744,-7.9800186,-15.090576,-62.23506,,,,,,,
122.430786,127.96998,-347.22348,-7.542245,-14.442482,-60.977478,,,,,,,
122.20624,129.57082,-348.46902,-7.666412,-14.516969,-61.000477,,,,,,,
118.015076,126.48384,-338.92697,-7.7636914,-14.498973,-59.56813,,,,,,,
114.402756,122.216835,-327.97296,-7.7513847,-14.309477,-58.06398,,,,,,,
115.49884,121.889496,-328.21423,-7.772353,-14.474033,-59.096558,,,,,,,
120.26614,124.957695,-337.0135,-7.7610984,-14.728706,-61.242893,,,,,,,
123.91227,127.475296,-345.50684,-7.597608,-14.599617,-62.490593,,,,,,,
124.45341,127.96977,-348.7274,-7.7411647,-14.4106655,-61.86358,,,,,,,
122.98722,127.31306,-349.27966,-8.159856,-14.865676,-60.93522,,,,,,,
122.040565,127.844345,-351.421,-8.398208,-15.290804,-60.885994,,,,,,,
120.3227,127.45804,-351.20877,-8.407905,-15.445513,-60.426186,,,,,,,
116.44813,123.138794,-340.9019,-8.06291,-14.787375,-58.367897,,,,,,,
115.74685,121.31406,-336.27646,-7.782447,-14.367022,-57.7554,,,,,,,
118.72024,122.699234,-340.34888,-8.075301,-14.733376,-59.03631,,,,,,,
122.65763,125.76978,-349.141,-8.447156,-15.387785,-60.993263,,,,,,,
124.86369,128.0654,-355.53516,-8.320369,-15.453996,-61.722557,,,,,,,
121.66442,126.56997,-349.4621,-7.8505983,-14.872513,-60.219055,,,,,,,
121.69099,127.504,-350.38828,-8.215085,-15.06242,-60.73413,,,,,,,
115.55957,121.81694,-333.4887,-8.111652,-14.625137,-58.21143,,,,,,,
102.43088,108.86631,-298.2439,-7.0108814,-12.912969,-51.724045,,,,,,,
104.36069,111.1335,-306.22928,-6.9771214,-13.037066,-52.342953,,,,,,,
109.26184,115.779305,-320.5016,-7.5238614,-13.646483,-54.68396,,,,,,,
110.40097,115.49398,-321.5377,-7.5894284,-14.185361,-55.36173,,,,,,,
109.16302,112.21808,-313.61765,-7.3981676,-14.077338,-54.693012,,,,,,,
116.544136,118.57818,-332.9906,-7.766283,-14.39449,-58.00698,,,,,,,
121.55738,123.8012,-347.91296,-8.067508,-14.328085,-59.78023,,,,,,,
121.111984,124.276184,-348.92535,-8.155113,-14.699835,-59.65668,,,,,,,
122.60264,125.650154,-353.01794,-8.661854,-15.795688,-60.880424,,,,,,,
123.85338,127.188034,-356.52304,-8.826366,-16.173857,-62.29033,,,,,,,
121.75806,126.49505,-352.75412,-8.116943,-15.196666,-61.576717,,,,,,,
115.51149,121.921234,-338.8235,-7.271637,-13.745965,-58.358727,,,,,,,
109.71286,117.034325,-322.89532,-7.436107,-13.42328,-55.175182,,,,,,,
108.26638,115.95595,-317.23154,-7.9212465,-14.165868,-54.33683,,,,,,,
110.478615,117.49561,-320.19827,-7.97608,-14.784928,-55.37763,,,,,,,
109.021576,115.429,-314.83115,-7.1421423,-13.946091,-54.357254,,,,,,,
106.51249,112.49474,-308.44394,-6.4856987,-12.673067,-52.904465,,,,,,,
108.12818,113.21841,-311.95737,-7.067361,-12.620584,-53.871174,,,,,,,
112.414505,115.84731,-321.27002,-8.176079,-13.796798,-56.384644,,,,,,,
114.11557,116.584785,-324.2513,-8.304359,-14.924331,-57.28752,,,,,,,
118.147644,120.42429,-336.12192,-7.7248883,-15.329613,-59.01385,,,,,,,
115.70342,118.74776,-331.6441,-7.034795,-14.0594015,-57.18676,,,,,,,
115.60953,119.48057,-333.66263,-7.71836,-13.5973215,-57.109207,,,,,,,
119.60277,123.76718,-345.26758,-8.88664,-14.667549,-59.37303,,,,,,,
124.16116,128.90079,-357.81586,-9.195915,-16.159225,-61.959106,,,,,,,
124.33398,130.2701,-359.81924,-8.300926,-16.268295,-62.324337,,,,,,,
123.27381,129.91093,-356.74484,-7.5616837,-15.405973,-61.78734,,,,,,,
124.22658,130.59897,-357.88422,-8.0623255,-14.969858,-62.012417,,,,,,,
121.2107,127.34346,-349.85373,-8.494756,-14.66071,-60.26339,,,,,,,
119.56339,124.89107,-344.99564,-8.761519,-14.999136,-59.359005,,,,,,,
120.7861,124.51764,-346.31726,-8.577116,-15.619096,-60.081615,,,,,,,
125.313736,128.42776,-359.20618,-8.328546,-16.098433,-62.73638,,,,,,,
126.78167,130.82086,-365.71945,-8.085252,-15.505958,-63.45149,,,,,,,
122.92986,129.19775,-358.8382,-8.084431,-14.654859,-61.326496,,,,,,,
122.520615,130.35811,-359.12186,-8.814752,-14.761438,-61.225674,,,,,,,
124.64824,132.90012,-364.05566,-9.28119,-15.774766,-62.655167,,,,,,,
123.4562,131.04219,-358.72906,-8.571782,-16.148064,-62.000378,,,,,,,
122.05733,128.363,-352.76993,-7.7778325,-15.686381,-60.97168,,,,,,,
124.314514,128.8785,-355.55823,-8.054228,-15.356085,-61.76446,,,,,,,
126.64901,129.35623,-357.42776,-8.870377,-15.287554,-62.808655,,,,,,,
127.31971,129.6233,-358.74075,-9.164902,-15.564245,-63.02055,,,,,,,
127.43901,129.56728,-359.87332,-9.266355,-15.741199,-63.14382,,,,,,,
124.68856,126.86798,-355.08374,-8.781534,-15.270909,-61.803288,,,,,,,
122.14666,124.63394,-349.45554,-8.374442,-14.943982,-60.61636,,,,,,,
124.073685,126.50704,-355.40826,-8.834372,-15.326964,-62.245667,,,,,,,
127.38381,129.44576,-364.67484,-9.6118,-15.82389,-64.72954,,,,,,,
129.38457,131.35399,-369.86484,-9.643815,-15.853169,-65.60619,,,,,,,
128.88824,130.86018,-368.2058,-8.976514,-15.523546,-64.454666,,,,,,,
128.37918,130.40378,-365.64862,-8.794849,-15.598685,-63.37717,,,,,,,
128.27899,130.09908,-363.6468,-9.496043,-15.96685,-63.18798,,,,,,,
131.2938,132.58897,-369.36526,-10.126601,-16.33838,-64.79551,,,,,,,
130.50215,131.95662,-367.01898,-9.472087,-15.812339,-64.70362,,,,,,,
127.37803,129.49611,-359.67947,-8.560343,-15.223949,-63.449368,,,,,,,
126.44978,129.17583,-357.97025,-8.693955,-15.585278,-63.66395,,,,,,,
126.17387,129.48953,-357.2877,-9.544445,-16.169624,-64.307,,,,,,,
129.13618,132.94528,-365.5278,-10.193288,-16.544355,-65.72202,,,,,,,
129.55807,133.20111,-366.7259,-9.469849,-15.705809,-65.07916,,,,,,,
126.449196,129.25368,-357.91376,-8.351915,-14.661057,-62.11344,,,,,,,
126.58383,128.8626,-358.56857,-8.316999,-15.26436,-61.63846,,,,,,,
127.17938,128.49127,-360.17682,-9.546142,-16.454075,-62.054985,,,,,,,
129.52959,130.79652,-368.33194,-10.346886,-16.916742,-64.37911,,,,,,,
126.87104,128.57306,-364.4653,-9.402666,-15.626453,-63.712307,,,,,,,
123.8692,126.43592,-360.88022,-8.143718,-14.204262,-62.278603,,,,,,,
120.973,124.07328,-354.68634,-8.243076,-13.746707,-60.907642,,,,,,,
121.62893,124.54618,-356.17676,-9.695752,-14.774307,-61.574272,,,,,,,
126.66646,128.99498,-368.14383,-10.765974,-17.047533,-64.68855,,,,,,,
129.61563,130.80643,-371.7705,-10.168594,-17.595327,-66.25189,,,,,,,
130.15468,130.33424,-367.64682,-8.476253,-16.551212,-65.53887,,,,,,,
128.87642,129.10806,-360.3737,-7.890992,-14.677576,-63.469505,,,,,,,
129.73218,130.2546,-359.84174,-8.79173,-14.120206,-63.065384,,,,,,,
132.09021,133.34561,-364.71115,-10.51085,-15.009121,-63.990253,,,,,,,
132.65613,135.30962,-368.3822,-10.746377,-16.758297,-65.20342,,,,,,,
131.58296,135.69484,-369.90112,-9.598521,-17.394836,-65.447815,,,,,,,
128.03697,132.85182,-365.5747,-8.274821,-16.44517,-64.256226,,,,,,,
125.53155,130.81711,-364.89944,-8.473486,-15.031064,-63.638786,,,,,,,
123.701775,129.3629,-364.57294,-9.70289,-14.651146,-63.39536,,,,,,,
125.232475,130.4669,-370.95813,-10.4291315,-15.632996,-64.73352,,,,,,,
125.87065,129.63591,-370.4943,-9.6665125,-16.6183,-64.98604,,,,,,,
125.093735,126.9188,-363.05148,-8.492249,-16.53573,-63.938778,,,,,,,
126.00144,125.8039,-359.7782,-8.454944,-15.840446,-63.7598,,,,,,,
129.10678,127.162994,-363.1571,-9.530047,-15.102383,-64.33029,,,,,,,
131.5375,129.41895,-367.41443,-10.126354,-15.094733,-64.24611,,,,,,,
131.12758,130.31953,-366.29898,-9.458202,-15.541641,-63.20874,,,,,,,
129.86497,131.00372,-364.64117,-8.835234,-16.365105,-62.752804,,,,,,,
128.12215,131.33348,-362.2176,-8.990257,-16.648058,-62.647896,,,,,,,
127.009285,131.95163,-362.32092,-9.431117,-15.928517,-63.64459,,,,,,,
126.360886,132.9559,-365.40237,-9.5013895,-14.884941,-64.26281,,,,,,,
125.80049,132.83562,-367.10703,-9.136063,-14.562439,-63.962498,,,,,,,
125.69596,132.30687,-367.73648,-8.965091,-15.414869,-64.314575,,,,,,,
