125.66012,137.57251,-362.31836,-12.299471,-16.034948,-67.56486,,0,1,2,3,4,5
128.38849,132.86264,-354.38504,-8.814605,-15.68962,-63.367676,,125.1730081,129.00518,-347.3253573,-8.920541359,-15.09890377,-62.39447135
121.09266,126.07362,-336.83325,-8.185048,-14.969944,-59.626682,,,,,,,
100.21216,104.45438,-278.94315,-6.5188527,-12.63399,-49.4348,,,,,,,
92.31354,95.97995,-255.43526,-6.148611,-11.692292,-45.617435,,,,,,,
93.8087,97.23328,-257.98245,-6.3561254,-11.506736,-46.585964,,,,,,,
92.59448,96.000046,-255.00847,-6.0272193,-10.725846,-45.94606,,,,,,,
92.640015,96.34098,-257.2727,-5.6003947,-10.376436,-45.68902,,,,,,,
94.9845,98.9761,-265.77588,-5.880484,-11.083219,-46.723774,,,,,,,
98.43413,102.17067,-275.4246,-6.9439406,-12.479472,-48.47393,,,,,,,
113.33521,116.46558,-314.70837,-8.760623,-15.381493,-56.152397,,,,,,,
120.3491,121.95826,-329.7531,-8.951419,-16.101597,-60.14785,,,,,,,
125.79809,126.89719,-342.59637,-8.172793,-15.58796,-62.990578,,,,,,,
129.76004,130.7229,-353.85385,-7.500152,-14.227648,-64.75615,,,,,,,
129.59422,130.76726,-356.3096,-7.534246,-13.865979,-64.12989,,,,,,,
126.605156,129.38177,-353.08447,-8.398495,-14.232011,-61.932667,,,,,,,
123.66131,127.43508,-346.95844,-9.60009,-15.492268,-59.87628,,,,,,,
122.78839,127.09958,-344.05167,-9.929216,-17.0094,-59.231613,,,,,,,
123.869225,128.09167,-344.2015,-9.096275,-17.377312,-59.88552,,,,,,,
124.5946,129.26665,-343.75797,-7.557862,-16.592665,-61.307552,,,,,,,
124.60568,130.01079,-343.9218,-7.170268,-14.827154,-61.96971,,,,,,,
124.02262,130.42418,-344.7692,-7.926673,-13.507968,-61.947155,,,,,,,
124.2628,130.83412,-345.634,-9.3496685,-13.409523,-61.98779,,,,,,,
124.51226,130.6747,-344.42084,-9.889829,-14.319621,-62.40179,,,,,,,
125.47504,130.56168,-343.53622,-9.171376,-15.949341,-62.768894,,,,,,,
123.4546,127.82325,-337.2431,-7.56311,-16.27862,-61.334248,,,,,,,
122.57969,126.667885,-336.81592,-7.053653,-15.749833,-60.20127,,,,,,,
123.96344,128.41481,-342.97336,-7.7953434,-14.883337,-60.838223,,,,,,,
124.84201,129.2857,-346.73477,-9.280422,-14.446463,-61.83296,,,,,,,
124.075676,128.61118,-345.6275,-9.659115,-14.6921,-62.01994,,,,,,,
121.79384,126.6142,-342.2124,-8.724858,-15.077194,-61.00613,,,,,,,
120.02441,124.797646,-338.13315,-7.4451213,-15.255252,-59.595016,,,,,,,
118.41758,122.33948,-332.3484,-7.0836277,-15.03236,-58.677895,,,,,,,
123.43032,125.95934,-343.072,-8.146658,-15.196641,-61.149918,,,,,,,
127.102135,129.5135,-351.80066,-9.3605585,-15.036297,-62.84739,,,,,,,
125.5782,128.88902,-348.56873,-9.26848,-14.614777,-61.835342,,,,,,,
123.55074,127.60176,-343.43054,-8.407467,-14.925631,-60.84549,,,,,,,
121.921875,126.29337,-338.53494,-7.6524086,-15.543311,-60.367893,,,,,,,
120.58231,125.82467,-335.93515,-7.86242,-15.488504,-60.21315,,,,,,,
121.25389,127.30489,-338.61334,-8.719857,-14.9747,-60.779522,,,,,,,
122.58366,128.48543,-340.95547,-8.9551525,-14.616936,-61.163017,,,,,,,
121.46385,126.91459,-337.37198,-8.421687,-14.475284,-60.335026,,,,,,,
120.98864,125.501656,-335.2614,-7.823491,-14.705557,-59.77203,,,,,,,
122.69694,126.99796,-339.88568,-8.0772705,-15.273327,-60.7475,,,,,,,
122.416595,126.87843,-339.43768,-8.394663,-15.286932,-60.85061,,,,,,,
119.047424,123.70623,-331.21423,-8.366699,-14.511051,-59.157303,,,,,,,
120.313545,125.01822,-334.658,-8.395059,-14.330526,-59.592495,,,,,,,
121.79535,126.566124,-338.07684,-8.22647,-14.697471,-60.11497,,,,,,,
121.064026,125.73994,-335.32175,-7.9226017,-14.878119,-59.749138,,,,,,,
123.57141,128.222,-341.8405,-8.141763,-15.373701,-61.12792,,,,,,,
126.18051,131.07376,-349.94125,-8.68398,-15.571108,-62.59104,,,,,,,
128.70825,133.02707,-356.57477,-8.963043,-15.609242,-63.9246,,,,,,,
125.50936,129.3812,-348.5882,-8.836701,-15.036978,-62.530815,,,,,,,
122.834076,126.64328,-342.20746,-8.435419,-14.798499,-61.242126,,,,,,,
125.14623,128.9166,-349.5729,-8.597313,-15.3619795,-62.401005,,,,,,,
127.518234,131.85997,-357.11218,-8.944306,-15.660473,-63.62681,,,,,,,
129.53716,134.06717,-361.925,-9.247792,-15.738764,-64.410324,,,,,,,
130.07602,134.81784,-362.2208,-9.176786,-15.75632,-64.65677,,,,,,,
127.95136,133.15143,-356.38376,-8.772839,-15.4954815,-63.858143,,,,,,,
125.962425,130.953,-349.61044,-8.557086,-15.150961,-63.069035,,,,,,,
124.65656,128.65369,-344.3556,-8.383568,-14.898191,-62.167824,,,,,,,
124.34662,127.81026,-344.36215,-8.485128,-14.945033,-61.46007,,,,,,,
126.05451,129.99971,-351.57346,-8.9515705,-15.45126,-62.210457,,,,,,,
126.90306,131.11278,-355.29446,-9.174763,-15.772537,-63.04141,,,,,,,
128.03627,132.75705,-359.5312,-9.109802,-15.751274,-64.458496,,,,,,,
126.414505,131.63632,-357.5913,-8.507994,-15.1965685,-63.925644,,,,,,,
123.769264,128.2295,-350.00134,-7.956536,-14.6633,-61.887695,,,,,,,
123.576706,126.70512,-346.9573,-8.424638,-14.98632,-61.410854,,,,,,,
128.58298,129.86646,-356.85718,-9.492233,-16.057508,-64.030594,,,,,,,
131.46669,131.76091,-361.74786,-9.657008,-16.337418,-65.49395,,,,,,,
130.55794,131.41226,-358.86005,-8.80614,-15.556592,-64.721115,,,,,,,
129.17133,131.92946,-357.69278,-8.185603,-15.122076,-64.051765,,,,,,,
125.84114,130.68607,-351.57047,-8.34255,-14.817246,-62.66896,,,,,,,
120.44437,127.04648,-339.81287,-8.714779,-14.614355,-60.276257,,,,,,,
116.70621,123.46431,-329.54395,-8.656716,-14.534161,-58.7287,,,,,,,
120.7158,127.087814,-338.84137,-8.60059,-15.208842,-61.184994,,,,,,,
126.75639,132.32933,-353.84058,-8.585385,-15.623697,-64.28431,,,,,,,
125.26417,129.80563,-349.3465,-7.968999,-14.788149,-63.069504,,,,,,,
121.83595,125.68383,-340.26227,-8.092959,-14.233996,-60.53994,,,,,,,
124.27553,127.45938,-346.29828,-9.224698,-14.913093,-61.43279,,,,,,,
128.64458,130.1967,-355.46716,-9.898147,-16.16812,-63.580597,,,,,,,
132.96497,132.54285,-363.67783,-9.495679,-16.73532,-65.90659,,,,,,,
130.13165,129.02715,-355.05252,-8.150727,-15.407767,-64.30891,,,,,,,
124.87985,124.7906,-342.18228,-7.561936,-13.905765,-61.204346,,,,,,,
123.423775,125.24224,-342.47787,-8.2401285,-14.16389,-60.772903,,,,,,,
123.05523,126.95054,-345.12537,-9.297538,-15.240638,-61.322,,,,,,,
118.9527,124.79509,-335.42105,-9.064075,-15.426752,-60.004284,,,,,,,
113.81754,120.426605,-320.81097,-7.795931,-14.366288,-57.625393,,,,,,,
114.18481,120.58358,-319.97876,-7.0952578,-13.633084,-57.625614,,,,,,,
119.30966,124.28279,-330.9096,-7.432378,-13.817566,-59.625736,,,,,,,
123.16149,126.72635,-339.85004,-8.686299,-14.379491,-60.80049,,,,,,,
127.28753,130.432,-351.91434,-9.79014,-15.711995,-62.566612,,,,,,,
130.55025,134.06116,-363.4778,-9.690142,-16.559277,-64.65275,,,,,,,
128.68402,133.3277,-362.36362,-8.545646,-15.959401,-64.477196,,,,,,,
124.83436,130.00656,-353.09894,-7.982471,-14.869134,-63.172123,,,,,,,
123.51987,128.74577,-348.3025,-8.553494,-14.701876,-62.990257,,,,,,,
124.71966,129.85257,-349.37003,-9.4890175,-15.351565,-63.43706,,,,,,,
125.50013,129.98476,-349.07965,-9.362641,-15.703371,-62.85639,,,,,,,
123.844734,127.639984,-343.10135,-8.333338,-15.087181,-60.84211,,,,,,,
124.21538,127.083275,-341.38684,-7.8446345,-14.74831,-60.347427,,,,,,,
126.65384,128.50687,-344.835,-8.254732,-15.110908,-61.213264,,,,,,,
127.538414,129.62521,-347.89514,-9.133219,-15.183278,-62.57898,,,,,,,
128.03224,130.24599,-350.47507,-9.857078,-15.176085,-63.743744,,,,,,,
126.28427,128.87057,-349.1014,-9.436595,-14.810832,-63.341328,,,,,,,
121.45057,124.77558,-338.39377,-8.456744,-14.33918,-60.75145,,,,,,,
118.720314,122.394745,-332.1162,-8.226014,-14.666053,-59.778885,,,,,,,
122.92188,126.54528,-343.15723,-9.005159,-15.599062,-62.661808,,,,,,,
131.53424,134.56961,-364.7521,-10.046227,-16.249763,-66.865074,,,,,,,
133.54695,135.61768,-368.94113,-9.805453,-15.392089,-67.05658,,,,,,,
131.36665,132.71263,-363.50864,-9.015779,-14.622921,-64.76195,,,,,,,
129.9773,130.75891,-359.55487,-8.789305,-15.039045,-63.42987,,,,,,,
123.17475,123.208084,-339.4492,-8.544054,-15.474866,-59.880756,,,,,,,
119.81292,118.9265,-327.59204,-9.01446,-15.489267,-58.306072,,,,,,,
130.77982,129.27524,-355.76154,-10.040194,-16.170036,-64.490036,,,,,,,
141.60872,141.03001,-385.97562,-9.962186,-15.765468,-70.251526,,,,,,,
130.8225,131.91759,-359.5076,-8.290035,-13.896942,-64.89081,,,,,,,
125.49772,128.88791,-347.8258,-8.285688,-13.797644,-62.02995,,,,,,,
120.9992,125.384056,-336.32388,-9.367595,-14.41788,-59.932854,,,,,,,
121.4382,126.19602,-336.33087,-10.181702,-16.014946,-60.608955,,,,,,,
127.20139,132.33713,-350.36884,-10.158534,-17.016727,-64.395645,,,,,,,
131.53784,136.23714,-360.07376,-8.781352,-16.643244,-66.55271,,,,,,,
130.31158,134.75055,-357.06873,-7.9304123,-14.59266,-65.54362,,,,,,,
128.51245,131.73802,-352.6808,-8.367227,-13.822932,-63.34453,,,,,,,
128.70697,130.81084,-353.30978,-10.036104,-14.282637,-62.60171,,,,,,,
132.31421,133.37502,-363.62616,-11.037858,-16.233616,-64.29836,,,,,,,
129.5986,130.86263,-357.71136,-10.220762,-16.67689,-63.62401,,,,,,,
127.19072,129.70813,-354.10352,-8.405224,-16.00379,-63.239502,,,,,,,
124.73247,128.3447,-348.92316,-7.8475657,-14.635531,-62.82575,,,,,,,
125.76277,130.1114,-351.4811,-8.55043,-14.324796,-64.155785,,,,,,,
124.75071,129.16618,-346.1574,-9.682697,-14.678739,-63.756104,,,,,,,
129.36401,133.32178,-355.79474,-10.35309,-16.110006,-65.16688,,,,,,,
132.13333,135.47449,-361.73096,-9.63444,-16.469097,-65.126305,,,,,,,
131.47218,133.90486,-359.1788,-8.489853,-15.654113,-63.575344,,,,,,,
132.13673,134.06938,-360.5451,-8.638084,-15.31606,-63.436485,,,,,,,
133.0437,134.22037,-362.47406,-9.742337,-15.668089,-64.22239,,,,,,,
132.47995,133.50778,-361.77652,-10.4211235,-15.790149,-65.15425,,,,,,,
130.74428,132.60077,-359.2967,-9.823839,-15.750158,-65.32963,,,,,,,
130.41605,132.55502,-359.02167,-8.806611,-15.812993,-65.46492,,,,,,,
133.7506,136.42133,-368.28732,-8.565936,-16.070005,-66.688835,,,,,,,
130.61472,133.63206,-359.2237,-8.693403,-15.408408,-64.06066,,,,,,,
129.97847,133.29868,-356.95877,-9.577489,-15.265029,-63.215874,,,,,,,
130.27872,134.40915,-357.90015,-10.199959,-15.689545,-63.80615,,,,,,,
130.58994,134.67705,-358.29642,-9.901821,-16.030184,-65.02469,,,,,,,
130.75887,134.0103,-358.06165,-9.039904,-15.768793,-65.482124,,,,,,,
130.9605,132.82356,-358.2013,-8.741064,-15.32724,-65.02774,,,,,,,
131.7216,133.0406,-361.13333,-9.283383,-15.333747,-64.675545,,,,,,,
132.37521,133.84924,-364.17435,-10.037881,-15.716115,-64.54076,,,,,,,
132.18222,133.28062,-362.68677,-10.028341,-16.001488,-64.33862,,,,,,,
131.85298,132.83675,-360.73044,-9.354386,-15.92478,-64.74335,,,,,,,
128.9307,130.72383,-353.43854,-8.705632,-15.258943,-63.8967,,,,,,,
126.45631,128.99136,-346.8924,-8.70924,-14.692465,-62.818188,,,,,,,
127.92878,133.0212,-354.54044,-9.639843,-15.259864,-64.240105,,,,,,,
130.2327,137.66258,-365.18045,-10.546073,-15.869908,-66.147415,,,,,,,
128.9253,136.91267,-363.11,-10.246484,-15.734229,-65.64691,,,,,,,
129.25815,136.62474,-363.2913,-9.700841,-15.616449,-65.92579,,,,,,,
131.81326,137.42609,-367.81662,-9.3992405,-15.673086,-66.82578,,,,,,,
130.09996,134.21246,-362.9023,-9.513504,-15.244977,-65.214386,,,,,,,
126.382164,129.81131,-352.72733,-9.644462,-14.974884,-62.97997,,,,,,,
125.39525,127.41541,-348.09436,-9.791177,-15.221405,-62.461662,,,,,,,
127.415184,127.38516,-349.79172,-9.810566,-15.587837,-63.797226,,,,,,,
129.42381,128.93292,-354.7441,-9.395428,-15.460224,-65.21131,,,,,,,
128.88914,129.15698,-355.01993,-8.948307,-14.846254,-64.962204,,,,,,,
