0,-27,-1,40
0,-28,-1,39
0,-38,-1,40
0,-18,0,39
0,-16,0,40
0,-14,0,39
0,-13,0,40
0,-19,0,39
4,-19,0,40
4,-49,-10,39
0,-33,-1,40
4,-51,-10,39
4,-32,-1,21
0,-31,-1,40
0,-25,-1,39
0,-21,-1,40
0,-13,0,39
4,-18,0,40
0,-17,0,39
0,-17,0,40
0,-8,1,39
0,-8,1,40
4,-32,-1,39
0,-9,1,40
0,-18,0,39
4,-16,0,40
4,-25,-1,39
0,-26,-1,40
0,-37,-1,39
4,-77,-10,40
4,-51,-10,39
0,-40,-1,21
4,-53,-10,40
0,-36,-1,39
0,-41,-1,40
0,-64,-10,39
0,-60,-10,40
4,-63,-10,39
0,-56,-10,40
4,-55,-10,40
4,-55,-10,40
0,-57,-10,40
0,-56,-10,40
0,-54,-10,40
0,-53,-10,40
18,-50,-10,40
18,-55,-10,40
0,-49,-10,40
0,-52,-10,40
0,-39,-1,40
18,-40,-1,40
18,-40,-1,40
0,-38,-1,40
0,-40,-1,40
0,-39,-1,40
0,-45,-10,40
4,-43,-1,40
4,-47,-10,40
0,-43,-1,40
18,-41,-1,40
18,-31,-1,40
0,-19,0,40
18,-11,0,40
18,-4,1,40
0,58,-10,40
0,71,-10,40
20,77,-10,39
20,87,-10,40
0,83,-10,21
0,97,-10,21
0,93,-10,39
0,97,-10,39
0,100,-10,21
0,89,-10,21
0,90,-10,39
0,95,-10,40
4,98,-10,21
4,103,-10,40
0,105,-10,21
4,96,-10,39
0,86,-10,40
4,81,-10,21
0,80,-10,21
28,70,-10,39
28,61,-10,40
0,50,-10,21
0,47,-10,40
18,51,-10,21
0,40,-1,40
4,60,-10,21
4,61,-10,40
0,60,-10,39
0,60,-10,40
0,64,-10,39
0,68,-10,40
4,61,-10,21
0,45,-10,39
0,39,-1,40
4,48,-10,21
0,44,-1,40
0,51,-10,40
0,44,-1,39
0,50,-10,40
0,46,-10,40
0,40,-1,40
4,36,-1,40
0,29,-1,40
0,26,-1,40
0,31,-1,40
4,33,-1,40
0,40,-1,40
0,38,-1,40
0,41,-1,40
4,38,-1,40
0,45,-10,40
28,42,-1,40
0,46,-10,40
0,37,-1,40
0,37,-1,40
0,39,-1,40
0,44,-1,39
12,39,-1,39
0,44,-1,39
0,49,-10,40
4,44,-1,21
4,55,-10,40
0,46,-10,40
0,40,-1,40
12,39,-1,39
0,51,-10,21
4,44,-1,21
4,44,-1,40
0,43,-1,21
20,44,-1,21
20,32,-1,40
20,44,-1,21
