-1.971162259578704834e-01,4.024853408336639404e-01,2.925633490085601807e-01,6.017583608627319336e-01,-9.595832228660583496e-01,2.773163914680480957e-01,7.466661930084228516e-02
4.174744784832000732e-01,1.407546550035476685e-01,4.103853702545166016e-01,4.092851877212524414e-01,-3.753542527556419373e-02,4.310303032398223877e-01,4.214883148670196533e-01
4.046722352504730225e-01,3.753384351730346680e-01,4.031952321529388428e-01,3.926705420017242432e-01,3.878298103809356689e-01,4.321218430995941162e-01,3.915161490440368652e-01
3.608238995075225830e-01,-8.381920307874679565e-02,-1.586099267005920410e-01,2.809818685054779053e-01,7.405558973550796509e-02,6.363474726676940918e-01,-5.272518396377563477e-01
4.414848089218139648e-01,4.527035951614379883e-01,4.561198949813842773e-01,3.167748153209686279e-01,1.576646417379379272e-01,-9.216850250959396362e-02,3.209856748580932617e-01
3.236537873744964600e-01,-8.980076760053634644e-02,-7.830975651741027832e-01,-1.825585812330245972e-01,-1.711284220218658447e-01,-1.078909188508987427e-01,5.424163537099957466e-04
8.043388724327087402e-01,7.779838442802429199e-01,6.800676584243774414e-01,7.678483128547668457e-01,8.614017963409423828e-01,7.019149065017700195e-01,7.320388555526733398e-01
-4.332225918769836426e-01,-2.725481390953063965e-01,7.664831727743148804e-02,4.561544209718704224e-02,4.708029925823211670e-01,-7.220473289489746094e-01,-2.449967563152313232e-01
3.002395927906036377e-01,6.442967057228088379e-01,3.976943716406822205e-02,1.025021523237228394e-01,6.515988707542419434e-01,3.970426619052886963e-01,-4.270594716072082520e-01
9.885200858116149902e-02,-1.044340133666992188e-01,-4.730429053306579590e-01,6.624983996152877808e-02,-9.091900587081909180e-01,1.635337024927139282e-01,-5.808175075799226761e-03
