"['-5.22', '-2.28', '.00', '0.00']","['-5.61', '-2.23', '.00', '0.00']","['-6.01', '-1.28', '0.00', '0.00']","['-5.67', '-1.25', '.00', '0.00']",255,130,0,130,0,0.9881641864776611
"['-5.35', '-1.80', '.00', '0.00']","['-5.22', '-2.28', '.00', '0.00']","['-5.61', '-2.23', '.00', '0.00']","['-6.01', '-1.28', '0.00', '0.00']",255,125,0,125,0,1.1397500038146973
"['-5.58', '-2.65', '.00', '0.00']","['-5.35', '-1.80', '.00', '0.00']","['-5.22', '-2.28', '.00', '0.00']","['-5.61', '-2.23', '.00', '0.00']",255,125,0,125,0,1.278113842010498
"['-5.56', '-5.10', '.00', '0.00']","['-5.58', '-2.65', '.00', '0.00']","['-5.35', '-1.80', '.00', '0.00']","['-5.22', '-2.28', '.00', '0.00']",255,125,0,125,0,1.4138362407684326
"['-5.77', '-6.02', '0.00', '0.00']","['-5.56', '-5.10', '.00', '0.00']","['-5.58', '-2.65', '.00', '0.00']","['-5.35', '-1.80', '.00', '0.00']",255,140,0,140,0,1.5385794639587402
"['-8.40', '-5.72', '140.00', '140.00']","['-5.77', '-6.02', '0.00', '0.00']","['-5.56', '-5.10', '.00', '0.00']","['-5.58', '-2.65', '.00', '0.00']",255,130,0,130,0,1.7353384494781494
"['-12.49', '-3.32', '130.00', '130.00']","['-8.40', '-5.72', '140.00', '140.00']","['-5.77', '-6.02', '0.00', '0.00']","['-5.56', '-5.10', '.00', '0.00']",255,130,0,130,0,1.9034183025360107
"['-7.12', '0.27', '130.00', '130.00']","['-12.49', '-3.32', '130.00', '130.00']","['-8.40', '-5.72', '140.00', '140.00']","['-5.77', '-6.02', '0.00', '0.00']",255,130,0,130,0,2.0862796306610107
"['-9.21', '-1.68', '130.00', '130.00']","['-7.12', '0.27', '130.00', '130.00']","['-12.49', '-3.32', '130.00', '130.00']","['-8.40', '-5.72', '140.00', '140.00']",255,130,0,130,0,2.269251823425293
"['-7.85', '-3.75', '130.00', '130.00']","['-9.21', '-1.68', '130.00', '130.00']","['-7.12', '0.27', '130.00', '130.00']","['-12.49', '-3.32', '130.00', '130.00']",255,110,0,110,0,2.466930866241455
"['-2.10', '-3.54', '110.00', '110.00']","['-7.85', '-3.75', '130.00', '130.00']","['-9.21', '-1.68', '130.00', '130.00']","['-7.12', '0.27', '130.00', '130.00']",255,110,0,110,0,2.667597532272339
"['1.51', '-7.03', '110.00', '110.00']","['-2.10', '-3.54', '110.00', '110.00']","['-7.85', '-3.75', '130.00', '130.00']","['-9.21', '-1.68', '130.00', '130.00']",255,100,0,100,0,2.868436336517334
"['1.74', '-4.71', '100.00', '100.00']","['1.51', '-7.03', '110.00', '110.00']","['-2.10', '-3.54', '110.00', '110.00']","['-7.85', '-3.75', '130.00', '130.00']",255,130,0,130,0,3.0513432025909424
"['2.45', '-0.95', '130.00', '130.00']","['1.74', '-4.71', '100.00', '100.00']","['1.51', '-7.03', '110.00', '110.00']","['-2.10', '-3.54', '110.00', '110.00']",255,100,0,100,0,3.2335762977600098
"['-4.73', '8.06', '100.00', '100.00']","['2.45', '-0.95', '130.00', '130.00']","['1.74', '-4.71', '100.00', '100.00']","['1.51', '-7.03', '110.00', '110.00']",255,140,0,140,0,3.414659023284912
"['-2.01', '7.10', '140.00', '140.00']","['-4.73', '8.06', '100.00', '100.00']","['2.45', '-0.95', '130.00', '130.00']","['1.74', '-4.71', '100.00', '100.00']",255,130,0,130,0,3.6433699131011963
Epoch End
"['-4.6', '-0.01', '130.00', '130.00']","['-3.6', '-0.44', '130.00', '130.00']","['-7.73', '2.27', '130.00', '130.00']","['-9.10', '2.34', '130.00', '130.00']",255,100,0,100,0,0.24559593200683594
"['-8.60', '0.19', '100.00', '100.00']","['-4.6', '-0.01', '130.00', '130.00']","['-3.6', '-0.44', '130.00', '130.00']","['-7.73', '2.27', '130.00', '130.00']",255,125,0,125,0,0.42986583709716797
"['-7.06', '4.18', '125.00', '125.00']","['-8.60', '0.19', '100.00', '100.00']","['-4.6', '-0.01', '130.00', '130.00']","['-3.6', '-0.44', '130.00', '130.00']",255,125,0,125,0,0.6591575145721436
"['-0.53', '6.62', '125.00', '125.00']","['-7.06', '4.18', '125.00', '125.00']","['-8.60', '0.19', '100.00', '100.00']","['-4.6', '-0.01', '130.00', '130.00']",255,130,0,130,0,0.8110275268554688
"['3.32', '3.0', '130.00', '130.00']","['-0.53', '6.62', '125.00', '125.00']","['-7.06', '4.18', '125.00', '125.00']","['-8.60', '0.19', '100.00', '100.00']",255,130,0,130,0,0.9966461658477783
"['5.11', '4.4', '130.00', '130.00']","['3.32', '3.0', '130.00', '130.00']","['-0.53', '6.62', '125.00', '125.00']","['-7.06', '4.18', '125.00', '125.00']",255,140,0,140,0,1.16444993019104
"['0.50', '5.56', '140.00', '140.00']","['5.11', '4.4', '130.00', '130.00']","['3.32', '3.0', '130.00', '130.00']","['-0.53', '6.62', '125.00', '125.00']",255,140,0,140,0,1.364610195159912
"['7.73', '-1.35', '140.00', '140.00']","['0.50', '5.56', '140.00', '140.00']","['5.11', '4.4', '130.00', '130.00']","['3.32', '3.0', '130.00', '130.00']",255,100,0,100,0,1.5476953983306885
"['7.83', '-3.04', '100.00', '100.00']","['7.73', '-1.35', '140.00', '140.00']","['0.50', '5.56', '140.00', '140.00']","['5.11', '4.4', '130.00', '130.00']",255,100,0,100,0,1.7291383743286133
"['10.86', '-1.45', '100.00', '100.00']","['7.83', '-3.04', '100.00', '100.00']","['7.73', '-1.35', '140.00', '140.00']","['0.50', '5.56', '140.00', '140.00']",255,125,0,125,0,1.915440320968628
"['16.02', '-0.53', '125.00', '125.00']","['10.86', '-1.45', '100.00', '100.00']","['7.83', '-3.04', '100.00', '100.00']","['7.73', '-1.35', '140.00', '140.00']",255,110,0,110,0,2.131319999694824
"['13.24', '-2.56', '110.00', '110.00']","['16.02', '-0.53', '125.00', '125.00']","['10.86', '-1.45', '100.00', '100.00']","['7.83', '-3.04', '100.00', '100.00']",255,140,0,140,0,2.3290789127349854
"['10.10', '1.20', '140.00', '140.00']","['13.24', '-2.56', '110.00', '110.00']","['16.02', '-0.53', '125.00', '125.00']","['10.86', '-1.45', '100.00', '100.00']",255,110,0,110,0,2.49564528465271
"['6.57', '8.01', '110.00', '110.00']","['10.10', '1.20', '140.00', '140.00']","['13.24', '-2.56', '110.00', '110.00']","['16.02', '-0.53', '125.00', '125.00']",255,110,0,110,0,2.679866313934326
"['4.32', '9.1', '110.00', '110.00']","['6.57', '8.01', '110.00', '110.00']","['10.10', '1.20', '140.00', '140.00']","['13.24', '-2.56', '110.00', '110.00']",255,110,0,110,0,2.848515748977661
"['4.93', '11.73', '110.00', '110.00']","['4.32', '9.1', '110.00', '110.00']","['6.57', '8.01', '110.00', '110.00']","['10.10', '1.20', '140.00', '140.00']",255,110,0,110,0,3.0458786487579346
"['-0.36', '6.57', '110.00', '110.00']","['4.93', '11.73', '110.00', '110.00']","['4.32', '9.1', '110.00', '110.00']","['6.57', '8.01', '110.00', '110.00']",255,110,0,110,0,3.244846820831299
"['3.83', '3.58', '110.00', '110.00']","['-0.36', '6.57', '110.00', '110.00']","['4.93', '11.73', '110.00', '110.00']","['4.32', '9.1', '110.00', '110.00']",255,110,0,110,0,3.4406728744506836
"['9.27', '5.1', '110.00', '110.00']","['3.83', '3.58', '110.00', '110.00']","['-0.36', '6.57', '110.00', '110.00']","['4.93', '11.73', '110.00', '110.00']",255,110,0,110,0,3.6527605056762695
"['11.17', '6.82', '110.00', '110.00']","['9.27', '5.1', '110.00', '110.00']","['3.83', '3.58', '110.00', '110.00']","['-0.36', '6.57', '110.00', '110.00']",255,125,0,125,0,3.8358614444732666
Epoch End
"['7.61', '10.64', '125.00', '125.00']","['11.44', '8.54', '125.00', '125.00']","['9.80', '10.64', '125.00', '125.00']","['5.65', '10.81', '125.00', '125.00']",255,125,0,125,0,0.2629375457763672
"['5.57', '8.0', '125.00', '125.00']","['7.61', '10.64', '125.00', '125.00']","['11.44', '8.54', '125.00', '125.00']","['9.80', '10.64', '125.00', '125.00']",255,125,0,125,0,0.4313027858734131
"['2.33', '6.2', '125.00', '125.00']","['5.57', '8.0', '125.00', '125.00']","['7.61', '10.64', '125.00', '125.00']","['11.44', '8.54', '125.00', '125.00']",255,125,0,125,0,0.644052267074585
"['7.82', '5.1', '125.00', '125.00']","['2.33', '6.2', '125.00', '125.00']","['5.57', '8.0', '125.00', '125.00']","['7.61', '10.64', '125.00', '125.00']",255,125,0,125,0,0.8434028625488281
"['7.46', '6.4', '125.00', '125.00']","['7.82', '5.1', '125.00', '125.00']","['2.33', '6.2', '125.00', '125.00']","['5.57', '8.0', '125.00', '125.00']",255,125,0,125,0,1.0267412662506104
"['8.97', '17.11', '125.00', '125.00']","['7.46', '6.4', '125.00', '125.00']","['7.82', '5.1', '125.00', '125.00']","['2.33', '6.2', '125.00', '125.00']",255,125,0,125,0,1.2109951972961426
"['10.18', '16.73', '125.00', '125.00']","['8.97', '17.11', '125.00', '125.00']","['7.46', '6.4', '125.00', '125.00']","['7.82', '5.1', '125.00', '125.00']",255,100,0,100,0,1.3961632251739502
"['5.84', '8.5', '100.00', '100.00']","['10.18', '16.73', '125.00', '125.00']","['8.97', '17.11', '125.00', '125.00']","['7.46', '6.4', '125.00', '125.00']",255,125,0,125,0,1.6082675457000732
"['5.32', '6.3', '125.00', '125.00']","['5.84', '8.5', '100.00', '100.00']","['10.18', '16.73', '125.00', '125.00']","['8.97', '17.11', '125.00', '125.00']",255,125,0,125,0,1.794158935546875
"['-1.05', '6.53', '125.00', '125.00']","['5.32', '6.3', '125.00', '125.00']","['5.84', '8.5', '100.00', '100.00']","['10.18', '16.73', '125.00', '125.00']",255,125,0,125,0,1.977156400680542
"['-4.12', '8.71', '125.00', '125.00']","['-1.05', '6.53', '125.00', '125.00']","['5.32', '6.3', '125.00', '125.00']","['5.84', '8.5', '100.00', '100.00']",255,125,0,125,0,2.1431267261505127
"['-4.52', '9.58', '125.00', '125.00']","['-4.12', '8.71', '125.00', '125.00']","['-1.05', '6.53', '125.00', '125.00']","['5.32', '6.3', '125.00', '125.00']",255,125,0,125,0,2.3240036964416504
"['-12.32', '12.45', '125.00', '125.00']","['-4.52', '9.58', '125.00', '125.00']","['-4.12', '8.71', '125.00', '125.00']","['-1.05', '6.53', '125.00', '125.00']",255,125,0,125,0,2.520207643508911
"['-8.87', '14.19', '125.00', '125.00']","['-12.32', '12.45', '125.00', '125.00']","['-4.52', '9.58', '125.00', '125.00']","['-4.12', '8.71', '125.00', '125.00']",255,125,0,125,0,2.7203972339630127
"['-4.27', '9.58', '125.00', '125.00']","['-8.87', '14.19', '125.00', '125.00']","['-12.32', '12.45', '125.00', '125.00']","['-4.52', '9.58', '125.00', '125.00']",255,125,0,125,0,2.9330925941467285
"['-12.55', '11.68', '125.00', '125.00']","['-4.27', '9.58', '125.00', '125.00']","['-8.87', '14.19', '125.00', '125.00']","['-12.32', '12.45', '125.00', '125.00']",255,125,0,125,0,3.1152544021606445
"['-11.62', '12.98', '125.00', '125.00']","['-12.55', '11.68', '125.00', '125.00']","['-4.27', '9.58', '125.00', '125.00']","['-8.87', '14.19', '125.00', '125.00']",255,125,0,125,0,3.313300848007202
"['-10.36', '12.83', '125.00', '125.00']","['-11.62', '12.98', '125.00', '125.00']","['-12.55', '11.68', '125.00', '125.00']","['-4.27', '9.58', '125.00', '125.00']",255,125,0,125,0,3.5261549949645996
"['-12.85', '17.55', '125.00', '125.00']","['-10.36', '12.83', '125.00', '125.00']","['-11.62', '12.98', '125.00', '125.00']","['-12.55', '11.68', '125.00', '125.00']",255,100,0,100,0,3.7096214294433594
"['-14.45', '12.12', '100.00', '100.00']","['-12.85', '17.55', '125.00', '125.00']","['-10.36', '12.83', '125.00', '125.00']","['-11.62', '12.98', '125.00', '125.00']",255,125,0,125,0,3.907346248626709
Epoch End
"['-4.08', '0.07', '125.00', '125.00']","['-5.67', '-1.65', '125.00', '125.00']","['-7.51', '-2.54', '125.00', '125.00']","['-7.35', '2.53', '125.00', '125.00']",255,125,0,125,0,0.26515817642211914
"['-1.10', '-6.02', '125.00', '125.00']","['-4.08', '0.07', '125.00', '125.00']","['-5.67', '-1.65', '125.00', '125.00']","['-7.51', '-2.54', '125.00', '125.00']",255,125,0,125,0,0.46320629119873047
"['-3.21', '-15.90', '125.00', '125.00']","['-1.10', '-6.02', '125.00', '125.00']","['-4.08', '0.07', '125.00', '125.00']","['-5.67', '-1.65', '125.00', '125.00']",255,125,0,125,0,0.6620535850524902
"['1.68', '-11.80', '125.00', '125.00']","['-3.21', '-15.90', '125.00', '125.00']","['-1.10', '-6.02', '125.00', '125.00']","['-4.08', '0.07', '125.00', '125.00']",255,125,0,125,0,0.8755240440368652
"['-2.75', '-13.35', '125.00', '125.00']","['1.68', '-11.80', '125.00', '125.00']","['-3.21', '-15.90', '125.00', '125.00']","['-1.10', '-6.02', '125.00', '125.00']",255,125,0,125,0,1.059114694595337
"['-3.31', '-10.39', '125.00', '125.00']","['-2.75', '-13.35', '125.00', '125.00']","['1.68', '-11.80', '125.00', '125.00']","['-3.21', '-15.90', '125.00', '125.00']",255,125,0,125,0,1.2256908416748047
"['-1.97', '-7.50', '125.00', '125.00']","['-3.31', '-10.39', '125.00', '125.00']","['-2.75', '-13.35', '125.00', '125.00']","['1.68', '-11.80', '125.00', '125.00']",255,125,0,125,0,1.4246339797973633
"['0.25', '-4.36', '125.00', '125.00']","['-1.97', '-7.50', '125.00', '125.00']","['-3.31', '-10.39', '125.00', '125.00']","['-2.75', '-13.35', '125.00', '125.00']",255,125,0,125,0,1.59189772605896
"['-1.82', '-3.32', '125.00', '125.00']","['0.25', '-4.36', '125.00', '125.00']","['-1.97', '-7.50', '125.00', '125.00']","['-3.31', '-10.39', '125.00', '125.00']",255,125,0,125,0,1.7901782989501953
"['-3.28', '-6.91', '125.00', '125.00']","['-1.82', '-3.32', '125.00', '125.00']","['0.25', '-4.36', '125.00', '125.00']","['-1.97', '-7.50', '125.00', '125.00']",255,125,0,125,0,1.9733226299285889
"['0.71', '-4.95', '125.00', '125.00']","['-3.28', '-6.91', '125.00', '125.00']","['-1.82', '-3.32', '125.00', '125.00']","['0.25', '-4.36', '125.00', '125.00']",255,100,0,100,0,2.11018443107605
"['2.09', '-5.81', '100.00', '100.00']","['0.71', '-4.95', '125.00', '125.00']","['-3.28', '-6.91', '125.00', '125.00']","['-1.82', '-3.32', '125.00', '125.00']",255,125,0,125,0,2.2952218055725098
"['0.50', '-3.40', '125.00', '125.00']","['2.09', '-5.81', '100.00', '100.00']","['0.71', '-4.95', '125.00', '125.00']","['-3.28', '-6.91', '125.00', '125.00']",255,125,0,125,0,2.428461790084839
"['0.06', '-3.56', '125.00', '125.00']","['0.50', '-3.40', '125.00', '125.00']","['2.09', '-5.81', '100.00', '100.00']","['0.71', '-4.95', '125.00', '125.00']",255,140,0,140,0,2.58078670501709
"['-3.1', '-1.00', '140.00', '140.00']","['0.06', '-3.56', '125.00', '125.00']","['0.50', '-3.40', '125.00', '125.00']","['2.09', '-5.81', '100.00', '100.00']",255,140,0,140,0,2.7212915420532227
"['-5.63', '1.44', '140.00', '140.00']","['-3.1', '-1.00', '140.00', '140.00']","['0.06', '-3.56', '125.00', '125.00']","['0.50', '-3.40', '125.00', '125.00']",255,140,0,140,0,2.9055840969085693
"['1.22', '2.6', '140.00', '140.00']","['-5.63', '1.44', '140.00', '140.00']","['-3.1', '-1.00', '140.00', '140.00']","['0.06', '-3.56', '125.00', '125.00']",255,140,0,140,0,3.103749990463257
"['-0.40', '2.04', '140.00', '140.00']","['1.22', '2.6', '140.00', '140.00']","['-5.63', '1.44', '140.00', '140.00']","['-3.1', '-1.00', '140.00', '140.00']",255,140,0,140,0,3.273052453994751
"['-4.36', '1.92', '140.00', '140.00']","['-0.40', '2.04', '140.00', '140.00']","['1.22', '2.6', '140.00', '140.00']","['-5.63', '1.44', '140.00', '140.00']",255,140,0,140,0,3.4691293239593506
"['-4.55', '1.53', '140.00', '140.00']","['-4.36', '1.92', '140.00', '140.00']","['-0.40', '2.04', '140.00', '140.00']","['1.22', '2.6', '140.00', '140.00']",255,140,0,140,0,3.6677966117858887
Epoch End
"['-2.96', '1.82', '140.00', '140.00']","['-2.91', '1.45', '140.00', '140.00']","['-79', '1.43', '140.00', '140.00']","['-719', '0.87', '140.00', '140.00']",255,140,0,140,0,0.26252102851867676
"['0.17', '1.8', '140.00', '140.00']","['-2.96', '1.82', '140.00', '140.00']","['-2.91', '1.45', '140.00', '140.00']","['-79', '1.43', '140.00', '140.00']",255,140,0,140,0,0.42937159538269043
"['3.81', '0.42', '40.00', '140.00']","['0.17', '1.8', '140.00', '140.00']","['-2.96', '1.82', '140.00', '140.00']","['-2.91', '1.45', '140.00', '140.00']",255,140,0,140,0,0.597196102142334
"['0.69', '2.5', '140.00', '140.00']","['3.81', '0.42', '40.00', '140.00']","['0.17', '1.8', '140.00', '140.00']","['-2.96', '1.82', '140.00', '140.00']",255,110,0,110,0,0.7948789596557617
"['5.74', '1.30', '110.00', '110.00']","['0.69', '2.5', '140.00', '140.00']","['3.81', '0.42', '40.00', '140.00']","['0.17', '1.8', '140.00', '140.00']",255,140,0,140,0,0.9782414436340332
"['8.78', '-1.09', '140.00', '140.00']","['5.74', '1.30', '110.00', '110.00']","['0.69', '2.5', '140.00', '140.00']","['3.81', '0.42', '40.00', '140.00']",255,140,0,140,0,1.1456947326660156
"['9.52', '-5.36', '140.00', '140.00']","['8.78', '-1.09', '140.00', '140.00']","['5.74', '1.30', '110.00', '110.00']","['0.69', '2.5', '140.00', '140.00']",255,140,0,140,0,1.3110427856445312
"['4.72', '-3.76', '140.00', '140.00']","['9.52', '-5.36', '140.00', '140.00']","['8.78', '-1.09', '140.00', '140.00']","['5.74', '1.30', '110.00', '110.00']",255,125,0,125,0,1.5086925029754639
"['4.07', '-1.81', '125.00', '125.00']","['4.72', '-3.76', '140.00', '140.00']","['9.52', '-5.36', '140.00', '140.00']","['8.78', '-1.09', '140.00', '140.00']",255,125,0,125,0,1.7072491645812988
"['6.07', '-4.96', '125.00', '125.00']","['4.07', '-1.81', '125.00', '125.00']","['4.72', '-3.76', '140.00', '140.00']","['9.52', '-5.36', '140.00', '140.00']",255,125,0,125,0,1.8902664184570312
"['4.89', '-7.95', '125.00', '125.00']","['6.07', '-4.96', '125.00', '125.00']","['4.07', '-1.81', '125.00', '125.00']","['4.72', '-3.76', '140.00', '140.00']",255,125,0,125,0,2.059699535369873
"['5.89', '-10.62', '125.00', '125.00']","['4.89', '-7.95', '125.00', '125.00']","['6.07', '-4.96', '125.00', '125.00']","['4.07', '-1.81', '125.00', '125.00']",255,130,0,130,0,2.2270941734313965
"['0.19', '-10.79', '130.00', '130.00']","['5.89', '-10.62', '125.00', '125.00']","['4.89', '-7.95', '125.00', '125.00']","['6.07', '-4.96', '125.00', '125.00']",255,125,0,125,0,2.4223785400390625
"['1.86', '-9.28', '125.00', '125.00']","['0.19', '-10.79', '130.00', '130.00']","['5.89', '-10.62', '125.00', '125.00']","['4.89', '-7.95', '125.00', '125.00']",255,130,0,130,0,2.589932918548584
"['3.27', '-6.82', '130.00', '130.00']","['1.86', '-9.28', '125.00', '125.00']","['0.19', '-10.79', '130.00', '130.00']","['5.89', '-10.62', '125.00', '125.00']",255,130,0,130,0,2.74349045753479
"['1.46', '-5.58', '130.00', '130.00']","['3.27', '-6.82', '130.00', '130.00']","['1.86', '-9.28', '125.00', '125.00']","['0.19', '-10.79', '130.00', '130.00']",255,125,0,125,0,2.9115335941314697
"['0.23', '-5.28', '125.00', '125.00']","['1.46', '-5.58', '130.00', '130.00']","['3.27', '-6.82', '130.00', '130.00']","['1.86', '-9.28', '125.00', '125.00']",255,125,0,125,0,3.0801239013671875
"['-0.18', '-7.14', '125.00', '125.00']","['0.23', '-5.28', '125.00', '125.00']","['1.46', '-5.58', '130.00', '130.00']","['3.27', '-6.82', '130.00', '130.00']",255,125,0,125,0,3.249932050704956
"['0.34', '-8.65', '125.00', '125.00']","['-0.18', '-7.14', '125.00', '125.00']","['0.23', '-5.28', '125.00', '125.00']","['1.46', '-5.58', '130.00', '130.00']",255,140,0,140,0,3.4174325466156006
"['-0.96', '-9.93', '140.00', '140.00']","['0.34', '-8.65', '125.00', '125.00']","['-0.18', '-7.14', '125.00', '125.00']","['0.23', '-5.28', '125.00', '125.00']",255,140,0,140,0,3.585233211517334
Epoch End
"['-7.33', '5.16', '140.00', '140.00']","['-8.81', '5.02', '140.00', '140.00']","['-5.50', '0.81', '140.00', '140.00']","['-5.59', '0.91', '140.00', '140.00']",255,140,0,140,0,0.25722289085388184
"['-9.37', '9.15', '140.00', '140.00']","['-7.33', '5.16', '140.00', '140.00']","['-8.81', '5.02', '140.00', '140.00']","['-5.50', '0.81', '140.00', '140.00']",255,140,0,140,0,0.4279341697692871
"['-3.18', '8.50', '140.00', '140.00']","['-9.37', '9.15', '140.00', '140.00']","['-7.33', '5.16', '140.00', '140.00']","['-8.81', '5.02', '140.00', '140.00']",255,140,0,140,0,0.6260089874267578
"['-7.53', '7.86', '140.00', '140.00']","['-3.18', '8.50', '140.00', '140.00']","['-9.37', '9.15', '140.00', '140.00']","['-7.33', '5.16', '140.00', '140.00']",255,140,0,140,0,0.79262375831604
"['-2.96', '6.44', '140.00', '140.00']","['-7.53', '7.86', '140.00', '140.00']","['-3.18', '8.50', '140.00', '140.00']","['-9.37', '9.15', '140.00', '140.00']",255,140,0,140,0,0.9919922351837158
"['-7.60', '5.42', '140.00', '140.00']","['-2.96', '6.44', '140.00', '140.00']","['-7.53', '7.86', '140.00', '140.00']","['-3.18', '8.50', '140.00', '140.00']",255,125,0,125,0,1.1590347290039062
"['0.00', '0.52', '125.00', '125.00']","['-7.60', '5.42', '140.00', '140.00']","['-2.96', '6.44', '140.00', '140.00']","['-7.53', '7.86', '140.00', '140.00']",255,100,0,100,0,1.357255458831787
"['2.43', '6.4', '100.00', '100.00']","['0.00', '0.52', '125.00', '125.00']","['-7.60', '5.42', '140.00', '140.00']","['-2.96', '6.44', '140.00', '140.00']",255,125,0,125,0,1.5569250583648682
"['3.28', '4.42', '125.00', '125.00']","['2.43', '6.4', '100.00', '100.00']","['0.00', '0.52', '125.00', '125.00']","['-7.60', '5.42', '140.00', '140.00']",255,100,0,100,0,1.7561099529266357
