pitch
yaw
slope
roll
"['-7.01', '-1.88', '.00', '0.00']","['-7.08', '-1.89', '0.00', '0.00']","['-7.11', '-1.85', '.00', '0.00']","['-7.14', '-1.77', '.00', '0.00']",255,200,0,220,0,0.26123523712158203
"['-6.43', '-2.00', '.00', '0.00']","['-7.01', '-1.88', '.00', '0.00']","['-7.08', '-1.89', '0.00', '0.00']","['-7.11', '-1.85', '.00', '0.00']",255,200,0,210,0,2.0650699138641357
"['-7.01', '-1.97', '.00', '0.00']","['-6.43', '-2.00', '.00', '0.00']","['-7.01', '-1.88', '.00', '0.00']","['-7.08', '-1.89', '0.00', '0.00']",255,210,0,200,0,2.248941659927368
"['-7.68', '-1.61', '.00', '0.00']","['-7.01', '-1.97', '.00', '0.00']","['-6.43', '-2.00', '.00', '0.00']","['-7.01', '-1.88', '.00', '0.00']",255,200,0,200,0,2.3871328830718994
"['-7.35', '-1.39', '.00', '0.00']","['-7.68', '-1.61', '.00', '0.00']","['-7.01', '-1.97', '.00', '0.00']","['-6.43', '-2.00', '.00', '0.00']",255,220,0,200,0,2.5552408695220947
"['-7.23', '-1.31', '0.00', '0.00']","['-7.35', '-1.39', '.00', '0.00']","['-7.68', '-1.61', '.00', '0.00']","['-7.01', '-1.97', '.00', '0.00']",255,220,0,200,0,2.708305597305298
"['-8.00', '-1.82', '0.00', '0.00']","['-7.23', '-1.31', '0.00', '0.00']","['-7.35', '-1.39', '.00', '0.00']","['-7.68', '-1.61', '.00', '0.00']",255,200,0,200,0,2.876152992248535
"['-8.29', '-2.30', '.00', '0.00']","['-8.00', '-1.82', '0.00', '0.00']","['-7.23', '-1.31', '0.00', '0.00']","['-7.35', '-1.39', '.00', '0.00']",255,200,0,200,0,3.04437518119812
"['-7.78', '-2.02', '.00', '0.00']","['-8.29', '-2.30', '.00', '0.00']","['-8.00', '-1.82', '0.00', '0.00']","['-7.23', '-1.31', '0.00', '0.00']",255,210,0,200,0,3.195904016494751
"['-7.93', '-1.96', '.00', '0.00']","['-7.78', '-2.02', '.00', '0.00']","['-8.29', '-2.30', '.00', '0.00']","['-8.00', '-1.82', '0.00', '0.00']",255,210,0,200,0,3.3611867427825928
"['-8.65', '-2.82', '.00', '0.00']","['-7.93', '-1.96', '.00', '0.00']","['-7.78', '-2.02', '.00', '0.00']","['-8.29', '-2.30', '.00', '0.00']",255,210,0,200,0,3.5300676822662354
