pitch
yaw
slope
roll
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.02, 0.0]",255,0,0,0,0,0.35233592987060547
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.401348352432251
"[0.0, 0.0, 0.036, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.40634870529174805
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.036, 0.0]",255,0,0,0,0,0.4228379726409912
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.43935656547546387
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.45641279220581055
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.4723637104034424
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.4893684387207031
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.5063724517822266
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.5229809284210205
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.5399844646453857
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.5569877624511719
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.5733458995819092
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.5899970531463623
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.6067416667938232
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.6237490177154541
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.6407532691955566
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.6577563285827637
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.674760103225708
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.6917643547058105
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.7087681293487549
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.7257719039916992
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.7417750358581543
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.7587792873382568
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.7757830619812012
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.7927906513214111
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.8097937107086182
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.8257968425750732
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,-20,0,0,0,0.8428010940551758
"[-0.01, 0.16, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,0,0,0,0,0.859804630279541
"[-0.02, 0.31, 0.017, 0.0]","[-0.01, 0.16, 0.017, 0.0]",255,0,0,0,0,0.8768086433410645
"[-0.02, 0.31, 0.017, 0.0]","[-0.02, 0.31, 0.017, 0.0]",255,0,0,0,0,0.8938126564025879
"[-0.02, 0.47, 0.017, 0.0]","[-0.02, 0.31, 0.017, 0.0]",255,0,0,0,0,0.910815954208374
"[-0.03, 0.63, 0.017, 0.0]","[-0.02, 0.47, 0.017, 0.0]",255,0,0,0,0,0.9278204441070557
"[-0.04, 0.78, 0.017, 0.0]","[-0.03, 0.63, 0.017, 0.0]",255,0,0,0,0,0.9438238143920898
