"['-0.74', '17.10', '-0.71', '178.10', '140.00']","['-0.74', '17.11', '-0.72', '178.11', '140.00']","['-0.71', '17.10', '-0.73', '178.13', '130.00']","['-0.70', '178.07', '-0.75', '178.04', '140.00']",255,140,0,140,0
"['-0.74', '178.10', '-0.72', '178.05', '140.00']","['-0.74', '17.10', '-0.71', '178.10', '140.00']","['-0.74', '17.11', '-0.72', '178.11', '140.00']","['-0.71', '17.10', '-0.73', '178.13', '130.00']",255,140,0,140,0
"['-0.75', '178.12', '-0.72', '178.05', '140.00']","['-0.74', '178.10', '-0.72', '178.05', '140.00']","['-0.74', '17.10', '-0.71', '178.10', '140.00']","['-0.74', '17.11', '-0.72', '178.11', '140.00']",255,140,0,140,0
"['-0.74', '178.15', '-0.71', '178.16', '140.00']","['-0.75', '178.12', '-0.72', '178.05', '140.00']","['-0.74', '178.10', '-0.72', '178.05', '140.00']","['-0.74', '17.10', '-0.71', '178.10', '140.00']",255,140,0,140,0
"['-0.75', '17.14', '-0.69', '178.06', '140.00']","['-0.74', '178.15', '-0.71', '178.16', '140.00']","['-0.75', '178.12', '-0.72', '178.05', '140.00']","['-0.74', '178.10', '-0.72', '178.05', '140.00']",255,100,0,100,0
"['-0.73', '17.13', '-0.69', '178.10', '100.00']","['-0.75', '17.14', '-0.69', '178.06', '140.00']","['-0.74', '178.15', '-0.71', '178.16', '140.00']","['-0.75', '178.12', '-0.72', '178.05', '140.00']",255,140,0,140,0
"['-0.75', '178.14', '-0.72', '178.13', '140.00']","['-0.73', '17.13', '-0.69', '178.10', '100.00']","['-0.75', '17.14', '-0.69', '178.06', '140.00']","['-0.74', '178.15', '-0.71', '178.16', '140.00']",255,140,0,140,0
Epoch End
"['-0.73', '178.14', '-0.74', '178.06', '140.00']","['-0.72', '178.14', '-0.68', '178.09', '140.00']","['-0.71', '178.13', '-0.70', '178.01', '140.00']","['-0.72', '178.13', '-0.70', '178.12', '140.00']",255,140,0,140,0
"['-0.74', '178.13', '-0.71', '178.06', '140.00']","['-0.73', '178.14', '-0.74', '178.06', '140.00']","['-0.72', '178.14', '-0.68', '178.09', '140.00']","['-0.71', '178.13', '-0.70', '178.01', '140.00']",255,140,0,140,0
"['-0.74', '17.11', '-0.64', '178.12', '140.00']","['-0.74', '178.13', '-0.71', '178.06', '140.00']","['-0.73', '178.14', '-0.74', '178.06', '140.00']","['-0.72', '178.14', '-0.68', '178.09', '140.00']",255,140,0,140,0
"['-0.74', '178.08', '-0.69', '178.04', '140.00']","['-0.74', '17.11', '-0.64', '178.12', '140.00']","['-0.74', '178.13', '-0.71', '178.06', '140.00']","['-0.73', '178.14', '-0.74', '178.06', '140.00']",255,125,0,125,0
"['-0.75', '178.09', '-0.75', '178.13', '125.00']","['-0.74', '178.08', '-0.69', '178.04', '140.00']","['-0.74', '17.11', '-0.64', '178.12', '140.00']","['-0.74', '178.13', '-0.71', '178.06', '140.00']",255,140,0,140,0
"['-0.73', '178.09', '-0.70', '178.10', '140.00']","['-0.75', '178.09', '-0.75', '178.13', '125.00']","['-0.74', '178.08', '-0.69', '178.04', '140.00']","['-0.74', '17.11', '-0.64', '178.12', '140.00']",255,130,0,130,0
"['-0.73', '17.08', '-0.77', '178.08', '130.00']","['-0.73', '178.09', '-0.70', '178.10', '140.00']","['-0.75', '178.09', '-0.75', '178.13', '125.00']","['-0.74', '178.08', '-0.69', '178.04', '140.00']",255,140,0,140,0
"['-0.71', '178.08', '-0.70', '178.11', '140.00']","['-0.73', '17.08', '-0.77', '178.08', '130.00']","['-0.73', '178.09', '-0.70', '178.10', '140.00']","['-0.75', '178.09', '-0.75', '178.13', '125.00']",255,130,0,130,0
"['-0.70', '178.08', '-0.70', '178.12', '130.00']","['-0.71', '178.08', '-0.70', '178.11', '140.00']","['-0.73', '17.08', '-0.77', '178.08', '130.00']","['-0.73', '178.09', '-0.70', '178.10', '140.00']",255,110,0,110,0
"['-0.70', '178.11', '-0.67', '178.15', '110.00']","['-0.70', '178.08', '-0.70', '178.12', '130.00']","['-0.71', '178.08', '-0.70', '178.11', '140.00']","['-0.73', '17.08', '-0.77', '178.08', '130.00']",255,140,0,140,0
"['-0.71', '178.11', '-0.66', '178.06', '140.00']","['-0.70', '178.11', '-0.67', '178.15', '110.00']","['-0.70', '178.08', '-0.70', '178.12', '130.00']","['-0.71', '178.08', '-0.70', '178.11', '140.00']",255,140,0,140,0
"['-0.71', '17.11', '-0.64', '178.13', '140.00']","['-0.71', '178.11', '-0.66', '178.06', '140.00']","['-0.70', '178.11', '-0.67', '178.15', '110.00']","['-0.70', '178.08', '-0.70', '178.12', '130.00']",255,140,0,140,0
"['-0.71', '178.12', '-0.69', '178.12', '140.00']","['-0.71', '17.11', '-0.64', '178.13', '140.00']","['-0.71', '178.11', '-0.66', '178.06', '140.00']","['-0.70', '178.11', '-0.67', '178.15', '110.00']",255,140,0,140,0
"['-0.69', '178.09', '-0.74', '178.02', '140.00']","['-0.71', '178.12', '-0.69', '178.12', '140.00']","['-0.71', '17.11', '-0.64', '178.13', '140.00']","['-0.71', '178.11', '-0.66', '178.06', '140.00']",255,140,0,140,0
"['-0.67', '178.04', '-0.71', '178.09', '140.00']","['-0.69', '178.09', '-0.74', '178.02', '140.00']","['-0.71', '178.12', '-0.69', '178.12', '140.00']","['-0.71', '17.11', '-0.64', '178.13', '140.00']",255,140,0,140,0
"['-0.64', '178.04', '-0.69', '178.09', '140.00']","['-0.67', '178.04', '-0.71', '178.09', '140.00']","['-0.69', '178.09', '-0.74', '178.02', '140.00']","['-0.71', '178.12', '-0.69', '178.12', '140.00']",255,140,0,140,0
"['-0.66', '178.04', '-0.73', '178.09', '140.00']","['-0.64', '178.04', '-0.69', '178.09', '140.00']","['-0.67', '178.04', '-0.71', '178.09', '140.00']","['-0.69', '178.09', '-0.74', '178.02', '140.00']",255,140,0,140,0
"['-0.67', '17.05', '-0.72', '178.13', '140.00']","['-0.66', '178.04', '-0.73', '178.09', '140.00']","['-0.64', '178.04', '-0.69', '178.09', '140.00']","['-0.67', '178.04', '-0.71', '178.09', '140.00']",255,140,0,140,0
"['-0.69', '17.08', '-0.68', '178.14', '140.00']","['-0.67', '17.05', '-0.72', '178.13', '140.00']","['-0.66', '178.04', '-0.73', '178.09', '140.00']","['-0.64', '178.04', '-0.69', '178.09', '140.00']",255,125,0,125,0
"['-0.69', '178.10', '-0.68', '178.09', '125.00']","['-0.69', '17.08', '-0.68', '178.14', '140.00']","['-0.67', '17.05', '-0.72', '178.13', '140.00']","['-0.66', '178.04', '-0.73', '178.09', '140.00']",255,130,0,130,0
Epoch End
"['-0.71', '178.11', '-0.64', '178.09', '130.00']","['-0.71', '178.11', '-0.66', '178.19', '130.00']","['-0.71', '178.09', '-0.73', '178.05', '130.00']","['-0.1', '17810', '-0.70', '178.15', '130.00']",255,140,0,140,0
"['-0.71', '178.14', '-0.67', '178.15', '140.00']","['-0.71', '178.11', '-0.64', '178.09', '130.00']","['-0.71', '178.11', '-0.66', '178.19', '130.00']","['-0.71', '178.09', '-0.73', '178.05', '130.00']",255,130,0,130,0
"['-0.69', '17.13', '-0.70', '178.11', '130.00']","['-0.71', '178.14', '-0.67', '178.15', '140.00']","['-0.71', '178.11', '-0.64', '178.09', '130.00']","['-0.71', '178.11', '-0.66', '178.19', '130.00']",255,130,0,130,0
"['-0.69', '17.09', '-0.67', '178.10', '130.00']","['-0.69', '17.13', '-0.70', '178.11', '130.00']","['-0.71', '178.14', '-0.67', '178.15', '140.00']","['-0.71', '178.11', '-0.64', '178.09', '130.00']",255,130,0,130,0
"['-0.69', '17.08', '-0.69', '178.00', '130.00']","['-0.69', '17.09', '-0.67', '178.10', '130.00']","['-0.69', '17.13', '-0.70', '178.11', '130.00']","['-0.71', '178.14', '-0.67', '178.15', '140.00']",255,125,0,125,0
"['-0.71', '178.09', '-0.74', '178.03', '125.00']","['-0.69', '17.08', '-0.69', '178.00', '130.00']","['-0.69', '17.09', '-0.67', '178.10', '130.00']","['-0.69', '17.13', '-0.70', '178.11', '130.00']",255,140,0,140,0
"['-0.71', '178.09', '-0.71', '178.08', '140.00']","['-0.71', '178.09', '-0.74', '178.03', '125.00']","['-0.69', '17.08', '-0.69', '178.00', '130.00']","['-0.69', '17.09', '-0.67', '178.10', '130.00']",255,130,0,130,0
"['-0.72', '178.09', '-0.73', '178.04', '130.00']","['-0.71', '178.09', '-0.71', '178.08', '140.00']","['-0.71', '178.09', '-0.74', '178.03', '125.00']","['-0.69', '17.08', '-0.69', '178.00', '130.00']",255,130,0,130,0
"['-0.72', '17.09', '-0.72', '178.08', '130.00']","['-0.72', '178.09', '-0.73', '178.04', '130.00']","['-0.71', '178.09', '-0.71', '178.08', '140.00']","['-0.71', '178.09', '-0.74', '178.03', '125.00']",255,130,0,130,0
"['-0.71', '17.12', '-0.63', '178.16', '130.00']","['-0.72', '17.09', '-0.72', '178.08', '130.00']","['-0.72', '178.09', '-0.73', '178.04', '130.00']","['-0.71', '178.09', '-0.71', '178.08', '140.00']",255,125,0,125,0
"['-0.70', '178.13', '-0.69', '178.11', '125.00']","['-0.71', '17.12', '-0.63', '178.16', '130.00']","['-0.72', '17.09', '-0.72', '178.08', '130.00']","['-0.72', '178.09', '-0.73', '178.04', '130.00']",255,130,0,130,0
"['-0.69', '178.14', '-0.72', '178.10', '130.00']","['-0.70', '178.13', '-0.69', '178.11', '125.00']","['-0.71', '17.12', '-0.63', '178.16', '130.00']","['-0.72', '17.09', '-0.72', '178.08', '130.00']",255,100,0,100,0
"['-0.68', '178.14', '-0.63', '178.09', '100.00']","['-0.69', '178.14', '-0.72', '178.10', '130.00']","['-0.70', '178.13', '-0.69', '178.11', '125.00']","['-0.71', '17.12', '-0.63', '178.16', '130.00']",255,125,0,125,0
"['-0.69', '178.14', '-0.71', '178.12', '125.00']","['-0.68', '178.14', '-0.63', '178.09', '100.00']","['-0.69', '178.14', '-0.72', '178.10', '130.00']","['-0.70', '178.13', '-0.69', '178.11', '125.00']",255,140,0,140,0
"['-0.69', '178.12', '-0.71', '178.06', '140.00']","['-0.69', '178.14', '-0.71', '178.12', '125.00']","['-0.68', '178.14', '-0.63', '178.09', '100.00']","['-0.69', '178.14', '-0.72', '178.10', '130.00']",255,140,0,140,0
"['-0.70', '178.13', '-0.65', '178.09', '140.00']","['-0.69', '178.12', '-0.71', '178.06', '140.00']","['-0.69', '178.14', '-0.71', '178.12', '125.00']","['-0.68', '178.14', '-0.63', '178.09', '100.00']",255,100,0,100,0
"['-0.73', '178.12', '-0.68', '178.18', '100.00']","['-0.70', '178.13', '-0.65', '178.09', '140.00']","['-0.69', '178.12', '-0.71', '178.06', '140.00']","['-0.69', '178.14', '-0.71', '178.12', '125.00']",255,140,0,140,0
"['-0.76', '178.11', '-0.75', '178.03', '140.00']","['-0.73', '178.12', '-0.68', '178.18', '100.00']","['-0.70', '178.13', '-0.65', '178.09', '140.00']","['-0.69', '178.12', '-0.71', '178.06', '140.00']",255,140,0,140,0
"['-0.76', '178.09', '-0.73', '178.05', '140.00']","['-0.76', '178.11', '-0.75', '178.03', '140.00']","['-0.73', '178.12', '-0.68', '178.18', '100.00']","['-0.70', '178.13', '-0.65', '178.09', '140.00']",255,140,0,140,0
"['-0.76', '17.10', '-0.73', '178.02', '140.00']","['-0.76', '178.09', '-0.73', '178.05', '140.00']","['-0.76', '178.11', '-0.75', '178.03', '140.00']","['-0.73', '178.12', '-0.68', '178.18', '100.00']",255,140,0,140,0
Epoch End
"['-0.77', '178.13', '-0.70', '178.06', '140.00']","['-0.77', '178.13', '-0.73', '178.02', '140.00']","['-0.76', '178.13', '-0.65', '178.09', '140.00']","['-0.76', '178.12', '-0.72', '178.13', '140.00']",255,140,0,140,0
"['-0.77', '17.14', '-0.74', '178.05', '140.00']","['-0.77', '178.13', '-0.70', '178.06', '140.00']","['-0.77', '178.13', '-0.73', '178.02', '140.00']","['-0.76', '178.13', '-0.65', '178.09', '140.00']",255,140,0,140,0
"['-0.74', '178.13', '-0.65', '178.16', '140.00']","['-0.77', '17.14', '-0.74', '178.05', '140.00']","['-0.77', '178.13', '-0.70', '178.06', '140.00']","['-0.77', '178.13', '-0.73', '178.02', '140.00']",255,140,0,140,0
"['-0.73', '178.16', '-0.67', '178.20', '140.00']","['-0.74', '178.13', '-0.65', '178.16', '140.00']","['-0.77', '17.14', '-0.74', '178.05', '140.00']","['-0.77', '178.13', '-0.70', '178.06', '140.00']",255,140,0,140,0
"['-0.72', '17.16', '-0.73', '178.19', '140.00']","['-0.73', '178.16', '-0.67', '178.20', '140.00']","['-0.74', '178.13', '-0.65', '178.16', '140.00']","['-0.77', '17.14', '-0.74', '178.05', '140.00']",255,100,0,100,0
"['-0.71', '178.16', '-0.64', '178.18', '100.00']","['-0.72', '17.16', '-0.73', '178.19', '140.00']","['-0.73', '178.16', '-0.67', '178.20', '140.00']","['-0.74', '178.13', '-0.65', '178.16', '140.00']",255,100,0,100,0
"['-0.71', '178.14', '-0.67', '178.07', '100.00']","['-0.71', '178.16', '-0.64', '178.18', '100.00']","['-0.72', '17.16', '-0.73', '178.19', '140.00']","['-0.73', '178.16', '-0.67', '178.20', '140.00']",255,140,0,140,0
"['-0.70', '17.15', '-0.67', '178.12', '140.00']","['-0.71', '178.14', '-0.67', '178.07', '100.00']","['-0.71', '178.16', '-0.64', '178.18', '100.00']","['-0.72', '17.16', '-0.73', '178.19', '140.00']",255,100,0,100,0
"['-0.71', '17.14', '-0.71', '178.12', '100.00']","['-0.70', '17.15', '-0.67', '178.12', '140.00']","['-0.71', '178.14', '-0.67', '178.07', '100.00']","['-0.71', '178.16', '-0.64', '178.18', '100.00']",255,130,0,130,0
"['-0.69', '17.15', '-0.71', '178.10', '130.00']","['-0.71', '17.14', '-0.71', '178.12', '100.00']","['-0.70', '17.15', '-0.67', '178.12', '140.00']","['-0.71', '178.14', '-0.67', '178.07', '100.00']",255,140,0,140,0
"['-0.71', '178.14', '-0.72', '178.07', '140.00']","['-0.69', '17.15', '-0.71', '178.10', '130.00']","['-0.71', '17.14', '-0.71', '178.12', '100.00']","['-0.70', '17.15', '-0.67', '178.12', '140.00']",255,140,0,140,0
"['-0.71', '17.14', '-0.66', '178.07', '140.00']","['-0.71', '178.14', '-0.72', '178.07', '140.00']","['-0.69', '17.15', '-0.71', '178.10', '130.00']","['-0.71', '17.14', '-0.71', '178.12', '100.00']",255,110,0,110,0
"['-0.69', '178.13', '-0.68', '178.16', '110.00']","['-0.71', '17.14', '-0.66', '178.07', '140.00']","['-0.71', '178.14', '-0.72', '178.07', '140.00']","['-0.69', '17.15', '-0.71', '178.10', '130.00']",255,140,0,140,0
"['-0.67', '178.12', '-0.71', '178.14', '140.00']","['-0.69', '178.13', '-0.68', '178.16', '110.00']","['-0.71', '17.14', '-0.66', '178.07', '140.00']","['-0.71', '178.14', '-0.72', '178.07', '140.00']",255,140,0,140,0
"['-0.67', '178.09', '-0.68', '178.11', '140.00']","['-0.67', '178.12', '-0.71', '178.14', '140.00']","['-0.69', '178.13', '-0.68', '178.16', '110.00']","['-0.71', '17.14', '-0.66', '178.07', '140.00']",255,140,0,140,0
"['-0.68', '17.09', '-0.71', '178.13', '140.00']","['-0.67', '178.09', '-0.68', '178.11', '140.00']","['-0.67', '178.12', '-0.71', '178.14', '140.00']","['-0.69', '178.13', '-0.68', '178.16', '110.00']",255,140,0,140,0
"['-0.69', '17.10', '-0.67', '178.10', '140.00']","['-0.68', '17.09', '-0.71', '178.13', '140.00']","['-0.67', '178.09', '-0.68', '178.11', '140.00']","['-0.67', '178.12', '-0.71', '178.14', '140.00']",255,100,0,100,0
"['-0.70', '178.09', '-0.68', '178.07', '100.00']","['-0.69', '17.10', '-0.67', '178.10', '140.00']","['-0.68', '17.09', '-0.71', '178.13', '140.00']","['-0.67', '178.09', '-0.68', '178.11', '140.00']",255,140,0,140,0
"['-0.70', '178.07', '-0.68', '178.04', '140.00']","['-0.70', '178.09', '-0.68', '178.07', '100.00']","['-0.69', '17.10', '-0.67', '178.10', '140.00']","['-0.68', '17.09', '-0.71', '178.13', '140.00']",255,140,0,140,0
"['-0.70', '178.05', '-0.70', '178.17', '140.00']","['-0.70', '178.07', '-0.68', '178.04', '140.00']","['-0.70', '178.09', '-0.68', '178.07', '100.00']","['-0.69', '17.10', '-0.67', '178.10', '140.00']",255,140,0,140,0
Epoch End
"['-0.72', '178.07', '-0.66', '178.16', '140.00']","['-0.72', '178.06', '-0.68', '178.16', '140.00']","['-0.71', '178.05', '-0.68', '178.10', '140.00']","['-0.71', '178.05', '-0.74', '178.08', '140.00']",255,125,0,125,0
"['-0.72', '17.10', '-0.70', '177.97', '125.00']","['-0.72', '178.07', '-0.66', '178.16', '140.00']","['-0.72', '178.06', '-0.68', '178.16', '140.00']","['-0.71', '178.05', '-0.68', '178.10', '140.00']",255,140,0,140,0
"['-0.72', '17.12', '-0.72', '178.08', '140.00']","['-0.72', '17.10', '-0.70', '177.97', '125.00']","['-0.72', '178.07', '-0.66', '178.16', '140.00']","['-0.72', '178.06', '-0.68', '178.16', '140.00']",255,110,0,110,0
"['-0.71', '178.11', '-0.66', '178.00', '110.00']","['-0.72', '17.12', '-0.72', '178.08', '140.00']","['-0.72', '17.10', '-0.70', '177.97', '125.00']","['-0.72', '178.07', '-0.66', '178.16', '140.00']",255,100,0,100,0
"['-0.70', '178.10', '-0.74', '178.18', '100.00']","['-0.71', '178.11', '-0.66', '178.00', '110.00']","['-0.72', '17.12', '-0.72', '178.08', '140.00']","['-0.72', '17.10', '-0.70', '177.97', '125.00']",255,125,0,125,0
"['-0.64', '17.01', '-0.65', '178.15', '125.00']","['-0.70', '178.10', '-0.74', '178.18', '100.00']","['-0.71', '178.11', '-0.66', '178.00', '110.00']","['-0.72', '17.12', '-0.72', '178.08', '140.00']",255,125,0,125,0
"['-0.65', '17.01', '-0.72', '178.07', '125.00']","['-0.64', '17.01', '-0.65', '178.15', '125.00']","['-0.70', '178.10', '-0.74', '178.18', '100.00']","['-0.71', '178.11', '-0.66', '178.00', '110.00']",255,140,0,140,0
"['-0.68', '178.03', '-0.72', '178.12', '140.00']","['-0.65', '17.01', '-0.72', '178.07', '125.00']","['-0.64', '17.01', '-0.65', '178.15', '125.00']","['-0.70', '178.10', '-0.74', '178.18', '100.00']",255,140,0,140,0
"['-0.68', '17.03', '-0.63', '178.08', '140.00']","['-0.68', '178.03', '-0.72', '178.12', '140.00']","['-0.65', '17.01', '-0.72', '178.07', '125.00']","['-0.64', '17.01', '-0.65', '178.15', '125.00']",255,140,0,140,0
"['-0.68', '178.04', '-0.72', '178.18', '140.00']","['-0.68', '17.03', '-0.63', '178.08', '140.00']","['-0.68', '178.03', '-0.72', '178.12', '140.00']","['-0.65', '17.01', '-0.72', '178.07', '125.00']",255,140,0,140,0
"['-0.67', '178.03', '-0.70', '178.15', '140.00']","['-0.68', '178.04', '-0.72', '178.18', '140.00']","['-0.68', '17.03', '-0.63', '178.08', '140.00']","['-0.68', '178.03', '-0.72', '178.12', '140.00']",255,110,0,110,0
"['-0.66', '17.02', '-0.73', '178.10', '110.00']","['-0.67', '178.03', '-0.70', '178.15', '140.00']","['-0.68', '178.04', '-0.72', '178.18', '140.00']","['-0.68', '17.03', '-0.63', '178.08', '140.00']",255,140,0,140,0
"['-0.67', '178.07', '-0.76', '178.15', '140.00']","['-0.66', '17.02', '-0.73', '178.10', '110.00']","['-0.67', '178.03', '-0.70', '178.15', '140.00']","['-0.68', '178.04', '-0.72', '178.18', '140.00']",255,140,0,140,0
"['-0.69', '178.11', '-0.72', '178.10', '140.00']","['-0.67', '178.07', '-0.76', '178.15', '140.00']","['-0.66', '17.02', '-0.73', '178.10', '110.00']","['-0.67', '178.03', '-0.70', '178.15', '140.00']",255,140,0,140,0
"['-0.70', '178.12', '-0.72', '178.12', '140.00']","['-0.69', '178.11', '-0.72', '178.10', '140.00']","['-0.67', '178.07', '-0.76', '178.15', '140.00']","['-0.66', '17.02', '-0.73', '178.10', '110.00']",255,125,0,125,0
"['-0.70', '17.13', '-0.64', '178.07', '125.00']","['-0.70', '178.12', '-0.72', '178.12', '140.00']","['-0.69', '178.11', '-0.72', '178.10', '140.00']","['-0.67', '178.07', '-0.76', '178.15', '140.00']",255,140,0,140,0
"['-0.71', '17.14', '-0.75', '178.14', '140.00']","['-0.70', '17.13', '-0.64', '178.07', '125.00']","['-0.70', '178.12', '-0.72', '178.12', '140.00']","['-0.69', '178.11', '-0.72', '178.10', '140.00']",255,110,0,110,0
"['-0.71', '178.14', '-0.72', '178.14', '110.00']","['-0.71', '17.14', '-0.75', '178.14', '140.00']","['-0.70', '17.13', '-0.64', '178.07', '125.00']","['-0.70', '178.12', '-0.72', '178.12', '140.00']",255,110,0,110,0
"['-0.70', '178.15', '-0.65', '178.14', '110.00']","['-0.71', '178.14', '-0.72', '178.14', '110.00']","['-0.71', '17.14', '-0.75', '178.14', '140.00']","['-0.70', '17.13', '-0.64', '178.07', '125.00']",255,125,0,125,0
"['-0.70', '17.20', '-0.68', '178.08', '125.00']","['-0.70', '178.15', '-0.65', '178.14', '110.00']","['-0.71', '178.14', '-0.72', '178.14', '110.00']","['-0.71', '17.14', '-0.75', '178.14', '140.00']",255,100,0,100,0
Epoch End
