pitch
yaw
slope
roll
"[0.0, 0.0, 0.017, 0.0]","[0.0, 0.0, 0.02, 0.0]",255,-10,0,0,0,0.34665679931640625
"[0.0, 0.08, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,-10,0,0,0,0.3981146812438965
"[-0.02, 0.39, 0.039, 0.0]","[0.0, 0.08, 0.017, 0.0]",255,10,0,0,0,0.40311503410339355
"[-0.02, 0.47, 0.017, 0.0]","[-0.02, 0.39, 0.039, 0.0]",255,-20,0,0,0,0.418900728225708
"[-0.04, 0.71, 0.017, 0.0]","[-0.02, 0.47, 0.017, 0.0]",255,0,0,0,0,0.43590402603149414
"[-0.05, 0.94, 0.017, 0.0]","[-0.04, 0.71, 0.017, 0.0]",255,20,0,0,0,0.4529078006744385
"[-0.05, 1.02, 0.017, 0.0]","[-0.05, 0.94, 0.017, 0.0]",255,-10,0,0,0,0.4699127674102783
"[-0.05, 1.02, 0.017, 0.0]","[-0.05, 1.02, 0.017, 0.0]",255,-10,0,0,0,0.48691701889038086
"[-0.06, 1.26, 0.017, 0.0]","[-0.05, 1.02, 0.017, 0.0]",255,-10,0,0,0,0.5039210319519043
"[-0.08, 1.58, 0.017, 0.0]","[-0.06, 1.26, 0.017, 0.0]",255,-20,0,0,0,0.5206470489501953
"[-0.1, 2.06, 0.017, 0.0]","[-0.08, 1.58, 0.017, 0.0]",255,-20,0,0,0,0.5376510620117188
"[-0.14, 2.69, 0.017, 0.0]","[-0.1, 2.06, 0.017, 0.0]",255,20,0,0,0,0.5546553134918213
"[-0.16, 3.18, 0.017, 0.0]","[-0.14, 2.69, 0.017, 0.0]",255,10,0,0,0,0.5716626644134521
"[-0.16, 3.18, 0.017, 0.0]","[-0.16, 3.18, 0.017, 0.0]",255,10,0,0,0,0.5876657962799072
"[-0.18, 3.51, 0.017, 0.0]","[-0.16, 3.18, 0.017, 0.0]",255,0,0,0,0,0.6056704521179199
"[-0.19, 3.85, 0.017, 0.0]","[-0.18, 3.51, 0.017, 0.0]",255,20,0,0,0,0.6216738224029541
"[-0.2, 4.03, 0.017, 0.0]","[-0.19, 3.85, 0.017, 0.0]",255,0,0,0,0,0.6386773586273193
"[-0.21, 4.22, 0.017, 0.0]","[-0.2, 4.03, 0.017, 0.0]",255,0,0,0,0,0.6556811332702637
"[-0.22, 4.42, 0.017, 0.0]","[-0.21, 4.22, 0.017, 0.0]",255,0,0,0,0,0.672684907913208
"[-0.22, 4.42, 0.017, 0.0]","[-0.22, 4.42, 0.017, 0.0]",255,-20,0,0,0,0.6896896362304688
"[-0.23, 4.78, 0.017, 0.0]","[-0.22, 4.42, 0.017, 0.0]",255,-10,0,0,0,0.7066926956176758
"[-0.25, 5.22, 0.017, 0.0]","[-0.23, 4.78, 0.017, 0.0]",255,-10,0,0,0,0.7234225273132324
"[-0.28, 5.75, 0.017, 0.0]","[-0.25, 5.22, 0.017, 0.0]",255,-10,0,0,0,0.7404260635375977
"[-0.3, 6.36, 0.017, 0.0]","[-0.28, 5.75, 0.017, 0.0]",255,20,0,0,0,0.7577250003814697
"[-0.32, 6.82, 0.017, 0.0]","[-0.3, 6.36, 0.017, 0.0]",255,20,0,0,0,0.7736978530883789
"[-0.34, 7.14, 0.017, 0.0]","[-0.32, 6.82, 0.017, 0.0]",255,10,0,0,0,0.7907023429870605
"[-0.34, 7.14, 0.017, 0.0]","[-0.34, 7.14, 0.017, 0.0]",255,10,0,0,0,0.8077054023742676
"[-0.34, 7.32, 0.017, 0.0]","[-0.34, 7.14, 0.017, 0.0]",255,-20,0,0,0,0.8247096538543701
"[-0.35, 7.66, 0.017, 0.0]","[-0.34, 7.32, 0.017, 0.0]",255,-20,0,0,0,0.8417131900787354
"[-0.37, 8.16, 0.017, 0.0]","[-0.35, 7.66, 0.017, 0.0]",255,-20,0,0,0,0.8590390682220459
"[-0.4, 8.83, 0.017, 0.0]","[-0.37, 8.16, 0.017, 0.0]",255,-20,0,0,0,0.8760437965393066
"[-0.44, 9.67, 0.017, 0.0]","[-0.4, 8.83, 0.017, 0.0]",255,-10,0,0,0,0.8920478820800781
"[-0.44, 9.67, 0.017, 0.0]","[-0.44, 9.67, 0.017, 0.0]",255,-10,0,0,0,0.9090521335601807
"[-0.48, 10.67, 0.017, 0.0]","[-0.44, 9.67, 0.017, 0.0]",255,20,0,0,0,0.9256534576416016
"[-0.52, 11.53, 0.017, 0.0]","[-0.48, 10.67, 0.017, 0.0]",255,0,0,0,0,0.9426572322845459
"[-0.55, 12.41, 0.017, 0.0]","[-0.52, 11.53, 0.017, 0.0]",255,0,0,0,0,0.9596805572509766
"[-0.59, 13.3, 0.017, 0.0]","[-0.55, 12.41, 0.017, 0.0]",255,0,0,0,0,0.976686954498291
"[-0.62, 14.21, 0.017, 0.0]","[-0.59, 13.3, 0.017, 0.0]",255,10,0,0,0,0.9936909675598145
"[-0.66, 15.07, 0.017, 0.0]","[-0.62, 14.21, 0.017, 0.0]",255,10,0,0,0,1.010694980621338
"[-0.66, 15.07, 0.017, 0.0]","[-0.66, 15.07, 0.017, 0.0]",255,10,0,0,0,1.0277125835418701
"[-0.68, 15.79, 0.017, 0.0]","[-0.66, 15.07, 0.017, 0.0]",255,20,0,0,0,1.0447165966033936
"[-0.7, 16.39, 0.017, 0.0]","[-0.68, 15.79, 0.017, 0.0]",255,10,0,0,0,1.0617198944091797
"[-0.71, 16.93, 0.017, 0.0]","[-0.7, 16.39, 0.017, 0.0]",255,20,0,0,0,1.0777239799499512
"[-0.71, 17.34, 0.017, 0.0]","[-0.71, 16.93, 0.017, 0.0]",255,-20,0,0,0,1.0947277545928955
"[-0.72, 17.93, 0.017, 0.0]","[-0.71, 17.34, 0.017, 0.0]",255,-20,0,0,0,1.1117312908172607
"[-0.72, 17.93, 0.017, 0.0]","[-0.72, 17.93, 0.017, 0.0]",255,-10,0,0,0,1.1287362575531006
"[-0.75, 18.76, 0.017, 0.0]","[-0.72, 17.93, 0.017, 0.0]",255,-10,0,0,0,1.1457395553588867
"[-0.78, 19.69, 0.017, 0.0]","[-0.75, 18.76, 0.017, 0.0]",255,20,0,0,0,1.1625659465789795
"[-0.8, 20.5, 0.017, 0.0]","[-0.78, 19.69, 0.017, 0.0]",255,20,0,0,0,1.1789345741271973
"[-0.81, 21.19, 0.017, 0.0]","[-0.8, 20.5, 0.017, 0.0]",255,20,0,0,0,1.1959376335144043
"[-0.81, 21.77, 0.017, 0.0]","[-0.81, 21.19, 0.017, 0.0]",255,10,0,0,0,1.2129414081573486
"[-0.81, 21.77, 0.017, 0.0]","[-0.81, 21.77, 0.017, 0.0]",255,10,0,0,0,1.2294878959655762
"[-0.81, 22.22, 0.017, 0.0]","[-0.81, 21.77, 0.017, 0.0]",255,0,0,0,0,1.2464923858642578
"[-0.8, 22.71, 0.017, 0.0]","[-0.81, 22.22, 0.017, 0.0]",255,0,0,0,0,1.2634963989257812
"[-0.8, 23.22, 0.017, 0.0]","[-0.8, 22.71, 0.017, 0.0]",255,10,0,0,0,1.2805001735687256
"[-0.79, 23.7, 0.017, 0.0]","[-0.8, 23.22, 0.017, 0.0]",255,10,0,0,0,1.2975034713745117
"[-0.78, 24.13, 0.017, 0.0]","[-0.79, 23.7, 0.017, 0.0]",255,10,0,0,0,1.3145074844360352
"[-0.76, 24.52, 0.017, 0.0]","[-0.78, 24.13, 0.017, 0.0]",255,-10,0,0,0,1.3305110931396484
"[-0.76, 24.52, 0.017, 0.0]","[-0.76, 24.52, 0.017, 0.0]",255,-10,0,0,0,1.3475151062011719
"[-0.76, 25.09, 0.017, 0.0]","[-0.76, 24.52, 0.017, 0.0]",255,-10,0,0,0,1.3645188808441162
"[-0.75, 25.76, 0.017, 0.0]","[-0.76, 25.09, 0.017, 0.0]",255,-10,0,0,0,1.3819944858551025
"[-0.75, 26.53, 0.017, 0.0]","[-0.75, 25.76, 0.017, 0.0]",255,-20,0,0,0,1.3987343311309814
"[-0.76, 27.48, 0.017, 0.0]","[-0.75, 26.53, 0.017, 0.0]",255,-20,0,0,0,1.4155306816101074
"[-0.78, 28.6, 0.017, 0.0]","[-0.76, 27.48, 0.017, 0.0]",255,-20,0,0,0,1.432598352432251
"[-0.78, 28.6, 0.017, 0.0]","[-0.78, 28.6, 0.017, 0.0]",255,-20,0,0,0,1.4486885070800781
"[-0.81, 30.03, 0.018, 0.0]","[-0.78, 28.6, 0.017, 0.0]",255,0,0,0,0,1.4666059017181396
"[-0.84, 31.49, 0.017, 0.0]","[-0.81, 30.03, 0.018, 0.0]",255,0,0,0,0,1.4836103916168213
"[-0.87, 33.0, 0.017, 0.0]","[-0.84, 31.49, 0.017, 0.0]",255,0,0,0,0,1.5006139278411865
"[-0.9, 34.55, 0.017, 0.0]","[-0.87, 33.0, 0.017, 0.0]",255,0,0,0,0,1.5179061889648438
"[-0.94, 36.14, 0.017, 0.0]","[-0.9, 34.55, 0.017, 0.0]",255,20,0,0,0,1.5338983535766602
"[-0.96, 37.65, 0.017, 0.0]","[-0.94, 36.14, 0.017, 0.0]",255,20,0,0,0,1.5509021282196045
"[-0.96, 37.65, 0.017, 0.0]","[-0.96, 37.65, 0.017, 0.0]",255,20,0,0,0,1.56748366355896
"[-0.97, 38.97, 0.017, 0.0]","[-0.96, 37.65, 0.017, 0.0]",255,-10,0,0,0,1.584479570388794
"[-0.98, 40.39, 0.017, 0.0]","[-0.97, 38.97, 0.017, 0.0]",255,-10,0,0,0,1.601482629776001
"[-1.0, 41.92, 0.017, 0.0]","[-0.98, 40.39, 0.017, 0.0]",255,-10,0,0,0,1.6184864044189453
"[-1.02, 43.56, 0.017, 0.0]","[-1.0, 41.92, 0.017, 0.0]",255,-10,0,0,0,1.6354901790618896
"[-1.04, 45.3, 0.017, 0.0]","[-1.02, 43.56, 0.017, 0.0]",255,-10,0,0,0,1.6521294116973877
"[-1.04, 45.3, 0.017, 0.0]","[-1.04, 45.3, 0.017, 0.0]",255,-10,0,0,0,1.6687190532684326
"[-1.07, 47.21, 0.017, 0.0]","[-1.04, 45.3, 0.017, 0.0]",255,-10,0,0,0,1.685723066329956
"[-1.11, 49.23, 0.017, 0.0]","[-1.07, 47.21, 0.017, 0.0]",255,-10,0,0,0,1.7027268409729004
"[-1.15, 51.35, 0.017, 0.0]","[-1.11, 49.23, 0.017, 0.0]",255,-10,0,0,0,1.7197318077087402
"[-1.19, 53.58, 0.017, 0.0]","[-1.15, 51.35, 0.017, 0.0]",255,-10,0,0,0,1.73673415184021
"[-1.24, 55.92, 0.017, 0.0]","[-1.19, 53.58, 0.017, 0.0]",255,-20,0,0,0,1.753725528717041
"[-1.3, 58.41, 0.017, 0.0]","[-1.24, 55.92, 0.017, 0.0]",255,10,0,0,0,1.770556926727295
"[-1.3, 58.41, 0.017, 0.0]","[-1.3, 58.41, 0.017, 0.0]",255,-10,0,0,0,1.7875604629516602
"[-1.35, 60.96, 0.017, 0.0]","[-1.3, 58.41, 0.017, 0.0]",255,-20,0,0,0,1.8045642375946045
"[-1.42, 63.65, 0.017, 0.0]","[-1.35, 60.96, 0.017, 0.0]",255,-10,0,0,0,1.8215675354003906
"[-1.48, 66.45, 0.017, 0.0]","[-1.42, 63.65, 0.017, 0.0]",255,-20,0,0,0,1.8385717868804932
"[-1.56, 69.37, 0.017, 0.0]","[-1.48, 66.45, 0.017, 0.0]",255,-20,0,0,0,1.8548376560211182
"[-1.64, 72.42, 0.017, 0.0]","[-1.56, 69.37, 0.017, 0.0]",255,-20,0,0,0,1.8718442916870117
"[-1.64, 72.42, 0.017, 0.0]","[-1.64, 72.42, 0.017, 0.0]",255,-20,0,0,0,1.8888487815856934
"[-1.74, 75.63, 0.017, 0.0]","[-1.64, 72.42, 0.017, 0.0]",255,-20,0,0,0,1.905853271484375
"[-1.85, 78.94, 0.017, 0.0]","[-1.74, 75.63, 0.017, 0.0]",255,-20,0,0,0,1.9224510192871094
"[-1.97, 82.36, 0.017, 0.0]","[-1.85, 78.94, 0.017, 0.0]",255,-10,0,0,0,1.9394543170928955
"[-2.09, 85.86, 0.017, 0.0]","[-1.97, 82.36, 0.017, 0.0]",255,-20,0,0,0,1.9559950828552246
"[-2.22, 89.45, 0.017, 0.0]","[-2.09, 85.86, 0.017, 0.0]",255,-20,0,0,0,1.9730007648468018
"[-2.22, 89.45, 0.017, 0.0]","[-2.22, 89.45, 0.017, 0.0]",255,-20,0,0,0,1.9890048503875732
"[-2.36, 93.12, 0.017, 1.0]","[-2.22, 89.45, 0.017, 0.0]",255,-20,0,0,0,2.0060083866119385
"[0.0, 0.0, 0.017, 0.0]","[-2.36, 93.12, 0.017, 1.0]",255,-10,0,0,0,2.02309250831604
"[0.0, 0.08, 0.017, 0.0]","[0.0, 0.0, 0.017, 0.0]",255,-10,0,0,0,2.0400960445404053
"[-0.01, 0.23, 0.017, 0.0]","[0.0, 0.08, 0.017, 0.0]",255,10,0,0,0,2.0571000576019287
"[-0.02, 0.31, 0.017, 0.0]","[-0.01, 0.23, 0.017, 0.0]",255,10,0,0,0,2.0735890865325928
"[-0.02, 0.31, 0.017, 0.0]","[-0.02, 0.31, 0.017, 0.0]",255,10,0,0,0,2.090592861175537
"[-0.02, 0.31, 0.017, 0.0]","[-0.02, 0.31, 0.017, 0.0]",255,10,0,0,0,2.1075968742370605
"[-0.01, 0.16, 0.017, 0.0]","[-0.02, 0.31, 0.017, 0.0]",255,10,0,0,0,2.124600887298584
"[0.0, -0.07, 0.017, 0.0]","[-0.01, 0.16, 0.017, 0.0]",255,10,0,0,0,2.1416046619415283
"[0.02, -0.38, 0.017, 0.0]","[0.0, -0.07, 0.017, 0.0]",255,10,0,0,0,2.1586081981658936
"[0.04, -0.77, 0.017, 0.0]","[0.02, -0.38, 0.017, 0.0]",255,0,0,0,0,2.175435781478882
"[0.06, -1.16, 0.017, 0.0]","[0.04, -0.77, 0.017, 0.0]",255,10,0,0,0,2.192439317703247
"[0.06, -1.16, 0.017, 0.0]","[0.06, -1.16, 0.017, 0.0]",255,10,0,0,0,2.2094430923461914
"[0.09, -1.71, 0.017, 0.0]","[0.06, -1.16, 0.017, 0.0]",255,10,0,0,0,2.2264468669891357
"[0.12, -2.34, 0.017, 0.0]","[0.09, -1.71, 0.017, 0.0]",255,20,0,0,0,2.243452548980713
"[0.16, -3.13, 0.017, 0.0]","[0.12, -2.34, 0.017, 0.0]",255,10,0,0,0,2.2594544887542725
"[0.2, -3.99, 0.017, 0.0]","[0.16, -3.13, 0.017, 0.0]",255,10,0,0,0,2.276458263397217
"[0.25, -4.95, 0.017, 0.0]","[0.2, -3.99, 0.017, 0.0]",255,10,0,0,0,2.293461799621582
"[0.3, -5.98, 0.017, 0.0]","[0.25, -4.95, 0.017, 0.0]",255,10,0,0,0,2.3104658126831055
"[0.3, -5.98, 0.017, 0.0]","[0.3, -5.98, 0.017, 0.0]",255,10,0,0,0,2.32746958732605
"[0.36, -7.18, 0.017, 0.0]","[0.3, -5.98, 0.017, 0.0]",255,10,0,0,0,2.344477891921997
"[0.43, -8.47, 0.017, 0.0]","[0.36, -7.18, 0.017, 0.0]",255,10,0,0,0,2.3614821434020996
"[0.5, -9.84, 0.017, 0.0]","[0.43, -8.47, 0.017, 0.0]",255,10,0,0,0,2.378485918045044
"[0.57, -11.3, 0.017, 0.0]","[0.5, -9.84, 0.017, 0.0]",255,20,0,0,0,2.3954896926879883
"[0.65, -12.93, 0.017, 0.0]","[0.57, -11.3, 0.017, 0.0]",255,10,0,0,0,2.412493944168091
"[0.65, -12.93, 0.017, 0.0]","[0.65, -12.93, 0.017, 0.0]",255,10,0,0,0,2.428496837615967
"[0.74, -14.73, 0.017, 0.0]","[0.65, -12.93, 0.017, 0.0]",255,20,0,0,0,2.4455013275146484
"[0.83, -16.7, 0.017, 0.0]","[0.74, -14.73, 0.017, 0.0]",255,20,0,0,0,2.4625051021575928
"[0.94, -18.84, 0.017, 0.0]","[0.83, -16.7, 0.017, 0.0]",255,-20,0,0,0,2.4795095920562744
"[1.03, -20.85, 0.017, 0.0]","[0.94, -18.84, 0.017, 0.0]",255,-20,0,0,0,2.495511770248413
"[1.12, -22.75, 0.017, 0.0]","[1.03, -20.85, 0.017, 0.0]",255,-10,0,0,0,2.512516736984253
"[1.12, -22.75, 0.017, 0.0]","[1.12, -22.75, 0.017, 0.0]",255,-10,0,0,0,2.529524564743042
"[1.2, -24.54, 0.017, 0.0]","[1.12, -22.75, 0.017, 0.0]",255,-20,0,0,0,2.546527624130249
"[1.27, -26.21, 0.017, 0.0]","[1.2, -24.54, 0.017, 0.0]",255,-10,0,0,0,2.5635321140289307
"[1.34, -27.85, 0.017, 0.0]","[1.27, -26.21, 0.017, 0.0]",255,0,0,0,0,2.5796053409576416
"[1.41, -29.53, 0.017, 0.0]","[1.34, -27.85, 0.017, 0.0]",255,-10,0,0,0,2.596609115600586
"[1.47, -31.17, 0.017, 0.0]","[1.41, -29.53, 0.017, 0.0]",255,-10,0,0,0,2.6126129627227783
"[1.47, -31.17, 0.017, 0.0]","[1.47, -31.17, 0.017, 0.0]",255,-10,0,0,0,2.6296167373657227
"[1.53, -32.72, 0.017, 0.0]","[1.47, -31.17, 0.017, 0.0]",255,-10,0,0,0,2.6466197967529297
"[1.58, -34.25, 0.017, 0.0]","[1.53, -32.72, 0.017, 0.0]",255,-10,0,0,0,2.663623571395874
"[1.63, -35.76, 0.017, 0.0]","[1.58, -34.25, 0.017, 0.0]",255,-10,0,0,0,2.679562568664551
"[1.67, -37.24, 0.017, 0.0]","[1.63, -35.76, 0.017, 0.0]",255,20,0,0,0,2.6965670585632324
"[1.72, -38.9, 0.017, 0.0]","[1.67, -37.24, 0.017, 0.0]",255,-10,0,0,0,2.7135708332061768
"[1.77, -40.54, 0.017, 0.0]","[1.72, -38.9, 0.017, 0.0]",255,20,0,0,0,2.730574369430542
"[1.77, -40.54, 0.017, 0.0]","[1.77, -40.54, 0.017, 0.0]",255,-20,0,0,0,2.7465784549713135
"[1.82, -42.23, 0.017, 0.0]","[1.77, -40.54, 0.017, 0.0]",255,-20,0,0,0,2.763582229614258
"[1.86, -43.86, 0.017, 0.0]","[1.82, -42.23, 0.017, 0.0]",255,-20,0,0,0,2.780585765838623
"[1.89, -45.43, 0.017, 0.0]","[1.86, -43.86, 0.017, 0.0]",255,-20,0,0,0,2.7975897789001465
"[1.92, -46.95, 0.017, 0.0]","[1.89, -45.43, 0.017, 0.0]",255,10,0,0,0,2.8145933151245117
"[1.94, -48.57, 0.017, 0.0]","[1.92, -46.95, 0.017, 0.0]",255,-20,0,0,0,2.830597400665283
"[1.94, -48.57, 0.017, 0.0]","[1.94, -48.57, 0.017, 0.0]",255,-20,0,0,0,2.8476011753082275
"[1.96, -50.04, 0.017, 0.0]","[1.94, -48.57, 0.017, 0.0]",255,10,0,0,0,2.86460542678833
"[1.97, -51.63, 0.017, 0.0]","[1.96, -50.04, 0.017, 0.0]",255,10,0,0,0,2.8816096782684326
"[1.99, -53.32, 0.017, 0.0]","[1.97, -51.63, 0.017, 0.0]",255,10,0,0,0,2.8986122608184814
"[2.02, -55.12, 0.017, 0.0]","[1.99, -53.32, 0.017, 0.0]",255,10,0,0,0,2.9156157970428467
"[2.04, -57.02, 0.017, 0.0]","[2.02, -55.12, 0.017, 0.0]",255,10,0,0,0,2.9316201210021973
"[2.04, -57.02, 0.017, 0.0]","[2.04, -57.02, 0.017, 0.0]",255,10,0,0,0,2.9486236572265625
"[2.08, -59.07, 0.017, 0.0]","[2.04, -57.02, 0.017, 0.0]",255,-20,0,0,0,2.965627670288086
"[2.11, -61.1, 0.017, 0.0]","[2.08, -59.07, 0.017, 0.0]",255,-20,0,0,0,2.9826314449310303
"[2.13, -63.13, 0.017, 0.0]","[2.11, -61.1, 0.017, 0.0]",255,-10,0,0,0,2.9986345767974854
"[2.14, -65.2, 0.017, 0.0]","[2.13, -63.13, 0.017, 0.0]",255,-10,0,0,0,3.015639066696167
"[2.16, -67.3, 0.017, 0.0]","[2.14, -65.2, 0.017, 0.0]",255,10,0,0,0,3.032642364501953
"[2.16, -67.3, 0.017, 0.0]","[2.16, -67.3, 0.017, 0.0]",255,10,0,0,0,3.0496463775634766
"[2.18, -69.53, 0.017, 0.0]","[2.16, -67.3, 0.017, 0.0]",255,10,0,0,0,3.066650629043579
