"['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]"
"['-1', '-1', '-94', 9, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]"
"['-1', '-1', '-94', 9, 0]","['-1', '-1', '-94', 9, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]"
"['109', '209', '-94', 9, 0]","['-1', '-1', '-94', 9, 0]","['-1', '-1', '-94', 9, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]"
"['109', '209', '-94', 9, 0]","['109', '209', '-94', 9, 0]","['-1', '-1', '-94', 9, 0]","['-1', '-1', '-94', 9, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]"
"['109', '209', '-79', 9, 0]","['109', '209', '-94', 9, 0]","['109', '209', '-94', 9, 0]","['-1', '-1', '-94', 9, 0]","['-1', '-1', '-94', 9, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]"
"['109', '209', '-84', 9, 0]","['109', '209', '-79', 9, 0]","['109', '209', '-94', 9, 0]","['109', '209', '-94', 9, 0]","['-1', '-1', '-94', 9, 0]","['-1', '-1', '-94', 9, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]"
"['109', '209', '-84', 2, 0]","['109', '209', '-84', 9, 0]","['109', '209', '-79', 9, 0]","['109', '209', '-94', 9, 0]","['109', '209', '-94', 9, 0]","['-1', '-1', '-94', 9, 0]","['-1', '-1', '-94', 9, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]"
"['109', '209', '-76', 2, 0]","['109', '209', '-84', 2, 0]","['109', '209', '-84', 9, 0]","['109', '209', '-79', 9, 0]","['109', '209', '-94', 9, 0]","['109', '209', '-94', 9, 0]","['-1', '-1', '-94', 9, 0]","['-1', '-1', '-94', 9, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]"
"['109', '209', '-71', 2, 0]","['109', '209', '-76', 2, 0]","['109', '209', '-84', 2, 0]","['109', '209', '-84', 9, 0]","['109', '209', '-79', 9, 0]","['109', '209', '-94', 9, 0]","['109', '209', '-94', 9, 0]","['-1', '-1', '-94', 9, 0]","['-1', '-1', '-94', 9, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]","['-1', '-1', '-94', 1.5, 0]"
