"[-1, -1, -92, -3.25, -9, 4, 0]","[-1, -1, -92, -3.25, -9, 4, 0]","[-1, -1, -92, -3.25, -9, 4, 0]"
"[-1, -1, -92, -3.25, -9, 2, 0]","[-1, -1, -92, -3.25, -9, 4, 0]","[-1, -1, -92, -3.25, -9, 4, 0]"
"[-1, -1, -92, -3.25, -9, 2, 1]","[-1, -1, -92, -3.25, -9, 2, 0]","[-1, -1, -92, -3.25, -9, 4, 0]"
"[-1, -1, -92, -5, -6.5, 2, 1]","[-1, -1, -92, -3.25, -9, 2, 1]","[-1, -1, -92, -3.25, -9, 2, 0]"
"[25, 209, -93, -4.25, -0.5, 2, 2]","[-1, -1, -92, -5, -6.5, 2, 1]","[-1, -1, -92, -3.25, -9, 2, 1]"
"[24, 209, -95, 10.25, 34.25, 2, 2]","[25, 209, -93, -4.25, -0.5, 2, 2]","[-1, -1, -92, -5, -6.5, 2, 1]"
"[24, 209, -94, 0.75, 34.75, 2, 3]","[24, 209, -95, 10.25, 34.25, 2, 2]","[25, 209, -93, -4.25, -0.5, 2, 2]"
"[24, 210, -86, 22.5, 49.75, 2, 4]","[24, 209, -94, 0.75, 34.75, 2, 3]","[24, 209, -95, 10.25, 34.25, 2, 2]"
"[22, 211, -86, 26, 8, 2, 5]","[24, 210, -86, 22.5, 49.75, 2, 4]","[24, 209, -94, 0.75, 34.75, 2, 3]"
"[22, 211, -86, 26, 8, 2, 5]","[22, 211, -86, 26, 8, 2, 5]","[24, 210, -86, 22.5, 49.75, 2, 4]"
"[22, 211, -75, 52.5, -18.25, 2, 6]","[22, 211, -86, 26, 8, 2, 5]","[22, 211, -86, 26, 8, 2, 5]"
"[35, 212, -67, 117.25, 16, 2, 7]","[22, 211, -75, 52.5, -18.25, 2, 6]","[22, 211, -86, 26, 8, 2, 5]"
"[35, 212, -59, 152.25, 5.5, 2, 7]","[35, 212, -67, 117.25, 16, 2, 7]","[22, 211, -75, 52.5, -18.25, 2, 6]"
"[35, 213, -49, 209.75, 61, 3.5, 8]","[35, 212, -59, 152.25, 5.5, 2, 7]","[35, 212, -67, 117.25, 16, 2, 7]"
"[35, 213, -50, 209.75, 61, 4, 8]","[35, 213, -49, 209.75, 61, 3.5, 8]","[35, 212, -59, 152.25, 5.5, 2, 7]"
"[73, 214, -31, 223.75, 32, 4, 8]","[35, 213, -50, 209.75, 61, 4, 8]","[35, 213, -49, 209.75, 61, 3.5, 8]"
"[25, 214, -24, 223.25, -4.75, 6, 9]","[73, 214, -31, 223.75, 32, 4, 8]","[35, 213, -50, 209.75, 61, 4, 8]"
"[26, 215, -17, 214.75, -25, 6, 9]","[25, 214, -24, 223.25, -4.75, 6, 9]","[73, 214, -31, 223.75, 32, 4, 8]"
"[26, 215, -10, 200.75, -38.75, 9, 9]","[26, 215, -17, 214.75, -25, 6, 9]","[25, 214, -24, 223.25, -4.75, 6, 9]"
"[27, 216, -2, 205, 11.5, 9, 9]","[26, 215, -10, 200.75, -38.75, 9, 9]","[26, 215, -17, 214.75, -25, 6, 9]"
"[55, 217, 5, 206.75, 4.5, 9, 9]","[27, 216, -2, 205, 11.5, 9, 9]","[26, 215, -10, 200.75, -38.75, 9, 9]"
"[55, 217, 15, 220, 33.25, 9, 9]","[55, 217, 5, 206.75, 4.5, 9, 9]","[27, 216, -2, 205, 11.5, 9, 9]"
"[118, 217, 25, 236.25, 41.25, 9, 9]","[55, 217, 15, 220, 33.25, 9, 9]","[55, 217, 5, 206.75, 4.5, 9, 9]"
"[118, 217, 24, 236.25, 41.25, 6, 9]","[118, 217, 25, 236.25, 41.25, 9, 9]","[55, 217, 15, 220, 33.25, 9, 9]"
"[218, 183, 39, 221.25, -4.75, 6, 8]","[118, 217, 24, 236.25, 41.25, 6, 9]","[118, 217, 25, 236.25, 41.25, 9, 9]"
"[218, 183, 38, 221.25, -4.75, 4.5, 8]","[218, 183, 39, 221.25, -4.75, 6, 8]","[118, 217, 24, 236.25, 41.25, 6, 9]"
"[219, 84, 47, 183.75, -2, 4.5, 8]","[218, 183, 38, 221.25, -4.75, 4.5, 8]","[218, 183, 39, 221.25, -4.75, 6, 8]"
"[220, 54, 47, 135.75, -29, 4, 8]","[219, 84, 47, 183.75, -2, 4.5, 8]","[218, 183, 38, 221.25, -4.75, 4.5, 8]"
"[220, 54, 48, 74, -62.75, 4, 7]","[220, 54, 47, 135.75, -29, 4, 8]","[219, 84, 47, 183.75, -2, 4.5, 8]"
"[221, 42, 49, 43.25, 5.25, 4, 7]","[220, 54, 48, 74, -62.75, 4, 7]","[220, 54, 47, 135.75, -29, 4, 8]"
"[221, 42, 48, 43.25, 5.25, 4, 7]","[221, 42, 49, 43.25, 5.25, 4, 7]","[220, 54, 48, 74, -62.75, 4, 7]"
"[221, 41, 43, 13.75, 30.25, 4, 6]","[221, 42, 48, 43.25, 5.25, 4, 7]","[221, 42, 49, 43.25, 5.25, 4, 7]"
"[221, 41, 43, 13.75, 30.25, 4.5, 6]","[221, 41, 43, 13.75, 30.25, 4, 6]","[221, 42, 48, 43.25, 5.25, 4, 7]"
"[222, 34, 33, -25, 42.25, 4.5, 6]","[221, 41, 43, 13.75, 30.25, 4.5, 6]","[221, 41, 43, 13.75, 30.25, 4, 6]"
"[222, 34, 33, -25, 42.25, 6, 5]","[222, 34, 33, -25, 42.25, 4.5, 6]","[221, 41, 43, 13.75, 30.25, 4.5, 6]"
"[222, 37, 21, -60.25, 72.25, 3.5, 5]","[222, 34, 33, -25, 42.25, 6, 5]","[222, 34, 33, -25, 42.25, 4.5, 6]"
"[223, 36, 15, -109.75, 13, 9, 5]","[222, 37, 21, -60.25, 72.25, 3.5, 5]","[222, 34, 33, -25, 42.25, 6, 5]"
"[223, 34, 10, -133, -1.75, 9, 5]","[223, 36, 15, -109.75, 13, 9, 5]","[222, 37, 21, -60.25, 72.25, 3.5, 5]"
"[223, 34, 9, -133, -1.75, 9, 5]","[223, 34, 10, -133, -1.75, 9, 5]","[223, 36, 15, -109.75, 13, 9, 5]"
"[224, 41, -4, -146.25, 4, 9, 5]","[223, 34, 9, -133, -1.75, 9, 5]","[223, 34, 10, -133, -1.75, 9, 5]"
"[224, 95, -16, -165.5, -18.25, 9, 5]","[224, 41, -4, -146.25, 4, 9, 5]","[223, 34, 9, -133, -1.75, 9, 5]"
"[225, 150, -23, -171.75, 14, 9, 5]","[224, 95, -16, -165.5, -18.25, 9, 5]","[224, 41, -4, -146.25, 4, 9, 5]"
"[225, 150, -24, -171.75, 14, 9, 5]","[225, 150, -23, -171.75, 14, 9, 5]","[224, 95, -16, -165.5, -18.25, 9, 5]"
"[184, 225, -32, -170.25, 4.75, 6, 5]","[225, 150, -24, -171.75, 14, 9, 5]","[225, 150, -23, -171.75, 14, 9, 5]"
"[37, 226, -37, -151, -14, 6, 5]","[184, 225, -32, -170.25, 4.75, 6, 5]","[225, 150, -24, -171.75, 14, 9, 5]"
"[77, 226, -37, -96, 61, 4.5, 6]","[37, 226, -37, -151, -14, 6, 5]","[184, 225, -32, -170.25, 4.75, 6, 5]"
"[77, 226, -38, -96, 61, 4.5, 6]","[77, 226, -37, -96, 61, 4.5, 6]","[37, 226, -37, -151, -14, 6, 5]"
"[54, 226, -33, -30, 48, 4.5, 6]","[77, 226, -38, -96, 61, 4.5, 6]","[77, 226, -37, -96, 61, 4.5, 6]"
"[54, 226, -28, 33.5, 70.25, 6, 7]","[54, 226, -33, -30, 48, 4.5, 6]","[77, 226, -38, -96, 61, 4.5, 6]"
"[54, 227, -21, 88.25, 108.75, 6, 7]","[54, 226, -28, 33.5, 70.25, 6, 7]","[54, 226, -33, -30, 48, 4.5, 6]"
"[38, 227, -16, 119.75, 51, 9, 7]","[54, 227, -21, 88.25, 108.75, 6, 7]","[54, 226, -28, 33.5, 70.25, 6, 7]"
"[38, 227, -17, 119.75, 51, 9, 7]","[38, 227, -16, 119.75, 51, 9, 7]","[54, 227, -21, 88.25, 108.75, 6, 7]"
"[52, 227, -4, 133.5, 16, 9, 7]","[38, 227, -17, 119.75, 51, 9, 7]","[38, 227, -16, 119.75, 51, 9, 7]"
"[77, 228, 3, 146.25, 13.5, 9, 7]","[52, 227, -4, 133.5, 16, 9, 7]","[38, 227, -17, 119.75, 51, 9, 7]"
"[68, 228, 8, 146.25, -31.5, 9, 7]","[77, 228, 3, 146.25, 13.5, 9, 7]","[52, 227, -4, 133.5, 16, 9, 7]"
"[68, 228, 8, 146.25, -31.5, 2, 7]","[68, 228, 8, 146.25, -31.5, 9, 7]","[77, 228, 3, 146.25, 13.5, 9, 7]"
"[228, 209, 20, 154.25, -10.25, 9, 7]","[68, 228, 8, 146.25, -31.5, 2, 7]","[68, 228, 8, 146.25, -31.5, 9, 7]"
"[228, 220, 26, 156.25, 6.25, 9, 7]","[228, 209, 20, 154.25, -10.25, 9, 7]","[68, 228, 8, 146.25, -31.5, 2, 7]"
"[228, 220, 31, 146.5, -22.75, 6, 7]","[228, 220, 26, 156.25, 6.25, 9, 7]","[228, 209, 20, 154.25, -10.25, 9, 7]"
"[228, 56, 34, 129.5, -40, 6, 7]","[228, 220, 31, 146.5, -22.75, 6, 7]","[228, 220, 26, 156.25, 6.25, 9, 7]"
"[228, 80, 37, 103.25, -65, 6, 6]","[228, 56, 34, 129.5, -40, 6, 7]","[228, 220, 31, 146.5, -22.75, 6, 7]"
"[228, 80, 36, 57.75, -113.75, 4.5, 6]","[228, 80, 37, 103.25, -65, 6, 6]","[228, 56, 34, 129.5, -40, 6, 7]"
"[228, 80, 36, 57.75, -113.75, 4.5, 6]","[228, 80, 36, 57.75, -113.75, 4.5, 6]","[228, 80, 37, 103.25, -65, 6, 6]"
"[228, 39, 36, 19, -131.25, 4.5, 5]","[228, 80, 36, 57.75, -113.75, 4.5, 6]","[228, 80, 36, 57.75, -113.75, 4.5, 6]"
"[228, 68, 34, -6.75, -99, 4.5, 5]","[228, 39, 36, 19, -131.25, 4.5, 5]","[228, 80, 36, 57.75, -113.75, 4.5, 6]"
"[228, 72, 31, -42.5, -123.5, 6, 5]","[228, 68, 34, -6.75, -99, 4.5, 5]","[228, 39, 36, 19, -131.25, 4.5, 5]"
"[228, 72, 26, -67.5, -96.25, 6, 5]","[228, 72, 31, -42.5, -123.5, 6, 5]","[228, 68, 34, -6.75, -99, 4.5, 5]"
"[228, 72, 21, -88.25, -51.75, 6, 4]","[228, 72, 26, -67.5, -96.25, 6, 5]","[228, 72, 31, -42.5, -123.5, 6, 5]"
