"['-1', '-1', '-107', 1.5, 0]","['-1', '-1', '-107', 1.5, 0]"
"['-1', '-1', '-107', 9, 0]","['-1', '-1', '-107', 1.5, 0]"
"['-1', '-1', '-107', 4, 0]","['-1', '-1', '-107', 9, 0]"
"['109', '209', '-107', 9, 0]","['-1', '-1', '-107', 4, 0]"
"['109', '209', '-106', 3.5, 0]","['109', '209', '-107', 9, 0]"
"['109', '209', '-106', 9, 0]","['109', '209', '-106', 3.5, 0]"
"['109', '209', '-105', 4, 0]","['109', '209', '-106', 9, 0]"
"['109', '209', '-101', 9, 0]","['109', '209', '-105', 4, 0]"
"['109', '209', '-101', 9, 0]","['109', '209', '-101', 9, 0]"
"['109', '209', '-99', 9, 0]","['109', '209', '-101', 9, 0]"
"['109', '209', '-93', 9, 0]","['109', '209', '-99', 9, 0]"
"['109', '209', '-78', 9, 0]","['109', '209', '-93', 9, 0]"
"['109', '209', '-81', 9, 0]","['109', '209', '-78', 9, 0]"
"['109', '209', '-81', 9, 0]","['109', '209', '-81', 9, 0]"
"['109', '209', '-70', 9, 0]","['109', '209', '-81', 9, 0]"
"['109', '209', '-59', 9, 0]","['109', '209', '-70', 9, 0]"
"['109', '209', '-58', 4, 0]","['109', '209', '-59', 9, 0]"
"['109', '209', '-47', 9, 0]","['109', '209', '-58', 4, 0]"
"['109', '209', '-47', 4, 0]","['109', '209', '-47', 9, 0]"
"['109', '209', '-43', 9, 0]","['109', '209', '-47', 4, 0]"
"['109', '209', '-34', 4, 0]","['109', '209', '-43', 9, 0]"
"['109', '209', '-32', 4, 0]","['109', '209', '-34', 4, 0]"
"['109', '209', '-28', 9, 0]","['109', '209', '-32', 4, 0]"
"['109', '209', '-23', 4, 0]","['109', '209', '-28', 9, 0]"
"['109', '209', '-17', 9, 0]","['109', '209', '-23', 4, 0]"
"['109', '209', '-14', 4, 0]","['109', '209', '-17', 9, 0]"
"['109', '209', '-12', 9, 0]","['109', '209', '-14', 4, 0]"
"['109', '209', '-8', 4, 0]","['109', '209', '-12', 9, 0]"
"['109', '209', '-2', 9, 0]","['109', '209', '-8', 4, 0]"
"['161', '209', '3', 4, 0]","['109', '209', '-2', 9, 0]"
"['137', '209', '7', 9, 0]","['161', '209', '3', 4, 0]"
"['201', '209', '8', 4, 0]","['137', '209', '7', 9, 0]"
"['209', '183', '13', 9, 0]","['201', '209', '8', 4, 0]"
"['209', '182', '14', 4, 0]","['209', '183', '13', 9, 0]"
"['209', '182', '14', 9, 0]","['209', '182', '14', 4, 0]"
"['209', '138', '15', 4, 0]","['209', '182', '14', 9, 0]"
"['209', '109', '14', 9, 0]","['209', '138', '15', 4, 0]"
"['209', '109', '13', 4, 0]","['209', '109', '14', 9, 0]"
"['209', '154', '12', 9, 0]","['209', '109', '13', 4, 0]"
"['209', '154', '9', 4, 0]","['209', '154', '12', 9, 0]"
"['209', '109', '4', 9, 0]","['209', '154', '9', 4, 0]"
"['209', '162', '3', 4, 0]","['209', '109', '4', 9, 0]"
"['209', '129', '0', 9, 0]","['209', '162', '3', 4, 0]"
"['209', '194', '-1', 4, 0]","['209', '129', '0', 9, 0]"
"['209', '209', '-2', 9, 0]","['209', '194', '-1', 4, 0]"
"['200', '209', '-3', 4, 0]","['209', '209', '-2', 9, 0]"
"['200', '209', '-1', 9, 0]","['200', '209', '-3', 4, 0]"
"['200', '209', '-1', 4, 0]","['200', '209', '-1', 9, 0]"
"['182', '209', '0', 3.5, 0]","['200', '209', '-1', 4, 0]"
"['182', '209', '1', 9, 0]","['182', '209', '0', 3.5, 0]"
"['205', '209', '3', 4, 0]","['182', '209', '1', 9, 0]"
"['209', '209', '4', 6, 0]","['205', '209', '3', 4, 0]"
"['209', '206', '4', 9, 0]","['209', '209', '4', 6, 0]"
"['209', '192', '3', 4, 0]","['209', '206', '4', 9, 0]"
"['209', '194', '1', 9, 0]","['209', '192', '3', 4, 0]"
"['209', '194', '0', 4, 0]","['209', '194', '1', 9, 0]"
"['209', '194', '1', 9, 0]","['209', '194', '0', 4, 0]"
"['209', '206', '0', 4, 0]","['209', '194', '1', 9, 0]"
"['209', '206', '0', 9, 0]","['209', '206', '0', 4, 0]"
"['209', '209', '0', 4, 0]","['209', '206', '0', 9, 0]"
"['209', '209', '0', 9, 0]","['209', '209', '0', 4, 0]"
"['209', '209', '0', 2, 0]","['209', '209', '0', 9, 0]"
"['209', '209', '0', 9, 0]","['209', '209', '0', 2, 0]"
"['209', '209', '-1', 4, 0]","['209', '209', '0', 9, 0]"
"['209', '209', '-1', 3.5, 0]","['209', '209', '-1', 4, 0]"
"['209', '209', '0', 9, 0]","['209', '209', '-1', 3.5, 0]"
"['209', '209', '-2', 4, 0]","['209', '209', '0', 9, 0]"
"['200', '209', '-1', 9, 0]","['209', '209', '-2', 4, 0]"
"['209', '209', '-1', 4, 0]","['200', '209', '-1', 9, 0]"
"['191', '209', '0', 9, 0]","['209', '209', '-1', 4, 0]"
"['205', '209', '0', 4, 0]","['191', '209', '0', 9, 0]"
"['200', '209', '1', 9, 0]","['205', '209', '0', 4, 0]"
"['209', '209', '0', 4, 0]","['200', '209', '1', 9, 0]"
"['209', '209', '0', 9, 0]","['209', '209', '0', 4, 0]"
"['209', '206', '-1', 4, 0]","['209', '209', '0', 9, 0]"
"['209', '206', '-1', 9, 0]","['209', '206', '-1', 4, 0]"
"['209', '209', '0', 4, 0]","['209', '206', '-1', 9, 0]"
"['209', '209', '-1', 9, 0]","['209', '209', '0', 4, 0]"
"['205', '209', '-1', 4, 0]","['209', '209', '-1', 9, 0]"
"['209', '209', '-2', 9, 0]","['205', '209', '-1', 4, 0]"
"['209', '209', '-2', 4, 0]","['209', '209', '-2', 9, 0]"
"['205', '209', '-1', 9, 0]","['209', '209', '-2', 4, 0]"
"['201', '209', '-1', 4, 0]","['205', '209', '-1', 9, 0]"
"['191', '209', '0', 9, 0]","['201', '209', '-1', 4, 0]"
"['200', '209', '1', 4, 0]","['191', '209', '0', 9, 0]"
"['200', '209', '1', 9, 0]","['200', '209', '1', 4, 0]"
"['209', '201', '1', 4, 0]","['200', '209', '1', 9, 0]"
"['209', '201', '1', 9, 0]","['209', '201', '1', 4, 0]"
"['209', '201', '0', 4.5, 0]","['209', '201', '1', 9, 0]"
