[ 5.9929385   0.3862112   0.14530744  0.48356384  0.02777052 -0.05473537]
[ 5.9945297   0.37992585  0.12820637  0.4745407   0.01537514 -0.05571765]
[ 6.00338     0.37866488  0.11389784  0.47409886  0.00902524 -0.05602761]
[ 6.0099864   0.3815358   0.10504401  0.48099244  0.00927148 -0.05568547]
[ 6.0088167   0.38724127  0.1029098   0.49327955  0.01533388 -0.05489717]
[ 5.9864316   0.39363274  0.10726459  0.50781226  0.03734268 -0.05412553]
[ 5.9383564   0.40949482  0.11633675  0.5218551   0.06931592 -0.05371179]
[ 5.8972716   0.43287832  0.13950598  0.536114    0.09188611 -0.05308599]
[ 5.8761606   0.449903    0.15941176  0.55719763  0.10198741 -0.05264002]
[ 5.8756847   0.45873567  0.171903    0.57359344  0.09910713 -0.05279388]
[ 5.880956    0.45796797  0.17577276  0.5911175   0.09781981 -0.05354518]
[ 5.887622    0.44835728  0.17055288  0.5985359   0.08524711 -0.05496335]
[ 5.9113398   0.4334767   0.15788591  0.59714675  0.06521544 -0.05637419]
[ 5.936494    0.41531068  0.14089517  0.5869993   0.05463551 -0.05748095]
[ 5.9553885   0.39658123  0.12353682  0.5698434   0.0419618  -0.05799958]
[ 5.961014    0.3799757   0.10945247  0.5482232   0.02978768 -0.05778903]
[ 5.9559655   0.3682848   0.10153359  0.53404236  0.04465225 -0.05659443]
[ 5.9669857   0.36446     0.10012507  0.52196324  0.0571298  -0.05460837]
[ 5.9693027   0.36686137  0.10635313  0.5280326   0.06468568 -0.05238216]
[ 5.979743    0.37550834  0.11691247  0.5344168   0.06659993 -0.05070909]
[ 5.974909    0.38692725  0.12957057  0.53854436  0.06271187 -0.05039238]
[ 5.962548    0.39940244  0.14139494  0.54041207  0.06693906 -0.05136038]
[ 5.9470263   0.41092545  0.15023254  0.5401694   0.06525087 -0.05327117]
[ 5.9387283   0.42037037  0.1545884   0.5387157   0.05874679 -0.05543002]
[ 5.931159    0.42600545  0.15471783  0.54417974  0.04907586 -0.05716461]
[ 5.920492    0.42701828  0.15048829  0.5466182   0.03838604 -0.05829348]
[ 5.922903    0.42480242  0.14297214  0.5472106   0.02905393 -0.05834021]
[ 5.97066     0.42569786  0.14798634  0.55159044  0.02108523 -0.0574129 ]
[ 6.0387125   0.4280576   0.15120503  0.5567012   0.01571432 -0.05653673]
[ 6.1166277   0.43074337  0.15274069  0.56958795  0.01365564 -0.05592766]
[ 6.17513     0.4310875   0.16546759  0.5864899   0.01462017 -0.05579919]
[ 6.224421    0.4301135   0.17208095  0.5959454   0.01842165 -0.05669482]
[ 6.2421627   0.42661536  0.17187229  0.59555095  0.0237762  -0.05863349]
[ 6.249591    0.42268574  0.16536926  0.58764017  0.02964377 -0.06070922]
[ 6.225505    0.41760078  0.15542847  0.58152556  0.03445502 -0.06235796]
[ 6.181357    0.41288713  0.14392363  0.56961983  0.03741257 -0.06315099]
[ 6.124839    0.40963712  0.1340082   0.56341064  0.0381475  -0.06262168]
[ 6.0592866   0.40831673  0.1275622   0.5632353   0.03676893 -0.06097591]
[ 6.008666    0.4101686   0.13748062  0.57063425  0.03397582 -0.05810715]
[ 5.9855933   0.41578373  0.14692497  0.57581764  0.03079857 -0.05533531]
[ 5.98084     0.42346293  0.15413651  0.57781833  0.02782381 -0.05355009]
[ 6.0073404   0.43276954  0.15775412  0.57772136  0.025799   -0.05298809]
[ 6.041566    0.44057825  0.15768251  0.57415885  0.0247653  -0.05399176]
[ 6.0883217   0.44605845  0.1548278   0.5769408   0.02488361 -0.05589057]
[ 6.1348495   0.44762427  0.14959072  0.5756045   0.02588853 -0.05840791]
[ 6.1722193   0.44469994  0.1433901   0.5700978   0.02737858 -0.06086113]
[ 6.1774635   0.44763443  0.15050268  0.56049544  0.02864567 -0.06240951]
[ 6.165584    0.44513068  0.15610287  0.55749524  0.0296461  -0.0627768 ]
[ 6.146987    0.43880147  0.15855873  0.5527338   0.03033306 -0.0620652 ]
[ 6.1197233   0.42999953  0.15773745  0.5468402   0.03057289 -0.06062284]
[ 6.101924    0.42169747  0.15396713  0.54194367  0.03058716 -0.0586905 ]
[ 6.084235    0.4147121   0.14895082  0.54646707  0.03027718 -0.05675773]
[ 6.0616264   0.40977263  0.14382233  0.55851674  0.0296728  -0.05541063]
[ 6.0444427   0.40791166  0.15143444  0.56856     0.0289478  -0.05464443]
[ 6.0322456   0.4094778   0.15726088  0.5919498   0.04089208 -0.05466869]
[ 6.0294495   0.42476535  0.15884295  0.6074702   0.04948436 -0.05577756]
[ 6.0352297   0.44991568  0.15622848  0.6138518   0.05334131 -0.05761798]
[ 6.051718    0.4691835   0.15039171  0.6113726   0.07766357 -0.05957777]
[ 6.0817614   0.4799203   0.14314258  0.6015702   0.09011231 -0.06106849]
[ 6.103766    0.49108905  0.13680544  0.59389335  0.0890276  -0.06169432]
[ 6.1360416   0.49037048  0.13215573  0.5815792   0.07615875 -0.0612997 ]
[ 6.1653767   0.4781947   0.1301136   0.565844    0.06814455 -0.06015653]
[ 6.1801286   0.45690247  0.13120216  0.5483599   0.05276455 -0.05877032]
[ 6.1725183   0.43058226  0.13504297  0.53111315  0.03377806 -0.05762691]
[ 6.1625752   0.40566596  0.14033407  0.51767266  0.01569222 -0.05675826]
"[ 6.1486130e+00  3.8630778e-01  1.4584033e-01  5.0930870e-01
  2.0812918e-03 -5.6386448e-02]"
"[ 6.1234541e+00  3.7489238e-01  1.5046287e-01  5.0607741e-01
 -4.8144981e-03 -5.6662783e-02]"
"[ 6.0881352e+00  3.7257779e-01  1.5331453e-01  5.0781095e-01
 -4.2987391e-03 -5.7452232e-02]"
"[ 6.0714645e+00  3.8051689e-01  1.5366073e-01  5.1557648e-01
  3.0142013e-03 -5.8129847e-02]"
[ 6.070386    0.39627737  0.15157135  0.5276508   0.02696622 -0.05854398]
[ 6.0595255   0.41450053  0.16091752  0.5409461   0.04873821 -0.0586014 ]
[ 6.072569    0.4342761   0.16548543  0.55522186  0.06481373 -0.05837392]
[ 6.1014366   0.45173678  0.16486423  0.5680602   0.07251114 -0.05811118]
[ 6.116045    0.462075    0.1599436   0.5758068   0.07062462 -0.05830131]
[ 6.1195807   0.47557512  0.15221283  0.5782217   0.06055608 -0.04106889]
[ 6.120414    0.47870487  0.14326197  0.5758565   0.04513529 -0.03066304]
[ 6.1168733   0.4715638   0.14785436  0.5699649   0.02781788 -0.02895774]
[ 6.147528    0.4784093   0.15187965  0.57564294  0.01265332 -0.02669597]
"[ 6.2192020e+00  4.8656368e-01  1.5408225e-01  5.8308709e-01
  2.4434756e-03 -2.4670124e-02]"
"[ 6.3025823e+00  4.9262431e-01  1.5443586e-01  5.8921182e-01
 -1.4874432e-03 -2.3875982e-02]"
"[ 6.3558135e+00  4.9276420e-01  1.5346363e-01  5.9034145e-01
  7.5560622e-04 -2.5095485e-02]"
[ 6.3955665   0.48852864  0.15120798  0.5877613   0.02085606 -0.02755263]
[ 6.41582     0.4805258   0.14908919  0.5908622   0.04028003 -0.0303261 ]
[ 6.4149113   0.47034684  0.14703274  0.5893136   0.05495047 -0.03277343]
[ 6.3861437   0.45950243  0.14561328  0.5832243   0.0621007  -0.0342942 ]
[ 6.34976     0.4512223   0.14488636  0.5751748   0.06127289 -0.03425653]
[ 6.3054786   0.44665083  0.14498448  0.56645906  0.05350464 -0.03283004]
[ 6.2500024   0.44590953  0.14588875  0.5580939   0.0411185  -0.03062699]
[ 6.208367    0.45029896  0.14758575  0.5614589   0.02746016 -0.02783441]
[ 6.1921225   0.4594214   0.1488756   0.5671221   0.0155577  -0.02530498]
[ 6.211319    0.47214168  0.14931184  0.57497346  0.00770776 -0.02356243]
"[ 6.2504797e+00  4.8509622e-01  1.4899945e-01  5.8287680e-01
  4.9258266e-03 -2.3245856e-02]"
[ 6.295633    0.50644577  0.14796127  0.588865    0.00723159 -0.02450466]
[ 6.340643    0.53148437  0.1465998   0.5918678   0.01363107 -0.02693981]
[ 6.3646803   0.554081    0.14560355  0.5902699   0.02218317 -0.03004079]
[ 6.3797245   0.55891323  0.14541653  0.5854506   0.03092657 -0.03269795]
[ 6.377204    0.54623055  0.14733252  0.59600216  0.03785672 -0.03391961]
[ 6.3592124   0.5202323   0.14948328  0.6006633   0.04173768 -0.03386457]
[ 6.342384    0.48813194  0.15105037  0.6004101   0.04229148 -0.03248461]
[ 6.3163586   0.4556088   0.15176043  0.59505385  0.03964727 -0.03046959]
[ 6.280162    0.43918943  0.16460502  0.5863087   0.03463991 -0.02809256]
[ 6.255941    0.4307937   0.17275986  0.5855522   0.02890411 -0.02605121]
[ 6.2353287   0.43059078  0.17560321  0.6003139   0.02360332 -0.02487244]
[ 6.2403154   0.4392629   0.17155986  0.61078304  0.02007091 -0.02489472]
[ 6.2622495   0.45402837  0.16215414  0.61554915  0.01875617 -0.02609455]
[ 6.287033    0.47087064  0.15062255  0.6228696   0.01952808 -0.0279725 ]
[ 6.319421    0.49796164  0.13873088  0.6226982   0.02212971 -0.02995485]
[ 6.329157    0.5163713   0.12974103  0.61368346  0.03826774 -0.03181688]
[ 6.3353977   0.5247066   0.12539546  0.5993196   0.05054992 -0.03271584]
[ 6.334816    0.52220374  0.12755066  0.6002861   0.05669796 -0.03210624]
[ 6.330096    0.51056     0.13505524  0.6149926   0.0560753  -0.03030802]
[ 6.3188286   0.49259484  0.14447218  0.62144905  0.04950618 -0.02846406]
[ 6.303575    0.4723375   0.1539796   0.62891793  0.03901466 -0.02698366]
[ 6.302827    0.45488358  0.16053988  0.6282072   0.02745139 -0.02626096]
[ 6.2886314   0.44127107  0.16328892  0.6182478   0.01701377 -0.02684794]
[ 6.29012     0.43539587  0.16169699  0.6034026   0.01008647 -0.02801054]
[ 6.2868505   0.43625385  0.15687472  0.5848819   0.0075317  -0.0295632 ]
[ 6.2804184   0.4535936   0.15009816  0.56579316  0.00949093 -0.03087697]
[ 6.270523    0.47212887  0.14340334  0.5488926   0.02758075 -0.03151718]
[ 6.2570677   0.48841062  0.13848308  0.5363759   0.05655205 -0.03129399]
[ 6.256902    0.5008921   0.1363243   0.5307139   0.07686166 -0.03009251]
[ 6.2625895   0.5071509   0.1503551   0.5321482   0.09846081 -0.02804631]
[ 6.282319    0.5075571   0.16289482  0.53970456  0.10367023 -0.02620577]
[ 6.311316    0.50237966  0.1714001   0.55141115  0.09304509 -0.02525034]
