"[-1, -1, -92, 2, 1562.1664742287126, 4, 0]"
"[-1, -1, -92, 2, 1562.1664742287126, 2, 0]"
"[-1, -1, -92, 2, 1562.1664742287126, 2, 1]"
"[-1, -1, -92, 2, 1562.1664742287126, 2, 2]"
"[-1, -1, -93, 2, 1562.1664742287126, 2, 2]"
"[-1, -1, -93, 2, 1562.1664742287126, 2, 3]"
"[25, 209, -95, 3.5, 0.0, 2, 4]"
"[25, 209, -95, 3.5, 0.0, 2, 5]"
"[25, 209, -96, 3.5, 0.0, 2, 5]"
"[24, 210, -87, 12, 1660.4446722822943, 2, 6]"
"[22, 211, -70, 50.25, 19678.62371685465, 2, 7]"
"[22, 211, -70, 50.25, 19678.62371685465, 2, 7]"
"[32, 213, -59, 88.25, -10311.334201974483, 2, 8]"
"[32, 213, -52, 128.25, -21212.48730309074, 3.5, 9]"
"[32, 213, -53, 128.25, -21212.48730309074, 3.5, 9]"
"[25, 214, -38, 177, 19558.833748326168, 3.5, 9]"
"[25, 214, -32, 180.75, -57054.58182023119, 4.5, 10]"
"[26, 215, -24, 192.75, -6179.794014572877, 3.5, 10]"
"[26, 215, -25, 192.75, -6179.794014572877, 3.5, 10]"
"[35, 216, -11, 193.5, 3619.4943476842054, 3.5, 10]"
"[35, 216, -12, 193.5, 3619.4943476842054, 6, 10]"
"[94, 216, 1, 176.75, -14620.28066741836, 2, 10]"
"[119, 217, 9, 180, 31916.025742549315, 3.5, 10]"
"[142, 218, 15, 171.75, -2852.826867332249, 6, 10]"
"[142, 218, 19, 158.75, -16693.053743984627, 6, 10]"
"[142, 218, 18, 158.75, -16693.053743984627, 6, 10]"
"[219, 176, 29, 147.5, 1789.299226536067, 6, 10]"
"[219, 176, 28, 147.5, 1789.299226536067, 6, 10]"
"[220, 117, 36, 128, 6529.739510599585, 4.5, 10]"
"[220, 117, 36, 128, 6529.739510599585, 4.5, 9]"
"[220, 123, 39, 97.25, -20035.517928173136, 4.5, 9]"
"[221, 106, 40, 75, -5026.519422231271, 4.5, 9]"
"[221, 69, 39, 38.5, 0.0, 4.5, 8]"
"[221, 69, 38, 11.75, 27969.13129027152, 4.5, 8]"
"[222, 56, 37, -4.5, 8792.06005862413, 4.5, 8]"
"[222, 56, 36, -4.5, 8792.06005862413, 4.5, 7]"
"[222, 51, 32, -39.75, -17961.93954666426, 4.5, 7]"
"[222, 51, 32, -39.75, -17961.93954666426, 6, 7]"
"[224, 66, 24, -52.75, 17913.952681105413, 6, 7]"
"[224, 66, 24, -52.75, 17913.952681105413, 4.5, 6]"
"[224, 40, 18, -67.5, 9550.783298047607, 4.5, 6]"
"[224, 40, 18, -67.5, 9550.783298047607, 4.5, 6]"
"[225, 41, 8, -93.5, -35711.93913434352, 4.5, 6]"
"[225, 41, 8, -93.5, -35711.93913434352, 6, 6]"
"[225, 151, 0, -85.25, 3234.01240320939, 6, 6]"
"[225, 151, 0, -85.25, 3234.01240320939, 4, 6]"
"[226, 185, -5, -72, 17413.466948742964, 4.5, 6]"
"[226, 185, -5, -72, 17413.466948742964, 6, 6]"
"[226, 185, -8, -70, -5126.591166518722, 6, 6]"
"[226, 185, -8, -70, -5126.591166518722, 4.5, 6]"
"[191, 227, -8, -41.75, -2555.0210700231955, 4.5, 6]"
"[185, 227, -5, -7.75, 16793.98620335306, 4.5, 6]"
"[185, 227, -5, -7.75, 16793.98620335306, 6, 6]"
"[185, 227, -1, 22.25, -1487.6971342383538, 4.5, 6]"
"[185, 227, -1, 22.25, -1487.6971342383538, 4.5, 6]"
