"[-1, -1, -91, 4, 0]","[-1, -1, -91, 4, 0]","[-1, -1, -91, 4, 0]"
"[-1, -1, -91, 2, 0]","[-1, -1, -91, 4, 0]","[-1, -1, -91, 4, 0]"
"[-1, -1, -91, 2, 1]","[-1, -1, -91, 2, 0]","[-1, -1, -91, 4, 0]"
"[-1, -1, -91, 2, 1]","[-1, -1, -91, 2, 1]","[-1, -1, -91, 2, 0]"
"[-1, -1, -92, 2, 1]","[-1, -1, -91, 2, 1]","[-1, -1, -91, 2, 1]"
"[-1, -1, -92, 2, 2]","[-1, -1, -92, 2, 1]","[-1, -1, -91, 2, 1]"
"[-1, -1, -93, 2, 2]","[-1, -1, -92, 2, 2]","[-1, -1, -92, 2, 1]"
"[-1, -1, -93, 2, 3]","[-1, -1, -93, 2, 2]","[-1, -1, -92, 2, 2]"
"[-1, -1, -94, 2, 4]","[-1, -1, -93, 2, 3]","[-1, -1, -93, 2, 2]"
"[24, 210, -86, 2, 4]","[-1, -1, -94, 2, 4]","[-1, -1, -93, 2, 3]"
"[24, 210, -87, 2, 5]","[24, 210, -86, 2, 4]","[-1, -1, -94, 2, 4]"
"[23, 212, -67, 2, 6]","[24, 210, -87, 2, 5]","[24, 210, -86, 2, 4]"
"[23, 212, -51, 2, 6]","[23, 212, -67, 2, 6]","[24, 210, -87, 2, 5]"
"[23, 212, -51, 4, 7]","[23, 212, -51, 2, 6]","[23, 212, -67, 2, 6]"
"[33, 213, -35, 4, 7]","[23, 212, -51, 4, 7]","[23, 212, -51, 2, 6]"
"[74, 214, -26, 4.5, 7]","[33, 213, -35, 4, 7]","[23, 212, -51, 4, 7]"
"[74, 214, -27, 4.5, 8]","[74, 214, -26, 4.5, 7]","[33, 213, -35, 4, 7]"
"[26, 215, -8, 4.5, 8]","[74, 214, -27, 4.5, 8]","[74, 214, -26, 4.5, 7]"
"[26, 215, -9, 6, 8]","[26, 215, -8, 4.5, 8]","[74, 214, -27, 4.5, 8]"
"[87, 216, 9, 6, 8]","[26, 215, -9, 6, 8]","[26, 215, -8, 4.5, 8]"
"[87, 216, 9, 6, 8]","[87, 216, 9, 6, 8]","[26, 215, -9, 6, 8]"
"[87, 216, 20, 6, 8]","[87, 216, 9, 6, 8]","[87, 216, 9, 6, 8]"
"[87, 216, 20, 6, 8]","[87, 216, 20, 6, 8]","[87, 216, 9, 6, 8]"
"[217, 172, 32, 6, 8]","[87, 216, 20, 6, 8]","[87, 216, 20, 6, 8]"
"[218, 173, 40, 6, 7]","[217, 172, 32, 6, 8]","[87, 216, 20, 6, 8]"
"[218, 173, 42, 4.5, 7]","[218, 173, 40, 6, 7]","[217, 172, 32, 6, 8]"
"[218, 173, 42, 4.5, 7]","[218, 173, 42, 4.5, 7]","[218, 173, 40, 6, 7]"
"[219, 35, 46, 4.5, 6]","[218, 173, 42, 4.5, 7]","[218, 173, 42, 4.5, 7]"
