1.380653399974107742e-02,2.877130508422851562e-01,8.500608205795288086e-01,5.840616226196289062e-01,-4.216375648975372314e-01,3.587823808193206787e-01,3.904055058956146240e-01,-2.358094602823257446e-01,-7.412427663803100586e-01,2.124162614345550537e-01
2.661749124526977539e-01,1.440818607807159424e-01,5.912106633186340332e-01,7.665979862213134766e-02,-9.611960053443908691e-01,6.183277964591979980e-01,-4.622554779052734375e-01,1.672909408807754517e-02,3.583337739109992981e-02,-3.283722400665283203e-01
2.996464371681213379e-01,-1.379537978209555149e-03,-4.322135150432586670e-01,4.824147820472717285e-01,1.522754281759262085e-01,-1.278361957520246506e-02,-1.562153100967407227e-01,3.232241868972778320e-01,6.891835927963256836e-01,3.612194061279296875e-01
-3.472200930118560791e-01,8.016428351402282715e-01,-7.491878867149353027e-01,-5.654861927032470703e-01,-3.007011115550994873e-01,-8.663049340248107910e-01,-2.867584526538848877e-01,-9.510342776775360107e-02,-5.947939753532409668e-01,-6.371970772743225098e-01
-4.951944053173065186e-01,-8.507942780852317810e-03,5.400236845016479492e-01,6.595503687858581543e-01,9.860261529684066772e-02,-6.894636154174804688e-01,-2.422609925270080566e-01,-5.199822783470153809e-01,-2.909112274646759033e-01,1.685825884342193604e-01
-5.580910444259643555e-01,-1.335565298795700073e-01,-7.685750722885131836e-01,-5.743216276168823242e-01,5.882438421249389648e-01,5.300537943840026855e-01,2.336169928312301636e-01,-5.596323609352111816e-01,1.313724517822265625e-01,-3.173708319664001465e-01
1.128093376755714417e-01,8.879824876785278320e-01,1.229403074830770493e-02,-3.604019284248352051e-01,9.660709500312805176e-01,-2.456233799457550049e-01,9.462749212980270386e-02,-4.738930463790893555e-01,-1.889360249042510986e-01,1.667641103267669678e-01
-9.672829508781433105e-02,2.855022437870502472e-02,5.351628065109252930e-01,4.175105094909667969e-01,-2.182146012783050537e-01,-1.334299426525831223e-02,-6.473460197448730469e-01,-4.283113405108451843e-02,3.520627021789550781e-01,4.942978918552398682e-01
-2.331550568342208862e-01,-3.216967582702636719e-01,3.999086320400238037e-01,2.273888438940048218e-01,3.700804114341735840e-01,1.548808217048645020e-01,-1.041081640869379044e-02,4.305917322635650635e-01,6.583539843559265137e-01,2.439905256032943726e-01
-7.989817857742309570e-01,-7.036882638931274414e-01,-4.578009843826293945e-01,5.870304107666015625e-01,-5.870928168296813965e-01,5.106908679008483887e-01,-5.289968848228454590e-01,2.969377934932708740e-01,-2.924203276634216309e-01,3.999368250370025635e-01
