7.942282557487487793e-01,-7.362949252128601074e-01,-9.675555676221847534e-02,-3.554932177066802979e-01,-7.488211989402770996e-01,3.326701521873474121e-01,7.598223090171813965e-01,-1.370675921440124512e+00,-4.508085250854492188e-01
4.316818118095397949e-01,-1.661460846662521362e-01,7.760124206542968750e-01,-3.393675684928894043e-01,2.998812496662139893e-01,-1.261847317218780518e-01,-6.738751381635665894e-02,7.001948952674865723e-01,-4.385948777198791504e-01
5.483245253562927246e-01,-1.393986046314239502e-01,-1.530226916074752808e-01,-3.636840283870697021e-01,-8.772345632314682007e-02,-2.724100947380065918e-01,-1.741214096546173096e-01,1.424385905265808105e-01,1.637923419475555420e-01
-1.294858008623123169e-02,-3.139006197452545166e-01,5.350775718688964844e-01,1.886959373950958252e-01,-3.272106498479843140e-02,-3.930695354938507080e-01,7.495667040348052979e-02,3.379505872726440430e-01,1.692745462059974670e-02
2.482463605701923370e-02,-4.895485639572143555e-01,2.938462793827056885e-01,2.979785948991775513e-02,-9.818420410156250000e-01,2.387052476406097412e-01,4.664580225944519043e-01,-2.828136086463928223e-01,3.980061411857604980e-01
3.810214996337890625e-01,-1.084389984607696533e-01,3.398407101631164551e-01,9.726840257644653320e-02,7.328290939331054688e-01,-5.793309211730957031e-02,-8.248984813690185547e-02,4.129773974418640137e-01,-2.277266606688499451e-02
7.777894735336303711e-01,-3.052875101566314697e-01,6.682497262954711914e-01,6.293002963066101074e-01,8.815483748912811279e-02,4.116273224353790283e-01,5.963407754898071289e-01,-6.049705743789672852e-01,-2.232821732759475708e-01
6.790220141410827637e-01,-1.116870790719985962e-01,-3.470814228057861328e-02,-6.768750548362731934e-01,-6.598882079124450684e-01,2.849205136299133301e-01,7.806402444839477539e-01,5.672215018421411514e-03,4.177213609218597412e-01
4.057706594467163086e-01,2.949604764580726624e-02,1.802645921707153320e-01,-6.363033056259155273e-01,3.588843941688537598e-01,2.624881267547607422e-01,-5.084983706474304199e-01,2.547681331634521484e-01,-6.583523750305175781e-01
5.069134831428527832e-01,1.666334085166454315e-02,-6.015082448720932007e-02,-6.721919775009155273e-01,1.417465060949325562e-01,6.336660981178283691e-01,-2.110918313264846802e-01,8.483061790466308594e-01,-3.359366953372955322e-01
