"[['-1', '-1', '-82'], ['-1', '-1', '-82'], ['-1', '-1', '-82'], ['-1', '-1', '-82']]",0,109,209,40,0.04686307907104492
"[['-1', '-1', '-82'], ['-1', '-1', '-82'], ['-1', '-1', '-82'], ['-1', '-1', '-82']]",0,109,209,40,0.02480459213256836
"[['109', '209', '-84'], ['-1', '-1', '-82'], ['-1', '-1', '-82'], ['-1', '-1', '-82']]",0,109,209,39,0.034894704818725586
"[['109', '209', '-84'], ['109', '209', '-84'], ['-1', '-1', '-82'], ['-1', '-1', '-82']]",0,109,209,21,0.03191423416137695
"[['109', '209', '-80'], ['109', '209', '-84'], ['109', '209', '-84'], ['-1', '-1', '-82']]",12,209,179,40,0.039894819259643555
"[['109', '209', '-80'], ['109', '209', '-80'], ['109', '209', '-84'], ['109', '209', '-84']]",0,109,209,39,0.04271531105041504
"[['209', '179', '-74'], ['109', '209', '-80'], ['109', '209', '-80'], ['109', '209', '-84']]",12,209,179,40,0.055362701416015625
"[['109', '209', '-68'], ['209', '179', '-74'], ['109', '209', '-80'], ['109', '209', '-80']]",0,109,209,21,0.03236818313598633
"[['209', '179', '-65'], ['109', '209', '-68'], ['209', '179', '-74'], ['109', '209', '-80']]",0,109,209,40,0.03971672058105469
"[['109', '209', '-56'], ['209', '179', '-65'], ['109', '209', '-68'], ['209', '179', '-74']]",0,109,209,40,0.054968833923339844
"[['109', '209', '-54'], ['109', '209', '-56'], ['209', '179', '-65'], ['109', '209', '-68']]",0,109,209,40,0.031526803970336914
"[['109', '209', '-52'], ['109', '209', '-54'], ['109', '209', '-56'], ['209', '179', '-65']]",0,109,209,39,0.03791642189025879
"[['109', '209', '-47'], ['109', '209', '-52'], ['109', '209', '-54'], ['109', '209', '-56']]",0,109,209,39,0.04288673400878906
"[['109', '209', '-43'], ['109', '209', '-47'], ['109', '209', '-52'], ['109', '209', '-54']]",12,209,179,40,0.04360151290893555
"[['109', '209', '-39'], ['109', '209', '-43'], ['109', '209', '-47'], ['109', '209', '-52']]",12,209,179,39,0.04886913299560547
"[['109', '209', '-39'], ['109', '209', '-39'], ['109', '209', '-43'], ['109', '209', '-47']]",0,109,209,40,0.04935145378112793
"[['209', '179', '-33'], ['109', '209', '-39'], ['109', '209', '-39'], ['109', '209', '-43']]",0,109,209,21,0.029894590377807617
"[['109', '209', '-30'], ['209', '179', '-33'], ['109', '209', '-39'], ['109', '209', '-39']]",0,110,209,40,0.04848837852478027
"[['109', '209', '-24'], ['109', '209', '-30'], ['209', '179', '-33'], ['109', '209', '-39']]",0,119,209,40,0.04155397415161133
"[['110', '209', '-20'], ['109', '209', '-24'], ['109', '209', '-30'], ['209', '179', '-33']]",12,209,179,21,0.040891170501708984
"[['119', '209', '-12'], ['110', '209', '-20'], ['109', '209', '-24'], ['109', '209', '-30']]",12,209,179,21,0.04188990592956543
"[['209', '179', '-9'], ['119', '209', '-12'], ['110', '209', '-20'], ['109', '209', '-24']]",3,173,209,40,0.04012751579284668
"[['209', '179', '-5'], ['209', '179', '-9'], ['119', '209', '-12'], ['110', '209', '-20']]",4,182,209,40,0.04011225700378418
"[['173', '209', '-2'], ['209', '179', '-5'], ['209', '179', '-9'], ['119', '209', '-12']]",5,194,209,39,0.04788351058959961
"[['182', '209', '-2'], ['173', '209', '-2'], ['209', '179', '-5'], ['209', '179', '-9']]",12,209,179,40,0.05385851860046387
"[['194', '209', '-2'], ['182', '209', '-2'], ['173', '209', '-2'], ['209', '179', '-5']]",12,209,179,21,0.02393651008605957
"[['209', '179', '0'], ['194', '209', '-2'], ['182', '209', '-2'], ['173', '209', '-2']]",12,209,179,39,0.04189920425415039
"[['209', '179', '0'], ['209', '179', '0'], ['194', '209', '-2'], ['182', '209', '-2']]",8,209,209,39,0.04088854789733887
"[['209', '209', '0'], ['209', '179', '0'], ['209', '179', '0'], ['194', '209', '-2']]",8,209,209,40,0.04091453552246094
"[['209', '209', '1'], ['209', '209', '0'], ['209', '179', '0'], ['209', '179', '0']]",8,209,209,39,0.044509172439575195
"[['209', '209', '1'], ['209', '209', '1'], ['209', '209', '0'], ['209', '179', '0']]",9,209,207,40,0.04986834526062012
"[['209', '209', '1'], ['209', '209', '1'], ['209', '209', '1'], ['209', '209', '0']]",9,209,207,39,0.046527862548828125
"[['209', '209', '1'], ['209', '209', '1'], ['209', '209', '1'], ['209', '209', '1']]",9,209,207,39,0.046527862548828125
"[['209', '207', '1'], ['209', '209', '1'], ['209', '209', '1'], ['209', '209', '1']]",9,209,207,39,0.01795196533203125
"[['209', '207', '2'], ['209', '207', '1'], ['209', '209', '1'], ['209', '209', '1']]",9,209,207,39,0.039939165115356445
"[['209', '207', '2'], ['209', '207', '2'], ['209', '207', '1'], ['209', '209', '1']]",12,209,179,39,0.041887760162353516
"[['209', '207', '2'], ['209', '207', '2'], ['209', '207', '2'], ['209', '207', '1']]",12,209,179,40,0.04001784324645996
"[['209', '179', '3'], ['209', '207', '2'], ['209', '207', '2'], ['209', '207', '2']]",9,209,204,40,0.042875051498413086
"[['209', '179', '3'], ['209', '179', '3'], ['209', '207', '2'], ['209', '207', '2']]",12,209,179,39,0.04079556465148926
"[['209', '204', '4'], ['209', '179', '3'], ['209', '179', '3'], ['209', '207', '2']]",12,209,179,40,0.06473541259765625
"[['209', '179', '4'], ['209', '204', '4'], ['209', '179', '3'], ['209', '179', '3']]",10,209,198,40,0.03292131423950195
