-89.09717,131.22021,-369.18216,472.94675,257.01657,38.4267,,,,,,,
-91.13549,119.590324,-369.44577,469.87918,259.12292,36.46008,,,,,,,
-100.43975,111.29955,-398.80478,485.45847,274.74655,39.474606,,,,,,,
-100.86429,104.63323,-394.2926,484.7963,271.54675,28.486012,,,,,,,
-93.85232,105.92351,-353.90842,482.62524,268.3824,21.1985,,,,,,,
-93.13533,112.37764,-365.2616,489.1139,278.19696,33.064827,,,,,,,
-176.49837,134.24416,-488.09647,493.91843,279.13034,122.91112,,,,,,,
-74.34794,79.73142,-377.64462,326.29965,187.19914,35.583942,,,,,,,
-61.925808,84.78018,-230.32936,387.28793,200.53249,-8.454442,,,,,,,
-62.103447,112.44373,-314.50586,377.0407,196.75464,5.5326104,,,,,,,
-71.60135,120.26284,-291.40256,453.1547,257.16022,35.54228,,,,,,,
-83.19087,134.61546,-329.50983,502.8402,295.7932,55.65659,,,,,,,
-98.872284,137.47034,-396.78934,536.4869,320.671,68.09841,,,,,,,
-109.01554,133.88179,-430.38284,540.9503,323.64975,66.73067,,,,,,,
-108.29904,126.40644,-421.89206,519.1079,308.58237,54.311886,,,,,,,
-99.68076,128.03355,-384.24966,493.37076,290.9391,39.174335,,,,,,,
-95.400375,135.50761,-360.57376,493.23483,287.6138,25.355825,,,,,,,
-99.09618,143.26875,-375.90082,507.7563,304.94772,34.446465,,,,,,,
-105.058624,158.4813,-402.87402,525.49286,324.94006,44.277443,,,,,,,
-106.61224,159.60872,-404.27594,535.62634,335.6094,51.555622,,,,,,,
-104.46191,155.08923,-399.3174,539.4364,337.90692,54.745132,,,,,,,
-99.059166,145.87762,-369.83447,534.87787,328.12393,49.219814,,,,,,,
-97.66732,139.57529,-360.7723,529.9951,317.39664,46.070354,,,,,,,
-102.298615,138.63826,-366.35983,543.4897,322.25977,50.539005,,,,,,,
-111.54919,138.48775,-386.5145,566.8878,334.5821,57.972813,,,,,,,
-113.52537,151.2421,-395.80698,579.5263,337.25323,57.880287,,,,,,,
-118.70955,95.36246,-475.31934,511.38474,312.9867,81.00315,,,,,,,
-108.19063,100.864716,-466.79562,434.3827,259.85455,65.300964,,,,,,,
-103.68138,142.28847,-339.37292,533.7126,287.9846,12.584167,,,,,,,
-98.88753,168.91429,-428.87558,499.13937,283.2396,49.144123,,,,,,,
-96.29461,147.43416,-374.9297,512.4703,304.09027,56.92071,,,,,,,
-97.20258,124.71299,-386.95636,490.2933,297.48624,55.06631,,,,,,,
-99.91966,128.54219,-405.84927,491.41315,295.1888,42.809834,,,,,,,
-105.843994,133.54807,-384.90256,526.48364,316.63153,34.901592,,,,,,,
-108.41628,139.14182,-395.9489,538.7828,330.2699,36.50403,,,,,,,
-108.11731,137.39568,-393.45844,543.60406,342.2535,43.19969,,,,,,,
-97.70917,141.07338,-360.05093,525.33765,332.99313,45.1914,,,,,,,
-95.543816,129.315,-353.02966,505.2157,323.0847,51.47113,,,,,,,
-92.66501,146.72163,-357.78992,499.12408,317.6924,57.80415,,,,,,,
-94.35657,153.86766,-333.1527,518.343,322.32526,53.646336,,,,,,,
-100.45169,169.28319,-364.46835,532.9782,326.68494,60.68394,,,,,,,
-127.238525,116.13669,-483.84024,507.69418,328.06143,93.45749,,,,,,,
-116.06922,114.46587,-501.34958,432.4585,258.06528,70.7107,,,,,,,
-102.709114,131.06352,-325.06598,495.78845,261.41296,18.626745,,,,,,,
-93.95532,182.18039,-381.0549,490.29898,248.88954,29.84899,,,,,,,
-97.04717,185.60231,-367.52658,538.8198,279.42017,39.340508,,,,,,,
-98.24191,171.08916,-388.88922,522.01807,274.93628,43.724,,,,,,,
-95.44168,157.39938,-375.24582,500.9061,266.52414,38.06889,,,,,,,
-103.557846,130.64255,-396.3767,492.38895,271.22977,47.143463,,,,,,,
-114.96367,112.59551,-469.35623,477.59464,272.06738,60.769184,,,,,,,
-115.953735,101.74045,-456.50693,481.23532,277.2972,52.01913,,,,,,,
-107.237885,110.0274,-419.5805,482.9517,281.64053,39.29629,,,,,,,
-102.250694,128.28964,-405.70297,509.56384,302.7956,31.198904,,,,,,,
-95.70205,136.45413,-391.80728,519.79486,317.3501,32.137146,,,,,,,
-98.17285,120.099174,-426.77756,505.64648,321.5076,48.978794,,,,,,,
-79.98074,113.32162,-373.22275,440.3737,279.44983,31.775345,,,,,,,
-81.4274,104.34776,-309.43774,472.12155,298.0847,27.185007,,,,,,,
-84.45885,119.16845,-415.20346,452.24164,299.50107,56.138523,,,,,,,
-97.05786,107.49655,-438.9025,473.5768,309.3927,59.65613,,,,,,,
-89.93979,110.06355,-425.94012,434.3812,277.8866,43.888126,,,,,,,
-87.773834,124.643425,-361.09662,460.06363,283.99625,24.853985,,,,,,,
-96.13228,149.27104,-387.3954,496.87607,303.35785,26.480953,,,,,,,
-108.79129,159.51051,-425.56903,532.08014,319.87985,35.264603,,,,,,,
-143.52193,126.21286,-565.32135,497.43613,300.12497,85.762505,,,,,,,
-94.310844,94.23186,-434.5792,359.14676,212.69919,37.77253,,,,,,,
-86.51554,105.82286,-240.5659,444.12064,244.64857,-9.969133,,,,,,,
-86.9886,137.8037,-311.54205,433.62936,262.02213,34.75545,,,,,,,
-115.349075,131.72018,-394.47,506.2747,314.62738,72.35435,,,,,,,
-116.43171,120.89079,-428.6629,472.12555,292.23926,74.98218,,,,,,,
-98.99555,114.159065,-346.38934,429.8399,254.23907,42.071434,,,,,,,
-82.66898,122.97071,-272.99066,408.10236,232.82402,15.354432,,,,,,,
-88.22604,142.8936,-295.8506,444.7585,258.45853,24.61351,,,,,,,
-103.412766,148.92674,-364.04443,483.86118,290.76706,45.604668,,,,,,,
-114.77115,143.00304,-419.54657,503.84494,308.87393,56.784035,,,,,,,
-126.77562,109.498085,-496.40137,476.10962,298.7095,72.72612,,,,,,,
-103.11974,79.8056,-407.84406,387.34412,233.63121,35.015,,,,,,,
-82.28513,84.14221,-241.80574,389.95447,220.11078,-10.927436,,,,,,,
-80.09821,112.58601,-277.98953,406.86868,239.83969,3.9641669,,,,,,,
-91.67047,132.36601,-317.5513,468.52997,293.27603,36.040573,,,,,,,
-104.77483,140.9666,-367.84772,510.9779,325.43155,59.587204,,,,,,,
-110.348,138.38544,-406.23904,502.7589,324.02206,71.619896,,,,,,,
-101.55422,135.89043,-366.45108,476.9046,305.19382,59.897137,,,,,,,
-87.33356,140.55421,-303.94742,451.828,286.33075,43.306217,,,,,,,
-86.93814,142.4873,-306.8776,450.902,286.4108,45.071274,,,,,,,
-88.8031,145.07442,-328.70306,456.8012,287.98215,43.249,,,,,,,
-94.80806,142.82542,-343.97937,478.7825,299.12247,41.188347,,,,,,,
-107.02234,137.90846,-399.86026,502.28647,315.94363,48.6885,,,,,,,
-118.15522,128.5793,-451.59677,518.1627,324.14255,55.176,,,,,,,
-113.51608,118.128235,-449.623,488.29825,302.26968,53.480335,,,,,,,
-97.14146,117.5829,-388.17316,448.01044,269.7542,37.85746,,,,,,,
-93.305046,110.55896,-372.17963,423.04996,255.2526,45.485043,,,,,,,
-83.04127,116.81105,-340.44064,394.21048,238.67465,42.11873,,,,,,,
-80.71236,127.59752,-270.05185,427.01276,252.29318,27.680506,,,,,,,
-82.93008,136.00581,-286.58932,430.6784,255.71211,33.534916,,,,,,,
-91.655014,142.02917,-284.28995,466.37643,281.34042,44.179832,,,,,,,
-99.29497,142.12164,-281.52362,492.50757,298.4634,45.22914,,,,,,,
-111.56608,142.23796,-305.64072,524.7016,322.43353,50.368324,,,,,,,
-117.37685,136.243,-329.05487,527.9053,325.96564,53.08955,,,,,,,
-113.79767,125.25663,-345.2881,494.00662,304.52557,50.886257,,,,,,,
-100.583496,125.847466,-311.78934,458.96967,279.51883,31.710999,,,,,,,
-93.41229,129.44383,-281.5249,457.54855,276.7225,20.944725,,,,,,,
-93.68586,135.11539,-330.48645,454.99023,279.56802,36.968414,,,,,,,
-98.89845,140.98529,-366.59967,474.67044,294.1995,53.376194,,,,,,,
-103.57094,140.20857,-412.60065,477.83035,298.89517,68.96889,,,,,,,
-106.5647,133.00128,-441.49725,466.51517,294.90936,77.11536,,,,,,,
-100.232635,125.58723,-399.57285,456.1056,286.3661,59.294407,,,,,,,
-94.602554,120.96657,-362.6547,455.5821,285.32407,48.779217,,,,,,,
-91.41941,124.38825,-375.80518,452.0546,284.11124,53.58933,,,,,,,
-89.96355,129.51157,-371.13644,461.0872,286.28168,51.014595,,,,,,,
-90.39032,123.898674,-388.2958,444.22983,275.21423,56.421047,,,,,,,
-85.42572,115.17564,-379.4836,404.80676,249.26184,51.202038,,,,,,,
-79.03194,108.41194,-318.24258,394.4264,236.37062,27.744026,,,,,,,
-75.30883,117.97964,-275.11823,411.62637,242.96999,8.428609,,,,,,,
-83.09996,143.49121,-300.32364,468.15283,278.23468,16.484095,,,,,,,
