0.00020952549,-0.0001620724,-0.00032654675,-7.959623e-05,-5.6030076e-06
7.9883364e-05,-0.00032653057,-4.45412e-05,0.0004916901,-0.00020223355
-0.0039707716,-0.00033471716,-0.00026623617,0.00050168385,-0.00042224102
-0.0040990715,-0.00042664623,-0.0005066118,-0.0035779197,-0.0005879352
-0.004511899,-0.00039228803,3.499091e-05,-0.00795897,-0.0007846287
-0.0045372103,-0.0044848872,6.30502e-05,-0.008853843,-0.0007335514
-0.0045607723,-0.006132263,-0.0029213862,-0.009492942,-0.0006618608
-0.00451651,-0.0071120225,-0.004658528,-0.009883185,-0.0031908224
-0.00445,-0.0077829612,-0.0053600566,-0.0103014745,-0.007373361
-0.0044101006,-0.0076996754,-0.008851838,-0.010746716,-0.0097547425
-0.0060124295,-0.008470756,-0.011296492,-0.010775671,-0.011400124
-0.010738509,-0.00849162,-0.013002571,-0.010762973,-0.011683223
-0.013898002,-0.008487312,-0.015711835,-0.01076511,-0.012930028
-0.018634869,-0.009460243,-0.016633334,-0.010752743,-0.013765467
-0.02213976,-0.012510944,-0.017603656,-0.010704058,-0.014161341
-0.02585974,-0.016286593,-0.018093381,-0.010620458,-0.014502137
-0.027554113,-0.021310072,-0.018045135,-0.012785145,-0.014377015
-0.029287029,-0.024212215,-0.018606152,-0.016276237,-0.014968544
-0.030509487,-0.02788207,-0.018589802,-0.020551715,-0.015576872
-0.03044503,-0.030394705,-0.01858274,-0.025100093,-0.019007515
-0.031034425,-0.03306647,-0.018573178,-0.027852073,-0.024083251
-0.030980667,-0.03515689,-0.021492813,-0.03216788,-0.026390336
-0.03172384,-0.039722152,-0.023779048,-0.034405433,-0.028766377
-0.032405928,-0.0404447,-0.026230907,-0.037660185,-0.034730323
-0.033203617,-0.042965617,-0.033086788,-0.03851649,-0.037489906
-0.033148706,-0.043841876,-0.042965256,-0.039429955,-0.0404354
-0.03403976,-0.044821177,-0.050494764,-0.041336425,-0.044533372
-0.034005657,-0.045897394,-0.0613217,-0.0413306,-0.04686152
-0.034037594,-0.047243085,-0.07061521,-0.041226055,-0.048204955
-0.031544197,-0.04724563,-0.077973135,-0.04135655,-0.05142537
-0.029935231,-0.04766532,-0.09094233,-0.041510854,-0.058763593
-0.019466855,-0.047872867,-0.09942698,-0.04191641,-0.06055641
-0.0068750964,-0.048048705,-0.10827271,-0.044035446,-0.06812471
0.013355162,-0.04836378,-0.119610436,-0.044786435,-0.07194412
0.056164984,-0.04931411,-0.13140488,-0.049136,-0.08964044
0.1420533,-0.052016195,-0.17549458,-0.05334931,-0.11850894
0.49128735,-0.059982564,-0.2833491,-0.08442332,-0.20899387
2.7864292,-0.094491795,-0.76908827,-0.18139775,-0.63093936
15.942198,-0.22246392,-0.74152035,-0.55057263,-0.39507014
11.11965,-0.18110405,4.660836,3.1484115,-0.3285691
30.328228,-0.340151,16.734625,6.9097376,-0.6291229
3.0202463,-0.09269856,3.9625752,2.8271298,-0.15036085
8.280916,-0.15804018,9.161884,6.823233,-0.27929872
24.132914,-6.694027,22.585608,16.282001,-0.56374484
12.132305,-4.425239,19.423454,10.708043,5.730897
37.489624,-9.871528,44.546913,24.282883,21.179142
66.6907,-13.109477,38.49333,32.060986,27.926697
23.0215,-5.9015646,24.012568,14.138734,12.244429
26.557608,-6.4994497,25.257397,15.586602,13.501392
35.0324,-9.002574,43.035564,21.9842,19.135452
41.59506,-8.932434,33.6189,21.562988,18.708231
13.444885,-3.5967395,14.33813,8.430588,7.2591925
19.280764,-4.9616833,20.47047,11.786916,10.183987
26.38763,-6.423918,26.71558,15.3916,13.325455
12.502961,-3.1327875,10.104348,7.265587,6.2385993
13.125227,0.47937953,11.910131,7.8730693,6.7759714
16.122087,0.61296237,16.349247,9.892987,8.543131
14.707205,0.5610788,14.956996,9.10849,7.860103
13.171376,0.50737196,13.526367,8.293761,11.239808
12.621459,0.48454136,12.4815235,7.9429164,15.061823
26.521358,1.0322766,29.941936,16.217339,30.81202
35.24088,1.1704782,30.614477,18.318691,24.159073
