2.288536578416824341e-01,-6.303053498268127441e-01,-6.844159960746765137e-01,-5.023150444030761719e-01,-6.552843451499938965e-01,-2.369118481874465942e-02,1.545689553022384644e-01,2.659427523612976074e-01,4.687407985329627991e-02,1.400011479854583740e-01,-3.065713346004486084e-01,-7.480745315551757812e-01,4.143596589565277100e-01,-9.686093777418136597e-02,-3.962355852127075195e-01
4.232720136642456055e-01,-2.888671457767486572e-01,3.831281065940856934e-01,7.099215686321258545e-02,-6.988496780395507812e-01,9.871287643909454346e-02,-9.174120426177978516e-01,-1.623381972312927246e-01,1.504998952150344849e-01,7.449945062398910522e-02,7.036689203232526779e-03,2.736316919326782227e-01,8.710645139217376709e-02,1.769798845052719116e-01,3.040229082107543945e-01
-1.306069791316986084e-01,-7.221605777740478516e-01,5.401718020439147949e-01,-7.423943877220153809e-01,1.562933921813964844e-01,3.217319548130035400e-01,-2.091373652219772339e-01,-1.236531287431716919e-01,-1.429120302200317383e-01,-6.497029662132263184e-01,-4.954935610294342041e-01,1.465932428836822510e-01,2.325227111577987671e-02,-5.297504067420959473e-01,1.003983378410339355e+00
-6.837563961744308472e-02,-3.771190643310546875e-01,-3.023364543914794922e-01,8.105850219726562500e-01,-1.978857256472110748e-02,1.994812637567520142e-01,-3.974259793758392334e-01,2.818231284618377686e-01,7.537576556205749512e-01,5.227991342544555664e-01,-2.448658049106597900e-01,-1.025540709495544434e+00,-3.029213845729827881e-01,-1.998294889926910400e-01,-4.733056426048278809e-01
-6.387927569448947906e-03,-7.267283797264099121e-01,-3.055173158645629883e-01,-1.138918519020080566e+00,-2.663285136222839355e-01,8.213362842798233032e-02,-4.013793170452117920e-01,5.733773577958345413e-03,1.459857225418090820e-01,6.718047708272933960e-02,2.580013871192932129e-01,-1.014394164085388184e+00,-3.170994110405445099e-03,-2.784593105316162109e-01,1.614708006381988525e-01
5.297169834375381470e-02,-1.773227900266647339e-01,-6.233203783631324768e-02,-5.267846584320068359e-01,3.209685087203979492e-01,1.913753002882003784e-01,-5.964872837066650391e-01,-8.045061677694320679e-02,-3.678251802921295166e-01,-3.475175201892852783e-01,5.624587833881378174e-02,3.515881299972534180e-01,4.377039372920989990e-01,-5.923030376434326172e-01,1.569113433361053467e-01
3.727054893970489502e-01,-2.657263576984405518e-01,2.098526358604431152e-01,1.269194334745407104e-01,1.907181292772293091e-01,-2.588402926921844482e-01,-2.131257504224777222e-01,1.231495365500450134e-01,-4.546448886394500732e-01,6.437373757362365723e-01,-1.124240875244140625e+00,5.415519475936889648e-01,-6.072620153427124023e-01,-2.742403447628021240e-01,-4.045957326889038086e-02
3.950012475252151489e-02,-6.216080784797668457e-01,3.629786968231201172e-01,-6.896570324897766113e-01,-6.628665328025817871e-01,2.122423201799392700e-01,-9.152653068304061890e-02,6.226700171828269958e-02,-7.253127172589302063e-03,3.611638024449348450e-02,1.094588488340377808e-01,-7.967288792133331299e-02,-2.618405520915985107e-01,-8.268058896064758301e-01,-9.161482006311416626e-02
3.868752121925354004e-01,-4.322631657123565674e-02,-3.783748149871826172e-01,-3.450005128979682922e-02,3.377965688705444336e-01,3.002889454364776611e-01,-1.022573411464691162e-01,1.305459141731262207e-01,-1.149361394345760345e-02,3.760824203491210938e-01,3.288987278938293457e-01,-4.032221734523773193e-01,-4.217060208320617676e-01,2.892211079597473145e-01,5.226322412490844727e-01
-7.010327279567718506e-02,1.260210871696472168e-01,-7.388366460800170898e-01,9.991262108087539673e-02,-3.966594338417053223e-01,-1.111557893455028534e-02,-4.034453630447387695e-01,-1.568568944931030273e-01,4.438146948814392090e-01,4.589472115039825439e-01,5.542574524879455566e-01,-2.238415628671646118e-01,-2.304562553763389587e-02,-7.298939675092697144e-02,8.748878538608551025e-02
