"[-1, -1, -98, 0.5, -2.75, 4, 0]","[-1, -1, -98, 0.5, -2.75, 4, 0]","[-1, -1, -98, 0.5, -2.75, 4, 0]"
"[-1, -1, -98, 0.5, -2.75, 2, 0]","[-1, -1, -98, 0.5, -2.75, 4, 0]","[-1, -1, -98, 0.5, -2.75, 4, 0]"
"[-1, -1, -97, -2.75, -5.25, 2, 1]","[-1, -1, -98, 0.5, -2.75, 2, 0]","[-1, -1, -98, 0.5, -2.75, 4, 0]"
"[-1, -1, -97, -2.75, -5.25, 2, 2]","[-1, -1, -97, -2.75, -5.25, 2, 1]","[-1, -1, -98, 0.5, -2.75, 2, 0]"
"[20, 209, -98, -6, -5.25, 2, 3]","[-1, -1, -97, -2.75, -5.25, 2, 2]","[-1, -1, -97, -2.75, -5.25, 2, 1]"
"[20, 209, -98, -6, -5.25, 2, 3]","[20, 209, -98, -6, -5.25, 2, 3]","[-1, -1, -97, -2.75, -5.25, 2, 2]"
"[20, 209, -98, -8.25, 1.25, 2, 4]","[20, 209, -98, -6, -5.25, 2, 3]","[20, 209, -98, -6, -5.25, 2, 3]"
"[21, 210, -86, -20, -56.5, 2, 5]","[20, 209, -98, -8.25, 1.25, 2, 4]","[20, 209, -98, -6, -5.25, 2, 3]"
"[21, 210, -87, -20, -56.5, 2, 6]","[21, 210, -86, -20, -56.5, 2, 5]","[20, 209, -98, -8.25, 1.25, 2, 4]"
"[22, 211, -73, 43.25, -29, 2, 6]","[21, 210, -87, -20, -56.5, 2, 6]","[21, 210, -86, -20, -56.5, 2, 5]"
"[22, 211, -65, 101.5, -41.5, 2, 7]","[22, 211, -73, 43.25, -29, 2, 6]","[21, 210, -87, -20, -56.5, 2, 6]"
"[22, 211, -65, 101.5, -41.5, 2, 7]","[22, 211, -65, 101.5, -41.5, 2, 7]","[22, 211, -73, 43.25, -29, 2, 6]"
"[60, 213, -49, 145.75, -97.75, 2, 8]","[22, 211, -65, 101.5, -41.5, 2, 7]","[22, 211, -65, 101.5, -41.5, 2, 7]"
"[60, 213, -49, 145.75, -97.75, 4, 8]","[60, 213, -49, 145.75, -97.75, 2, 8]","[22, 211, -65, 101.5, -41.5, 2, 7]"
"[76, 214, -33, 204.25, -81, 4, 9]","[60, 213, -49, 145.75, -97.75, 4, 8]","[60, 213, -49, 145.75, -97.75, 2, 8]"
"[25, 214, -25, 189.75, -106, 6, 9]","[76, 214, -33, 204.25, -81, 4, 9]","[60, 213, -49, 145.75, -97.75, 4, 8]"
"[25, 214, -26, 189.75, -106, 6, 9]","[25, 214, -25, 189.75, -106, 6, 9]","[76, 214, -33, 204.25, -81, 4, 9]"
"[26, 215, -12, 175.25, -112, 6, 9]","[25, 214, -26, 189.75, -106, 6, 9]","[25, 214, -25, 189.75, -106, 6, 9]"
"[26, 215, -13, 175.25, -112, 9, 10]","[26, 215, -12, 175.25, -112, 6, 9]","[25, 214, -26, 189.75, -106, 6, 9]"
"[57, 216, 2, 179, -79, 9, 10]","[26, 215, -13, 175.25, -112, 9, 10]","[26, 215, -12, 175.25, -112, 6, 9]"
"[99, 217, 9, 179.25, -35.5, 9, 10]","[57, 216, 2, 179, -79, 9, 10]","[26, 215, -13, 175.25, -112, 9, 10]"
"[90, 217, 17, 184.75, -22.75, 9, 10]","[99, 217, 9, 179.25, -35.5, 9, 10]","[57, 216, 2, 179, -79, 9, 10]"
"[90, 217, 24, 187.25, -24.75, 9, 9]","[90, 217, 17, 184.75, -22.75, 9, 10]","[99, 217, 9, 179.25, -35.5, 9, 10]"
"[218, 148, 31, 191.75, 10.25, 6, 9]","[90, 217, 24, 187.25, -24.75, 9, 9]","[90, 217, 17, 184.75, -22.75, 9, 10]"
"[218, 148, 38, 187.5, -11, 6, 9]","[218, 148, 31, 191.75, 10.25, 6, 9]","[90, 217, 24, 187.25, -24.75, 9, 9]"
"[218, 148, 37, 187.5, -11, 4.5, 9]","[218, 148, 38, 187.5, -11, 6, 9]","[218, 148, 31, 191.75, 10.25, 6, 9]"
"[219, 43, 42, 154, -10, 4.5, 8]","[218, 148, 37, 187.5, -11, 4.5, 9]","[218, 148, 38, 187.5, -11, 6, 9]"
"[219, 43, 43, 127, 6.75, 4.5, 8]","[219, 43, 42, 154, -10, 4.5, 8]","[218, 148, 37, 187.5, -11, 4.5, 9]"
"[220, 59, 43, 74.5, -57.5, 4.5, 8]","[219, 43, 43, 127, 6.75, 4.5, 8]","[219, 43, 42, 154, -10, 4.5, 8]"
"[221, 41, 40, 24.5, -51.5, 4.5, 7]","[220, 59, 43, 74.5, -57.5, 4.5, 8]","[219, 43, 43, 127, 6.75, 4.5, 8]"
"[221, 41, 36, -21, -113.75, 4.5, 7]","[221, 41, 40, 24.5, -51.5, 4.5, 7]","[220, 59, 43, 74.5, -57.5, 4.5, 8]"
"[221, 41, 36, -21, -113.75, 4.5, 7]","[221, 41, 36, -21, -113.75, 4.5, 7]","[221, 41, 40, 24.5, -51.5, 4.5, 7]"
"[221, 41, 36, -21, -113.75, 4.5, 6]","[221, 41, 36, -21, -113.75, 4.5, 7]","[221, 41, 36, -21, -113.75, 4.5, 7]"
"[222, 50, 26, -72.75, -136.25, 4.5, 6]","[221, 41, 36, -21, -113.75, 4.5, 6]","[221, 41, 36, -21, -113.75, 4.5, 7]"
"[222, 68, 16, -99.5, -89.25, 6, 6]","[222, 50, 26, -72.75, -136.25, 4.5, 6]","[221, 41, 36, -21, -113.75, 4.5, 6]"
"[223, 68, 11, -116.5, -65.25, 9, 6]","[222, 68, 16, -99.5, -89.25, 6, 6]","[222, 50, 26, -72.75, -136.25, 4.5, 6]"
"[223, 68, 8, -111.5, -10.75, 9, 6]","[223, 68, 11, -116.5, -65.25, 9, 6]","[222, 68, 16, -99.5, -89.25, 6, 6]"
"[223, 74, 5, -95.25, 24.25, 9, 6]","[223, 68, 8, -111.5, -10.75, 9, 6]","[223, 68, 11, -116.5, -65.25, 9, 6]"
"[224, 132, 0, -98, -7, 9, 6]","[223, 74, 5, -95.25, 24.25, 9, 6]","[223, 68, 8, -111.5, -10.75, 9, 6]"
"[224, 132, -4, -89.25, 21.5, 9, 6]","[224, 132, 0, -98, -7, 9, 6]","[223, 74, 5, -95.25, 24.25, 9, 6]"
"[224, 159, -6, -78.5, 26.25, 9, 6]","[224, 132, -4, -89.25, 21.5, 9, 6]","[224, 132, 0, -98, -7, 9, 6]"
