"[-1, -1, -91, 4, 0]","[-1, -1, -91, 4, 0]","[-1, -1, -91, 4, 0]"
"[-1, -1, -91, 2, 0]","[-1, -1, -91, 4, 0]","[-1, -1, -91, 4, 0]"
"[-1, -1, -91, 2, 1]","[-1, -1, -91, 2, 0]","[-1, -1, -91, 4, 0]"
"[-1, -1, -91, 2, 2]","[-1, -1, -91, 2, 1]","[-1, -1, -91, 2, 0]"
"[27, 209, -92, 2, 2]","[-1, -1, -91, 2, 2]","[-1, -1, -91, 2, 1]"
"[27, 209, -92, 2, 3]","[27, 209, -92, 2, 2]","[-1, -1, -91, 2, 2]"
"[25, 209, -94, 2, 4]","[27, 209, -92, 2, 3]","[27, 209, -92, 2, 2]"
"[25, 209, -94, 2, 5]","[25, 209, -94, 2, 4]","[27, 209, -92, 2, 3]"
"[26, 210, -79, 2, 5]","[25, 209, -94, 2, 5]","[25, 209, -94, 2, 4]"
"[26, 210, -79, 2, 6]","[26, 210, -79, 2, 5]","[25, 209, -94, 2, 5]"
"[22, 211, -66, 2, 7]","[26, 210, -79, 2, 6]","[26, 210, -79, 2, 5]"
"[22, 211, -57, 2, 7]","[22, 211, -66, 2, 7]","[26, 210, -79, 2, 6]"
"[48, 213, -41, 3.5, 8]","[22, 211, -57, 2, 7]","[22, 211, -66, 2, 7]"
"[48, 213, -41, 4.5, 8]","[48, 213, -41, 3.5, 8]","[22, 211, -57, 2, 7]"
"[25, 214, -25, 4.5, 8]","[48, 213, -41, 4.5, 8]","[48, 213, -41, 3.5, 8]"
"[25, 214, -25, 6, 8]","[25, 214, -25, 4.5, 8]","[48, 213, -41, 4.5, 8]"
"[25, 214, -7, 6, 9]","[25, 214, -25, 6, 8]","[25, 214, -25, 4.5, 8]"
"[25, 214, -7, 6, 9]","[25, 214, -7, 6, 9]","[25, 214, -25, 6, 8]"
"[57, 216, 10, 6, 9]","[25, 214, -7, 6, 9]","[25, 214, -7, 6, 9]"
"[57, 216, 19, 4.5, 9]","[57, 216, 10, 6, 9]","[25, 214, -7, 6, 9]"
"[57, 216, 18, 4.5, 9]","[57, 216, 19, 4.5, 9]","[57, 216, 10, 6, 9]"
"[217, 182, 33, 4, 8]","[57, 216, 18, 4.5, 9]","[57, 216, 19, 4.5, 9]"
"[217, 182, 38, 4.5, 8]","[217, 182, 33, 4, 8]","[57, 216, 18, 4.5, 9]"
"[217, 182, 37, 4.5, 8]","[217, 182, 38, 4.5, 8]","[217, 182, 33, 4, 8]"
"[218, 155, 46, 4.5, 8]","[217, 182, 37, 4.5, 8]","[217, 182, 38, 4.5, 8]"
"[218, 79, 45, 4.5, 7]","[218, 155, 46, 4.5, 8]","[217, 182, 37, 4.5, 8]"
"[219, 61, 46, 4.5, 7]","[218, 79, 45, 4.5, 7]","[218, 155, 46, 4.5, 8]"
"[220, 31, 46, 4.5, 6]","[219, 61, 46, 4.5, 7]","[218, 79, 45, 4.5, 7]"
