-5.073407888412475586e-01,7.359208464622497559e-01,-1.056945800781250000e+00,-4.878390133380889893e-01,7.490045428276062012e-01,4.965594708919525146e-01,1.007643818855285645e+00,-4.907756745815277100e-01,-4.876345396041870117e-01,-6.020287871360778809e-01
-1.270469725131988525e-01,-3.269095718860626221e-01,5.428119003772735596e-02,-3.818541169166564941e-01,3.178402781486511230e-01,8.395618200302124023e-01,-1.548561602830886841e-01,-6.957376003265380859e-01,-6.411328315734863281e-01,-3.085280060768127441e-01
2.256978750228881836e-01,-9.197936058044433594e-01,5.954705476760864258e-01,-3.066725283861160278e-02,-5.963494777679443359e-01,4.175263643264770508e-01,-2.460990101099014282e-02,-3.858062922954559326e-01,-1.497293859720230103e-01,8.292657881975173950e-02
9.844396710395812988e-01,1.498204350471496582e+00,-6.209474802017211914e-01,-6.501247286796569824e-01,-5.868174433708190918e-01,9.674325585365295410e-02,4.539362192153930664e-01,1.505869813263416290e-02,-7.871398925781250000e-01,-3.408810496330261230e-01
1.330166339874267578e+00,2.497608810663223267e-01,7.371180653572082520e-01,-5.013628005981445312e-01,-5.211603268980979919e-02,2.563143372535705566e-01,-1.651860237121582031e+00,-8.946743607521057129e-01,-1.383391320705413818e-01,-4.772913455963134766e-01
2.927898168563842773e-01,5.362637042999267578e-01,-1.734667569398880005e-01,-1.147307455539703369e-01,5.189303159713745117e-01,5.133149623870849609e-01,-8.503564596176147461e-01,9.498853236436843872e-02,-7.252755574882030487e-03,-1.659579575061798096e-01
-1.008544713258743286e-01,1.145483702421188354e-01,5.521696209907531738e-01,2.551631070673465729e-02,9.414650797843933105e-01,9.723969101905822754e-01,-8.783755898475646973e-01,-1.814624816179275513e-01,-1.158734917640686035e+00,-1.088716387748718262e+00
2.728592157363891602e-01,-7.904762029647827148e-01,6.151492521166801453e-02,-7.786356806755065918e-01,-4.867885634303092957e-02,-7.707068324089050293e-01,1.123051643371582031e+00,-4.448573887348175049e-01,-1.236495375633239746e-01,-1.225424528121948242e+00
6.330181956291198730e-01,-6.789847612380981445e-01,6.265256404876708984e-01,-1.721219122409820557e-01,-1.183325529098510742e+00,-4.462368190288543701e-01,1.206678003072738647e-01,-3.552327454090118408e-01,-1.534395366907119751e-01,-3.413898497819900513e-02
9.423704445362091064e-02,9.738627076148986816e-02,4.396406710147857666e-01,-2.455754876136779785e-01,4.744332432746887207e-01,-1.983880758285522461e+00,-2.663861215114593506e-01,-1.318659305572509766e+00,-9.741054773330688477e-01,-2.794330716133117676e-01
-2.961056947708129883e+00,-1.469904333353042603e-01,1.234897732734680176e+00,-3.889727890491485596e-01,1.110801577568054199e+00,-8.980033993721008301e-01,-1.050903320312500000e+00,5.495600029826164246e-02,-1.418595314025878906e-01,-7.139416784048080444e-02
2.202749103307723999e-01,8.248189836740493774e-02,3.930587172508239746e-01,-5.214340686798095703e-01,-5.145453214645385742e-01,1.097781360149383545e-01,-5.644345283508300781e-01,3.800759613513946533e-01,4.384424984455108643e-01,1.889294832944869995e-01
