"[-1, -1, -93, 1, 0.0, 4, 0]"
"[-1, -1, -93, 1, 0.0, 2, 0]"
"[-1, -1, -93, -1.75, 3570.3225464049615, 2, 1]"
"[23, 209, -92, -3.5, 961.8191700017323, 2, 2]"
"[23, 209, -93, -3.5, 961.8191700017323, 2, 2]"
"[22, 209, -94, 2, 4303.481386870182, 2, 3]"
"[24, 210, -93, -42.5, -969202.5260181515, 2, 4]"
"[24, 210, -88, -26.75, 142990.65501694774, 2, 4]"
"[21, 210, -82, 17.5, 63652.82023998239, 2, 5]"
"[21, 210, -82, 17.5, 63652.82023998239, 2, 6]"
"[22, 211, -76, 53.5, -39245.548268125014, 2, 6]"
"[22, 211, -76, 53.5, -39245.548268125014, 2, 7]"
"[43, 213, -58, 149.75, -25905.28367806486, 2, 7]"
"[43, 213, -51, 175.75, -21150.361603671863, 3.5, 8]"
"[43, 213, -52, 175.75, -21150.361603671863, 4, 8]"
"[54, 213, -43, 170.75, -7256.694988096992, 4, 9]"
"[25, 214, -36, 158.5, 1283.3976029416488, 4.5, 9]"
"[25, 214, -36, 158.5, 1283.3976029416488, 4.5, 9]"
"[27, 216, -22, 153.5, 26688.249916489993, 4.5, 9]"
"[27, 216, -22, 153.5, 26688.249916489993, 6, 10]"
"[45, 216, -10, 174.75, 15171.094989481668, 6, 10]"
"[75, 217, 0, 176.5, -99136.0862844091, 6, 10]"
"[75, 217, 7, 188.5, -33057.0127207945, 6, 10]"
"[76, 218, 11, 176.75, 34431.211654648985, 6, 10]"
"[76, 218, 11, 176.75, 34431.211654648985, 6, 10]"
"[208, 218, 19, 157.25, 4307.33445523769, 6, 10]"
"[219, 188, 27, 131.25, -49770.40976822057, 9, 9]"
"[219, 188, 30, 110.75, -3126.086577925332, 6, 9]"
"[220, 165, 34, 100.75, 74213.77489895378, 6, 9]"
"[220, 59, 35, 62.5, -26279.877433432743, 6, 9]"
"[221, 51, 38, 72.75, 30317.63486056477, 4.5, 9]"
"[221, 51, 38, 72.75, 30317.63486056477, 4.5, 8]"
"[221, 32, 39, 52.5, -5773.67210300256, 4.5, 8]"
"[221, 32, 36, 12.75, -86678.508534107, 4.5, 8]"
"[222, 60, 30, -14.75, 12926.549593330581, 4.5, 7]"
"[223, 56, 27, -53.75, 518797.67614492227, 6, 7]"
"[223, 56, 26, -65, 32125.137558637496, 6, 7]"
"[223, 69, 23, -68.25, -40624.86413347858, 6, 7]"
"[224, 52, 18, -72, -31672.269017029517, 6, 7]"
"[224, 76, 11, -90.75, 2505.61239293698, 6, 6]"
"[224, 76, 5, -117, 20472.81439140889, 4, 6]"
"[225, 95, 4, -112.25, 73521.63396140508, 6, 6]"
"[225, 95, 0, -103, -1267.1948996215538, 6, 6]"
"[225, 188, -4, -97, -70621.23786479887, 6, 6]"
"[225, 202, -8, -78.75, 32621.66846391671, 6, 6]"
"[220, 226, -11, -78.25, 39000.20390375879, 6, 6]"
"[220, 226, -12, -61.25, 8555.75178991108, 4.5, 7]"
"[196, 226, -11, -31.5, -4722.229246518938, 4.5, 7]"
"[171, 227, -11, -6.75, -21936.975670021253, 6, 7]"
"[171, 227, -8, 25.5, 22275.739221291267, 4.5, 7]"
"[166, 227, -8, 28.25, -54868.05688740735, 4.5, 7]"
"[166, 227, -9, 28.25, -54868.05688740735, 4.5, 7]"
"[171, 227, -6, 43, 1528.5155290518098, 4.5, 7]"
"[184, 227, -4, 41.5, 9785.828148459203, 4.5, 7]"
"[181, 228, -2, 30.5, -30388.964358627847, 4.5, 7]"
"[181, 228, -1, 39.75, 35906.34644429311, 4.5, 7]"
"[194, 228, 1, 29, -6609.902228906704, 4.5, 7]"
"[194, 228, 1, 29, -6609.902228906704, 6, 7]"
"[212, 228, 2, 29.5, -8785.963851417015, 6, 7]"
"[217, 228, 3, 27, 8889.541905533939, 6, 7]"
"[217, 228, 3, 17.75, -5510.514729750182, 6, 7]"
"[217, 228, 3, 17.75, -5510.514729750182, 6, 7]"
"[227, 228, 4, 15.25, 1282.0572887116878, 6, 7]"
"[228, 218, 4, 5.5, -8461.66284919055, 4.5, 7]"
"[228, 218, 3, -6, -7973.831644298657, 6, 7]"
"[228, 218, 3, -4, 48948.50941335274, 6, 7]"
"[228, 212, 3, -10.25, -10340.63422977225, 4.5, 7]"
"[228, 212, 3, -1.75, -3301.4456225046824, 6, 7]"
"[228, 212, 3, -1.75, -3301.4456225046824, 4.5, 7]"
"[228, 218, 4, 4.5, 3574.4462724248583, 4.5, 7]"
"[228, 218, 3, -1, -18505.555357290945, 3.5, 7]"
"[228, 222, 4, 5.25, 23066.162923498305, 4.5, 7]"
"[228, 222, 5, 7.25, 3100.941305394449, 4.5, 7]"
"[228, 222, 5, 7.25, 3100.941305394449, 4.5, 7]"
"[228, 222, 6, 11.5, -10403.13058979977, 4.5, 7]"
"[228, 222, 7, 20.5, 2402.8827266904837, 4.5, 7]"
"[228, 213, 8, 18.25, -10136.293004992214, 4.5, 6]"
"[228, 213, 9, 17, 0.0, 4.5, 6]"
"[228, 213, 9, 17, 0.0, 4.5, 6]"
"[227, 203, 9, 10.5, -639.3244054060518, 4.5, 6]"
"[227, 198, 10, 10.75, 13477.138952587999, 4.5, 6]"
"[227, 194, 12, 13.5, 10199.642325608223, 9, 6]"
"[227, 194, 12, 13.5, 10199.642325608223, 6, 6]"
"[227, 194, 11, 3.25, -12441.989409902855, 6, 6]"
"[227, 194, 11, 3.25, -12441.989409902855, 9, 6]"
"[226, 161, 13, -0.75, 1966.076423790241, 6, 6]"
"[226, 161, 16, 6.25, 45728.46264225277, 6, 6]"
"[226, 161, 16, 6, -26118.663029614985, 6, 6]"
"[225, 166, 17, 22, -27223.913518465262, 6, 5]"
"[225, 166, 18, 22, -27223.913518465262, 4, 5]"
"[225, 154, 19, 36.25, 7290.437447485788, 6, 5]"
"[225, 135, 18, 16.75, -33285.28920215984, 4.5, 5]"
"[224, 122, 18, 11.75, 8551.280761174194, 4.5, 5]"
"[224, 144, 14, -22.75, -13156.865587573831, 4.5, 5]"
"[224, 144, 12, -41.5, 171032.78210239502, 4.5, 5]"
"[223, 148, 13, -43.5, 68086.49909183527, 4.5, 5]"
"[223, 148, 11, -55.25, -49439.958077031406, 4.5, 4]"
"[223, 166, 10, -38.75, 3004.4109489687958, 4.5, 4]"
"[222, 174, 8, -36.5, 10869.879111975064, 4.5, 4]"
"[221, 177, 8, -29.5, 9129.95881160714, 4.5, 4]"
"[221, 177, 10, -11.75, 15153.825370102839, 4.5, 4]"
"[221, 190, 8, -15.75, -56992.431706291965, 4.5, 4]"
"[221, 190, 10, -1, 33121.35920957792, 4.5, 4]"
"[220, 189, 12, 5.5, 41006.046875211476, 4.5, 4]"
"[220, 180, 14, 5.5, -46654.795755772415, 6, 4]"
"[220, 180, 15, 35.25, 31827.616239684605, 4.5, 4]"
"[219, 179, 17, 42.25, -2763.169908603435, 4.5, 4]"
"[219, 179, 18, 42.25, -2763.169908603435, 4.5, 4]"
"[218, 155, 20, 44, -24891.282313303505, 6, 3]"
"[218, 155, 19, 29.5, -31541.595383253087, 4.5, 3]"
"[218, 155, 19, 29.5, -31541.595383253087, 4.5, 3]"
"[217, 113, 20, 15.25, 11574.959503760883, 3.5, 3]"
"[216, 130, 17, -15.75, -2991.643695811028, 4.5, 3]"
